date,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise
1/1/2021,336,326,284,287,222,2
1/1/2022,14483,9971,9423,12335,24927,11898
1/10/2021,455,465,396,399,657,4
1/10/2022,14673,10101,9555,12448,25035,12285
1/11/2021,467,480,420,418,856,4
1/11/2022,14693,10108,9559,12455,25037,12306
1/12/2021,474,488,428,428,1073,5
1/13/2021,494,522,451,455,1390,5
1/14/2021,499,530,465,466,1642,5
1/15/2021,504,537,475,477,2068,5
1/16/2021,520,543,483,489,2426,5
1/17/2021,523,544,486,491,2440,5
1/18/2021,526,549,493,500,2618,5
1/19/2021,544,561,509,517,2831,5
1/2/2021,337,329,288,290,224,2
1/2/2022,14490,9978,9426,12342,24929,11917
1/20/2021,555,576,524,541,3211,6
1/21/2021,561,591,536,564,3590,6
1/22/2021,576,599,544,573,3756,6
1/23/2021,602,634,579,608,4114,6
1/24/2021,612,638,585,629,4188,6
1/25/2021,638,661,626,678,4378,6
1/26/2021,660,705,675,737,4597,7
1/27/2021,688,743,720,783,4987,7
1/28/2021,740,784,773,862,5613,8
1/29/2021,782,831,842,935,5996,8
1/3/2021,348,343,300,305,248,2
1/3/2022,14516,9992,9441,12360,24944,11943
1/30/2021,784,836,844,940,6013,8
1/31/2021,789,839,847,948,6041,8
1/4/2021,354,352,305,307,269,2
1/4/2022,14535,10012,9456,12372,24962,11990
1/5/2021,374,379,319,322,281,2
1/5/2022,14560,10019,9468,12384,24975,12033
1/6/2021,396,396,339,347,299,2
1/6/2022,14587,10037,9478,12400,24991,12099
1/7/2021,404,403,348,357,329,2
1/7/2022,14640,10070,9523,12429,25019,12203
1/8/2021,434,436,376,381,359,3
1/8/2022,14651,10083,9532,12433,25025,12236
1/9/2021,449,460,396,397,654,4
1/9/2022,14659,10089,9539,12438,25028,12244
10/1/2021,12644,8598,8190,11092,23289,5977
10/10/2021,12793,8681,8284,11142,23345,6055
10/11/2021,12809,8692,8293,11147,23353,6065
10/12/2021,12831,8698,8299,11153,23357,6077
10/13/2021,12852,8719,8305,11156,23361,6088
10/14/2021,12883,8738,8322,11173,23372,6099
10/15/2021,12903,8753,8334,11188,23380,6107
10/16/2021,12935,8783,8349,11197,23384,6674
10/17/2021,12944,8785,8355,11198,23387,6681
10/18/2021,12963,8808,8369,11207,23396,6693
10/19/2021,12979,8816,8380,11219,23403,6699
10/2/2021,12652,8598,8194,11095,23290,5983
10/20/2021,12987,8828,8386,11226,23410,6704
10/21/2021,12997,8840,8394,11240,23419,6711
10/22/2021,13029,8869,8412,11253,23442,6729
10/23/2021,13040,8870,8412,11257,23450,6734
10/24/2021,13045,8872,8415,11262,23460,6735
10/25/2021,13061,8882,8427,11269,23487,6739
10/26/2021,13074,8903,8440,11279,23510,6745
10/27/2021,13089,8921,8453,11291,23532,6747
10/28/2021,13110,8936,8468,11302,23570,6756
10/29/2021,13131,8951,8484,11317,23611,6774
10/3/2021,12657,8600,8196,11095,23290,5984
10/30/2021,13137,8955,8489,11323,23620,6779
10/31/2021,13143,8957,8490,11325,23626,6779
10/4/2021,12678,8604,8212,11099,23298,5991
10/5/2021,12711,8618,8223,11107,23302,6000
10/6/2021,12732,8635,8243,11115,23314,6006
10/7/2021,12757,8650,8257,11125,23323,6025
10/8/2021,12773,8670,8275,11138,23341,6047
10/9/2021,12789,8677,8280,11141,23343,6055
11/1/2021,13165,8968,8499,11336,23654,6788
11/10/2021,13363,9104,8629,11452,23862,7213
11/11/2021,13386,9127,8649,11467,23892,7315
11/12/2021,13429,9168,8682,11499,23942,7572
11/13/2021,13466,9208,8707,11514,23958,8194
11/14/2021,13482,9215,8718,11524,23961,8253
11/15/2021,13499,9239,8730,11538,23982,8353
11/16/2021,13522,9258,8742,11556,24005,8486
11/17/2021,13547,9272,8761,11571,24030,8771
11/18/2021,13569,9287,8776,11593,24065,8849
11/19/2021,13600,9315,8811,11619,24100,8970
11/2/2021,13191,8983,8511,11347,23678,6799
11/20/2021,13609,9337,8826,11626,24110,9319
11/21/2021,13615,9351,8840,11628,24116,9340
11/22/2021,13639,9366,8852,11649,24129,9395
11/23/2021,13662,9386,8868,11665,24161,9456
11/24/2021,13695,9407,8881,11684,24188,9531
11/25/2021,13695,9407,8881,11684,24188,9531
11/26/2021,13708,9412,8893,11702,24197,9586
11/27/2021,13724,9435,8902,11713,24207,9669
11/28/2021,13738,9445,8906,11724,24216,9690
11/29/2021,13770,9470,8923,11746,24245,9808
11/3/2021,13205,9000,8521,11356,23697,6806
11/30/2021,13802,9497,8933,11774,24273,9882
11/4/2021,13235,9016,8536,11374,23743,6851
11/5/2021,13283,9037,8568,11398,23775,7013
11/6/2021,13292,9042,8576,11407,23782,7047
11/7/2021,13302,9045,8578,11409,23789,7059
11/8/2021,13322,9064,8590,11426,23812,7085
11/9/2021,13339,9083,8611,11441,23840,7144
12/1/2020,,1,,1,2,
12/1/2021,13843,9526,8967,11811,24304,9966
12/10/2020,,1,,1,2,
12/10/2021,14076,9689,9154,11994,24569,10817
12/11/2020,,1,,1,2,
12/11/2021,14090,9705,9163,12003,24586,10919
12/12/2020,,1,,1,2,
12/12/2021,14101,9719,9174,12007,24593,10930
12/13/2020,,1,,1,2,
12/13/2021,14126,9736,9192,12025,24614,10974
12/14/2020,,1,,1,2,
12/14/2021,14156,9750,9205,12044,24626,11009
12/15/2020,,1,,2,2,
12/15/2021,14186,9766,9219,12073,24653,11050
12/16/2020,,1,1,2,2,
12/16/2021,14221,9788,9234,12114,24685,11116
12/17/2020,,1,6,5,5,
12/17/2021,14267,9825,9266,12147,24735,11248
12/18/2020,1,3,7,9,5,
12/18/2021,14277,9830,9269,12157,24744,11283
12/19/2020,1,5,9,10,6,
12/19/2021,14291,9837,9277,12167,24750,11291
12/2/2020,,1,,1,2,
12/2/2021,13875,9556,8995,11840,24345,10087
12/20/2020,1,5,10,10,6,
12/20/2021,14311,9854,9300,12185,24778,11450
12/21/2020,3,7,11,14,8,
12/21/2021,14337,9866,9309,12199,24801,11474
12/22/2020,69,86,61,62,22,
12/22/2021,14359,9882,9325,12218,24820,11644
12/23/2020,175,185,153,154,47,1
12/23/2021,14381,9902,9337,12242,24848,11692
12/24/2020,205,213,179,169,57,1
12/24/2021,14388,9907,9347,12250,24859,11704
12/25/2020,205,213,179,169,57,1
12/25/2021,14388,9907,9347,12250,24859,11704
12/26/2020,207,218,181,180,58,1
12/26/2021,14398,9910,9350,12256,24861,11713
12/27/2020,207,218,181,180,58,1
12/27/2021,14415,9921,9357,12265,24873,11740
12/28/2020,223,233,202,200,70,1
12/28/2021,14427,9931,9370,12292,24880,11775
12/29/2020,239,252,216,219,77,1
12/29/2021,14445,9946,9383,12309,24901,11814
12/3/2020,,1,,1,2,
12/3/2021,13925,9584,9033,11873,24400,10236
12/30/2020,283,288,253,253,135,1
12/30/2021,14470,9963,9411,12329,24925,11878
12/31/2020,334,322,281,284,203,2
12/31/2021,14478,9969,9420,12333,24927,11898
12/4/2020,,1,,1,2,
12/4/2021,13940,9600,9045,11883,24405,10330
12/5/2020,,1,,1,2,
12/5/2021,13951,9608,9049,11888,24411,10342
12/6/2020,,1,,1,2,
12/6/2021,13968,9620,9063,11902,24425,10382
12/7/2020,,1,,1,2,
12/7/2021,13990,9633,9082,11922,24445,10423
12/8/2020,,1,,1,2,
12/8/2021,14005,9646,9102,11934,24468,10575
12/9/2020,,1,,1,2,
12/9/2021,14030,9668,9121,11960,24513,10667
2/1/2021,800,856,861,968,6208,9
2/10/2021,1061,1095,1109,1270,8157,15
2/11/2021,1173,1210,1244,1429,9198,18
2/12/2021,1244,1267,1310,1507,9877,22
2/13/2021,1268,1282,1333,1539,10065,23
2/14/2021,1268,1283,1333,1540,10077,23
2/15/2021,1271,1294,1347,1554,10235,23
2/16/2021,1281,1302,1357,1581,10478,25
2/17/2021,1288,1309,1372,1606,10658,25
2/18/2021,1293,1322,1389,1630,10850,25
2/19/2021,1297,1327,1401,1645,11033,26
2/2/2021,808,868,873,986,6354,10
2/20/2021,1302,1333,1410,1652,11046,26
2/21/2021,1304,1333,1412,1657,11053,26
2/22/2021,1306,1338,1418,1667,11089,26
2/23/2021,1309,1339,1419,1669,11136,26
2/24/2021,1343,1361,1448,1695,11368,26
2/25/2021,1384,1384,1497,1789,12129,27
2/26/2021,1426,1417,1533,1875,12601,29
2/27/2021,1486,1470,1595,1961,12916,31
2/28/2021,1489,1472,1597,1964,12946,31
2/3/2021,833,897,899,1016,6630,11
2/4/2021,854,914,916,1043,6896,12
2/5/2021,889,952,974,1083,7091,13
2/6/2021,892,955,980,1096,7174,13
2/7/2021,893,958,981,1098,7192,13
2/8/2021,904,967,991,1113,7307,13
2/9/2021,938,1001,1037,1166,7611,14
3/1/2021,1492,1479,1608,2006,13192,34
3/10/2021,1743,1749,1964,3856,15987,50
3/11/2021,1796,1797,2034,4081,16290,52
3/12/2021,1835,1833,2060,4254,16480,54
3/13/2021,1858,1856,2083,4387,16643,55
3/14/2021,1860,1858,2084,4395,16660,55
3/15/2021,1917,1900,2125,4694,16899,57
3/16/2021,1978,1953,2209,4895,17102,65
3/17/2021,2023,2001,2272,5106,17350,75
3/18/2021,2162,2083,2440,5413,17736,85
3/19/2021,2234,2146,2562,5663,18002,96
3/2/2021,1499,1492,1623,2047,13437,34
3/20/2021,2292,2202,2767,5984,18249,98
3/21/2021,2297,2209,2781,5992,18258,98
3/22/2021,2327,2254,2883,6161,18390,101
3/23/2021,2366,2285,2953,6237,18462,109
3/24/2021,2446,2354,3045,6403,18605,128
3/25/2021,2779,2620,3321,6676,18856,172
3/26/2021,2981,2727,3472,6848,19023,199
3/27/2021,3116,2860,3611,6917,19068,211
3/28/2021,3122,2865,3613,6921,19075,214
3/29/2021,3182,2901,3661,7023,19146,225
3/3/2021,1534,1533,1673,2169,13961,38
3/30/2021,3290,2970,3718,7080,19203,249
3/31/2021,3438,3081,3913,7179,19323,269
3/4/2021,1590,1594,1750,2682,14586,40
3/5/2021,1622,1624,1789,2904,14963,44
3/6/2021,1634,1637,1821,3162,15426,44
3/7/2021,1636,1640,1829,3180,15447,45
3/8/2021,1647,1652,1841,3307,15614,45
3/9/2021,1701,1718,1929,3663,15809,48
4/1/2021,3634,3264,4073,7363,19502,299
4/10/2021,5050,4246,4940,8217,20363,556
4/11/2021,5076,4254,4948,8232,20374,566
4/12/2021,5181,4338,5012,8305,20467,585
4/13/2021,5245,4379,5060,8348,20529,601
4/14/2021,5341,4462,5107,8396,20574,610
4/15/2021,5498,4640,5241,8498,20669,622
4/16/2021,5599,4720,5319,8573,20741,633
4/17/2021,5643,4758,5344,8601,20767,640
4/18/2021,5651,4761,5348,8604,20770,646
4/19/2021,5719,4793,5404,8656,20810,656
4/2/2021,3828,3390,4208,7466,19619,327
4/20/2021,5767,4830,5437,8699,20866,663
4/21/2021,5879,4900,5488,8761,20919,682
4/22/2021,5988,4991,5561,8835,20972,704
4/23/2021,6090,5053,5630,8876,21008,719
4/24/2021,6134,5077,5654,8896,21029,738
4/25/2021,6138,5083,5659,8899,21033,742
4/26/2021,6180,5115,5701,8934,21078,760
4/27/2021,6219,5141,5730,8971,21108,772
