Category,value
tests,17765793
day,
pos,
est_pos,
total_pos,
APACHE,107567
COCHISE,229783
COCONINO,467281
GILA,120577
GRAHAM,38177
GREENLEE,4038
LA PAZ,36953
MARICOPA,10702661
MOHAVE,382058
NAVAJO,237122
PIMA,2819185
PINAL,1147118
SANTA CRUZ,105176
YAVAPAI,371424
YUMA,391175
0_5,
Less than 20 years,3252030
20 - 44 years,7439175
45 - 54 years,2303038
55 - 64 years,2129955
65 years and older,2578439
Unknown,63156
positive,0.1238988318731396
