date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11626,13354,12524,10039,6314,96
1/1/2022,557254,385850,396574,413295,666959,321833
1/10/2021,19802,20495,19523,16286,12257,202
1/10/2022,563248,388731,399280,415688,669143,332195
1/11/2021,21033,21625,20774,17273,14128,234
1/11/2022,563993,389143,399597,415971,669410,333423
1/12/2021,23008,23612,22812,18976,18972,311
1/12/2022,564657,389473,399911,416275,669659,334818
1/13/2021,25009,25758,25069,20683,24570,372
1/13/2022,565519,389851,400223,416573,669924,336079
1/14/2021,26941,27910,27395,22617,30660,405
1/14/2022,566327,390232,400506,416822,670115,337693
1/15/2021,29144,29920,29565,24417,35611,456
1/15/2022,566787,390487,400688,416984,670210,338933
1/16/2021,30505,31112,30873,25596,38830,484
1/16/2022,567026,390601,400787,417074,670269,339341
1/17/2021,31468,32005,31851,26570,42001,506
1/17/2022,567545,390857,401035,417286,670414,340414
1/18/2021,32507,32955,33010,27694,47237,529
1/18/2022,568205,391165,401302,417491,670622,341348
1/19/2021,33774,34163,34347,29000,53527,584
1/19/2022,568952,391512,401579,417747,670817,342570
1/2/2021,13146,14763,13809,11141,7096,114
1/2/2022,557540,385988,396711,413414,667067,322147
1/20/2021,35073,35460,35996,30539,60586,617
1/20/2022,569600,391806,401847,417985,671011,343620
1/21/2021,36536,36960,37901,32411,68866,661
1/21/2022,570231,392125,402109,418182,671181,344828
1/22/2021,39402,39596,40881,35441,76866,741
1/22/2022,570612,392354,402268,418334,671278,345714
1/23/2021,41995,41679,43379,37931,81775,801
1/23/2022,570858,392480,402396,418404,671323,346081
1/24/2021,43262,42847,44679,39347,86938,841
1/24/2022,571440,392756,402616,418626,671514,346995
1/25/2021,44571,44013,46115,40950,94486,881
1/25/2022,571916,392991,402847,418809,671677,347794
1/26/2021,46231,45483,47851,42860,105411,929
1/26/2022,572441,393238,403056,418983,671823,348747
1/27/2021,47705,46816,49372,44533,115851,958
1/27/2022,572965,393479,403252,419159,671970,349552
1/28/2021,48908,47912,50612,45962,126776,986
1/28/2022,573444,393711,403451,419328,672097,350545
1/29/2021,50942,49607,52338,47805,137577,1045
1/29/2022,573781,393866,403625,419446,672164,351352
1/3/2021,13883,15349,14337,11592,7349,129
1/3/2022,558265,386322,397029,413746,667392,323367
1/30/2021,52683,51022,53974,49400,142656,1098
1/30/2022,574028,393975,403715,419523,672219,351692
1/31/2021,53304,51574,54623,50094,146338,1123
1/31/2022,574528,394206,403929,419714,672386,352491
1/4/2021,14905,16293,15310,12399,8244,137
1/4/2022,559055,386677,397333,414046,667699,324507
1/5/2021,15858,17148,16188,13206,9041,154
1/5/2022,559911,387100,397684,414405,668075,325900
1/6/2021,17015,18130,17164,14147,9810,165
1/6/2022,560721,387482,398090,414730,668385,327184
1/7/2021,17926,18949,17997,14941,10582,175
1/7/2022,561532,387881,398488,415081,668629,328933
1/8/2021,18732,19634,18662,15520,11090,183
1/8/2022,562047,388132,398735,415258,668753,330490
1/9/2021,19424,20188,19209,15983,11920,198
1/9/2022,562408,388349,398926,415388,668841,331009
10/1/2021,499954,355040,368865,388305,633596,217606
10/10/2021,505796,358197,371464,390293,636802,220539
10/11/2021,506598,358610,371807,390600,637336,220944
10/12/2021,507186,358915,372067,390803,637723,221262
10/13/2021,507894,359280,372398,391058,638145,221621
10/14/2021,508570,359628,372711,391297,638486,221913
10/15/2021,509479,360100,373118,391606,638843,222282
10/16/2021,510109,360357,373355,391796,639040,222524
10/17/2021,510554,360551,373496,391892,639163,222680
10/18/2021,511307,360947,373836,392161,639580,223002
10/19/2021,511948,361323,374093,392405,639934,223306
10/2/2021,500638,355375,369151,388504,633868,217952
10/20/2021,512625,361693,374368,392658,640331,223642
10/21/2021,513276,362056,374674,392881,640679,223912
10/22/2021,514042,362538,375082,393221,641160,224290
10/23/2021,514539,362818,375357,393394,641436,224513
10/24/2021,514842,362991,375507,393539,641648,224643
10/25/2021,515633,363427,375859,393885,642236,224959
10/26/2021,516340,363810,376214,394151,642827,225242
10/27/2021,517086,364202,376604,394494,643433,225537
10/28/2021,517723,364561,376916,394803,643986,225775
10/29/2021,518488,365068,377370,395180,644514,226106
10/3/2021,501010,355563,369280,388622,634039,218114
10/30/2021,518929,365320,377598,395407,644738,226306
10/31/2021,519209,365479,377731,395532,644918,226400
10/4/2021,501821,355978,369638,388888,634576,218537
10/5/2021,502608,356416,369984,389155,635091,218929
10/6/2021,503342,356818,370326,389393,635588,219312
10/7/2021,504046,357247,370665,389657,636000,219664
10/8/2021,504859,357691,371049,389966,636435,220116
10/9/2021,505447,358006,371306,390167,636645,220391
11/1/2021,519951,365868,378076,395833,645433,226703
11/10/2021,525883,368969,380890,398097,648828,244679
11/11/2021,526569,369321,381223,398356,649282,247940
11/12/2021,527353,369758,381600,398656,649694,250777
11/13/2021,527844,370059,381822,398867,649889,255691
11/14/2021,528157,370235,381990,398982,650036,256657
11/15/2021,528854,370647,382339,399301,650525,258710
11/16/2021,529572,371034,382657,399610,651010,260554
11/17/2021,530256,371393,382969,399897,651488,263115
11/18/2021,530984,371750,383285,400231,651945,265458
11/19/2021,531835,372254,383715,400578,652400,268117
11/2/2021,520746,366241,378410,396132,645886,226976
11/20/2021,532397,372615,384025,400835,652635,272515
11/21/2021,532762,372804,384209,401005,652774,273327
11/22/2021,533560,373251,384605,401406,653208,275230
11/23/2021,534341,373628,384988,401823,653625,277216
11/24/2021,535076,374046,385355,402183,653979,279576
11/25/2021,535082,374049,385355,402185,653994,279587
11/26/2021,535686,374434,385689,402524,654266,280949
11/27/2021,536111,374692,385887,402760,654472,281829
11/28/2021,536424,374887,386048,402932,654630,282323
11/29/2021,537067,375271,386420,403272,655025,283722
11/3/2021,521472,366584,378772,396414,646307,227464
11/30/2021,537768,375637,386802,403629,655471,285034
11/4/2021,522102,366899,379052,396673,646718,228725
11/5/2021,522971,367336,379479,396994,647159,230702
11/6/2021,523505,367634,379753,397170,647395,235254
11/7/2021,523823,367827,379891,397282,647539,236560
11/8/2021,524498,368219,380218,397538,647925,238939
11/9/2021,525193,368573,380536,397824,648378,241199
12/1/2020,49,44,42,26,30,2
12/1/2021,538558,376078,387214,404024,655989,286600
12/10/2020,59,55,58,43,58,2
12/10/2021,545021,379730,390643,407423,659925,298934
12/11/2020,61,56,59,46,58,2
12/11/2021,545519,380029,390936,407639,660136,300474
12/12/2020,63,56,61,50,58,2
12/12/2021,545828,380214,391093,407784,660282,300904
12/13/2020,64,57,64,51,62,2
12/13/2021,546560,380573,391397,408122,660736,301909
12/14/2020,66,60,65,53,70,2
12/14/2021,547196,380892,391707,408469,661235,302760
12/15/2020,70,70,74,64,78,2
12/15/2021,547931,381292,392078,408788,661696,304045
12/16/2020,83,88,91,71,84,2
12/16/2021,548680,381694,392421,409161,662241,305243
12/17/2020,299,439,410,312,217,3
12/17/2021,549406,382055,392814,409539,662731,306810
12/18/2020,677,930,824,578,347,3
12/18/2021,549918,382311,393075,409765,662971,308405
12/19/2020,1023,1402,1241,863,480,8
12/19/2021,550311,382498,393238,409948,663155,308898
12/2/2020,50,45,44,31,40,2
12/2/2021,539326,376505,387626,404511,656464,287765
12/20/2020,1219,1659,1494,1069,577,9
12/20/2021,551130,382915,393626,410363,663639,310436
12/21/2020,1902,2527,2281,1641,874,12
12/21/2021,551929,383322,393972,410745,664161,311948
12/22/2020,2821,3659,3294,2360,1206,15
12/22/2021,552727,383729,394345,411119,664600,313405
12/23/2020,3848,4974,4499,3193,1590,20
12/23/2021,553502,384066,394722,411478,665022,314563
12/24/2020,4214,5360,4857,3491,1738,20
12/24/2021,553736,384163,394830,411592,665142,314770
12/25/2020,4214,5360,4859,3491,1742,20
12/25/2021,553739,384166,394832,411594,665143,314770
12/26/2020,5317,6687,6012,4454,2181,28
12/26/2021,554043,384295,394988,411726,665299,315085
12/27/2020,5818,7222,6555,4894,2400,34
12/27/2021,554792,384663,395363,412096,665732,316457
12/28/2020,6933,8450,7709,5925,3043,44
12/28/2021,555593,385010,395691,412451,666130,318012
12/29/2020,8658,10250,9410,7375,4122,67
12/29/2021,556282,385354,396042,412817,666492,319694
12/3/2020,54,46,47,32,43,2
12/3/2021,540153,376963,388124,404941,656928,289432
12/30/2020,10498,12228,11422,9066,5159,85
12/30/2021,556893,385670,396357,413119,666831,321159
12/31/2020,11434,13172,12339,9855,5589,92
12/31/2021,557197,385813,396536,413267,666941,321697
12/4/2020,54,48,47,32,47,2
12/4/2021,540717,377332,388444,405234,657169,291606
12/5/2020,54,48,47,32,49,2
12/5/2021,541136,377526,388613,405394,657351,292074
12/6/2020,54,48,47,32,49,2
12/6/2021,541989,378001,389046,405827,657912,293194
12/7/2020,54,49,51,35,51,2
12/7/2021,542788,378445,389484,406249,658449,294410
12/8/2020,56,50,53,38,52,2
12/8/2021,543530,378846,389863,406638,658953,295952
12/9/2020,56,50,57,39,56,2
12/9/2021,544237,379242,390245,407042,659502,297372
2/1/2021,54198,52404,55483,51185,155212,1156
2/1/2022,574951,394396,404070,419848,672520,353055
2/10/2021,63106,60536,64315,61771,247493,1601
2/11/2021,64178,61472,65351,63205,258652,1655
2/12/2021,65973,62934,66915,65184,274092,1735
2/13/2021,67844,64566,68813,67240,284347,1828
2/14/2021,68499,65058,69428,68002,289571,1848
2/15/2021,69168,65681,70094,68908,299183,1890
2/16/2021,70300,66481,70999,70068,309746,1926
2/17/2021,71277,67376,71947,71255,321039,1992
2/18/2021,72129,68099,72729,72337,332203,2020
2/19/2021,73259,69029,73639,73529,341508,2080
2/2/2021,55161,53298,56361,52386,165432,1191
2/2/2022,575352,394593,404238,419965,672629,353780
2/20/2021,74962,70433,75013,75119,349706,2170
2/21/2021,75567,71009,75608,75848,354879,2202
2/22/2021,76182,71579,76143,76526,360834,2245
2/23/2021,77306,72447,77177,77810,369213,2300
2/24/2021,78502,73520,78334,79289,379058,2374
