date,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila
1/1/2021,162,148,168,208,195,6
1/10/2021,313,341,413,533,1009,16
1/11/2021,328,359,429,566,1085,16
1/12/2021,336,364,438,581,1119,16
1/13/2021,341,371,447,589,1154,16
1/14/2021,351,387,466,619,1299,16
1/15/2021,406,433,507,675,1333,24
1/16/2021,406,434,508,676,1335,24
1/17/2021,406,434,508,676,1338,24
1/18/2021,409,443,513,700,1404,24
1/19/2021,420,445,520,711,1455,25
1/2/2021,178,165,193,244,294,9
1/20/2021,430,455,541,743,1557,26
1/21/2021,445,467,551,777,1765,26
1/22/2021,461,475,557,789,1828,27
1/23/2021,465,480,559,795,1941,27
1/24/2021,465,480,560,796,1950,27
1/25/2021,480,488,572,814,2015,27
1/26/2021,486,491,572,816,2029,27
1/27/2021,499,508,582,826,2202,31
1/28/2021,520,533,616,882,2447,31
1/29/2021,545,552,646,917,2560,35
1/3/2021,179,165,193,246,294,9
1/30/2021,576,564,657,933,2680,44
1/31/2021,576,564,657,934,2684,44
1/4/2021,193,184,223,286,341,9
1/5/2021,215,219,279,347,474,10
1/6/2021,227,246,317,404,608,12
1/7/2021,275,310,359,467,815,15
1/8/2021,308,340,406,531,990,16
1/9/2021,313,341,413,533,1009,16
12/17/2020,20,17,14,13,3,1
12/18/2020,33,29,19,18,8,1
12/19/2020,33,29,19,20,8,1
12/20/2020,33,30,19,20,8,1
12/21/2020,39,41,26,29,11,1
12/22/2020,42,45,31,35,15,1
12/23/2020,55,55,37,50,25,1
12/24/2020,70,69,50,70,32,1
12/25/2020,70,69,50,70,32,1
12/26/2020,75,75,56,78,35,1
12/27/2020,75,75,57,78,35,1
12/28/2020,94,95,84,108,69,5
12/29/2020,120,105,112,137,95,5
12/30/2020,148,129,140,168,139,6
12/31/2020,162,148,167,207,195,6
2/1/2021,595,578,674,957,2823,45
2/10/2021,722,670,834,1312,5137,60
2/11/2021,726,675,837,1328,5235,60
2/12/2021,742,682,845,1336,5309,67
2/13/2021,780,704,892,1425,5897,70
2/14/2021,817,744,945,1520,6106,75
2/15/2021,824,746,950,1535,6145,75
2/16/2021,837,753,962,1568,6397,77
2/17/2021,861,769,995,1615,6502,82
2/18/2021,889,786,1000,1627,6527,88
2/19/2021,891,787,1002,1630,6551,91
2/2/2021,612,594,704,1006,3113,45
2/20/2021,898,793,1002,1633,6565,101
2/21/2021,898,793,1002,1633,6568,101
2/22/2021,902,797,1007,1636,6582,103
2/23/2021,932,813,1031,1693,6663,113
2/24/2021,945,821,1046,1726,6737,116
2/25/2021,956,831,1052,1735,6763,119
2/26/2021,958,833,1059,1737,6786,119
