date,Apache_cume,Apache
1/1/2021,1,
1/11/2021,3,2
1/12/2021,5,2
1/13/2021,7,2
1/14/2021,10,3
1/15/2021,141,131
1/16/2021,142,1
1/18/2021,144,2
1/19/2021,215,71
1/20/2021,566,351
1/21/2021,736,170
1/22/2021,801,65
1/23/2021,802,1
1/25/2021,803,1
1/26/2021,813,10
1/27/2021,871,58
1/28/2021,997,126
1/29/2021,1225,228
1/3/2021,1276,51
1/30/2021,1286,10
1/31/2021,1375,89
1/4/2021,1570,195
1/5/2021,1727,157
1/6/2021,2092,365
1/7/2021,2173,81
1/8/2021,2194,21
1/9/2021,2264,70
12/16/2020,2454,190
12/17/2020,2686,232
12/21/2020,3041,355
12/22/2020,3387,346
12/23/2020,3417,30
12/24/2020,3736,319
12/26/2020,4055,319
12/28/2020,4362,307
12/29/2020,4818,456
12/30/2020,4943,125
12/31/2020,4944,1
12/8/2020,4950,6
2/1/2021,5151,201
2/10/2021,5336,185
2/11/2021,5719,383
2/12/2021,6332,613
2/13/2021,6656,324
2/15/2021,6698,42
2/16/2021,6699,1
2/17/2021,6908,209
2/18/2021,7155,247
2/19/2021,7899,744
2/2/2021,8726,827
2/20/2021,9011,285
2/21/2021,9080,69
2/22/2021,9171,91
2/23/2021,9484,313
2/24/2021,9899,415
2/25/2021,10386,487
2/26/2021,10732,346
2/27/2021,10776,44
2/28/2021,10785,9
2/3/2021,11125,340
2/4/2021,11403,278
2/5/2021,11643,240
2/6/2021,12331,688
2/7/2021,12545,214
2/8/2021,12571,26
2/9/2021,12583,12
3/1/2021,12997,414
3/10/2021,13216,219
3/11/2021,13787,571
3/12/2021,14169,382
3/13/2021,14553,384
3/14/2021,14576,23
3/15/2021,14586,10
3/16/2021,14860,274
3/17/2021,15163,303
3/18/2021,15947,784
3/19/2021,16404,457
3/2/2021,16664,260
3/20/2021,16728,64
3/21/2021,16744,16
3/22/2021,16966,222
3/23/2021,17379,413
3/24/2021,17634,255
3/25/2021,17872,238
