date,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA
2021-08-27 00:00:00,2,0,0,,,
2021-08-26 00:00:00,161,15,0.093167701863354,4,3,0.75
2021-08-25 00:00:00,293,25,0.0853242320819113,16,12,0.75
2021-08-24 00:00:00,368,31,0.0842391304347826,7,5,0.7142857142857144
2021-08-23 00:00:00,486,50,0.102880658436214,14,10,0.7142857142857144
2021-08-22 00:00:00,149,14,0.0939597315436242,,,
2021-08-21 00:00:00,190,23,0.1210526315789474,,,
2021-08-20 00:00:00,513,45,0.087719298245614,13,7,0.5384615384615384
2021-08-19 00:00:00,543,51,0.0939226519337017,10,8,0.8
2021-08-18 00:00:00,533,55,0.1031894934333959,5,4,0.8
2021-08-17 00:00:00,582,57,0.0979381443298969,12,7,0.5833333333333334
2021-08-16 00:00:00,595,70,0.1176470588235294,11,9,0.8181818181818182
2021-08-15 00:00:00,283,26,0.0918727915194346,,,
2021-08-14 00:00:00,165,29,0.1757575757575758,,,
2021-08-13 00:00:00,389,30,0.077120822622108,11,7,0.6363636363636364
2021-08-12 00:00:00,368,38,0.1032608695652174,7,4,0.5714285714285714
2021-08-11 00:00:00,352,44,0.125,11,4,0.3636363636363637
2021-08-10 00:00:00,457,45,0.0984682713347921,1,1,1
2021-08-09 00:00:00,414,52,0.1256038647342995,8,4,0.5
2021-08-08 00:00:00,117,18,0.1538461538461539,1,1,1
2021-08-07 00:00:00,217,40,0.1843317972350231,,,
2021-08-06 00:00:00,296,45,0.152027027027027,7,5,0.7142857142857144
2021-08-05 00:00:00,389,71,0.1825192802056555,5,4,0.8
2021-08-04 00:00:00,303,36,0.1188118811881188,7,3,0.4285714285714286
2021-08-03 00:00:00,273,43,0.1575091575091575,6,5,0.8333333333333334
2021-08-02 00:00:00,294,57,0.1938775510204082,9,5,0.5555555555555556
2021-08-01 00:00:00,111,29,0.2612612612612613,,,
2021-07-31 00:00:00,84,17,0.2023809523809524,1,1,1
2021-07-30 00:00:00,237,24,0.1012658227848101,7,2,0.2857142857142857
2021-07-29 00:00:00,184,14,0.0760869565217391,2,2,1
2021-07-28 00:00:00,123,13,0.1056910569105691,2,1,0.5
2021-07-27 00:00:00,112,18,0.1607142857142857,5,2,0.4
2021-07-26 00:00:00,150,22,0.1466666666666667,7,3,0.4285714285714286
2021-07-25 00:00:00,60,2,0.0333333333333333,,,
2021-07-24 00:00:00,85,3,0.0352941176470588,,,
2021-07-23 00:00:00,163,15,0.0920245398773006,6,3,0.5
2021-07-22 00:00:00,166,6,0.036144578313253,9,3,0.3333333333333333
2021-07-21 00:00:00,157,6,0.0382165605095541,5,3,0.6
2021-07-20 00:00:00,189,10,0.0529100529100529,3,2,0.6666666666666666
2021-07-19 00:00:00,136,10,0.0735294117647059,7,6,0.8571428571428572
2021-07-18 00:00:00,103,9,0.087378640776699,,,
2021-07-17 00:00:00,94,12,0.1276595744680851,,,
2021-07-16 00:00:00,174,10,0.0574712643678161,2,2,1
2021-07-15 00:00:00,160,14,0.0875,3,2,0.6666666666666666
2021-07-14 00:00:00,93,15,0.1612903225806452,2,2,1
2021-07-13 00:00:00,150,6,0.04,3,1,0.3333333333333333
2021-07-12 00:00:00,167,14,0.0838323353293413,3,3,1
2021-07-11 00:00:00,63,3,0.0476190476190476,1,1,1
2021-07-10 00:00:00,118,6,0.0508474576271187,,,
2021-07-09 00:00:00,158,8,0.0506329113924051,3,1,0.3333333333333333
2021-07-08 00:00:00,109,3,0.0275229357798165,3,1,0.3333333333333333
2021-07-07 00:00:00,82,4,0.0487804878048781,5,3,0.6
2021-07-06 00:00:00,140,6,0.0428571428571429,,,
2021-07-05 00:00:00,85,4,0.0470588235294118,,,
2021-07-04 00:00:00,37,0,0,,,
2021-07-03 00:00:00,51,3,0.0588235294117647,,,
2021-07-02 00:00:00,143,0,0,3,3,1
2021-07-01 00:00:00,144,5,0.0347222222222222,4,2,0.5
2021-06-30 00:00:00,99,8,0.0808080808080808,3,1,0.3333333333333333
2021-06-29 00:00:00,132,11,0.0833333333333333,1,1,1
2021-06-28 00:00:00,138,1,0.0072463768115942,3,2,0.6666666666666666
2021-06-27 00:00:00,53,0,0,1,0,0
2021-06-26 00:00:00,75,3,0.04,1,1,1
2021-06-25 00:00:00,105,2,0.0190476190476191,2,0,0
2021-06-24 00:00:00,94,0,0,4,3,0.75
2021-06-23 00:00:00,56,6,0.1071428571428571,2,1,0.5
2021-06-22 00:00:00,101,1,0.0099009900990099,4,2,0.5
2021-06-21 00:00:00,120,1,0.0083333333333333,5,2,0.4
2021-06-20 00:00:00,36,0,0,,,
2021-06-19 00:00:00,43,2,0.0465116279069767,,,
2021-06-18 00:00:00,103,1,0.0097087378640777,1,1,1
2021-06-17 00:00:00,76,0,0,5,1,0.2
2021-06-16 00:00:00,106,3,0.0283018867924528,6,2,0.3333333333333333
2021-06-15 00:00:00,99,1,0.0101010101010101,3,1,0.3333333333333333
2021-06-14 00:00:00,107,2,0.0186915887850467,4,3,0.75
2021-06-13 00:00:00,31,0,0,,,
2021-06-12 00:00:00,28,0,0,2,0,0
2021-06-11 00:00:00,116,2,0.0172413793103448,29,22,0.7586206896551724
2021-06-10 00:00:00,93,1,0.010752688172043,16,12,0.75
2021-06-09 00:00:00,71,2,0.028169014084507,18,12,0.6666666666666666
2021-06-08 00:00:00,112,2,0.0178571428571429,2,1,0.5
2021-06-07 00:00:00,113,2,0.0176991150442478,4,2,0.5
2021-06-06 00:00:00,47,1,0.0212765957446809,,,
2021-06-05 00:00:00,59,2,0.0338983050847458,,,
2021-06-04 00:00:00,104,1,0.0096153846153846,4,2,0.5
2021-06-03 00:00:00,103,5,0.0485436893203884,4,4,1
2021-06-02 00:00:00,98,2,0.0204081632653061,9,4,0.4444444444444444
2021-06-01 00:00:00,138,1,0.0072463768115942,9,4,0.4444444444444444
2021-05-31 00:00:00,28,0,0,,,
2021-05-30 00:00:00,48,1,0.0208333333333333,1,0,0
2021-05-29 00:00:00,43,1,0.0232558139534884,,,
2021-05-28 00:00:00,144,2,0.0138888888888889,4,1,0.25
2021-05-27 00:00:00,83,5,0.0602409638554217,5,5,1
2021-05-26 00:00:00,109,3,0.0275229357798165,7,5,0.7142857142857144
2021-05-25 00:00:00,131,2,0.0152671755725191,4,2,0.5
2021-05-24 00:00:00,140,4,0.0285714285714286,3,3,1
2021-05-23 00:00:00,39,2,0.0512820512820513,,,
2021-05-22 00:00:00,52,0,0,1,1,1
2021-05-21 00:00:00,189,9,0.0476190476190476,4,1,0.25
2021-05-20 00:00:00,254,1,0.0039370078740157,6,3,0.5
2021-05-19 00:00:00,95,3,0.0315789473684211,7,3,0.4285714285714286
2021-05-18 00:00:00,133,3,0.0225563909774436,2,1,0.5
2021-05-17 00:00:00,195,3,0.0153846153846154,2,2,1
2021-05-16 00:00:00,30,1,0.0333333333333333,2,2,1
2021-05-15 00:00:00,47,2,0.0425531914893617,1,0,0
2021-05-14 00:00:00,135,1,0.0074074074074074,9,7,0.7777777777777778
2021-05-13 00:00:00,141,3,0.0212765957446809,10,4,0.4
2021-05-12 00:00:00,150,4,0.0266666666666667,21,17,0.8095238095238096
2021-05-11 00:00:00,180,4,0.0222222222222222,1,0,0
2021-05-10 00:00:00,169,5,0.029585798816568,5,3,0.6
2021-05-09 00:00:00,37,1,0.027027027027027,,,
2021-05-08 00:00:00,46,1,0.0217391304347826,2,1,0.5
2021-05-07 00:00:00,137,1,0.0072992700729927,2,0,0
2021-05-06 00:00:00,152,6,0.0394736842105263,5,3,0.6
2021-05-05 00:00:00,161,3,0.0186335403726708,4,2,0.5
2021-05-04 00:00:00,195,6,0.0307692307692308,11,7,0.6363636363636364
2021-05-03 00:00:00,200,6,0.03,11,5,0.4545454545454546
2021-05-02 00:00:00,33,3,0.0909090909090909,1,1,1
2021-05-01 00:00:00,42,2,0.0476190476190476,1,0,0
2021-04-30 00:00:00,138,7,0.0507246376811594,10,6,0.6
2021-04-29 00:00:00,104,3,0.0288461538461539,4,3,0.75
2021-04-28 00:00:00,133,6,0.0451127819548872,4,1,0.25
2021-04-27 00:00:00,220,6,0.0272727272727273,5,2,0.4
2021-04-26 00:00:00,157,4,0.0254777070063694,7,0,0
2021-04-25 00:00:00,33,2,0.0606060606060606,,,
2021-04-24 00:00:00,42,2,0.0476190476190476,,,
2021-04-23 00:00:00,160,8,0.05,7,4,0.5714285714285714
2021-04-22 00:00:00,138,3,0.0217391304347826,8,5,0.625
2021-04-21 00:00:00,151,2,0.0132450331125828,10,5,0.5
2021-04-20 00:00:00,215,3,0.013953488372093,8,4,0.5
2021-04-19 00:00:00,239,5,0.0209205020920502,5,4,0.8
2021-04-18 00:00:00,37,1,0.027027027027027,,,
2021-04-17 00:00:00,50,7,0.14,32,28,0.875
2021-04-16 00:00:00,172,5,0.0290697674418605,8,5,0.625
2021-04-15 00:00:00,150,10,0.0666666666666667,19,13,0.6842105263157896
2021-04-14 00:00:00,153,2,0.0130718954248366,19,15,0.7894736842105264
2021-04-13 00:00:00,275,1,0.0036363636363636,6,2,0.3333333333333333
2021-04-12 00:00:00,217,5,0.0230414746543779,4,3,0.75
2021-04-11 00:00:00,27,2,0.0740740740740741,2,0,0
2021-04-10 00:00:00,50,1,0.02,1,1,1
2021-04-09 00:00:00,325,2,0.0061538461538462,8,4,0.5
2021-04-08 00:00:00,191,4,0.0209424083769634,6,5,0.8333333333333334
2021-04-07 00:00:00,157,5,0.0318471337579618,9,5,0.5555555555555556
2021-04-06 00:00:00,212,12,0.0566037735849057,8,5,0.625
2021-04-05 00:00:00,259,8,0.0308880308880309,5,1,0.2
2021-04-04 00:00:00,38,2,0.0526315789473684,,,
2021-04-03 00:00:00,55,6,0.1090909090909091,,,
2021-04-02 00:00:00,214,8,0.0373831775700935,7,4,0.5714285714285714
2021-04-01 00:00:00,201,11,0.054726368159204,11,7,0.6363636363636364
2021-03-31 00:00:00,209,7,0.0334928229665072,10,4,0.4
2021-03-30 00:00:00,260,9,0.0346153846153846,12,5,0.4166666666666667
2021-03-29 00:00:00,292,6,0.0205479452054795,9,5,0.5555555555555556
2021-03-28 00:00:00,34,1,0.0294117647058824,1,1,1
2021-03-27 00:00:00,46,3,0.0652173913043478,2,1,0.5
2021-03-26 00:00:00,179,4,0.0223463687150838,8,4,0.5
2021-03-25 00:00:00,216,12,0.0555555555555556,6,5,0.8333333333333334
2021-03-24 00:00:00,184,8,0.0434782608695652,16,10,0.625
2021-03-23 00:00:00,181,7,0.0386740331491713,9,7,0.7777777777777778
2021-03-22 00:00:00,287,10,0.0348432055749129,13,4,0.3076923076923077
2021-03-21 00:00:00,31,5,0.1612903225806452,,,
2021-03-20 00:00:00,45,4,0.0888888888888889,1,0,0
2021-03-19 00:00:00,172,6,0.0348837209302326,12,5,0.4166666666666667
2021-03-18 00:00:00,129,4,0.0310077519379845,16,9,0.5625
2021-03-17 00:00:00,153,7,0.0457516339869281,38,26,0.6842105263157896
2021-03-16 00:00:00,219,10,0.045662100456621,31,16,0.5161290322580646
2021-03-15 00:00:00,233,12,0.0515021459227468,10,6,0.6
2021-03-14 00:00:00,38,1,0.0263157894736842,,,
2021-03-13 00:00:00,45,4,0.0888888888888889,3,2,0.6666666666666666
2021-03-12 00:00:00,159,4,0.0251572327044025,18,9,0.5
2021-03-11 00:00:00,274,11,0.0401459854014599,9,5,0.5555555555555556
2021-03-10 00:00:00,127,11,0.0866141732283465,17,12,0.7058823529411766
2021-03-09 00:00:00,214,3,0.014018691588785,15,7,0.4666666666666668
