date,Apache_cume,Apache
2020-12-01,2,
2020-12-02,3,1
2020-12-03,5,2
2020-12-04,6,1
2020-12-07,8,2
2020-12-08,9,1
2020-12-09,11,2
2020-12-13,12,1
2020-12-15,16,4
2020-12-16,45,29
2020-12-17,92,47
2020-12-18,130,38
2020-12-19,131,1
2020-12-21,146,15
2020-12-22,157,11
2020-12-23,324,167
2020-12-24,333,9
2020-12-25,335,2
2020-12-26,337,2
2020-12-28,409,72
2020-12-29,740,331
2020-12-30,901,161
2020-12-31,1041,140
2021-01-01,1044,3
2021-01-02,1056,12
2021-01-04,1158,102
2021-01-05,1331,173
2021-01-06,1666,335
2021-01-07,1994,328
2021-01-08,2190,196
2021-01-09,2206,16
2021-01-10,2207,1
2021-01-11,2796,589
2021-01-12,3165,369
2021-01-13,3490,325
2021-01-14,4022,532
2021-01-15,4326,304
2021-01-16,4345,19
2021-01-17,4346,1
2021-01-18,4416,70
2021-01-19,4695,279
2021-01-20,5513,818
2021-01-21,6333,820
2021-01-22,6801,468
2021-01-23,6831,30
2021-01-24,6835,4
2021-01-25,7217,382
2021-01-26,7660,443
2021-01-27,8214,554
2021-01-28,9104,890
2021-01-29,9531,427
2021-01-30,9544,13
2021-01-31,9587,43
2021-02-01,10076,489
2021-02-02,10482,406
2021-02-03,11152,670
2021-02-04,12390,1238
2021-02-05,12972,582
2021-02-06,13203,231
2021-02-07,13207,4
2021-02-08,13460,253
2021-02-09,13728,268
2021-02-10,14781,1053
2021-02-11,15625,844
2021-02-12,15927,302
2021-02-13,16080,153
2021-02-14,16083,3
2021-02-15,16180,97
2021-02-16,16939,759
2021-02-17,17650,711
2021-02-18,18561,911
2021-02-19,18988,427
2021-02-20,19111,123
2021-02-21,19125,14
2021-02-22,19673,548
2021-02-23,20124,451
2021-02-24,20589,465
2021-02-25,21281,692
2021-02-26,21483,202
2021-02-27,21718,235
2021-02-28,21721,3
2021-03-01,22125,404
2021-03-02,22408,283
2021-03-03,22891,483
2021-03-04,23275,384
2021-03-05,23630,355
2021-03-06,23710,80
2021-03-07,23714,4
2021-03-08,23956,242
2021-03-09,24256,300
2021-03-10,24930,674
2021-03-11,25382,452
2021-03-12,25685,303
2021-03-13,25751,66
2021-03-14,25754,3
2021-03-15,25961,207
2021-03-16,26342,381
2021-03-17,26626,284
2021-03-18,26869,243
2021-03-19,27037,168
2021-03-20,27090,53
2021-03-21,27096,6
2021-03-22,27347,251
2021-03-23,27583,236
2021-03-24,27981,398
2021-03-25,28223,242
2021-03-26,28391,168
2021-03-27,28435,44
2021-03-28,28439,4
2021-03-29,28632,193
2021-03-30,28831,199
2021-03-31,29058,227
2021-04-01,29232,174
2021-04-02,29396,164
2021-04-03,29483,87
2021-04-04,29491,8
2021-04-05,29669,178
2021-04-06,29872,203
2021-04-07,30076,204
2021-04-08,30273,197
2021-04-09,30441,168
2021-04-10,30510,69
2021-04-11,30519,9
2021-04-12,30721,202
2021-04-13,30873,152
2021-04-14,31022,149
2021-04-15,31169,147
2021-04-16,31323,154
2021-04-17,31339,16
2021-04-18,31344,5
2021-04-19,31476,132
2021-04-20,31601,125
2021-04-21,31705,104
2021-04-22,31829,124
2021-04-23,31936,107
2021-04-24,31989,53
2021-04-25,31996,7
2021-04-26,32108,112
2021-04-27,32243,135
2021-04-28,32369,126
2021-04-29,32508,139
2021-04-30,32635,127
2021-05-01,32696,61
2021-05-02,32698,2
2021-05-03,32811,113
2021-05-04,32935,124
2021-05-05,33030,95
2021-05-06,33106,76
2021-05-07,33187,81
2021-05-08,33205,18
2021-05-09,33209,4
2021-05-10,33307,98
2021-05-11,33410,103
2021-05-12,33512,102
2021-05-13,33693,181
2021-05-14,33941,248
2021-05-15,34362,421
2021-05-16,34370,8
2021-05-17,34668,298
2021-05-18,34938,270
2021-05-19,35126,188
2021-05-20,35283,157
2021-05-21,35398,115
2021-05-22,35462,64
2021-05-23,35469,7
2021-05-24,35597,128
2021-05-25,35734,137
2021-05-26,35876,142
2021-05-27,36005,129
2021-05-28,36108,103
2021-05-29,36126,18
2021-05-30,36131,5
2021-05-31,36137,6
2021-06-01,36249,112
2021-06-02,36345,96
2021-06-03,36446,101
2021-06-04,36679,233
2021-06-05,37029,350
2021-06-06,37039,10
2021-06-07,37313,274
2021-06-08,37624,311
2021-06-09,37878,254
2021-06-10,37988,110
2021-06-11,38106,118
2021-06-12,38138,32
2021-06-13,38144,6
2021-06-14,38262,118
2021-06-15,38389,127
2021-06-16,38534,145
2021-06-17,38627,93
2021-06-18,38683,56
2021-06-19,38716,33
2021-06-20,38720,4
2021-06-21,38809,89
2021-06-22,38901,92
2021-06-23,38990,89
2021-06-24,39059,69
2021-06-25,39145,86
2021-06-26,39180,35
2021-06-27,39185,5
2021-06-28,39281,96
2021-06-29,39394,113
2021-06-30,39506,112
2021-07-01,39565,59
2021-07-02,39625,60
2021-07-03,39630,5
2021-07-04,39632,2
2021-07-05,39637,5
2021-07-06,39750,113
2021-07-07,39823,73
2021-07-08,39896,73
2021-07-09,39943,47
2021-07-10,39948,5
2021-07-11,39950,2
2021-07-12,40044,94
2021-07-13,40118,74
2021-07-14,40208,90
2021-07-15,40268,60
2021-07-16,40349,81
2021-07-17,40360,11
2021-07-18,40367,7
2021-07-19,40421,54
2021-07-20,40508,87
2021-07-21,40580,72
2021-07-22,40655,75
2021-07-23,40760,105
2021-07-24,40765,5
2021-07-25,40769,4
2021-07-26,40847,78
2021-07-27,40957,110
2021-07-28,41069,112
2021-07-29,41174,105
2021-07-30,41260,86
2021-07-31,41274,14
2021-08-01,41275,1
2021-08-02,41385,110
2021-08-03,41512,127
2021-08-04,41607,95
2021-08-05,41675,68
2021-08-06,41787,112
2021-08-07,41801,14
2021-08-08,41806,5
2021-08-09,41919,113
2021-08-10,42005,86
2021-08-11,42108,103
2021-08-12,42197,89
2021-08-13,42329,132
2021-08-14,42354,25
2021-08-15,42370,16
2021-08-16,42466,96
2021-08-17,42574,108
2021-08-18,42694,120
2021-08-19,42794,100
2021-08-20,42914,120
2021-08-21,42929,15
2021-08-22,42941,12
2021-08-23,43048,107
2021-08-24,43154,106
2021-08-25,43248,94
2021-08-26,43363,115
2021-08-27,43494,131
2021-08-28,43519,25
2021-08-29,43526,7
2021-08-30,43610,84
2021-08-31,43682,72
2021-09-01,43766,84
2021-09-02,43838,72
2021-09-03,43956,118
2021-09-04,43976,20
2021-09-05,43981,5
2021-09-06,43986,5
2021-09-07,44061,75
2021-09-08,44161,100
2021-09-09,44220,59
2021-09-10,44296,76
2021-09-11,44312,16
2021-09-12,44318,6
2021-09-13,44396,78
2021-09-14,44461,65
2021-09-15,44526,65
2021-09-16,44572,46
2021-09-17,44694,122
2021-09-18,44702,8
2021-09-19,44707,5
2021-09-20,44767,60
2021-09-21,44839,72
2021-09-22,44887,48
2021-09-23,44937,50
2021-09-24,45052,115
2021-09-25,45098,46
2021-09-26,45137,39
2021-09-27,45203,66
2021-09-28,45309,106
2021-09-29,45444,135
2021-09-30,45631,187
2021-10-01,45795,164
2021-10-02,45858,63
2021-10-03,45909,51
2021-10-04,46006,97
2021-10-05,46156,150
2021-10-06,46270,114
2021-10-07,46434,164
2021-10-08,46580,146
2021-10-09,46655,75
2021-10-10,46684,29
2021-10-11,46732,48
2021-10-12,46864,132
2021-10-13,47064,200
2021-10-14,47185,121
2021-10-15,47306,121
2021-10-16,47356,50
2021-10-17,47376,20
2021-10-18,47502,126
2021-10-19,47621,119
2021-10-20,47761,140
2021-10-21,47841,80
2021-10-22,47950,109
2021-10-23,48030,80
2021-10-24,48101,71
2021-10-25,48261,160
2021-10-26,48428,167
2021-10-27,48731,303
2021-10-28,48959,228
2021-10-29,49115,156
2021-10-30,49167,52
2021-10-31,49246,79
2021-11-01,49456,210
2021-11-02,49658,202
2021-11-03,49884,226
2021-11-04,50250,366
2021-11-05,50419,169
2021-11-06,50560,141
2021-11-07,50735,175
2021-11-08,50953,218
2021-11-09,51183,230
2021-11-10,51525,342
2021-11-11,51756,231
2021-11-12,52104,348
2021-11-13,52245,141
2021-11-14,52446,201
2021-11-15,52661,215
2021-11-16,53041,380
2021-11-17,53308,267
2021-11-18,53530,222
2021-11-19,53852,322
2021-11-20,54024,172
2021-11-21,54132,108
2021-11-22,54485,353
2021-11-23,54789,304
2021-11-24,55001,212
2021-11-26,55210,209
2021-11-27,55306,96
2021-11-28,55449,143
2021-11-29,55694,245
2021-11-30,55956,262
2021-12-01,56231,275
2021-12-02,56404,173
2021-12-03,56860,456
2021-12-04,57105,245
2021-12-05,57106,1
