date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20816,22960,21112,18406,13177,178
1/10/2021,34364,35213,33350,30239,30679,403
1/11/2021,36287,37034,35322,31937,35039,458
1/12/2021,39065,39716,38134,34491,42882,553
1/13/2021,41816,42647,41282,37242,51885,634
1/14/2021,44574,45706,44538,40290,61497,697
1/15/2021,48045,48962,47945,43450,70923,795
1/16/2021,49822,50536,49626,45068,76337,836
1/17/2021,50918,51555,50699,46156,79835,867
1/18/2021,52564,53072,52448,47897,87871,904
1/19/2021,54613,54945,54502,50101,98029,993
1/2/2021,22707,24670,22673,19827,14287,203
1/20/2021,57144,57506,57558,53320,110485,1106
1/21/2021,59950,60453,61057,56973,126423,1246
1/22/2021,64422,64617,65687,61898,142282,1387
1/23/2021,67680,67372,68766,65086,152886,1526
1/24/2021,69186,68757,70284,66778,160582,1577
1/25/2021,71539,70913,72880,69732,174301,1650
1/26/2021,74441,73426,75770,72977,191681,1751
1/27/2021,77569,76069,78747,76412,210706,1843
1/28/2021,80666,78722,81817,80158,232139,1972
1/29/2021,84527,81897,85214,83961,252241,2149
1/3/2021,23588,25418,23333,20373,14665,220
1/30/2021,87316,84023,87562,86418,263702,2313
1/31/2021,88225,84753,88428,87461,269756,2350
1/4/2021,25292,27076,24950,21891,16675,241
1/5/2021,27074,28745,26543,23482,18889,269
1/6/2021,29258,30677,28611,25540,22072,328
1/7/2021,31053,32333,30392,27350,25489,358
1/8/2021,32761,33926,32068,29037,27994,378
1/9/2021,33839,34770,32916,29833,30184,398
10/1/2021,817334,558823,576561,658861,1179978,368701
10/10/2021,826946,563883,580642,662170,1184884,373327
10/11/2021,828289,564645,581212,662676,1185700,373997
10/12/2021,829049,565010,581514,662910,1186100,374423
10/13/2021,830096,565571,582000,663296,1186745,374913
10/14/2021,831415,566216,582583,663792,1187495,375426
10/15/2021,832968,566970,583258,664314,1188105,376010
10/16/2021,833942,567395,583623,664618,1188374,377278
10/17/2021,834661,567692,583843,664778,1188542,377542
10/18/2021,835926,568405,584411,665281,1189263,378032
10/19/2021,837010,569022,584872,665754,1189913,378560
10/2/2021,818312,559310,577008,659208,1180369,369243
10/20/2021,838077,569576,585318,666188,1190552,379080
10/21/2021,839205,570186,585848,666638,1191174,379520
10/22/2021,840632,571026,586532,667257,1192466,380140
10/23/2021,841466,571491,586964,667653,1193248,380531
10/24/2021,841934,571769,587191,667907,1193758,380769
10/25/2021,843153,572450,587788,668519,1195398,381237
10/26/2021,844352,573154,588376,669105,1196977,381771
10/27/2021,845629,573888,589069,669802,1198566,382472
10/28/2021,846936,574595,589656,670481,1200097,382942
10/29/2021,848220,575380,590342,671178,1201371,383494
10/3/2021,818832,559551,577186,659359,1180580,369489
10/30/2021,848906,575750,590650,671512,1201892,383775
10/31/2021,849279,575957,590843,671684,1202255,383895
10/4/2021,820226,560222,577790,659788,1181438,370116
10/5/2021,821709,560943,578327,660254,1182336,370724
10/6/2021,823107,561718,578923,660697,1183032,371371
10/7/2021,824105,562321,579393,661130,1183604,371910
10/8/2021,825412,563054,579960,661596,1184217,372602
10/9/2021,826384,563584,580392,661957,1184590,373091
11/1/2021,850431,576585,591401,672276,1203565,384356
11/10/2021,860900,582237,596392,677376,1213553,416595
11/11/2021,862097,582857,596990,677982,1214822,421524
11/12/2021,863483,583664,597697,678661,1216006,426840
11/13/2021,864448,584269,598175,679165,1216621,434390
11/14/2021,865118,584669,598542,679502,1217078,436986
11/15/2021,866546,585491,599279,680270,1218457,441063
11/16/2021,867911,586248,599960,681016,1219940,444735
11/17/2021,869208,587001,600578,681799,1221494,449451
11/18/2021,870708,587769,601246,682594,1222934,453366
11/19/2021,872360,588751,602052,683442,1224136,457992
11/2/2021,851746,577277,592002,672868,1204881,384863
11/20/2021,873407,589422,602646,683996,1224693,463848
11/21/2021,874169,589811,603035,684416,1225083,465540
11/22/2021,875543,590597,603772,685390,1226293,468538
11/23/2021,877298,591444,604603,686375,1227538,472048
11/24/2021,878704,592297,605329,687224,1228582,476116
11/25/2021,878723,592302,605331,687228,1228602,476126
11/26/2021,879822,592951,605901,687940,1229283,478304
11/27/2021,880561,593428,606294,688415,1229746,479851
11/28/2021,881212,593813,606639,688840,1230124,480706
11/29/2021,882415,594559,607326,689684,1231320,483024
11/3/2021,852856,577849,592519,673396,1205935,385669
11/30/2021,883744,595333,608084,690546,1232557,485975
11/4/2021,853955,578435,593047,673958,1207174,387791
11/5/2021,855478,579229,593808,674667,1208406,391361
11/6/2021,856390,579751,594260,675092,1209126,396767
11/7/2021,857077,580144,594573,675382,1209566,399350
11/8/2021,858429,580901,595198,676123,1210977,404125
11/9/2021,859736,581598,595821,676803,1212425,408350
12/1/2020,60,45,58,37,52,1
12/1/2021,885234,596218,608852,691590,1233991,488360
12/10/2020,80,66,85,68,94,3
12/11/2020,82,70,89,74,96,3
12/12/2020,84,70,92,79,100,3
12/13/2020,85,71,95,82,102,3
12/14/2020,87,77,98,84,113,3
12/15/2020,106,95,119,108,125,3
12/16/2020,218,258,294,244,189,3
12/17/2020,838,1106,1121,920,471,7
12/18/2020,1675,2134,1985,1595,797,8
12/19/2020,2274,2855,2573,2026,1009,13
12/2/2020,62,49,61,43,61,2
12/2/2021,886470,596955,609571,692565,1235253,490292
12/20/2020,2486,3127,2840,2250,1117,15
12/21/2020,3826,4555,4113,3243,1623,22
12/22/2020,5626,6607,5931,4695,2301,29
12/23/2020,7844,9169,8224,6534,3239,42
12/24/2020,8787,10156,9038,7275,3608,45
12/25/2020,8824,10192,9067,7300,3627,45
12/26/2020,10299,11929,10508,8583,4201,57
12/27/2020,10914,12575,11125,9091,4460,65
12/28/2020,12996,14770,13143,10954,5729,85
12/29/2020,15786,17719,15880,13463,7952,122
12/3/2020,67,50,68,49,65,2
12/3/2021,887818,597725,610313,693466,1236372,492924
12/30/2020,18881,21032,19123,16451,10344,152
12/31/2020,20555,22708,20782,18041,11858,170
12/4/2020,67,53,70,52,67,2
12/4/2021,888558,598165,610717,693972,1236852,495017
12/5/2020,69,53,70,52,69,2
12/5/2021,888801,598343,610848,694125,1237018,495548
12/6/2020,70,53,71,53,70,2
12/7/2020,73,56,76,58,75,3
12/8/2020,75,57,78,62,80,3
12/9/2020,77,60,83,63,89,3
2/1/2021,90196,86544,90349,89928,286227,2450
2/10/2021,109807,102581,108675,113619,451253,4176
2/11/2021,112524,104835,110996,116763,474067,4507
2/12/2021,115806,107503,113855,120440,501423,4791
2/13/2021,119457,110332,116868,123762,520899,5158
2/14/2021,120380,111034,117784,124899,528318,5202
2/15/2021,121512,112030,118841,126336,542582,5265
2/16/2021,123394,113376,120344,128349,559397,5411
2/17/2021,125817,115240,122177,130619,576131,6009
2/18/2021,127295,116453,123431,132353,592288,6120
2/19/2021,129230,117938,124981,134257,604352,6516
2/2/2021,92287,88413,92427,92622,304631,2542
2/20/2021,132007,119958,126940,136445,614300,6835
2/21/2021,132695,120580,127614,137263,620239,6883
2/22/2021,133710,121378,128401,138309,628084,6972
2/23/2021,135406,122643,129856,140244,640028,7131
2/24/2021,137705,124479,131786,142888,657040,7339
2/25/2021,139826,126211,133611,145403,676167,7848
2/26/2021,142526,128372,135802,148575,694544,8096
2/27/2021,144562,130073,137531,151010,706890,8307
2/28/2021,145385,130698,138333,152564,714745,8366
2/3/2021,94754,90497,94779,95604,325657,2682
2/4/2021,97295,92548,97355,98795,345644,2836
2/5/2021,99994,94853,99906,102060,363361,2975
2/6/2021,102764,96951,102424,105130,380057,3615
2/7/2021,103438,97556,103054,105920,388015,3645
2/8/2021,105283,99028,104699,108135,405844,3785
2/9/2021,107174,100672,106500,110678,425988,3943
3/1/2021,147072,132101,139951,155230,726658,8577
3/10/2021,166449,146851,156332,236287,834013,10774
3/11/2021,170114,149746,159379,251051,849016,11068
3/12/2021,173878,152450,162512,264346,862119,11337
3/13/2021,176369,154455,164832,275317,869791,11542
3/14/2021,178128,155899,166384,283431,874966,11663
3/15/2021,180680,157988,168924,296271,884295,11886
3/16/2021,184545,160970,172417,309184,894624,12259
3/17/2021,189944,165079,177021,324055,907621,12691
3/18/2021,194997,169124,181858,338214,919621,13066
3/19/2021,201161,173710,186991,351613,930014,13583
3/2/2021,148994,133555,141530,158473,739781,8848
3/20/2021,205485,177164,191271,360940,937546,13938
3/21/2021,208699,179960,194460,367370,941479,14250
3/22/2021,213979,184317,199353,376112,948751,14800
3/23/2021,220973,189726,205185,385787,956168,15605
3/24/2021,231131,197574,213660,395284,963801,17466
3/25/2021,242863,206415,223244,404656,971551,19468
3/26/2021,253401,214401,231873,413023,977573,21531
3/27/2021,261901,220924,238775,418087,980741,23783
3/28/2021,268577,225914,244241,420795,982506,25695
3/29/2021,280119,234304,253567,425129,985837,28338
3/3/2021,150921,135065,143290,163653,755097,9129
3/30/2021,292661,243198,263447,430376,990016,31204
3/31/2021,306336,252737,274656,436582,995078,34539
3/4/2021,152965,136766,145103,173656,769474,9407
