date,pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL
2020-12-28 00:00:00,1,0,0,,,
2020-12-27 00:00:00,210,61,0.2904761904761905,,,
2020-12-26 00:00:00,966,263,0.2722567287784679,11.0,2.0,0.1818181818181818
2020-12-25 00:00:00,299,89,0.2976588628762542,4.0,1.0,0.25
2020-12-24 00:00:00,877,187,0.2132269099201825,38.0,10.0,0.2631578947368421
2020-12-23 00:00:00,1832,397,0.216703056768559,65.0,20.0,0.3076923076923077
2020-12-22 00:00:00,2784,492,0.1767241379310345,91.0,16.0,0.1758241758241759
2020-12-21 00:00:00,3159,513,0.1623931623931624,77.0,27.0,0.3506493506493507
2020-12-20 00:00:00,948,189,0.199367088607595,15.0,2.0,0.1333333333333333
2020-12-19 00:00:00,2007,415,0.2067762830094669,16.0,5.0,0.3125
2020-12-18 00:00:00,3207,629,0.1961334580604927,56.0,18.0,0.3214285714285715
2020-12-17 00:00:00,3248,584,0.1798029556650246,101.0,32.0,0.3168316831683169
2020-12-16 00:00:00,3686,527,0.1429734129137276,130.0,26.0,0.2
2020-12-15 00:00:00,2744,321,0.1169825072886297,54.0,17.0,0.3148148148148149
2020-12-14 00:00:00,3474,499,0.1436384571099597,78.0,14.0,0.1794871794871795
2020-12-13 00:00:00,1318,283,0.2147192716236723,15.0,4.0,0.2666666666666667
2020-12-12 00:00:00,1124,285,0.25355871886121,79.0,15.0,0.189873417721519
2020-12-11 00:00:00,3231,487,0.1507273290003095,48.0,14.0,0.2916666666666667
2020-12-10 00:00:00,2369,429,0.181089067116927,73.0,11.0,0.1506849315068493
2020-12-09 00:00:00,2816,585,0.2077414772727273,70.0,23.0,0.3285714285714286
2020-12-08 00:00:00,3770,562,0.1490716180371353,92.0,16.0,0.1739130434782609
2020-12-07 00:00:00,3257,527,0.1618053423395763,65.0,12.0,0.1846153846153846
2020-12-06 00:00:00,783,169,0.2158365261813538,30.0,4.0,0.1333333333333333
2020-12-05 00:00:00,1531,251,0.1639451338994122,23.0,5.0,0.2173913043478261
2020-12-04 00:00:00,2234,375,0.1678603401969562,53.0,14.0,0.2641509433962264
2020-12-03 00:00:00,3038,520,0.1711652402896643,101.0,25.0,0.2475247524752475
2020-12-02 00:00:00,3247,487,0.1499846011703111,100.0,21.0,0.21
2020-12-01 00:00:00,3550,524,0.1476056338028169,162.0,31.0,0.191358024691358
2020-11-30 00:00:00,2931,449,0.1531900375298533,141.0,16.0,0.1134751773049645
2020-11-29 00:00:00,1431,271,0.1893780573025856,67.0,6.0,0.0895522388059702
2020-11-28 00:00:00,1487,285,0.191661062542031,132.0,10.0,0.0757575757575758
2020-11-27 00:00:00,1509,227,0.1504307488402916,94.0,9.0,0.0957446808510638
2020-11-26 00:00:00,664,113,0.1701807228915663,12.0,2.0,0.1666666666666667
2020-11-25 00:00:00,2535,329,0.1297830374753452,97.0,12.0,0.1237113402061856
2020-11-24 00:00:00,2775,325,0.1171171171171171,102.0,13.0,0.1274509803921569
2020-11-23 00:00:00,2813,383,0.136153572698187,83.0,11.0,0.1325301204819277
2020-11-22 00:00:00,1214,162,0.1334431630971993,48.0,7.0,0.1458333333333334
2020-11-21 00:00:00,1649,184,0.1115827774408733,78.0,5.0,0.0641025641025641
2020-11-20 00:00:00,2694,293,0.1087602078693393,137.0,21.0,0.1532846715328467
2020-11-19 00:00:00,2715,301,0.110865561694291,61.0,11.0,0.180327868852459
2020-11-18 00:00:00,2481,296,0.1193067311567916,99.0,19.0,0.1919191919191919
2020-11-17 00:00:00,2677,307,0.114680612626074,120.0,16.0,0.1333333333333333
2020-11-16 00:00:00,3003,267,0.0889110889110889,119.0,10.0,0.0840336134453782
2020-11-15 00:00:00,877,112,0.1277080957810719,73.0,2.0,0.0273972602739726
2020-11-14 00:00:00,1268,183,0.1443217665615142,125.0,10.0,0.08
2020-11-13 00:00:00,2149,214,0.0995812005583993,184.0,17.0,0.0923913043478261
2020-11-12 00:00:00,1924,208,0.1081081081081081,92.0,11.0,0.1195652173913044
2020-11-11 00:00:00,1798,179,0.0995550611790879,105.0,7.0,0.0666666666666667
2020-11-10 00:00:00,2060,178,0.0864077669902913,94.0,9.0,0.0957446808510638
2020-11-09 00:00:00,2184,176,0.0805860805860806,143.0,11.0,0.0769230769230769
2020-11-08 00:00:00,1046,114,0.1089866156787763,76.0,5.0,0.0657894736842105
2020-11-07 00:00:00,1007,131,0.1300893743793446,78.0,3.0,0.0384615384615385
2020-11-06 00:00:00,2025,145,0.0716049382716049,121.0,15.0,0.1239669421487603
2020-11-05 00:00:00,1748,131,0.0749427917620137,71.0,11.0,0.1549295774647887
2020-11-04 00:00:00,1963,170,0.086602139582272,81.0,14.0,0.1728395061728395
2020-11-03 00:00:00,1879,152,0.0808940926024481,118.0,16.0,0.1355932203389831
2020-11-02 00:00:00,2169,149,0.0686952512678654,135.0,9.0,0.0666666666666667
2020-11-01 00:00:00,753,81,0.1075697211155379,67.0,2.0,0.0298507462686567
2020-10-31 00:00:00,791,97,0.122629582806574,125.0,8.0,0.064
2020-10-30 00:00:00,1612,116,0.0719602977667494,130.0,8.0,0.0615384615384615
2020-10-29 00:00:00,1795,102,0.0568245125348189,89.0,2.0,0.0224719101123596
2020-10-28 00:00:00,1924,109,0.0566528066528067,81.0,9.0,0.1111111111111111
2020-10-27 00:00:00,1956,86,0.0439672801635992,131.0,15.0,0.1145038167938931
2020-10-26 00:00:00,1783,108,0.0605720695457095,114.0,10.0,0.087719298245614
2020-10-25 00:00:00,520,55,0.1057692307692308,66.0,1.0,0.0151515151515152
2020-10-24 00:00:00,715,68,0.0951048951048951,98.0,5.0,0.0510204081632653
2020-10-23 00:00:00,1268,74,0.0583596214511041,198.0,14.0,0.0707070707070707
2020-10-22 00:00:00,1556,94,0.0604113110539846,104.0,5.0,0.0480769230769231
2020-10-21 00:00:00,1631,67,0.0410790925812385,58.0,9.0,0.1551724137931035
2020-10-20 00:00:00,1820,82,0.0450549450549451,113.0,12.0,0.1061946902654867
2020-10-19 00:00:00,1459,76,0.0520904729266621,173.0,12.0,0.069364161849711
2020-10-18 00:00:00,522,32,0.0613026819923372,76.0,4.0,0.0526315789473684
2020-10-17 00:00:00,642,38,0.059190031152648,129.0,4.0,0.0310077519379845
2020-10-16 00:00:00,1426,70,0.0490883590462833,109.0,9.0,0.0825688073394496
2020-10-15 00:00:00,1426,80,0.0561009817671809,96.0,21.0,0.21875
2020-10-14 00:00:00,1579,73,0.0462317922735909,79.0,4.0,0.0506329113924051
2020-10-13 00:00:00,1545,56,0.0362459546925566,121.0,16.0,0.1322314049586777
2020-10-12 00:00:00,1467,63,0.0429447852760736,168.0,10.0,0.0595238095238095
2020-10-11 00:00:00,548,53,0.0967153284671533,73.0,4.0,0.0547945205479452
2020-10-10 00:00:00,551,33,0.0598911070780399,75.0,5.0,0.0666666666666667
2020-10-09 00:00:00,936,67,0.0715811965811966,149.0,10.0,0.0671140939597316
