Category,value
tests,558906
Yuma,10948
Yavapai,14426
Santa Cruz,2172
Pinal,35844
Pima,55372
Navajo,4611
Mohave,12853
Maricopa,388731
La Paz,1603
Greenlee,210
Graham,1164
Gila,6211
Coconino,6916
Cochise,6562
Apache,1281
Unknown,475
65 years and older,129823
55 - 64 years,104883
45 - 54 years,98508
20 - 44 years,195949
Less than 20 years,29268
positive,0.2095414971390538
