date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,216,260,269,319,897,6
1/10/2021,366,445,464,562,2157,32
1/11/2021,402,494,529,612,2337,35
1/12/2021,428,521,589,682,2555,36
1/13/2021,448,542,612,748,2713,37
1/14/2021,479,588,650,832,2911,46
1/15/2021,511,633,707,911,3151,47
1/16/2021,515,634,708,913,3159,47
1/17/2021,517,635,708,914,3161,47
1/18/2021,530,646,738,940,3185,47
1/19/2021,561,672,777,1021,3337,48
1/2/2021,217,260,269,319,898,6
1/20/2021,584,709,829,1106,3485,54
1/21/2021,665,785,930,1249,3674,70
1/22/2021,734,840,980,1348,3798,86
1/23/2021,739,842,983,1353,3923,120
1/24/2021,740,843,983,1354,3936,122
1/25/2021,752,857,1008,1404,4050,124
1/26/2021,779,876,1038,1455,4190,126
1/27/2021,800,895,1061,1493,4350,139
1/28/2021,947,981,1170,1613,4561,189
1/29/2021,1020,1027,1235,1708,4792,248
1/3/2021,217,260,269,320,900,6
1/30/2021,1032,1046,1286,1737,4812,248
1/31/2021,1032,1047,1288,1738,4820,248
1/4/2021,231,280,287,348,1026,6
1/5/2021,274,313,326,383,1247,6
1/6/2021,287,335,345,411,1588,25
1/7/2021,326,404,432,508,1961,31
1/8/2021,365,444,463,557,2154,32
1/9/2021,366,445,463,562,2157,32
10/1/2021,5666,4324,4766,6996,14307,6354
10/2/2021,5667,4325,4768,6998,14310,6354
10/3/2021,5668,4326,4768,6998,14311,6354
10/4/2021,5672,4331,4770,7001,14312,6360
12/10/2020,1,,,1,1,1
12/11/2020,1,,,1,1,1
12/12/2020,1,,,1,1,1
12/13/2020,1,,,1,1,1
12/14/2020,1,,,2,1,1
12/15/2020,1,1,1,2,1,1
12/16/2020,6,5,6,5,2,1
12/17/2020,9,12,15,15,5,1
12/18/2020,17,24,26,20,17,1
12/19/2020,18,24,26,21,17,1
12/2/2020,,,,,,1
12/20/2020,18,24,26,22,17,1
12/21/2020,19,24,26,22,20,2
12/22/2020,22,36,42,29,58,2
12/23/2020,51,67,65,60,107,2
12/24/2020,64,84,80,75,153,2
12/25/2020,66,85,81,75,153,2
12/26/2020,66,85,82,75,153,2
12/27/2020,67,85,82,75,153,2
12/28/2020,105,136,140,150,271,2
12/29/2020,127,182,194,213,456,3
12/3/2020,,,,,,1
12/30/2020,168,222,237,266,641,4
12/31/2020,213,257,269,316,817,6
12/4/2020,,,,1,,1
12/5/2020,,,,1,,1
12/6/2020,,,,1,,1
12/7/2020,1,,,1,,1
12/8/2020,1,,,1,,1
12/9/2020,1,,,1,,1
2/1/2021,1051,1066,1320,1823,5075,261
2/10/2021,1256,1311,1717,2465,6769,456
2/11/2021,1377,1398,1787,2568,7029,494
2/12/2021,1439,1447,1832,2642,7281,512
2/13/2021,1642,1550,1924,2721,7388,550
2/14/2021,1645,1551,1927,2727,7418,552
2/15/2021,1653,1556,1933,2742,7508,553
2/16/2021,1681,1579,1966,2780,7793,575
2/17/2021,1731,1621,2017,2825,8035,659
2/18/2021,1767,1651,2052,2883,8242,679
2/19/2021,1816,1681,2089,2929,8326,694
2/2/2021,1066,1080,1348,1852,5315,268
2/20/2021,1849,1696,2104,2944,8346,714
2/21/2021,1851,1697,2106,2945,8358,717
2/22/2021,1905,1738,2145,2982,8412,729
2/23/2021,1974,1779,2178,3051,8538,764
2/24/2021,2010,1802,2196,3098,8663,774
2/25/2021,2057,1850,2244,3172,8952,905
2/26/2021,2118,1894,2290,3207,9072,987
2/27/2021,2133,1903,2298,3222,9110,989
2/28/2021,2136,1903,2302,3226,9116,991
2/3/2021,1088,1106,1380,1914,5623,271
2/4/2021,1104,1135,1426,1968,5842,290
2/5/2021,1119,1152,1459,2097,5999,297
2/6/2021,1160,1208,1598,2333,6103,396
2/7/2021,1160,1208,1599,2333,6111,397
2/8/2021,1190,1248,1638,2361,6308,410
2/9/2021,1200,1273,1670,2405,6517,421
3/1/2021,2177,1927,2324,3252,9208,1000
3/10/2021,2421,2081,2537,3766,10154,1158
3/11/2021,2453,2113,2558,3888,10348,1166
3/12/2021,2476,2124,2576,3961,10448,1171
3/13/2021,2487,2126,2584,3981,10479,1174
3/14/2021,2487,2127,2585,3989,10494,1175
3/15/2021,2514,2149,2639,4145,10657,1187
3/16/2021,2541,2166,2665,4188,10733,1193
3/17/2021,2584,2206,2711,4298,10844,1196
3/18/2021,2631,2237,2749,4440,11054,1222
3/19/2021,2657,2261,2779,4510,11144,1231
3/2/2021,2214,1947,2344,3297,9330,1008
3/20/2021,2666,2264,2781,4519,11168,1236
3/21/2021,2668,2264,2785,4522,11185,1240
3/22/2021,2701,2293,2807,4575,11261,1245
3/23/2021,2740,2336,2863,4692,11471,1282
3/24/2021,2790,2395,2915,4790,11586,1317
3/25/2021,2829,2419,2956,4865,11690,1352
3/26/2021,2861,2445,3001,4927,11750,1390
3/27/2021,2900,2465,3020,4943,11763,1395
3/28/2021,2908,2467,3022,4949,11766,1397
3/29/2021,2951,2498,3065,5007,11851,1405
3/3/2021,2234,1964,2381,3367,9493,1050
3/30/2021,2995,2519,3090,5059,11909,1420
3/31/2021,3057,2563,3135,5125,11986,1448
3/4/2021,2254,1975,2397,3442,9713,1096
3/5/2021,2278,1991,2420,3484,9778,1112
3/6/2021,2329,2017,2458,3529,9809,1120
3/7/2021,2330,2019,2463,3542,9818,1122
3/8/2021,2342,2027,2474,3592,9907,1127
3/9/2021,2382,2052,2501,3659,9990,1140
4/1/2021,3096,2595,3190,5184,12066,1463
4/10/2021,3381,2804,3403,5450,12449,1606
4/11/2021,3386,2809,3408,5459,12460,1610
4/12/2021,3421,2854,3450,5488,12510,1618
4/13/2021,3443,2871,3475,5515,12556,1641
4/14/2021,3482,2896,3492,5545,12592,1651
4/15/2021,3527,2919,3520,5574,12623,1666
4/16/2021,3562,2942,3539,5603,12639,1682
4/17/2021,3572,2949,3546,5612,12653,1683
4/18/2021,3575,2952,3549,5615,12661,1683
4/19/2021,3610,2984,3570,5638,12687,1690
4/2/2021,3122,2624,3224,5210,12118,1501
4/20/2021,3652,3029,3589,5661,12715,1700
4/21/2021,3688,3067,3620,5673,12744,1707
4/22/2021,3739,3103,3650,5697,12757,1712
4/23/2021,3766,3123,3664,5715,12777,1724
4/24/2021,3775,3127,3676,5722,12790,1725
4/25/2021,3776,3132,3679,5725,12791,1728
4/26/2021,3789,3142,3691,5742,12816,1734
4/27/2021,3809,3156,3699,5764,12848,1748
4/28/2021,3831,3169,3708,5783,12876,1757
4/29/2021,3857,3182,3730,5801,12905,1772
4/3/2021,3131,2628,3229,5216,12129,1503
4/30/2021,3870,3192,3743,5815,12919,1785
4/4/2021,3132,2630,3231,5220,12130,1503
4/5/2021,3155,2655,3256,5252,12201,1514
4/6/2021,3195,2679,3277,5299,12256,1528
4/7/2021,3249,2713,3302,5332,12296,1547
4/8/2021,3314,2765,3358,5387,12371,1560
4/9/2021,3363,2789,3386,5422,12425,1568
5/1/2021,3874,3195,3744,5824,12923,1786
5/10/2021,3990,3257,3810,5919,13055,1829
5/11/2021,4005,3261,3815,5932,13075,1861
5/12/2021,4022,3267,3824,5944,13085,1882
5/13/2021,4042,3285,3832,5956,13100,2033
5/14/2021,4058,3293,3853,5970,13119,2305
5/15/2021,4065,3300,3860,5976,13123,2323
5/16/2021,4067,3302,3863,5979,13128,2333
5/17/2021,4087,3314,3870,5991,13137,2426
5/18/2021,4112,3329,3881,6003,13149,2578
5/19/2021,4135,3343,3899,6007,13167,2743
5/2/2021,3875,3195,3744,5825,12926,1786
5/20/2021,4148,3351,3907,6021,13180,2849
5/21/2021,4163,3364,3915,6030,13190,2953
5/22/2021,4174,3374,3916,6032,13194,3161
5/23/2021,4179,3377,3922,6039,13202,3168
5/24/2021,4194,3391,3937,6058,13223,3224
5/25/2021,4212,3402,3951,6075,13234,3327
5/26/2021,4230,3406,3962,6086,13248,3405
5/27/2021,4247,3412,3966,6098,13262,3467
5/28/2021,4259,3415,3973,6105,13267,3518
5/29/2021,4262,3415,3977,6110,13272,3524
5/3/2021,3899,3203,3762,5840,12949,1796
5/30/2021,4267,3417,3978,6111,13274,3529
5/31/2021,4269,3419,3980,6114,13276,3531
5/4/2021,3920,3216,3773,5861,12975,1798
5/5/2021,3930,3225,3779,5869,12989,1806
5/6/2021,3955,3238,3793,5887,13018,1814
5/7/2021,3967,3248,3799,5896,13033,1822
5/8/2021,3973,3250,3803,5898,13035,1822
5/9/2021,3975,3251,3804,5901,13037,1822
6/1/2021,4285,3430,3982,6130,13290,3576
6/10/2021,4383,3488,4024,6177,13361,3875
6/11/2021,4393,3494,4032,6187,13367,3916
6/12/2021,4396,3495,4034,6187,13369,3924
6/13/2021,4397,3495,4034,6187,13369,3924
6/14/2021,4408,3506,4041,6193,13381,3952
6/15/2021,4415,3513,4050,6199,13391,4001
6/16/2021,4426,3519,4058,6207,13398,4046
6/17/2021,4434,3528,4062,6212,13403,4067
6/18/2021,4444,3533,4068,6219,13413,4090
6/19/2021,4448,3536,4069,6225,13413,4093
6/2/2021,4300,3437,3987,6135,13298,3614
6/20/2021,4453,3537,4073,6226,13413,4095
6/21/2021,4462,3545,4081,6236,13420,4122
6/22/2021,4473,3549,4087,6237,13428,4188
6/23/2021,4482,3554,4092,6243,13434,4217
6/24/2021,4494,3559,4096,6249,13440,4248
6/25/2021,4502,3568,4097,6254,13447,4281
6/26/2021,4505,3569,4098,6255,13451,4284
6/27/2021,4507,3572,4098,6257,13452,4285
6/28/2021,4515,3579,4106,6263,13458,4315
6/29/2021,4526,3585,4109,6265,13464,4349
6/3/2021,4311,3445,3992,6140,13316,3653
6/30/2021,4543,3592,4112,6274,13478,4386
6/4/2021,4326,3453,3995,6147,13329,3693
6/5/2021,4328,3453,3998,6149,13332,3700
6/6/2021,4328,3455,3999,6150,13335,3708
6/7/2021,4339,3467,4003,6158,13339,3744
6/8/2021,4350,3474,4006,6165,13342,3781
6/9/2021,4367,3483,4014,6171,13350,3831
7/1/2021,4554,3597,4119,6277,13487,4427
7/10/2021,4618,3640,4163,6311,13538,4558
7/11/2021,4621,3640,4165,6312,13539,4558
7/12/2021,4632,3649,4175,6316,13549,4607
7/13/2021,4650,3655,4177,6320,13559,4643
7/14/2021,4666,3667,4179,6324,13567,4708
7/15/2021,4675,3671,4184,6332,13581,4734
7/16/2021,4691,3684,4191,6342,13585,4764
7/17/2021,4696,3685,4198,6352,13587,4769
7/18/2021,4701,3687,4198,6356,13589,4770
7/19/2021,4722,3693,4206,6367,13600,4814
7/2/2021,4566,3605,4130,6283,13498,4441
7/20/2021,4737,3704,4220,6378,13616,4867
7/21/2021,4753,3715,4229,6392,13626,4919
7/22/2021,4765,3725,4236,6411,13636,4970
7/23/2021,4779,3728,4248,6421,13644,5004
7/24/2021,4784,3732,4256,6427,13656,5005
7/25/2021,4786,3735,4257,6428,13658,5012
7/26/2021,4800,3748,4269,6439,13667,5052
7/27/2021,4822,3758,4280,6448,13684,5088
7/28/2021,4839,3769,4293,6464,13694,5127
7/29/2021,4851,3782,4302,6476,13706,5165
7/3/2021,4571,3605,4131,6284,13501,4443
7/30/2021,4855,3786,4305,6487,13717,5193
7/31/2021,4865,3789,4310,6490,13720,5197
7/4/2021,4573,3605,4131,6284,13501,4443
7/5/2021,4577,3607,4137,6286,13502,4450
7/6/2021,4581,3609,4145,6294,13516,4472
7/7/2021,4587,3613,4147,6297,13522,4511
7/8/2021,4601,3629,4155,6301,13527,4532
7/9/2021,4615,3638,4161,6309,13535,4555
8/1/2021,4869,3792,4312,6495,13724,5202
8/10/2021,5020,3892,4388,6598,13815,5561
8/11/2021,5044,3912,4395,6607,13824,5612
8/12/2021,5067,3923,4406,6615,13831,5673
8/13/2021,5094,3943,4419,6631,13852,5751
8/14/2021,5102,3952,4427,6635,13858,5761
8/15/2021,5104,3953,4428,6641,13861,5763
8/16/2021,5132,3990,4444,6657,13888,5791
8/17/2021,5156,4007,4458,6669,13918,5827
8/18/2021,5174,4016,4470,6680,13933,5850
8/19/2021,5198,4028,4480,6701,13942,5877
8/2/2021,4888,3809,4320,6507,13739,5259
8/20/2021,5213,4048,4493,6722,13955,5926
8/21/2021,5216,4048,4496,6726,13956,5930
8/22/2021,5218,4050,4496,6731,13959,5930
8/23/2021,5242,4061,4508,6745,13976,5945
8/24/2021,5258,4077,4523,6754,14002,5961
8/25/2021,5276,4088,4531,6771,14021,5980
8/26/2021,5290,4097,4537,6781,14036,6005
8/27/2021,5308,4111,4556,6794,14056,6038
8/28/2021,5316,4119,4562,6799,14061,6053
8/29/2021,5319,4122,4565,6803,14063,6055
8/3/2021,4896,3815,4330,6517,13752,5331
8/30/2021,5324,4125,4572,6812,14067,6065
8/31/2021,5333,4131,4579,6820,14076,6077
8/4/2021,4917,3826,4341,6531,13766,5368
8/5/2021,4939,3841,4347,6545,13771,5411
8/6/2021,4970,3855,4359,6563,13776,5481
8/7/2021,4981,3859,4365,6566,13779,5490
8/8/2021,4989,3863,4368,6569,13783,5492
8/9/2021,5010,3879,4379,6582,13795,5524
9/1/2021,5342,4139,4585,6832,14081,6095
9/10/2021,5426,4198,4628,6872,14133,6168
9/11/2021,5430,4205,4634,6874,14137,6172
9/12/2021,5432,4208,4635,6875,14137,6172
9/13/2021,5460,4219,4649,6884,14148,6207
9/14/2021,5469,4230,4658,6893,14159,6216
9/15/2021,5477,4231,4660,6896,14162,6222
9/16/2021,5481,4234,4663,6898,14170,6226
9/17/2021,5495,4239,4669,6902,14176,6246
9/18/2021,5498,4242,4670,6907,14179,6247
9/19/2021,5502,4247,4673,6910,14180,6249
9/2/2021,5347,4146,4592,6833,14084,6101
9/20/2021,5514,4254,4675,6917,14183,6260
9/21/2021,5526,4258,4679,6920,14190,6266
9/22/2021,5546,4273,4685,6923,14195,6282
9/23/2021,5568,4278,4688,6927,14201,6292
9/24/2021,5579,4280,4700,6936,14212,6305
9/25/2021,5585,4281,4705,6940,14219,6309
9/26/2021,5589,4281,4706,6943,14222,6310
9/27/2021,5603,4281,4721,6947,14237,6326
9/28/2021,5617,4294,4739,6960,14258,6330
9/29/2021,5627,4297,4742,6970,14267,6338
9/3/2021,5359,4160,4600,6848,14090,6123
9/30/2021,5655,4311,4758,6989,14292,6344
9/4/2021,5362,4165,4604,6849,14094,6125
9/5/2021,5367,4165,4604,6849,14094,6125
9/6/2021,5368,4166,4605,6849,14097,6126
9/7/2021,5385,4175,4610,6855,14104,6135
9/8/2021,5400,4183,4615,6861,14117,6149
9/9/2021,5413,4190,4623,6866,14125,6160
