date,20-34,35-44,45-54,55-64,65+,<20,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,21005,22776,20797,18105,12407,199,149.0,138.0,186,194.0,234.0,4.0,641.0,731.0,564.0,432,356.0,3.0,335.0,321,273.0,279,203,3.0,178.0,183.0,162.0,188.0,243.0,5.0,15.0,17.0,27.0,20.0,36.0,,159.0,150.0,168.0,208.0,200.0,6.0,11.0,8.0,20.0,14.0,16.0,,11785,12946,12081,9725,5655,114,296.0,389.0,428.0,498.0,341,7.0,216.0,260.0,269.0,319.0,897.0,6.0,644.0,993,933,752.0,513,5.0,4372,4448,3694,3477,2163,26.0,313.0,412.0,435.0,645.0,414,8.0,111.0,95.0,55,61.0,49.0,1.0,940,868,640,482.0,229,7.0
1/10/2021,34661,34915,32914,29795,29299,454,184.0,187.0,259,307.0,658.0,11.0,1157.0,1138.0,938.0,786,707.0,15.0,457.0,455,383.0,388,633,6.0,273.0,303.0,300.0,313.0,523.0,7.0,22.0,22.0,39.0,33.0,88.0,1.0,308.0,342.0,412.0,532.0,1019.0,16.0,29.0,19.0,41.0,38.0,31.0,,20064,19939,18894,15849,11227,232,448.0,558.0,639.0,748.0,804,12.0,366.0,445.0,464.0,562.0,2157.0,32.0,1188.0,1728,1722,1468.0,2263,15.0,6664,6416,5573,5399,4667,62.0,569.0,698.0,805.0,1118.0,930,12.0,269.0,208.0,157,156.0,180.0,5.0,1288,1204,928,711.0,506,10.0
1/11/2021,36592,36721,34866,31478,33073,512,188.0,193.0,268,323.0,743.0,12.0,1229.0,1222.0,1015.0,838,772.0,16.0,469.0,469,404.0,405,831,6.0,280.0,315.0,308.0,328.0,569.0,7.0,22.0,22.0,39.0,33.0,88.0,1.0,323.0,359.0,429.0,565.0,1095.0,16.0,29.0,19.0,41.0,39.0,34.0,,21307,21044,20112,16820,12999,266,465.0,572.0,670.0,786.0,903,12.0,402.0,494.0,529.0,612.0,2337.0,35.0,1238.0,1812,1807,1532.0,2442,19.0,6980,6692,5841,5688,5047,73.0,578.0,707.0,813.0,1135.0,956,13.0,286.0,228.0,183,174.0,195.0,5.0,1348,1291,993,749.0,847,10.0
1/12/2021,39386,39411,37640,34010,40637,615,197.0,204.0,280,351.0,862.0,12.0,1336.0,1309.0,1087.0,921,969.0,17.0,475.0,474,409.0,415,1044,6.0,289.0,322.0,322.0,357.0,634.0,10.0,25.0,28.0,44.0,39.0,105.0,1.0,331.0,364.0,438.0,580.0,1129.0,16.0,29.0,19.0,42.0,39.0,40.0,,23303,23028,22118,18498,17758,351,485.0,596.0,699.0,833.0,1065,12.0,428.0,521.0,589.0,682.0,2555.0,36.0,1328.0,1929,1927,1632.0,2723,20.0,7312,6947,6105,5947,5561,82.0,597.0,732.0,842.0,1184.0,1043,13.0,306.0,243.0,206,201.0,240.0,6.0,1411,1360,1069,802.0,1169,11.0
1/13/2021,42152,42324,40749,36702,49421,703,199.0,216.0,301,381.0,955.0,14.0,1398.0,1374.0,1167.0,997,1227.0,18.0,494.0,507,431.0,439,1354,6.0,300.0,331.0,334.0,374.0,732.0,10.0,28.0,34.0,45.0,42.0,133.0,1.0,336.0,371.0,447.0,587.0,1165.0,16.0,57.0,47.0,79.0,82.0,64.0,,25333,25151,24333,20155,23273,419,503.0,627.0,741.0,879.0,1229,13.0,448.0,542.0,612.0,748.0,2713.0,37.0,1439.0,2070,2076,1808.0,3129,23.0,7530,7184,6346,6196,6002,92.0,642.0,780.0,931.0,1274.0,1227,14.0,315.0,252.0,212,210.0,408.0,6.0,1496,1434,1144,864.0,1505,11.0
1/14/2021,44903,45360,43980,39711,58794,772,215.0,239.0,319,436.0,1180.0,17.0,1498.0,1460.0,1260.0,1084,1496.0,18.0,499.0,515,444.0,450,1602,6.0,316.0,362.0,361.0,422.0,855.0,11.0,36.0,41.0,60.0,65.0,143.0,1.0,346.0,386.0,467.0,617.0,1310.0,16.0,58.0,47.0,79.0,83.0,69.0,1.0,27285,27277,26606,22056,29239,462,537.0,657.0,790.0,944.0,1431,14.0,479.0,588.0,650.0,832.0,2911.0,46.0,1539.0,2257,2232,1957.0,3651,24.0,7837,7494,6663,6489,6425,97.0,675.0,825.0,986.0,1346.0,1340,16.0,326.0,263.0,221,221.0,570.0,6.0,1516,1451,1173,887.0,1593,11.0
1/15/2021,48382,48598,47342,42836,67955,883,222.0,241.0,337,460.0,1256.0,22.0,1613.0,1556.0,1338.0,1178,2237.0,19.0,504.0,522,454.0,460,2029,6.0,424.0,478.0,467.0,548.0,984.0,30.0,39.0,42.0,64.0,67.0,148.0,1.0,403.0,432.0,508.0,672.0,1345.0,22.0,60.0,47.0,79.0,83.0,72.0,1.0,29496,29298,28707,23839,34066,526,562.0,702.0,828.0,1010.0,1664,15.0,511.0,633.0,707.0,911.0,3151.0,47.0,1660.0,2415,2408,2095.0,4025,26.0,8466,8067,7241,7057,7729,106.0,690.0,836.0,999.0,1365.0,1386,16.0,342.0,277.0,232,229.0,736.0,7.0,1545,1466,1193,914.0,1683,11.0
1/16/2021,50176,50169,49025,44441,73338,929,222.0,241.0,338,463.0,1270.0,22.0,1624.0,1572.0,1354.0,1201,2340.0,19.0,520.0,527,462.0,472,2385,6.0,427.0,478.0,468.0,548.0,1039.0,30.0,39.0,42.0,64.0,67.0,149.0,1.0,403.0,433.0,509.0,673.0,1347.0,22.0,60.0,48.0,79.0,84.0,73.0,1.0,30867,30492,29982,24999,37231,561,573.0,719.0,844.0,1050.0,1931,17.0,515.0,634.0,708.0,913.0,3159.0,47.0,1721.0,2505,2506,2186.0,4643,29.0,8709,8260,7426,7222,8002,109.0,712.0,866.0,1043.0,1412.0,1531,18.0,348.0,279.0,232,229.0,741.0,7.0,1549,1467,1197,915.0,1688,11.0
1/17/2021,51283,51191,50093,45530,76806,967,222.0,241.0,339,463.0,1270.0,22.0,1630.0,1580.0,1362.0,1205,2347.0,19.0,523.0,528,465.0,473,2398,6.0,428.0,478.0,468.0,548.0,1041.0,30.0,39.0,42.0,64.0,67.0,149.0,1.0,403.0,433.0,509.0,673.0,1350.0,22.0,60.0,48.0,79.0,85.0,74.0,1.0,31836,31393,30939,25965,40351,594,574.0,722.0,844.0,1053.0,1955,17.0,517.0,635.0,708.0,914.0,3161.0,47.0,1740.0,2537,2548,2222.0,4697,29.0,8792,8320,7471,7280,8133,112.0,714.0,868.0,1046.0,1417.0,1547,19.0,349.0,280.0,232,230.0,745.0,7.0,1551,1470,1198,916.0,1692,11.0
1/18/2021,52935,52720,51834,47256,84594,1007,229.0,248.0,351,473.0,1297.0,22.0,1697.0,1653.0,1417.0,1258,2412.0,22.0,526.0,533,472.0,482,2575,6.0,441.0,482.0,482.0,560.0,1117.0,30.0,42.0,43.0,65.0,71.0,156.0,1.0,406.0,441.0,515.0,696.0,1417.0,22.0,61.0,49.0,80.0,87.0,81.0,1.0,32884,32333,32090,27080,45328,622,592.0,740.0,866.0,1083.0,2165,18.0,530.0,646.0,738.0,940.0,3185.0,47.0,1805.0,2649,2619,2314.0,4915,30.0,9140,8631,7788,7571,9702,118.0,721.0,871.0,1059.0,1437.0,1696,20.0,351.0,285.0,234,235.0,751.0,7.0,1559,1477,1207,920.0,1709,11.0
