date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,641,731,564,432,356,3
1/10/2021,1157,1138,938,786,707,15
1/11/2021,1229,1222,1015,838,772,16
1/12/2021,1336,1309,1087,921,969,17
1/13/2021,1398,1374,1167,997,1227,18
1/14/2021,1498,1460,1260,1084,1496,18
1/15/2021,1613,1556,1338,1178,2237,19
1/16/2021,1624,1572,1354,1201,2340,19
1/17/2021,1630,1580,1362,1205,2347,19
1/18/2021,1697,1653,1417,1258,2412,22
1/19/2021,1785,1718,1481,1337,2668,23
1/2/2021,667,747,572,447,366,3
1/20/2021,2039,1992,1806,1624,2880,28
1/21/2021,2188,2103,1907,1724,3088,29
1/22/2021,2283,2180,2002,1838,3424,30
1/23/2021,2328,2213,2036,1876,3622,33
1/24/2021,2333,2216,2036,1877,3640,33
1/25/2021,2382,2267,2099,1978,3945,34
1/26/2021,2445,2319,2155,2062,4305,37
1/27/2021,2698,2460,2306,2224,4683,40
1/28/2021,2892,2584,2434,2383,5087,46
1/29/2021,2991,2666,2515,2490,5426,50
1/3/2021,667,748,572,448,368,3
1/30/2021,3051,2710,2542,2528,5544,58
1/31/2021,3061,2712,2543,2533,5566,58
1/4/2021,738,822,631,517,429,4
1/5/2021,824,892,686,581,494,8
1/6/2021,906,939,741,633,559,10
1/7/2021,1023,1023,828,701,658,11
1/8/2021,1143,1130,926,766,697,15
1/9/2021,1157,1137,936,783,705,15
10/1/2021,22313,11725,11023,12789,18900,8560
10/2/2021,22322,11725,11024,12789,18905,8564
10/3/2021,22331,11725,11026,12791,18906,8571
10/4/2021,22338,11725,11026,12794,18909,8574
12/1/2020,,,,1,,
12/10/2020,,1,,1,,
12/11/2020,,1,,1,,
12/12/2020,1,1,,1,,
12/13/2020,1,1,,1,,
12/14/2020,1,1,,1,,
12/15/2020,2,3,,2,1,
12/16/2020,25,42,32,23,14,
12/17/2020,53,76,62,48,19,
12/18/2020,100,133,107,80,37,
12/19/2020,110,146,115,93,38,
12/2/2020,,1,,1,,
12/20/2020,111,147,115,93,40,
12/21/2020,113,148,117,94,41,
12/22/2020,120,168,129,105,46,1
12/23/2020,177,274,205,142,69,2
12/24/2020,258,374,276,198,82,2
12/25/2020,284,402,296,218,87,2
12/26/2020,302,426,310,228,89,2
12/27/2020,329,449,324,240,92,2
12/28/2020,384,508,368,269,104,3
12/29/2020,448,583,414,318,199,3
12/3/2020,,1,,1,,
12/30/2020,548,670,488,380,301,3
12/31/2020,601,712,537,415,351,3
12/4/2020,,1,,1,,
12/5/2020,,1,,1,,
12/6/2020,,1,,1,,
12/7/2020,,1,,1,,
12/8/2020,,1,,1,,
12/9/2020,,1,,1,,
2/1/2021,3118,2775,2605,2641,6012,58
2/10/2021,5003,3639,3565,3936,9984,228
2/11/2021,5149,3757,3692,4112,10619,237
2/12/2021,5571,4060,3986,4500,11347,295
2/13/2021,5981,4278,4166,4697,11856,335
2/14/2021,5991,4281,4170,4701,11884,335
2/15/2021,6125,4411,4283,4819,12210,344
2/16/2021,6293,4564,4436,5008,12622,355
2/17/2021,6887,4910,4714,5276,12966,667
2/18/2021,6952,4970,4794,5372,13062,672
2/19/2021,7076,5040,4877,5483,13143,686
2/2/2021,3163,2812,2640,2694,6414,60
2/20/2021,7315,5144,4989,5569,13204,707
2/21/2021,7318,5147,4992,5572,13211,708
2/22/2021,7350,5169,5012,5616,13239,710
2/23/2021,7377,5187,5049,5664,13296,712
2/24/2021,7671,5395,5236,5884,13518,730
2/25/2021,7929,5589,5407,6077,13806,758
2/26/2021,8230,5808,5634,6292,14075,781
2/27/2021,8326,5883,5708,6363,14158,789
2/28/2021,8335,5888,5714,6370,14186,790
2/3/2021,3526,2943,2784,2866,6916,71
2/4/2021,3962,3088,2932,3052,7550,88
2/5/2021,4066,3177,3037,3200,8160,91
2/6/2021,4412,3393,3318,3569,8492,192
2/7/2021,4421,3396,3325,3577,8537,193
2/8/2021,4626,3444,3391,3681,8875,206
2/9/2021,4682,3488,3425,3760,9220,209
3/1/2021,8599,6088,5918,6569,14378,805
3/10/2021,9847,6782,6563,7872,15176,1029
3/11/2021,10031,6882,6676,8100,15330,1047
3/12/2021,10172,6954,6758,8262,15448,1057
3/13/2021,10201,6968,6777,8324,15500,1059
3/14/2021,10209,6972,6782,8345,15510,1059
3/15/2021,10300,7001,6818,8485,15618,1067
3/16/2021,10544,7140,6944,8685,15726,1122
3/17/2021,10791,7245,7056,8877,15876,1156
3/18/2021,10971,7366,7171,8981,15950,1177
3/19/2021,11144,7473,7281,9116,16032,1194
3/2/2021,9004,6314,6127,6800,14554,869
3/20/2021,11231,7538,7334,9189,16077,1202
3/21/2021,11253,7541,7336,9201,16090,1204
3/22/2021,11380,7639,7443,9279,16141,1225
3/23/2021,11722,7774,7546,9385,16205,1284
