date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11785,12946,12081,9725,5655,114
1/10/2021,20064,19939,18894,15849,11227,232
1/11/2021,21307,21044,20112,16820,12999,266
1/12/2021,23303,23028,22118,18498,17758,351
1/13/2021,25333,25151,24333,20155,23273,419
1/14/2021,27285,27277,26606,22056,29239,462
1/15/2021,29496,29298,28707,23839,34066,526
1/16/2021,30867,30492,29982,24999,37231,561
1/17/2021,31836,31393,30939,25965,40351,594
1/18/2021,32884,32333,32090,27080,45328,622
1/19/2021,34161,33551,33397,28375,51566,688
1/2/2021,13330,14313,13313,10803,6370,137
1/20/2021,35449,34824,35020,29894,58507,734
1/21/2021,36944,36327,36874,31757,66595,786
1/22/2021,39852,38957,39854,34757,74447,882
1/23/2021,42477,41030,42351,37221,79240,962
1/24/2021,43757,42207,43634,38633,84337,1007
1/25/2021,45063,43363,45060,40227,91763,1061
1/26/2021,46741,44809,46794,42122,102578,1121
1/27/2021,48236,46121,48309,43766,112938,1157
1/28/2021,49458,47201,49535,45196,123746,1193
1/29/2021,51509,48880,51257,47020,134399,1262
1/3/2021,14075,14892,13819,11244,6600,154
1/30/2021,53258,50283,52850,48586,139379,1325
1/31/2021,53876,50835,53490,49271,143009,1354
1/4/2021,15104,15827,14764,12030,7440,162
1/5/2021,16066,16657,15624,12836,8194,179
1/6/2021,17239,17620,16579,13754,8909,190
1/7/2021,18157,18419,17394,14535,9643,203
1/8/2021,18982,19090,18052,15099,10116,210
1/9/2021,19679,19632,18590,15554,10917,228
10/1/2021,490473,347869,360771,381777,609073,221297
10/2/2021,491004,348103,360981,381931,609209,221531
10/3/2021,491222,348200,361048,381989,609267,221606
10/4/2021,491392,348302,361135,382046,609336,221735
12/1/2020,34,27,27,14,18,1
12/10/2020,43,32,37,24,34,1
12/11/2020,44,34,37,27,34,1
12/12/2020,45,34,37,29,34,1
12/13/2020,45,35,39,30,35,1
12/14/2020,47,38,39,32,41,1
12/15/2020,51,42,45,40,44,1
12/16/2020,64,53,58,46,48,1
12/17/2020,290,398,367,277,174,4
12/18/2020,677,880,766,540,295,4
