date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4372,4448,3694,3477,2163,26
1/10/2021,6664,6416,5573,5399,4667,62
1/11/2021,6980,6692,5841,5688,5047,73
1/12/2021,7312,6947,6105,5947,5561,82
1/13/2021,7530,7184,6346,6196,6002,92
1/14/2021,7837,7494,6663,6489,6425,97
1/15/2021,8466,8067,7241,7057,7729,106
1/16/2021,8709,8260,7426,7222,8002,109
1/17/2021,8792,8320,7471,7280,8133,112
1/18/2021,9140,8631,7788,7571,9702,118
1/19/2021,9513,8917,8116,7893,11376,128
1/2/2021,4543,4570,3796,3588,2272,28
1/20/2021,10008,9467,8623,8373,13505,141
1/21/2021,10414,9912,9112,8856,16616,150
1/22/2021,11119,10595,9870,9593,19665,163
1/23/2021,11398,10828,10064,9793,21472,168
1/24/2021,11544,10958,10174,9896,21794,171
1/25/2021,12273,11593,10921,10648,25050,186
1/26/2021,12988,12175,11583,11293,28084,195
1/27/2021,13717,12772,12251,12020,31261,204
1/28/2021,14562,13413,12923,12750,34585,220
1/29/2021,15489,14137,13653,13503,37678,241
1/3/2021,4634,4659,3866,3645,2318,30
1/30/2021,16148,14566,14006,13904,40411,249
1/31/2021,16316,14678,14123,14040,41157,254
1/4/2021,4978,4966,4126,3927,2563,39
1/5/2021,5317,5286,4394,4211,2873,42
1/6/2021,5738,5626,4818,4576,3206,49
1/7/2021,6041,5860,5035,4852,3610,54
1/8/2021,6314,6142,5322,5135,3862,57
1/9/2021,6566,6317,5488,5324,4595,62
10/1/2021,129989,83034,82611,99903,197923,58511
10/2/2021,130077,83081,82656,99934,197953,58577
10/3/2021,130124,83104,82670,99944,197967,58605
10/4/2021,130196,83133,82695,99960,197978,58649
12/1/2020,11,6,9,7,15,
12/10/2020,15,9,14,12,22,
12/11/2020,15,11,17,14,24,
12/12/2020,15,11,17,16,25,
12/13/2020,16,11,17,17,25,
12/14/2020,16,14,20,17,26,
12/15/2020,19,19,24,22,33,
12/16/2020,21,21,26,23,34,
12/17/2020,267,331,337,280,118,
12/18/2020,585,691,631,552,232,1
12/19/2020,792,900,775,654,295,1
12/2/2020,12,6,11,7,15,
12/20/2020,794,902,778,658,300,1
12/21/2020,1210,1277,1061,936,430,3
12/22/2020,1611,1664,1399,1218,564,5
12/23/2020,2116,2150,1784,1529,738,6
12/24/2020,2378,2428,1982,1745,827,8
12/25/2020,2379,2429,1982,1747,830,8
12/26/2020,2584,2635,2132,1898,902,9
12/27/2020,2632,2679,2161,1930,917,9
12/28/2020,3100,3124,2517,2260,1101,11
12/29/2020,3562,3584,2861,2651,1347,17
12/3/2020,12,7,12,9,17,
12/30/2020,4006,4048,3312,3077,1619,18
12/31/2020,4328,4402,3622,3393,1869,23
12/4/2020,13,7,13,9,17,
12/5/2020,14,7,13,9,17,
12/6/2020,14,7,13,10,17,
12/7/2020,14,7,13,11,18,
12/8/2020,14,7,13,12,18,
12/9/2020,15,9,14,12,21,
2/1/2021,16948,15225,14707,14668,43461,264
2/10/2021,21316,18338,18225,18902,69183,387
2/11/2021,21661,18593,18459,19224,73353,399
2/12/2021,22030,18885,18758,19652,77152,409
2/13/2021,22248,19031,18912,19861,80409,422
2/14/2021,22318,19062,18971,19911,80890,429
2/15/2021,22479,19173,19088,20051,82736,433
2/16/2021,22683,19301,19271,20275,84949,442
2/17/2021,22989,19517,19479,20548,87071,458
2/18/2021,23213,19676,19625,20749,88990,463
2/19/2021,23463,19821,19807,20943,89964,470
2/2/2021,17621,15792,15367,15338,45869,279
2/20/2021,23737,20013,19972,21121,90705,486
2/21/2021,23771,20044,20017,21161,90965,489
2/22/2021,23911,20112,20094,21273,91963,494
2/23/2021,24069,20213,20207,21428,93521,500
2/24/2021,24378,20405,20395,21686,95459,536
2/25/2021,24580,20570,20549,21958,98348,549
2/26/2021,24949,20826,20834,22476,101776,566
2/27/2021,25140,20985,21013,22728,104192,576
2/28/2021,25242,21069,21088,22862,106223,591
2/3/2021,18200,16285,15893,15963,48961,292
2/4/2021,18761,16712,16335,16550,52370,308
2/5/2021,19504,17257,16986,17391,56226,330
2/6/2021,19997,17531,17289,17762,57955,343
2/7/2021,20071,17577,17342,17843,58560,345
2/8/2021,20450,17828,17631,18190,61314,353
2/9/2021,20847,18056,17915,18519,64566,367
3/1/2021,25486,21264,21309,23280,109030,618
3/10/2021,28700,23502,23750,30991,135923,854
3/11/2021,29204,23885,24202,32592,139431,908
3/12/2021,29876,24315,24682,34079,142854,966
3/13/2021,30263,24574,25013,35251,144418,1004
3/14/2021,30589,24757,25225,36079,145619,1040
3/15/2021,30977,25093,25550,38371,147862,1085
3/16/2021,31727,25644,26167,40768,150472,1167
3/17/2021,32790,26473,26988,43624,152925,1259
3/18/2021,33809,27224,27796,46437,155175,1340
3/19/2021,35075,28159,28714,49263,157119,1449
3/2/2021,25756,21454,21510,23640,112121,642
3/20/2021,35915,28687,29327,51045,158230,1509
3/21/2021,36577,29273,29960,52482,158962,1593
3/22/2021,37733,29985,30734,54435,160676,1707
3/23/2021,39151,30969,31735,56678,162463,1846
3/24/2021,40960,32181,32969,58729,164134,2135
3/25/2021,43029,33762,34624,60977,165709,2520
3/26/2021,45173,35332,36232,63074,167131,3007
3/27/2021,46446,36223,37139,64276,167864,3368
3/28/2021,47280,36872,37867,64696,168078,3681
3/29/2021,49384,38345,39286,65520,168645,4279
3/3/2021,26161,21744,21806,24262,116093,676
3/30/2021,51709,39910,40831,66553,169636,4923
3/31/2021,54144,41395,42540,67824,170718,5614
3/4/2021,26470,21947,22024,25020,119240,695
3/5/2021,26871,22224,22323,25943,122294,727
3/6/2021,27147,22426,22550,26659,124612,747
