date,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee
1/1/2021,16,17,27,20,36,
1/10/2021,23,22,39,33,88,1
1/11/2021,23,22,39,33,88,1
1/12/2021,26,28,44,39,105,1
1/13/2021,29,34,45,42,133,1
1/14/2021,37,41,60,65,143,1
1/15/2021,40,42,64,67,148,1
1/16/2021,40,42,64,67,149,1
1/17/2021,40,42,64,67,149,1
1/18/2021,43,43,65,71,156,1
1/19/2021,47,44,67,71,173,1
1/2/2021,16,17,27,20,36,
1/20/2021,48,47,69,74,190,1
1/21/2021,65,67,99,104,327,1
1/22/2021,78,90,120,133,416,1
1/23/2021,124,146,156,203,559,1
1/24/2021,126,147,158,205,559,1
1/25/2021,135,159,169,212,563,1
1/26/2021,136,159,169,212,564,1
1/27/2021,153,171,179,228,577,1
1/28/2021,203,211,224,283,613,5
1/29/2021,228,238,245,305,630,5
1/3/2021,16,17,27,20,36,
1/30/2021,228,239,245,305,631,5
1/31/2021,228,239,245,305,631,5
1/4/2021,16,17,27,20,36,1
1/5/2021,19,17,29,21,51,1
1/6/2021,20,18,31,25,58,1
1/7/2021,22,21,36,31,80,1
1/8/2021,23,22,39,33,88,1
1/9/2021,23,22,39,33,88,1
10/1/2021,755,679,620,683,991,281
10/10/2021,766,685,620,685,993,284
10/11/2021,769,685,620,685,993,284
10/12/2021,771,686,620,685,993,284
10/13/2021,773,687,620,685,993,284
10/14/2021,776,687,620,685,993,285
10/15/2021,779,688,620,685,993,287
10/16/2021,780,688,620,685,993,287
10/17/2021,780,688,620,685,993,287
10/18/2021,782,689,622,685,994,287
10/19/2021,782,690,622,686,994,287
10/2/2021,755,679,620,683,992,281
10/20/2021,783,690,622,688,994,287
10/21/2021,784,690,622,688,994,287
10/22/2021,786,691,624,688,994,287
10/23/2021,786,691,624,688,994,287
10/24/2021,786,691,624,688,994,287
10/25/2021,788,691,624,688,994,287
10/26/2021,788,691,624,688,994,289
10/27/2021,789,691,625,688,994,289
10/28/2021,790,691,626,688,994,291
10/29/2021,790,692,627,688,994,292
10/3/2021,755,679,620,683,992,281
10/30/2021,790,692,627,688,994,292
10/31/2021,790,692,627,688,994,292
10/4/2021,757,680,620,683,992,283
10/5/2021,757,682,620,683,992,283
10/6/2021,759,683,620,683,992,283
10/7/2021,762,684,620,685,993,283
10/8/2021,766,685,620,685,993,284
10/9/2021,766,685,620,685,993,284
11/1/2021,790,692,627,688,995,294
11/2/2021,791,693,627,688,995,294
11/3/2021,791,693,627,688,996,294
11/4/2021,794,693,627,689,996,294
11/5/2021,794,693,627,689,997,294
12/18/2020,,,2,,,
12/19/2020,,,2,,,
12/20/2020,,,2,,,
12/21/2020,4,4,6,1,,
12/22/2020,7,6,16,10,2,
12/23/2020,9,8,16,11,4,
12/24/2020,9,9,16,12,6,
12/25/2020,9,9,16,12,6,
12/26/2020,9,10,16,12,6,
12/27/2020,9,10,16,12,6,
12/28/2020,9,12,16,12,6,
12/29/2020,10,13,20,12,8,
12/30/2020,12,13,20,12,27,
12/31/2020,15,17,27,20,35,
2/1/2021,229,239,250,305,634,5
2/10/2021,297,293,315,392,729,13
2/11/2021,308,313,324,402,746,15
2/12/2021,333,335,347,432,786,20
2/13/2021,333,335,348,432,790,20
2/14/2021,333,335,348,432,790,20
2/15/2021,334,337,350,435,790,20
2/16/2021,341,343,361,439,793,21
2/17/2021,342,343,363,441,801,22
2/18/2021,344,347,371,445,806,22
2/19/2021,344,347,371,445,807,22
2/2/2021,235,244,257,313,657,5
2/20/2021,345,347,371,445,807,22
2/21/2021,345,347,371,445,807,22
2/22/2021,346,349,371,447,807,22
2/23/2021,346,351,372,447,809,22
2/24/2021,348,352,375,450,811,22
2/25/2021,349,353,379,455,811,22
2/26/2021,358,368,389,471,820,22
2/27/2021,358,368,389,471,820,22
2/28/2021,358,368,389,471,821,22
2/3/2021,235,244,259,321,676,5
2/4/2021,242,250,262,331,685,5
2/5/2021,265,265,289,369,713,6
2/6/2021,266,265,289,369,714,6
2/7/2021,266,265,289,369,714,6
2/8/2021,270,268,293,372,716,6
2/9/2021,271,276,298,382,719,7
3/1/2021,363,370,390,478,824,22
3/10/2021,408,408,419,513,848,30
3/11/2021,413,412,420,517,849,30
3/12/2021,416,422,426,521,856,32
3/13/2021,416,422,426,521,857,32
3/14/2021,416,422,426,521,857,32
3/15/2021,417,424,430,529,873,33
3/16/2021,421,427,430,529,876,33
3/17/2021,427,436,439,537,885,34
3/18/2021,427,437,440,543,888,34
3/19/2021,437,440,445,548,892,36
3/2/2021,373,378,395,482,832,25
3/20/2021,437,440,445,548,893,36
3/21/2021,437,440,445,548,893,36
3/22/2021,438,441,445,548,893,36
3/23/2021,441,443,446,550,893,37
3/24/2021,442,443,447,551,894,37
3/25/2021,448,452,450,557,901,37
3/26/2021,449,452,453,557,901,37
3/27/2021,450,453,454,557,901,38
3/28/2021,452,453,454,559,901,38
3/29/2021,453,454,458,559,901,38
3/3/2021,379,389,401,487,840,25
3/30/2021,455,455,461,562,905,38
3/31/2021,458,456,462,562,905,38
3/4/2021,386,395,404,491,842,25
3/5/2021,392,397,409,497,842,25
3/6/2021,392,397,409,497,842,25
3/7/2021,393,397,409,497,842,25
3/8/2021,397,399,410,500,843,27
3/9/2021,406,407,418,512,847,28
4/1/2021,464,467,471,566,911,41
4/10/2021,484,481,483,580,922,41
4/11/2021,485,481,483,580,922,41
4/12/2021,488,482,488,582,922,42
4/13/2021,488,483,489,583,924,42
4/14/2021,488,487,490,585,924,42
4/15/2021,492,489,495,587,927,42
4/16/2021,496,492,498,587,927,42
4/17/2021,496,492,498,587,927,42
4/18/2021,496,492,498,587,927,42
4/19/2021,496,493,498,587,927,43
4/2/2021,466,472,474,568,911,41
4/20/2021,498,496,499,587,929,43
4/21/2021,499,498,500,587,931,43
4/22/2021,505,506,503,588,934,44
4/23/2021,505,507,503,590,934,44
4/24/2021,505,508,503,591,934,44
4/25/2021,505,508,503,591,934,44
4/26/2021,505,509,503,591,934,44
4/27/2021,507,514,508,594,935,46
4/28/2021,510,514,508,594,935,46
4/29/2021,514,515,508,594,935,46
4/3/2021,466,472,474,568,911,41
4/30/2021,515,517,508,597,937,46
4/4/2021,466,472,474,568,911,41
4/5/2021,467,473,475,569,913,41
4/6/2021,470,473,476,569,913,41
4/7/2021,473,475,477,571,913,41
4/8/2021,478,480,481,577,920,41
4/9/2021,482,481,483,580,922,41
5/1/2021,515,517,508,597,937,47
5/10/2021,521,521,512,601,941,49
5/11/2021,521,521,512,601,941,49
5/12/2021,522,521,512,601,941,51
5/13/2021,526,522,512,601,941,52
5/14/2021,526,522,512,601,941,53
5/15/2021,526,522,512,601,941,53
5/16/2021,527,522,512,601,941,55
5/17/2021,527,522,512,601,941,56
5/18/2021,530,523,513,604,941,56
5/19/2021,530,523,513,604,942,56
5/2/2021,515,517,508,597,937,47
5/20/2021,531,524,514,604,942,57
5/21/2021,535,526,516,606,943,59
5/22/2021,535,526,517,606,943,69
5/23/2021,535,526,517,607,943,69
5/24/2021,535,526,517,607,943,69
5/25/2021,538,529,520,609,943,69
5/26/2021,538,529,520,609,943,69
5/27/2021,540,531,520,609,944,72
5/28/2021,542,532,520,609,945,73
5/29/2021,542,534,520,609,945,73
5/3/2021,515,517,508,597,937,47
5/30/2021,542,534,520,609,945,73
5/31/2021,542,534,520,609,945,73
5/4/2021,517,520,510,598,939,47
5/5/2021,517,521,510,598,939,48
5/6/2021,520,521,510,600,939,48
5/7/2021,520,521,511,601,939,48
5/8/2021,520,521,511,601,941,48
5/9/2021,520,521,511,601,941,48
6/1/2021,546,535,520,610,945,74
6/10/2021,552,542,522,612,946,78
6/11/2021,552,542,522,612,946,80
6/12/2021,552,542,522,612,947,80
6/13/2021,552,542,522,612,947,80
6/14/2021,552,542,522,612,947,80
6/15/2021,556,542,522,612,947,81
6/16/2021,556,542,523,612,947,81
6/17/2021,556,543,524,613,948,82
6/18/2021,558,543,524,614,948,82
6/19/2021,558,543,524,614,948,82
