Category,value
tests,13849841
day,
pos,
est_pos,
total_pos,
APACHE,76197
COCHISE,159454
COCONINO,356222
GILA,94789
GRAHAM,32660
GREENLEE,3578
LA PAZ,26142
MARICOPA,8380383
MOHAVE,293958
NAVAJO,177816
PIMA,2196169
PINAL,889359
SANTA CRUZ,75969
YAVAPAI,294677
YUMA,309270
0_5,
Less than 20 years,2411500
20 - 44 years,5870605
45 - 54 years,1816625
55 - 64 years,1684201
65 years and older,2029418
Unknown,37492
positive,0.0971645811673939
