date,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise
1/1/2021,333,322,276,282,205,3
1/10/2021,454,458,386,391,636,6
1/11/2021,466,473,407,408,834,6
1/12/2021,472,479,412,419,1047,6
1/13/2021,491,512,434,444,1359,6
1/14/2021,496,520,447,455,1608,6
1/15/2021,501,527,457,465,2035,6
1/16/2021,516,533,465,477,2392,6
1/17/2021,519,534,468,478,2405,6
1/18/2021,522,539,475,487,2581,6
1/19/2021,539,551,487,502,2786,6
1/2/2021,334,325,279,285,208,3
1/20/2021,548,566,502,526,3164,6
1/21/2021,554,580,515,547,3543,6
1/22/2021,567,588,523,555,3711,6
1/23/2021,593,625,557,590,4069,6
1/24/2021,603,629,563,611,4141,6
1/25/2021,624,649,599,654,4330,6
1/26/2021,646,693,647,712,4546,7
1/27/2021,675,730,689,758,4929,7
1/28/2021,725,768,743,834,5542,8
1/29/2021,766,813,812,902,5909,8
1/3/2021,346,339,290,299,233,3
1/30/2021,768,818,814,907,5927,8
1/31/2021,773,821,818,914,5954,8
1/4/2021,352,348,295,301,254,3
1/5/2021,371,375,309,316,263,3
1/6/2021,392,394,327,340,280,4
1/7/2021,400,401,337,349,310,4
1/8/2021,430,434,366,372,340,5
1/9/2021,448,454,386,389,633,6
10/1/2021,12514,8516,8103,11038,22725,6086
10/10/2021,12660,8596,8192,11090,22778,6164
10/11/2021,12674,8608,8200,11095,22786,6174
10/12/2021,12694,8614,8205,11100,22789,6186
10/13/2021,12712,8632,8210,11103,22793,6198
10/14/2021,12746,8650,8229,11120,22804,6210
10/15/2021,12764,8665,8241,11134,22811,6216
10/16/2021,12796,8692,8255,11143,22815,6772
10/17/2021,12805,8694,8260,11144,22819,6779
10/18/2021,12824,8717,8272,11154,22828,6791
10/19/2021,12842,8725,8283,11166,22836,6798
10/2/2021,12522,8517,8107,11041,22726,6093
10/20/2021,12849,8737,8289,11171,22841,6803
10/21/2021,12860,8748,8297,11185,22849,6810
10/22/2021,12891,8779,8315,11197,22871,6829
10/23/2021,12902,8780,8316,11202,22880,6834
10/24/2021,12907,8781,8319,11207,22889,6835
10/25/2021,12921,8791,8330,11214,22920,6839
10/26/2021,12936,8812,8344,11222,22937,6845
10/27/2021,12951,8828,8357,11234,22963,6847
10/28/2021,12972,8842,8372,11245,23000,6858
10/29/2021,12993,8856,8386,11260,23031,6874
10/3/2021,12526,8518,8109,11041,22726,6094
10/30/2021,12998,8859,8391,11266,23038,6879
10/31/2021,13002,8861,8392,11267,23043,6879
10/4/2021,12547,8523,8125,11045,22734,6101
10/5/2021,12578,8537,8135,11053,22738,6111
10/6/2021,12599,8554,8155,11061,22748,6119
10/7/2021,12623,8566,8167,11072,22757,6136
10/8/2021,12638,8585,8182,11087,22774,6156
10/9/2021,12654,8592,8188,11089,22776,6164
11/1/2021,13021,8871,8401,11277,23070,6889
