date,pcr_tests_PIMA,pcr_pos_test_PIMA,pcr_positivity_PIMA
2021-11-05 00:00:00,110,7,0.0636363636363636
2021-11-04 00:00:00,2750,296,0.1076363636363636
2021-11-03 00:00:00,5007,527,0.1052526462951867
2021-11-02 00:00:00,5111,532,0.104089219330855
2021-11-01 00:00:00,5007,483,0.0964649490713002
2021-10-31 00:00:00,1898,322,0.1696522655426765
2021-10-30 00:00:00,2261,294,0.130030959752322
2021-10-29 00:00:00,4668,448,0.0959725792630677
2021-10-28 00:00:00,5329,480,0.0900731844623757
2021-10-27 00:00:00,5295,449,0.0847969782813975
2021-10-26 00:00:00,5548,433,0.0780461427541456
2021-10-25 00:00:00,5837,556,0.0952544115127634
2021-10-24 00:00:00,2001,255,0.1274362818590705
2021-10-23 00:00:00,2300,314,0.1365217391304348
2021-10-22 00:00:00,4324,427,0.0987511563367253
2021-10-21 00:00:00,5085,426,0.0837758112094395
2021-10-20 00:00:00,5250,413,0.0786666666666667
2021-10-19 00:00:00,5290,449,0.0848771266540643
2021-10-18 00:00:00,5719,462,0.0807833537331701
2021-10-17 00:00:00,1838,230,0.1251360174102285
2021-10-16 00:00:00,1897,209,0.110173958882446
2021-10-15 00:00:00,3891,310,0.0796710357234644
2021-10-14 00:00:00,4454,307,0.068926807364167
2021-10-13 00:00:00,4392,308,0.0701275045537341
2021-10-12 00:00:00,4786,306,0.0639364814040953
2021-10-11 00:00:00,4789,313,0.065358112340781
2021-10-10 00:00:00,1684,181,0.1074821852731591
2021-10-09 00:00:00,2130,214,0.1004694835680751
2021-10-08 00:00:00,4314,284,0.0658321743161799
2021-10-07 00:00:00,5126,329,0.0641825985173625
2021-10-06 00:00:00,5613,374,0.066631035097096
2021-10-05 00:00:00,5949,385,0.0647167591191797
2021-10-04 00:00:00,5721,389,0.0679951057507429
2021-10-03 00:00:00,2003,203,0.1013479780329506
2021-10-02 00:00:00,2089,209,0.1000478697941599
2021-10-01 00:00:00,4413,334,0.0756854747337412
2021-09-30 00:00:00,5494,335,0.0609756097560976
2021-09-29 00:00:00,5416,359,0.0662850812407681
2021-09-28 00:00:00,5353,358,0.0668783859518027
2021-09-27 00:00:00,5964,404,0.0677397719651241
2021-09-26 00:00:00,2101,232,0.1104236078058068
2021-09-25 00:00:00,2207,223,0.1010421386497508
2021-09-24 00:00:00,4760,296,0.0621848739495798
2021-09-23 00:00:00,5425,309,0.0569585253456221
2021-09-22 00:00:00,5527,337,0.0609734032929256
2021-09-21 00:00:00,5569,306,0.0549470281917759
2021-09-20 00:00:00,6081,397,0.06528531491531
2021-09-19 00:00:00,2003,201,0.1003494757863205
2021-09-18 00:00:00,2131,190,0.0891600187705303
2021-09-17 00:00:00,5344,275,0.0514595808383234
2021-09-16 00:00:00,5899,335,0.0567892863197152
2021-09-15 00:00:00,5953,374,0.0628254661515202
2021-09-14 00:00:00,6344,303,0.0477616645649433
2021-09-13 00:00:00,5806,365,0.0628660006889425
2021-09-12 00:00:00,2129,207,0.0972287458900892
2021-09-11 00:00:00,2277,221,0.0970575318401405
2021-09-10 00:00:00,5670,318,0.0560846560846561
2021-09-09 00:00:00,5915,353,0.0596787827557058
2021-09-08 00:00:00,6623,398,0.0600936131662389
2021-09-07 00:00:00,6888,428,0.062137049941928
2021-09-06 00:00:00,2219,170,0.0766110860748085
2021-09-05 00:00:00,2293,179,0.0780636720453554
2021-09-04 00:00:00,2315,244,0.1053995680345572
2021-09-03 00:00:00,4814,282,0.0585791441628583
2021-09-02 00:00:00,5363,334,0.0622785754242029
2021-09-01 00:00:00,5285,339,0.0641438032166509
2021-08-31 00:00:00,6088,368,0.0604467805519054
2021-08-30 00:00:00,6223,338,0.0543146392415234
2021-08-29 00:00:00,2441,219,0.0897173289635395
2021-08-28 00:00:00,2681,194,0.072361059306229
2021-08-27 00:00:00,5981,334,0.0558435044306972
2021-08-26 00:00:00,5347,344,0.0643351412006733
2021-08-25 00:00:00,6108,359,0.0587753765553373
2021-08-24 00:00:00,6427,338,0.0525906332659094
2021-08-23 00:00:00,6312,375,0.0594106463878327
2021-08-22 00:00:00,2359,177,0.0750317931326833
2021-08-21 00:00:00,2438,194,0.0795734208367514
2021-08-20 00:00:00,5670,375,0.0661375661375661
2021-08-19 00:00:00,5968,366,0.0613270777479893
2021-08-18 00:00:00,6240,337,0.0540064102564103
2021-08-17 00:00:00,6609,374,0.0565894991678015
2021-08-16 00:00:00,6385,346,0.0541895066562255
2021-08-15 00:00:00,2435,226,0.0928131416837782
2021-08-14 00:00:00,2615,248,0.0948374760994264
2021-08-13 00:00:00,4825,320,0.0663212435233161
2021-08-12 00:00:00,4487,322,0.0717628705148206
2021-08-11 00:00:00,4837,299,0.0618151746950589
2021-08-10 00:00:00,5027,332,0.0660433658245474
2021-08-09 00:00:00,5207,343,0.065872863453044
2021-08-08 00:00:00,1941,181,0.0932509015971149
2021-08-07 00:00:00,2129,244,0.1146077970878347
2021-08-06 00:00:00,3568,309,0.0866031390134529
2021-08-05 00:00:00,3785,321,0.0848084544253633
2021-08-04 00:00:00,3855,293,0.0760051880674449
2021-08-03 00:00:00,4183,332,0.0793688740138657
2021-08-02 00:00:00,4088,316,0.0772994129158513
2021-08-01 00:00:00,1801,164,0.0910605219322599
2021-07-31 00:00:00,1825,171,0.0936986301369863
2021-07-30 00:00:00,3145,238,0.0756756756756757
2021-07-29 00:00:00,3177,206,0.0648410450110167
2021-07-28 00:00:00,3013,200,0.0663790242283438
2021-07-27 00:00:00,2908,181,0.062242090784044
2021-07-26 00:00:00,2899,165,0.0569161779924112
2021-07-25 00:00:00,1025,111,0.1082926829268293
2021-07-24 00:00:00,917,67,0.0730643402399128
2021-07-23 00:00:00,2038,129,0.063297350343474
2021-07-22 00:00:00,2120,125,0.0589622641509434
2021-07-21 00:00:00,2203,127,0.0576486609169315
2021-07-20 00:00:00,2577,138,0.0535506402793946
2021-07-19 00:00:00,2438,133,0.0545529122231337
2021-07-18 00:00:00,938,76,0.0810234541577825
2021-07-17 00:00:00,961,79,0.0822060353798127
2021-07-16 00:00:00,1961,98,0.0499745028046915
2021-07-15 00:00:00,1918,92,0.0479666319082377
2021-07-14 00:00:00,2038,112,0.0549558390578999
2021-07-13 00:00:00,2223,106,0.0476833108412056
2021-07-12 00:00:00,2197,83,0.0377787892580792
2021-07-11 00:00:00,906,62,0.0684326710816777
2021-07-10 00:00:00,868,43,0.0495391705069124
2021-07-09 00:00:00,1643,76,0.0462568472306756
2021-07-08 00:00:00,1751,81,0.0462592804111936
2021-07-07 00:00:00,1865,66,0.0353887399463807
2021-07-06 00:00:00,2350,87,0.0370212765957447
2021-07-05 00:00:00,1291,47,0.0364058869093726
2021-07-04 00:00:00,388,16,0.0412371134020619
2021-07-03 00:00:00,954,48,0.050314465408805
2021-07-02 00:00:00,1557,63,0.0404624277456647
2021-07-01 00:00:00,1528,49,0.0320680628272251
2021-06-30 00:00:00,1819,63,0.0346344145134689
2021-06-29 00:00:00,1997,59,0.0295443164747121
2021-06-28 00:00:00,2135,73,0.034192037470726
2021-06-27 00:00:00,831,43,0.0517448856799037
2021-06-26 00:00:00,900,44,0.0488888888888889
2021-06-25 00:00:00,1618,65,0.0401730531520396
2021-06-24 00:00:00,1571,63,0.0401018459579885
2021-06-23 00:00:00,1971,67,0.0339928970065956
2021-06-22 00:00:00,2181,56,0.0256762952773957
2021-06-21 00:00:00,2092,56,0.0267686424474187
2021-06-20 00:00:00,834,35,0.0419664268585132
2021-06-19 00:00:00,870,36,0.0413793103448276
2021-06-18 00:00:00,1587,53,0.0333963453056081
2021-06-17 00:00:00,1595,45,0.0282131661442006
2021-06-16 00:00:00,2109,49,0.0232337600758653
2021-06-15 00:00:00,2146,59,0.0274930102516309
2021-06-14 00:00:00,1976,66,0.0334008097165992
2021-06-13 00:00:00,920,28,0.0304347826086957
2021-06-12 00:00:00,868,37,0.0426267281105991
2021-06-11 00:00:00,1723,56,0.032501450957632
2021-06-10 00:00:00,1690,46,0.0272189349112426
2021-06-09 00:00:00,2045,38,0.0185819070904645
2021-06-08 00:00:00,2079,39,0.0187590187590188
2021-06-07 00:00:00,2428,45,0.0185337726523888
