date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,225,276,293,344,911,6
1/10/2021,376,463,491,588,2182,32
1/11/2021,412,511,556,639,2366,35
1/12/2021,438,538,616,708,2589,36
1/13/2021,457,560,640,777,2752,37
1/14/2021,489,606,679,862,2956,45
1/15/2021,521,651,736,942,3201,46
1/16/2021,525,652,737,944,3209,46
1/17/2021,527,653,737,945,3211,46
1/18/2021,540,664,767,971,3235,46
1/19/2021,571,690,808,1052,3390,47
1/2/2021,226,276,293,344,912,6
1/20/2021,595,728,862,1137,3539,53
1/21/2021,679,805,963,1286,3732,69
1/22/2021,748,861,1012,1387,3859,84
1/23/2021,753,864,1015,1392,3984,118
1/24/2021,754,865,1015,1393,3997,120
1/25/2021,766,880,1041,1442,4112,122
1/26/2021,793,899,1070,1494,4254,124
1/27/2021,814,917,1097,1534,4415,137
1/28/2021,963,1005,1206,1658,4626,187
1/29/2021,1037,1052,1272,1753,4859,245
1/3/2021,226,276,293,345,914,6
1/30/2021,1049,1071,1323,1782,4879,245
1/31/2021,1049,1072,1325,1783,4887,245
1/4/2021,242,296,312,374,1042,6
1/5/2021,285,330,351,409,1266,6
1/6/2021,297,352,372,438,1608,25
1/7/2021,336,421,458,535,1981,31
1/8/2021,375,462,490,583,2179,32
1/9/2021,376,463,490,588,2182,32
10/1/2021,5719,4396,4842,7078,14459,6425
10/10/2021,5763,4436,4869,7104,14503,6467
10/11/2021,5773,4443,4870,7112,14515,6480
10/12/2021,5783,4446,4874,7119,14524,6485
10/13/2021,5795,4448,4881,7127,14535,6498
10/14/2021,5809,4452,4885,7136,14547,6503
10/15/2021,5818,4461,4888,7145,14557,6513
10/16/2021,5823,4462,4889,7149,14559,6514
10/17/2021,5825,4462,4891,7150,14559,6514
10/18/2021,5835,4468,4893,7156,14571,6518
10/19/2021,5847,4474,4897,7169,14583,6526
10/2/2021,5720,4398,4845,7082,14466,6425
10/20/2021,5854,4476,4900,7177,14602,6536
10/21/2021,5861,4483,4903,7180,14617,6542
10/22/2021,5881,4490,4915,7186,14634,6552
10/23/2021,5883,4492,4916,7186,14640,6555
10/24/2021,5884,4495,4916,7188,14645,6557
10/25/2021,5893,4501,4921,7199,14665,6560
10/26/2021,5899,4509,4930,7206,14689,6566
10/27/2021,5911,4514,4935,7217,14708,6578
10/28/2021,5930,4532,4955,7239,14739,6583
10/29/2021,5943,4544,4961,7254,14757,6596
10/3/2021,5721,4399,4845,7082,14467,6425
10/30/2021,5949,4547,4963,7257,14761,6599
10/31/2021,5952,4547,4963,7257,14763,6599
10/4/2021,5729,4404,4847,7087,14473,6434
10/5/2021,5737,4408,4850,7091,14480,6442
10/6/2021,5743,4416,4856,7094,14492,6447
10/7/2021,5750,4420,4860,7098,14500,6456
10/8/2021,5757,4432,4868,7101,14503,6467
10/9/2021,5761,4434,4869,7104,14503,6467
11/1/2021,5960,4551,4970,7263,14774,6599
11/2/2021,5969,4558,4975,7272,14792,6601
11/3/2021,5974,4563,4987,7288,14813,6607
11/4/2021,5980,4565,4991,7294,14822,6609
11/5/2021,5984,4566,4996,7297,14830,6612
12/10/2020,1,,1,1,1,1
12/11/2020,1,,1,1,1,1
12/12/2020,1,,1,1,1,1
12/13/2020,1,,1,1,1,1
12/14/2020,1,,1,2,1,1
12/15/2020,1,1,2,2,1,1
12/16/2020,7,5,11,7,2,1
12/17/2020,14,25,32,25,8,1
12/18/2020,24,40,47,39,21,1
12/19/2020,25,40,47,40,21,1
12/2/2020,,,,,,1
12/20/2020,25,40,47,42,21,1
12/21/2020,26,40,47,44,24,2
12/22/2020,29,52,63,52,62,2
12/23/2020,59,82,87,84,111,2
12/24/2020,72,99,102,99,157,2
12/25/2020,74,100,103,99,157,2
12/26/2020,74,100,104,99,157,2
12/27/2020,75,100,104,99,157,2
12/28/2020,113,152,162,174,275,2
12/29/2020,136,197,218,238,461,3
12/3/2020,,,,,,1
12/30/2020,177,237,261,291,649,4
12/31/2020,222,273,293,341,830,6
12/4/2020,,,,1,,1
12/5/2020,,,,1,,1
12/6/2020,,,1,1,,1
12/7/2020,1,,1,1,,1
12/8/2020,1,,1,1,,1
12/9/2020,1,,1,1,,1
2/1/2021,1069,1096,1357,1866,5148,258
2/10/2021,1277,1344,1763,2523,6849,454
2/11/2021,1398,1428,1837,2626,7109,492
2/12/2021,1461,1477,1886,2701,7360,509
2/13/2021,1665,1580,1979,2779,7468,545
2/14/2021,1668,1581,1981,2786,7498,547
2/15/2021,1676,1586,1987,2801,7588,548
2/16/2021,1704,1609,2020,2839,7873,570
2/17/2021,1754,1652,2072,2884,8115,653
2/18/2021,1790,1681,2106,2942,8321,673
2/19/2021,1840,1711,2143,2989,8405,688
2/2/2021,1084,1111,1386,1897,5388,265
2/20/2021,1874,1727,2158,3003,8426,708
2/21/2021,1876,1728,2160,3004,8438,711
2/22/2021,1930,1767,2201,3039,8494,723
2/23/2021,2001,1808,2234,3108,8619,757
2/24/2021,2037,1831,2252,3155,8744,768
2/25/2021,2083,1883,2299,3232,9033,898
2/26/2021,2144,1926,2345,3266,9154,980
2/27/2021,2159,1936,2353,3282,9192,982
2/28/2021,2162,1936,2357,3286,9198,984
2/3/2021,1106,1137,1421,1959,5697,268
2/4/2021,1122,1166,1467,2015,5916,288
2/5/2021,1136,1184,1499,2142,6074,295
2/6/2021,1179,1243,1642,2387,6180,394
2/7/2021,1179,1243,1643,2387,6188,395
2/8/2021,1209,1284,1682,2414,6386,408
2/9/2021,1219,1308,1715,2460,6595,419
3/1/2021,2203,1959,2379,3313,9292,993
3/10/2021,2448,2115,2592,3825,10249,1151
3/11/2021,2481,2148,2613,3946,10444,1158
3/12/2021,2504,2159,2630,4021,10545,1163
3/13/2021,2514,2162,2638,4041,10576,1166
3/14/2021,2514,2163,2639,4049,10591,1167
3/15/2021,2540,2186,2694,4205,10754,1179
3/16/2021,2567,2203,2720,4247,10832,1185
3/17/2021,2609,2243,2767,4357,10943,1188
3/18/2021,2655,2275,2804,4500,11153,1214
3/19/2021,2681,2299,2833,4570,11244,1223
3/2/2021,2240,1979,2399,3359,9414,1001
3/20/2021,2690,2302,2835,4579,11268,1228
3/21/2021,2692,2302,2839,4582,11285,1232
3/22/2021,2725,2331,2860,4635,11362,1237
3/23/2021,2764,2374,2914,4752,11573,1274
3/24/2021,2816,2431,2967,4849,11691,1308
3/25/2021,2855,2455,3009,4925,11794,1343
3/26/2021,2886,2483,3055,4988,11854,1381
3/27/2021,2925,2504,3073,5006,11867,1387
3/28/2021,2933,2506,3075,5012,11870,1389
3/29/2021,2976,2537,3118,5068,11956,1397
3/3/2021,2261,1997,2437,3427,9578,1043
3/30/2021,3021,2558,3143,5120,12015,1411
3/31/2021,3083,2603,3188,5187,12092,1439
3/4/2021,2282,2008,2453,3500,9801,1090
3/5/2021,2306,2024,2473,3545,9867,1106
3/6/2021,2357,2049,2513,3590,9899,1114
3/7/2021,2358,2051,2518,3603,9908,1116
3/8/2021,2369,2059,2529,3652,9999,1121
3/9/2021,2408,2086,2556,3719,10082,1134
4/1/2021,3122,2636,3243,5245,12174,1454
4/10/2021,3410,2846,3455,5511,12561,1597
4/11/2021,3415,2851,3460,5520,12572,1601
4/12/2021,3450,2898,3502,5549,12624,1609
4/13/2021,3471,2916,3527,5576,12671,1632
4/14/2021,3509,2943,3544,5606,12707,1642
4/15/2021,3553,2967,3573,5634,12739,1657
4/16/2021,3589,2990,3592,5663,12756,1673
4/17/2021,3599,2997,3598,5673,12770,1674
4/18/2021,3602,3000,3601,5676,12778,1674
4/19/2021,3637,3032,3621,5700,12804,1681
4/2/2021,3150,2665,3277,5271,12226,1492
4/20/2021,3679,3077,3640,5723,12832,1691
4/21/2021,3713,3117,3671,5735,12861,1698
4/22/2021,3763,3155,3701,5759,12874,1703
4/23/2021,3791,3175,3714,5777,12894,1715
4/24/2021,3800,3179,3726,5784,12907,1716
4/25/2021,3801,3184,3729,5787,12908,1719
4/26/2021,3814,3194,3741,5804,12933,1725
