date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,21071,22729,20697,18040,12177,199
1/10/2021,34764,34852,32796,29709,28946,466
1/11/2021,36694,36666,34746,31384,32704,525
1/12/2021,39499,39355,37525,33906,40247,632
1/13/2021,42273,42272,40620,36601,49002,722
1/14/2021,45037,45306,43847,39601,58352,792
1/15/2021,48521,48543,47212,42718,67479,910
1/16/2021,50317,50122,48891,44328,72850,956
1/17/2021,51433,51141,49961,45417,76308,994
1/18/2021,53087,52676,51698,47138,84088,1036
1/19/2021,55124,54543,53732,49317,94149,1134
1/2/2021,22976,24429,22230,19454,13217,231
1/20/2021,57539,57045,56662,52258,106387,1260
1/21/2021,60250,59902,60014,55730,122075,1406
1/22/2021,64751,64042,64617,60589,137735,1573
1/23/2021,68045,66801,67716,63767,148252,1723
1/24/2021,69575,68189,69238,65454,155887,1776
1/25/2021,71963,70330,71837,68402,169477,1862
1/26/2021,74893,72850,74734,71635,186731,1972
1/27/2021,78014,75467,77668,75002,205621,2071
1/28/2021,81060,78039,80629,78645,226860,2212
1/29/2021,84922,81176,83985,82387,246797,2414
1/3/2021,23876,25168,22879,20001,13565,252
1/30/2021,87746,83307,86322,84842,258217,2593
1/31/2021,88651,84050,87184,85869,264188,2638
1/4/2021,25603,26801,24473,21484,15440,277
1/5/2021,27395,28436,26062,23050,17538,311
1/6/2021,29605,30379,28097,25078,20595,374
1/7/2021,31410,32006,29868,26865,23915,412
1/8/2021,33132,33576,31527,28516,26320,436
1/9/2021,34227,34408,32374,29313,28484,461
12/1/2020,44,27,34,23,36,1
12/10/2020,61,41,52,47,62,3
12/11/2020,62,44,55,53,64,3
12/12/2020,64,44,57,56,67,3
12/13/2020,65,45,59,58,69,3
12/14/2020,66,51,62,60,78,3
12/15/2020,79,64,76,77,88,3
12/16/2020,188,217,237,204,146,3
12/17/2020,813,1049,1034,855,405,8
12/18/2020,1662,2055,1880,1508,702,9
12/19/2020,2280,2773,2456,1942,903,14
12/2/2020,47,30,36,28,41,2
12/20/2020,2492,3036,2714,2155,999,16
12/21/2020,3854,4459,3978,3128,1478,23
12/22/2020,5696,6502,5780,4571,2119,32
12/23/2020,7947,9074,8022,6388,3022,49
12/24/2020,8909,10048,8836,7121,3380,52
12/25/2020,8947,10082,8864,7146,3397,52
12/26/2020,10456,11812,10296,8420,3949,65
12/27/2020,11081,12463,10903,8928,4200,75
12/28/2020,13211,14643,12899,10776,5431,98
12/29/2020,16066,17575,15627,13297,7580,142
12/3/2020,51,31,42,32,44,2
12/30/2020,19208,20906,18843,16271,9897,174
12/31/2020,20900,22567,20488,17805,11288,193
12/4/2020,51,31,44,35,46,2
12/5/2020,52,31,44,35,47,2
12/6/2020,53,31,44,36,47,2
12/7/2020,55,33,48,38,49,3
12/8/2020,57,34,49,42,52,3
12/9/2020,59,35,50,43,58,3
2/1/2021,90509,85746,88982,88187,279957,2752
2/10/2021,110049,101652,107108,111803,443671,4633
2/11/2021,112780,103866,109410,114989,466337,4998
2/12/2021,116056,106557,112246,118693,493545,5321
2/13/2021,119718,109404,115242,122063,512922,5726
2/14/2021,120645,110108,116156,123215,520299,5777
2/15/2021,121795,111099,117223,124664,534570,5843
2/16/2021,123684,112437,118735,126691,551294,6003
2/17/2021,126109,114287,120557,128977,567937,6633
2/18/2021,127594,115503,121831,130713,584034,6753
2/19/2021,129536,116993,123366,132644,596012,7172
2/2/2021,92590,87586,91024,90847,298097,2854
2/20/2021,132313,118994,125333,134835,605856,7520
2/21/2021,132991,119625,126008,135651,611752,7577
2/22/2021,134004,120422,126794,136699,619561,7679
2/23/2021,135708,121699,128248,138647,631435,7853
2/24/2021,137999,123530,130159,141295,648353,8087
2/25/2021,140121,125267,131975,143858,667346,8618
2/26/2021,142815,127437,134182,147068,685609,8895
2/27/2021,144846,129134,135897,149510,697838,9128
2/28/2021,145659,129760,136702,151073,705635,9198
2/3/2021,95020,89650,93304,93786,318903,3010
2/4/2021,97538,91685,95850,96966,338735,3179
2/5/2021,100247,93979,98399,100241,356290,3335
2/6/2021,102994,96046,100877,103286,372888,4007
2/7/2021,103666,96654,101506,104084,380821,4046
2/8/2021,105516,98117,103160,106291,398506,4205
2/9/2021,107423,99758,104948,108854,418537,4377
3/1/2021,147199,131026,138179,153460,717032,9413
3/10/2021,166561,145704,154577,236266,821714,11809
3/11/2021,170241,148582,157628,251348,836254,12136
3/12/2021,173989,151264,160782,264911,848941,12446
3/13/2021,176481,153239,163109,276113,856290,12682
