date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4375,4437,3674,3447,2079,25
1/10/2021,6670,6396,5551,5368,4558,63
1/11/2021,6986,6671,5823,5654,4935,74
1/12/2021,7318,6930,6087,5913,5444,84
1/13/2021,7538,7167,6325,6162,5880,94
1/14/2021,7847,7477,6642,6457,6301,99
1/15/2021,8478,8048,7220,7023,7599,110
1/16/2021,8721,8242,7405,7188,7870,113
1/17/2021,8804,8302,7450,7245,8001,116
1/18/2021,9150,8614,7766,7534,9570,123
1/19/2021,9523,8902,8092,7858,11239,134
1/2/2021,4546,4559,3774,3558,2183,27
1/20/2021,10018,9452,8602,8335,13364,149
1/21/2021,10425,9897,9093,8817,16471,158
1/22/2021,11135,10580,9847,9557,19518,173
1/23/2021,11416,10813,10042,9756,21330,178
1/24/2021,11562,10943,10152,9859,21650,181
1/25/2021,12293,11580,10898,10611,24897,196
1/26/2021,13010,12165,11558,11255,27931,206
1/27/2021,13742,12763,12224,11982,31107,215
1/28/2021,14592,13406,12898,12711,34422,231
1/29/2021,15522,14127,13630,13465,37512,253
1/3/2021,4638,4647,3844,3614,2228,29
1/30/2021,16183,14558,13983,13863,40254,261
1/31/2021,16350,14672,14099,14001,40998,266
1/4/2021,4984,4950,4104,3897,2466,38
1/5/2021,5322,5269,4373,4183,2769,43
1/6/2021,5745,5610,4794,4547,3099,50
1/7/2021,6047,5842,5011,4825,3499,55
1/8/2021,6320,6124,5299,5106,3751,58
1/9/2021,6572,6297,5466,5293,4488,63
12/1/2020,9,5,8,7,15,
12/10/2020,12,6,12,12,21,
12/11/2020,12,7,15,14,23,
12/12/2020,12,7,15,16,24,
12/13/2020,13,7,15,17,24,
12/14/2020,13,10,18,17,25,
12/15/2020,17,13,22,22,31,
12/16/2020,18,15,24,23,32,
12/17/2020,266,323,336,280,115,
12/18/2020,586,681,631,549,229,1
12/19/2020,794,890,775,651,292,1
12/2/2020,10,5,10,7,15,
12/20/2020,796,892,779,654,296,1
12/21/2020,1213,1269,1061,931,424,3
12/22/2020,1615,1658,1398,1213,555,5
12/23/2020,2121,2152,1775,1526,725,6
12/24/2020,2386,2428,1975,1740,813,8
12/25/2020,2387,2429,1975,1742,816,8
12/26/2020,2594,2632,2125,1894,886,9
12/27/2020,2642,2676,2155,1925,901,9
12/28/2020,3110,3120,2512,2253,1085,11
12/29/2020,3575,3578,2859,2644,1327,17
12/3/2020,10,6,11,9,17,
12/30/2020,4019,4044,3305,3069,1600,18
12/31/2020,4342,4400,3616,3382,1847,23
12/4/2020,10,6,12,9,17,
12/5/2020,11,6,12,9,17,
12/6/2020,11,6,12,10,17,
12/7/2020,11,6,12,11,17,
12/8/2020,11,6,12,12,17,
12/9/2020,12,6,12,12,20,
2/1/2021,16982,15220,14675,14624,43218,276
2/10/2021,21359,18330,18200,18856,68919,404
2/11/2021,21708,18582,18434,19175,73100,416
2/12/2021,22077,18876,18731,19605,76898,428
2/13/2021,22294,19022,18887,19814,80159,441
2/14/2021,22364,19053,18946,19865,80639,448
2/15/2021,22527,19162,19063,20005,82481,452
2/16/2021,22731,19291,19245,20230,84695,462
2/17/2021,23039,19505,19452,20502,86815,478
2/18/2021,23263,19662,19598,20704,88732,484
2/19/2021,23515,19805,19782,20896,89707,491
2/2/2021,17658,15787,15334,15292,45616,291
2/20/2021,23792,19996,19946,21073,90444,507
2/21/2021,23826,20028,19990,21113,90701,510
2/22/2021,23966,20097,20067,21226,91695,515
2/23/2021,24125,20198,20178,21381,93251,521
2/24/2021,24435,20390,20363,21641,95183,557
2/25/2021,24637,20557,20516,21912,98073,570
2/26/2021,25008,20814,20800,22431,101498,587
2/27/2021,25200,20974,20978,22685,103909,597
2/28/2021,25300,21058,21053,22820,105940,612
2/3/2021,18237,16278,15862,15919,48700,306
2/4/2021,18798,16706,16308,16506,52109,323
2/5/2021,19546,17247,16959,17341,55969,345
2/6/2021,20041,17522,17264,17711,57695,358
2/7/2021,20115,17568,17317,17792,58299,360
2/8/2021,20495,17819,17606,18139,61054,368
2/9/2021,20892,18048,17889,18471,64303,382
3/1/2021,25532,21246,21259,23220,108688,639
3/10/2021,28744,23487,23706,30963,135539,888
3/11/2021,29250,23866,24157,32579,139031,943
3/12/2021,29919,24295,24640,34070,142441,1005
3/13/2021,30307,24551,24975,35247,143997,1044
3/14/2021,30628,24735,25190,36078,145195,1085
3/15/2021,31014,25070,25511,38383,147420,1132
3/16/2021,31764,25618,26127,40801,150011,1218
3/17/2021,32826,26448,26948,43674,152444,1315
3/18/2021,33848,27195,27752,46502,154678,1399
3/19/2021,35115,28130,28674,49338,156602,1512
3/2/2021,25803,21437,21460,23578,111781,663
3/20/2021,35956,28658,29287,51133,157699,1573
3/21/2021,36617,29240,29923,52575,158423,1662
3/22/2021,37773,29952,30695,54538,160130,1780
3/23/2021,39195,30929,31695,56797,161903,1926
3/24/2021,41006,32141,32930,58859,163561,2220
3/25/2021,43076,33722,34593,61106,165127,2613
3/26/2021,45220,35296,36201,63206,166539,3106
3/27/2021,46490,36186,37107,64409,167268,3475
3/28/2021,47323,36845,37826,64826,167478,3791
3/29/2021,49425,38316,39251,65648,168044,4396
3/3/2021,26211,21728,21756,24204,115752,697
3/30/2021,51753,39878,40796,66683,169028,5050
3/31/2021,54183,41371,42510,67943,170106,5754
3/4/2021,26523,21928,21975,24965,118894,716
3/5/2021,26926,22207,22274,25887,121943,748
3/6/2021,27200,22410,22503,26609,124255,770
3/7/2021,27459,22594,22706,27277,126092,779
3/8/2021,27776,22793,22948,28315,129009,795
3/9/2021,28126,23085,23246,29537,132019,826
4/1/2021,56230,42573,43954,68740,170986,6426
4/10/2021,72728,51847,54122,76065,177674,11488
4/11/2021,73587,52258,54565,76412,177931,11765
4/12/2021,75089,52991,55456,77168,178599,12083
4/13/2021,76283,53580,56042,77691,179067,12348
4/14/2021,77630,54287,56735,78244,179485,12663
4/15/2021,78684,54932,57297,78685,179843,12911
4/16/2021,79845,55601,58025,79254,180307,13281
4/17/2021,80466,55945,58402,79555,180501,13490
4/18/2021,80865,56166,58617,79702,180610,13650
4/19/2021,81485,56570,59030,80130,180965,13846
4/2/2021,58395,43862,45484,69533,171712,7128
4/20/2021,82178,56889,59389,80455,181275,14003
4/21/2021,82946,57360,59838,80844,181603,14167
4/22/2021,83724,57807,60258,81230,181943,14381
4/23/2021,84650,58428,60831,81729,182336,14653
4/24/2021,85289,58766,61247,82073,182596,14895
4/25/2021,85674,58939,61447,82194,182700,15056
4/26/2021,86443,59387,61888,82617,183024,15253
4/27/2021,87226,59825,62323,82993,183332,15467
4/28/2021,88030,60213,62755,83444,183679,15667
4/29/2021,88775,60601,63131,83798,184029,15827
4/3/2021,59809,44668,46371,70100,172057,7657
4/30/2021,89535,61028,63645,84236,184406,16007
4/4/2021,60686,45069,46840,70344,172240,7966
4/5/2021,62737,46206,48157,71345,173210,8612
4/6/2021,64677,47284,49412,72336,174323,9219
4/7/2021,67230,48748,50828,73408,175370,9923
4/8/2021,69401,49927,52094,74446,176335,10512
4/9/2021,71587,51175,53430,75501,177254,11086
5/1/2021,89917,61285,63956,84516,184582,16141
5/10/2021,93605,63431,66151,86628,186425,17175
5/11/2021,93949,63655,66375,86862,186664,17281
5/12/2021,94374,63879,66603,87073,186888,17533
5/13/2021,94821,64165,66851,87315,187104,19176
5/14/2021,95327,64470,67120,87553,187312,20581
5/15/2021,95767,64753,67388,87778,187440,22330
5/16/2021,96124,64950,67594,87929,187536,23365
5/17/2021,96696,65265,67934,88228,187813,24169
5/18/2021,97182,65545,68155,88430,188019,24745
5/19/2021,97632,65787,68411,88641,188207,25340
5/2/2021,90222,61470,64108,84660,184677,16254
5/20/2021,98053,66047,68659,88858,188385,25927
5/21/2021,98571,66366,68949,89139,188588,26861
5/22/2021,98961,66584,69149,89318,188706,27855
5/23/2021,99208,66731,69285,89412,188766,28278
5/24/2021,99642,67013,69504,89581,188919,28824
5/25/2021,100053,67264,69719,89759,189070,29213
5/26/2021,100401,67468,69897,89889,189175,29609
5/27/2021,100713,67633,70067,90026,189302,30010
5/28/2021,101073,67885,70322,90219,189445,30606
5/29/2021,101313,67991,70441,90336,189516,30898
5/3/2021,90734,61752,64380,84940,184903,16377
5/30/2021,101440,68063,70497,90396,189547,31046
5/31/2021,101533,68107,70556,90439,189575,31148
5/4/2021,91209,62006,64668,85214,185154,16508
5/5/2021,91768,62334,64986,85491,185452,16664
5/6/2021,92218,62578,65226,85712,185708,16758
5/7/2021,92741,62892,65572,86063,186007,16905
5/8/2021,93108,63130,65848,86287,186135,17050
5/9/2021,93317,63242,65993,86429,186215,17109
6/1/2021,101929,68292,70752,90592,189729,31671
6/10/2021,104342,69613,71895,91672,190545,34619
6/11/2021,104589,69739,72021,91786,190625,34929
6/12/2021,104772,69835,72123,91846,190658,35133
6/13/2021,104860,69886,72180,91889,190677,35198
6/14/2021,105119,70041,72311,91989,190758,35560
6/15/2021,105333,70156,72396,92069,190828,35787
6/16/2021,105595,70295,72514,92153,190891,36088
