date,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise
1/1/2021,339,319,269,280,201,3
1/10/2021,461,453,379,389,630,6
1/11/2021,473,467,401,405,828,6
1/12/2021,479,472,406,414,1042,6
1/13/2021,498,504,428,438,1352,6
1/14/2021,503,512,441,449,1600,6
1/15/2021,508,519,451,459,2026,6
1/16/2021,524,524,459,471,2382,6
1/17/2021,527,525,462,472,2395,6
1/18/2021,530,530,469,481,2572,6
1/19/2021,547,542,481,496,2777,6
1/2/2021,340,322,272,283,204,3
1/20/2021,556,557,496,519,3154,6
1/21/2021,562,571,510,539,3531,6
1/22/2021,575,579,518,547,3698,6
1/23/2021,601,616,553,581,4057,6
1/24/2021,611,620,560,601,4129,6
1/25/2021,633,639,596,645,4316,6
1/26/2021,655,682,645,703,4532,8
1/27/2021,684,719,687,750,4915,8
1/28/2021,734,758,742,826,5526,9
1/29/2021,776,801,811,896,5892,10
1/3/2021,352,336,283,297,229,3
1/30/2021,778,806,813,901,5910,10
1/31/2021,783,809,817,909,5937,10
1/4/2021,358,345,288,299,250,3
1/5/2021,377,372,302,314,259,3
1/6/2021,398,391,320,339,274,4
1/7/2021,406,397,331,347,304,4
1/8/2021,436,430,360,370,334,5
1/9/2021,454,451,379,387,627,6
12/1/2020,,,,1,1,
12/10/2020,,,,1,1,
12/11/2020,,,,1,1,
12/12/2020,,,,1,1,
12/13/2020,,,,1,1,
12/14/2020,,,,1,1,
12/15/2020,,,1,1,1,
12/16/2020,,,2,1,1,
12/17/2020,,,7,4,4,
12/18/2020,1,2,8,7,4,
12/19/2020,1,4,10,8,5,
12/2/2020,,,,1,1,
12/20/2020,1,4,10,8,5,
12/21/2020,3,5,11,12,7,
12/22/2020,74,78,62,60,18,
12/23/2020,181,177,154,150,43,1
12/24/2020,211,206,179,165,53,1
12/25/2020,211,206,179,165,53,1
12/26/2020,213,211,181,176,54,1
12/27/2020,213,211,181,176,54,1
12/28/2020,229,227,199,196,65,1
12/29/2020,247,245,211,215,72,1
12/3/2020,,,,1,1,
12/30/2020,291,283,245,248,127,1
12/31/2020,337,317,268,279,185,3
12/4/2020,,,,1,1,
12/5/2020,,,,1,1,
