Category,value
tests,548056
Yuma,10796
Yavapai,14128
Santa Cruz,2129
Pinal,35111
Pima,54573
Navajo,4559
Mohave,12349
Maricopa,381185
La Paz,1595
Greenlee,209
Graham,1141
Gila,6087
Coconino,6756
Cochise,6327
Apache,1251
Unknown,472
65 years and older,127517
55 - 64 years,102862
45 - 54 years,96673
20 - 44 years,192123
Less than 20 years,28409
positive,0.2022585283255726
