date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11827,12926,12030,9705,5562,114
1/10/2021,20135,19911,18831,15821,11065,237
1/11/2021,21377,21023,20043,16792,12828,272
1/12/2021,23383,23000,22057,18459,17578,359
1/13/2021,25417,25130,24261,20119,23081,429
1/14/2021,27380,27255,26531,22010,29040,473
1/15/2021,29592,29279,28638,23785,33851,540
1/16/2021,30965,30480,29909,24947,37012,575
1/17/2021,31943,31378,30868,25916,40122,608
1/18/2021,32994,32322,32019,27027,45094,637
1/19/2021,34271,33541,33325,28326,51323,703
1/2/2021,13374,14295,13256,10783,6268,138
1/20/2021,35558,34816,34950,29844,58248,751
1/21/2021,37056,36316,36804,31712,66325,807
1/22/2021,39964,38958,39778,34713,74157,909
1/23/2021,42596,41029,42280,37177,78937,992
1/24/2021,43881,42208,43562,38593,84024,1037
1/25/2021,45190,43362,44990,40186,91435,1095
1/26/2021,46876,44812,46728,42074,102237,1155
1/27/2021,48377,46127,48240,43717,112592,1193
1/28/2021,49603,47209,49466,45148,123403,1231
1/29/2021,51656,48893,51185,46976,134048,1303
1/3/2021,14121,14872,13764,11222,6496,156
1/30/2021,53407,50299,52776,48547,139019,1371
1/31/2021,54027,50852,53412,49240,142643,1402
1/4/2021,15155,15803,14709,12004,7325,164
1/5/2021,16117,16628,15573,12807,8070,183
1/6/2021,17296,17595,16524,13723,8777,194
1/7/2021,18217,18396,17333,14507,9504,208
1/8/2021,19046,19069,17987,15070,9968,215
1/9/2021,19748,19606,18527,15529,10762,233
12/1/2020,32,21,21,13,16,1
12/10/2020,40,27,29,23,30,1
12/11/2020,41,29,29,26,30,1
12/12/2020,42,29,29,27,30,1
12/13/2020,42,30,31,28,31,1
12/14/2020,43,33,31,29,37,1
12/15/2020,47,37,36,36,40,1
12/16/2020,58,48,49,42,44,1
12/17/2020,284,396,354,275,167,4
12/18/2020,669,877,755,535,288,4
12/19/2020,1033,1342,1151,829,409,9
12/2/2020,34,21,21,17,21,1
12/20/2020,1228,1588,1394,1024,493,10
12/21/2020,1934,2425,2156,1578,759,13
12/22/2020,2895,3522,3143,2282,1059,18
12/23/2020,3961,4800,4290,3088,1415,25
12/24/2020,4339,5176,4644,3381,1553,25
12/25/2020,4339,5176,4645,3381,1557,25
12/26/2020,5473,6473,5757,4324,1967,35
12/27/2020,5984,7010,6278,4762,2173,43
12/28/2020,7147,8190,7409,5781,2771,54
12/29/2020,8924,9950,9088,7211,3789,84
12/3/2020,36,21,24,17,22,1
12/30/2020,10799,11928,11046,8857,4764,104
12/31/2020,11750,12855,11941,9602,5117,113
12/4/2020,36,21,24,18,24,1
12/5/2020,36,21,24,18,25,1
12/6/2020,36,21,24,18,25,1
12/7/2020,36,22,27,19,26,1
12/8/2020,38,23,27,20,26,1
12/9/2020,38,23,28,21,28,1
2/1/2021,54854,51603,54197,50194,150969,1443
2/10/2021,63788,59681,62868,60776,241581,2009
2/11/2021,64870,60593,63891,62224,252537,2075
2/12/2021,66672,62066,65428,64210,267709,2181
2/13/2021,68531,63665,67240,66261,277736,2289
2/14/2021,69183,64143,67828,67013,282884,2317
2/15/2021,69854,64765,68498,67912,292394,2363
2/16/2021,70981,65564,69401,69093,302750,2418
2/17/2021,71960,66465,70337,70290,313849,2502
2/18/2021,72815,67187,71123,71366,324781,2537
2/19/2021,73936,68104,72021,72588,333926,2627
2/2/2021,55822,52483,55051,51356,160926,1488
2/20/2021,75636,69494,73402,74179,341938,2735
2/21/2021,76242,70072,73993,74910,347011,2775
2/22/2021,76855,70630,74519,75585,352853,2826
2/23/2021,77981,71509,75538,76851,361071,2898
2/24/2021,79157,72550,76661,78314,370724,2989
2/25/2021,80266,73498,77661,79632,380600,3081
2/26/2021,81802,74786,78965,81403,389830,3185
2/27/2021,83063,75875,80050,82753,396276,3272
2/28/2021,83627,76308,80554,83734,400102,3317
2/3/2021,56654,53281,55874,52342,171311,1544
2/4/2021,57596,54140,56903,53517,182077,1597
