date,Coconino_cume,Coconino
1/1/2021,1,
1/10/2021,2,1
1/11/2021,3,1
1/12/2021,4,1
1/13/2021,5,1
1/14/2021,6,1
1/15/2021,11,5
1/16/2021,155,144
1/17/2021,295,140
1/18/2021,509,214
1/19/2021,557,48
1/2/2021,560,3
1/20/2021,563,3
1/21/2021,600,37
1/22/2021,901,301
1/23/2021,1249,348
1/24/2021,1359,110
1/25/2021,1431,72
1/26/2021,1516,85
1/27/2021,1724,208
1/28/2021,2042,318
1/29/2021,2456,414
1/3/2021,2672,216
1/30/2021,2790,118
1/31/2021,2856,66
1/4/2021,2863,7
1/5/2021,3218,355
1/6/2021,3587,369
1/7/2021,4099,512
1/8/2021,4683,584
1/9/2021,5323,640
12/1/2020,5404,81
12/10/2020,5410,6
12/12/2020,5744,334
12/13/2020,6314,570
12/15/2020,6831,517
12/16/2020,7478,647
12/17/2020,8661,1183
12/18/2020,8765,104
12/19/2020,8768,3
12/2/2020,8947,179
12/20/2020,9359,412
12/21/2020,10912,1553
12/22/2020,11801,889
12/23/2020,12704,903
12/24/2020,13108,404
12/25/2020,13127,19
12/26/2020,13687,560
12/27/2020,14199,512
12/28/2020,15521,1322
12/29/2020,16763,1242
12/30/2020,17692,929
12/31/2020,18028,336
12/4/2020,18060,32
2/1/2021,18962,902
2/10/2021,19841,879
2/11/2021,21523,1682
2/12/2021,23599,2076
2/13/2021,25839,2240
2/14/2021,27429,1590
2/15/2021,27470,41
2/16/2021,28369,899
2/17/2021,29289,920
2/18/2021,31907,2618
2/19/2021,33543,1636
2/2/2021,36295,2752
2/20/2021,37809,1514
2/21/2021,37842,33
2/22/2021,39055,1213
2/23/2021,40686,1631
2/24/2021,43503,2817
2/25/2021,44644,1141
2/26/2021,45996,1352
2/27/2021,47054,1058
2/28/2021,47070,16
2/3/2021,47469,399
2/4/2021,48015,546
2/5/2021,49993,1978
2/6/2021,51678,1685
2/7/2021,53411,1733
2/8/2021,55088,1677
2/9/2021,55186,98
3/1/2021,56816,1630
3/10/2021,58633,1817
3/11/2021,60411,1778
3/12/2021,62617,2206
3/13/2021,64382,1765
3/14/2021,65241,859
3/15/2021,65338,97
3/16/2021,66308,970
3/17/2021,67231,923
3/18/2021,70110,2879
3/19/2021,72054,1944
3/2/2021,74642,2588
3/20/2021,75791,1149
3/21/2021,75849,58
3/22/2021,77197,1348
3/23/2021,79122,1925
3/24/2021,80918,1796
3/25/2021,82421,1503
3/26/2021,84059,1638
3/27/2021,85105,1046
3/28/2021,85187,82
3/29/2021,85933,746
3/3/2021,87812,1879
3/30/2021,89566,1754
3/31/2021,91550,1984
3/4/2021,93769,2219
3/5/2021,94332,563
3/6/2021,94484,152
3/7/2021,96306,1822
3/8/2021,98157,1851
3/9/2021,100008,1851
4/1/2021,101441,1433
4/10/2021,102973,1532
4/11/2021,103539,566
4/12/2021,103638,99
4/13/2021,104516,878
4/14/2021,105855,1339
4/15/2021,106918,1063
4/16/2021,108200,1282
4/17/2021,109480,1280
4/18/2021,110079,599
4/19/2021,110182,103
4/2/2021,110724,542
4/20/2021,111757,1033
4/21/2021,112659,902
4/22/2021,113589,930
4/23/2021,114749,1160
4/24/2021,115100,351
4/25/2021,115203,103
4/26/2021,116224,1021
4/27/2021,117234,1010
4/28/2021,118056,822
4/29/2021,119112,1056
4/3/2021,120255,1143
4/30/2021,120560,305
4/4/2021,120708,148
4/5/2021,121287,579
4/6/2021,122312,1025
4/7/2021,123089,777
4/8/2021,123861,772
4/9/2021,124627,766
5/1/2021,125029,402
5/10/2021,125088,59
5/11/2021,125558,470
5/12/2021,126088,530
5/13/2021,126614,526
5/14/2021,127032,418
5/15/2021,127580,548
5/16/2021,127801,221
5/17/2021,127882,81
5/18/2021,128236,354
5/19/2021,128503,267
5/2/2021,128886,383
5/20/2021,129500,614
5/21/2021,130231,731
5/22/2021,130544,313
5/23/2021,130649,105
5/24/2021,131110,461
5/25/2021,131426,316
5/26/2021,131894,468
5/27/2021,132234,340
5/28/2021,132710,476
5/29/2021,133014,304
5/3/2021,133107,93
5/30/2021,133384,277
5/31/2021,133628,244
5/4/2021,134063,435
5/5/2021,134314,251
5/6/2021,134664,350
5/7/2021,134779,115
