date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,647,992,932,749,500,5
1/10/2021,1198,1728,1713,1464,2245,17
1/11/2021,1248,1812,1799,1529,2423,21
1/12/2021,1341,1928,1917,1629,2704,22
1/13/2021,1454,2068,2065,1806,3111,25
1/14/2021,1554,2256,2223,1953,3631,26
1/15/2021,1677,2413,2398,2089,4004,28
1/16/2021,1738,2504,2496,2181,4623,31
1/17/2021,1757,2536,2539,2216,4677,31
1/18/2021,1822,2651,2607,2308,4895,32
1/19/2021,1896,2727,2690,2392,5398,35
1/2/2021,730,1110,1056,856,578,7
1/20/2021,1972,2856,2798,2515,6166,40
1/21/2021,2068,2990,2969,2683,6912,44
1/22/2021,2217,3159,3155,2869,7665,48
1/23/2021,2303,3326,3315,3025,8256,51
1/24/2021,2340,3360,3376,3054,8417,53
1/25/2021,2422,3427,3469,3176,9011,56
1/26/2021,2498,3514,3562,3290,9582,57
1/27/2021,2613,3639,3725,3477,10305,59
1/28/2021,2689,3757,3845,3628,11316,60
1/29/2021,2801,3882,3982,3820,12311,70
1/3/2021,759,1156,1100,879,600,7
1/30/2021,2872,3974,4118,3976,13092,73
1/31/2021,2908,3997,4150,4007,13242,75
1/4/2021,826,1254,1192,967,825,8
1/5/2021,922,1366,1277,1064,1055,9
1/6/2021,1037,1494,1406,1186,1319,11
1/7/2021,1099,1586,1518,1286,1655,13
1/8/2021,1153,1669,1654,1417,2088,16
1/9/2021,1187,1713,1698,1453,2224,17
12/1/2020,,,1,1,,
12/10/2020,,,1,1,1,
12/11/2020,,,1,1,1,
12/12/2020,,,1,1,1,
12/13/2020,,,1,1,1,
12/14/2020,,,1,1,1,
12/15/2020,,,1,1,1,
12/16/2020,1,1,4,1,1,
12/17/2020,9,13,15,5,3,
12/18/2020,19,22,23,10,4,
12/19/2020,23,31,29,15,7,
12/2/2020,,,1,1,,
12/20/2020,23,35,30,17,8,
12/21/2020,49,82,74,34,20,1
12/22/2020,109,153,131,79,35,1
12/23/2020,168,245,237,156,67,2
12/24/2020,185,264,254,170,69,2
12/25/2020,185,264,254,170,69,2
12/26/2020,242,362,330,227,92,3
12/27/2020,258,391,346,238,94,3
12/28/2020,321,505,477,333,130,3
12/29/2020,429,672,637,472,182,4
12/3/2020,,,1,1,,
12/30/2020,565,895,824,653,306,4
12/31/2020,644,988,928,745,478,5
12/4/2020,,,1,1,,
12/5/2020,,,1,1,,
12/6/2020,,,1,1,,
12/7/2020,,,1,1,,
12/8/2020,,,1,1,,
12/9/2020,,,1,1,1,
2/1/2021,2988,4100,4243,4112,14067,81
2/10/2021,3712,4895,5152,5402,24338,116
2/11/2021,3782,4961,5234,5544,26083,119
2/12/2021,3886,5071,5373,5735,28105,125
2/13/2021,4086,5310,5638,5967,29578,137
2/14/2021,4115,5351,5688,6024,29924,138
2/15/2021,4165,5394,5737,6110,30706,143
2/16/2021,4241,5462,5786,6187,31713,152
2/17/2021,4322,5518,5842,6283,32750,159
2/18/2021,4394,5576,5900,6344,33879,172
2/19/2021,4464,5646,5968,6418,34510,181
2/2/2021,3061,4193,4362,4271,14986,81
2/20/2021,4604,5738,6057,6490,35009,201
2/21/2021,4616,5751,6069,6513,35285,202
2/22/2021,4649,5791,6095,6569,35701,206
2/23/2021,4688,5831,6144,6634,36297,208
2/24/2021,4743,5897,6201,6706,37305,213
2/25/2021,4830,5989,6295,6897,38939,221
2/26/2021,4916,6076,6391,7071,40734,228
2/27/2021,4964,6109,6438,7150,41271,231
2/28/2021,4976,6122,6462,7203,41631,231
2/3/2021,3176,4338,4492,4413,16014,85
2/4/2021,3251,4440,4602,4538,17046,90
2/5/2021,3409,4594,4777,4729,18107,94
2/6/2021,3468,4672,4868,4888,19479,102
2/7/2021,3487,4677,4883,4917,19840,102
2/8/2021,3542,4729,4957,5050,21143,103
2/9/2021,3595,4798,5042,5237,22585,108
3/1/2021,5027,6182,6548,7407,42738,235
3/10/2021,5683,6841,7436,12017,51377,297
3/11/2021,5855,7076,7637,13046,52563,304
3/12/2021,6001,7166,7815,13778,53390,315
3/13/2021,6087,7254,7903,14226,53768,321
3/14/2021,6128,7290,7971,14597,53974,326
3/15/2021,6231,7367,8128,15384,54530,338
3/16/2021,6357,7510,8340,16249,55380,347
3/17/2021,6583,7696,8617,17167,56268,362
3/18/2021,6776,7885,8894,18048,57260,373
3/19/2021,7043,8155,9233,18813,57970,407
3/2/2021,5081,6240,6649,7620,44022,243
3/20/2021,7168,8287,9463,19157,58353,423
3/21/2021,7275,8426,9639,19458,58604,437
3/22/2021,7548,8734,9984,20018,59135,485
3/23/2021,7891,9074,10430,20651,59749,530
3/24/2021,8265,9455,10953,21269,60310,609
3/25/2021,8683,9819,11423,21708,60831,672
3/26/2021,9057,10183,11850,22362,61345,737
3/27/2021,9338,10479,12184,22615,61522,814
3/28/2021,9612,10720,12448,22831,61705,897
3/29/2021,10018,11059,12873,23124,62018,977
3/3/2021,5173,6323,6762,8099,45737,260
3/30/2021,10386,11386,13302,23394,62305,1070
3/31/2021,10736,11737,13775,23719,62555,1179
3/4/2021,5287,6454,6903,8720,47363,263
3/5/2021,5395,6564,7028,9336,48319,273
3/6/2021,5444,6616,7102,9821,49010,277
3/7/2021,5475,6640,7136,10101,49313,279
3/8/2021,5529,6697,7208,10660,49975,282
3/9/2021,5606,6774,7337,11375,50755,287
4/1/2021,11088,12069,14248,23986,62827,1280
4/10/2021,13912,14597,17283,26284,65176,2021
4/11/2021,14066,14719,17429,26380,65255,2105
4/12/2021,14344,14959,17724,26604,65533,2193
4/13/2021,14622,15176,17979,26886,65815,2272
4/14/2021,14922,15489,18308,27094,65989,2345
4/15/2021,15297,15829,18664,27303,66157,2419
4/16/2021,15616,16158,18908,27466,66296,2479
4/17/2021,15777,16293,19073,27585,66415,2526
4/18/2021,15864,16375,19150,27650,66459,2575
4/19/2021,16069,16529,19341,27817,66655,2639
4/2/2021,11366,12345,14548,24177,63053,1376
4/20/2021,16310,16752,19553,28000,66853,2705
4/21/2021,16600,17019,19885,28178,67008,2781
4/22/2021,16825,17229,20102,28341,67149,2850
4/23/2021,17069,17425,20296,28518,67294,2913
4/24/2021,17196,17552,20435,28601,67393,2984
4/25/2021,17294,17621,20504,28659,67451,3037
4/26/2021,17487,17793,20661,28790,67596,3104
4/27/2021,17702,17973,20863,28979,67745,3177
4/28/2021,17878,18108,21019,29124,67895,3224
4/29/2021,18070,18268,21185,29278,68047,3285
4/3/2021,11597,12533,14791,24304,63174,1461
4/30/2021,18300,18456,21366,29435,68178,3365
4/4/2021,11729,12602,14912,24368,63222,1506
4/5/2021,12014,12847,15261,24684,63550,1582
4/6/2021,12421,13154,15706,25051,63934,1689
4/7/2021,12926,13701,16275,25389,64285,1779
4/8/2021,13220,14006,16599,25746,64648,1843
4/9/2021,13559,14296,16977,26059,64951,1933
5/1/2021,18435,18545,21505,29532,68238,3433
5/10/2021,19554,19303,22346,30312,68934,3838
5/11/2021,19692,19379,22441,30390,69052,3884
5/12/2021,19830,19483,22542,30493,69140,3948
5/13/2021,19976,19576,22639,30590,69248,4222
5/14/2021,20182,19698,22758,30699,69348,4455
5/15/2021,20302,19786,22877,30810,69415,4796
5/16/2021,20365,19857,22930,30844,69444,5040
5/17/2021,20506,19968,23034,30949,69541,5219
5/18/2021,20619,20056,23150,31053,69646,5434
5/19/2021,20769,20150,23257,31167,69743,5663
5/2/2021,18508,18580,21550,29577,68268,3476
5/20/2021,20917,20271,23370,31266,69832,5831
5/21/2021,21045,20391,23499,31360,69920,6060
5/22/2021,21204,20481,23601,31442,69962,6367
5/23/2021,21286,20518,23650,31480,69995,6468
5/24/2021,21435,20613,23745,31550,70056,6609
5/25/2021,21581,20712,23853,31614,70111,6747
5/26/2021,21692,20814,23941,31698,70171,6880
5/27/2021,21810,20905,24028,31758,70244,7039
5/28/2021,21982,20998,24126,31843,70314,7239
5/29/2021,22050,21054,24175,31883,70347,7358
5/3/2021,18659,18670,21651,29672,68359,3532
5/30/2021,22099,21079,24201,31911,70363,7430
5/31/2021,22120,21098,24219,31928,70375,7458
5/4/2021,18825,18773,21783,29785,68466,3586
5/5/2021,18992,18890,21917,29892,68562,3643
5/6/2021,19150,19007,22036,30015,68664,3697
