Category,value
tests,543414
Yuma,10731
Yavapai,14011
Santa Cruz,2113
Pinal,34812
Pima,54238
Navajo,4534
Mohave,12165
Maricopa,377846
La Paz,1595
Greenlee,207
Graham,1132
Gila,6040
Coconino,6722
Cochise,6225
Apache,1246
Unknown,462
65 years and older,126545
55 - 64 years,102092
45 - 54 years,95832
20 - 44 years,190486
Less than 20 years,27997
positive,0.1993838951517628
