date,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz
1/1/2021,11,6,21,15,16,
1/1/2022,733,567,710,1377,4937,759
1/10/2021,28,21,42,37,33,
1/11/2021,28,21,42,38,36,
1/12/2021,28,21,44,39,42,
1/13/2021,56,49,81,82,66,
1/14/2021,57,49,81,83,71,1
1/15/2021,59,49,81,83,74,1
1/16/2021,59,50,81,84,75,1
1/17/2021,59,50,81,84,77,1
1/18/2021,60,51,81,87,84,1
1/19/2021,60,51,81,87,89,1
1/2/2021,11,6,21,15,16,
1/2/2022,733,567,710,1377,4938,761
1/20/2021,67,55,89,108,105,1
1/21/2021,67,55,90,110,111,1
1/22/2021,67,58,90,110,111,1
1/23/2021,68,59,90,110,114,1
1/24/2021,68,59,90,111,114,1
1/25/2021,69,61,91,113,138,1
1/26/2021,71,61,91,115,159,1
1/27/2021,72,61,94,117,520,1
1/28/2021,75,64,97,123,905,1
1/29/2021,76,64,98,124,925,1
1/3/2021,11,6,21,15,16,
1/3/2022,735,568,711,1379,4944,761
1/30/2021,77,66,98,124,930,1
1/31/2021,77,66,98,125,938,1
1/4/2021,11,8,21,16,16,
1/4/2022,735,568,711,1380,4948,764
1/5/2021,11,8,21,16,18,
1/5/2022,737,568,711,1382,4951,764
1/6/2021,17,12,29,26,21,
1/6/2022,738,568,714,1388,4958,764
1/7/2021,28,21,42,37,33,
1/8/2021,28,21,42,37,33,
1/9/2021,28,21,42,37,33,
10/1/2021,598,478,635,1227,4549,435
10/10/2021,625,488,646,1238,4568,460
10/11/2021,627,489,647,1239,4572,461
10/12/2021,627,491,647,1242,4575,466
10/13/2021,631,494,650,1245,4575,468
10/14/2021,634,495,651,1246,4575,470
10/15/2021,635,495,651,1247,4576,470
10/16/2021,639,495,652,1247,4576,470
10/17/2021,643,496,653,1247,4576,471
10/18/2021,645,496,655,1247,4577,478
10/19/2021,645,496,656,1248,4579,483
10/2/2021,598,478,636,1227,4550,436
10/20/2021,647,500,657,1250,4581,484
10/21/2021,647,502,658,1252,4588,484
10/22/2021,648,504,659,1252,4594,486
10/23/2021,651,504,659,1253,4594,486
10/24/2021,652,504,660,1254,4595,486
10/25/2021,652,504,660,1254,4598,490
10/26/2021,652,506,660,1256,4611,498
10/27/2021,653,511,662,1261,4618,503
10/28/2021,654,511,662,1261,4620,503
10/29/2021,656,512,663,1263,4623,507
10/3/2021,599,478,636,1227,4550,436
10/30/2021,656,512,663,1264,4624,507
10/31/2021,656,513,663,1264,4625,507
10/4/2021,599,478,636,1227,4553,445
10/5/2021,599,478,636,1228,4555,448
10/6/2021,605,482,638,1229,4560,450
10/7/2021,623,488,646,1235,4564,459
10/8/2021,623,488,646,1237,4567,460
10/9/2021,625,488,646,1238,4568,460
11/1/2021,657,515,663,1264,4627,509
11/10/2021,679,526,670,1276,4664,524
11/11/2021,679,526,670,1276,4673,526
11/12/2021,679,527,670,1276,4679,527
11/13/2021,679,527,670,1276,4680,528
11/14/2021,679,527,670,1276,4681,528
11/15/2021,680,528,671,1279,4684,550
11/16/2021,682,528,672,1280,4696,552
11/17/2021,689,533,674,1287,4706,588
11/18/2021,691,534,676,1288,4709,588
11/19/2021,692,535,678,1291,4714,592
11/2/2021,661,516,663,1265,4633,510
11/20/2021,692,536,680,1291,4717,592
11/21/2021,692,536,680,1291,4718,592
11/22/2021,692,536,680,1292,4719,601
11/23/2021,693,538,680,1293,4721,609
11/24/2021,694,541,682,1294,4722,631
11/25/2021,694,541,682,1294,4722,631
11/26/2021,694,541,682,1294,4724,632
11/27/2021,694,542,682,1294,4726,633
11/28/2021,695,542,683,1294,4729,633
11/29/2021,696,542,683,1295,4736,636
11/3/2021,665,516,664,1267,4637,510
11/30/2021,699,542,683,1295,4737,640
11/4/2021,670,520,670,1271,4646,514
11/5/2021,670,521,670,1271,4651,515
11/6/2021,670,521,670,1272,4652,516
11/7/2021,670,521,670,1272,4652,516
11/8/2021,673,521,670,1272,4655,519
11/9/2021,676,524,670,1272,4660,521
12/1/2021,701,542,686,1300,4756,652
12/10/2021,716,552,697,1332,4823,721
12/11/2021,717,552,698,1332,4825,721
12/12/2021,717,552,698,1332,4826,722
12/13/2021,717,555,699,1338,4836,725
12/14/2021,717,558,700,1343,4843,727
12/15/2021,719,559,700,1346,4851,732
12/16/2021,719,561,700,1348,4856,733
12/17/2021,719,561,700,1350,4863,734
12/18/2021,719,561,700,1351,4863,734
12/19/2021,720,562,700,1351,4864,734
12/2/2021,703,546,690,1304,4766,652
12/20/2021,723,563,700,1353,4872,736
12/21/2020,1,1,2,,6,
12/21/2021,725,564,700,1358,4882,741
12/22/2020,5,3,7,4,10,
12/22/2021,727,564,701,1362,4897,745
12/23/2020,7,5,10,7,13,
12/23/2021,727,564,702,1365,4910,745
12/24/2020,7,5,10,7,13,
12/24/2021,728,564,702,1365,4910,745
12/25/2020,7,5,10,7,13,
12/25/2021,728,564,702,1365,4910,745
12/26/2020,7,5,10,7,13,
12/26/2021,729,564,703,1365,4912,746
12/27/2020,7,5,10,7,13,
12/27/2021,729,567,706,1365,4916,747
12/28/2020,7,6,11,8,13,
12/28/2021,730,567,708,1367,4921,751
12/29/2020,8,6,12,8,13,
12/29/2021,732,567,709,1371,4927,759
12/3/2021,706,546,690,1312,4774,654
12/30/2020,11,6,19,12,16,
12/30/2021,732,567,710,1375,4937,759
12/31/2020,11,6,21,15,16,
12/31/2021,733,567,710,1377,4937,759
12/4/2021,708,546,691,1314,4779,654
12/5/2021,709,546,692,1317,4779,654
12/6/2021,713,548,694,1322,4790,655
12/7/2021,713,548,695,1326,4800,691
12/8/2021,714,549,695,1327,4805,718
12/9/2021,714,552,695,1330,4812,718
2/1/2021,77,68,99,126,956,1
2/10/2021,90,86,112,179,1874,2
2/11/2021,92,90,113,184,1897,2
2/12/2021,94,90,113,187,1904,2
2/13/2021,94,90,114,188,1910,2
2/14/2021,94,90,114,189,1919,2
2/15/2021,94,91,114,190,1923,2
2/16/2021,94,92,114,190,1931,3
2/17/2021,94,95,115,198,1948,3
2/18/2021,97,99,115,217,2206,3
2/19/2021,97,100,116,217,2213,3
2/2/2021,77,68,99,129,981,1
2/20/2021,98,100,116,218,2214,3
2/21/2021,98,100,116,219,2215,3
2/22/2021,98,100,116,219,2220,3
2/23/2021,98,101,116,223,2230,4
2/24/2021,102,106,123,247,2472,5
2/25/2021,105,109,125,257,2507,5
2/26/2021,106,109,128,257,2514,5
2/27/2021,106,110,128,258,2516,5
2/28/2021,106,110,128,258,2520,5
2/3/2021,83,70,101,149,1400,1
2/4/2021,87,78,107,164,1459,1
2/5/2021,87,79,108,165,1494,1
2/6/2021,88,79,108,165,1496,1
2/7/2021,88,79,108,165,1500,1
2/8/2021,88,79,110,167,1526,2
2/9/2021,88,81,111,168,1560,2
3/1/2021,106,111,129,258,2549,6
3/10/2021,112,117,141,326,2809,7
3/11/2021,115,124,152,405,3048,9
3/12/2021,116,124,155,414,3084,9
3/13/2021,116,125,156,420,3088,9
3/14/2021,118,125,156,423,3088,9
3/15/2021,118,125,156,432,3123,9
3/16/2021,118,125,157,440,3155,9
3/17/2021,120,133,174,515,3364,10
3/18/2021,122,138,181,528,3392,11
3/19/2021,123,138,183,535,3416,11
3/2/2021,106,111,129,263,2582,7
3/20/2021,123,139,183,537,3419,11
3/21/2021,123,139,184,539,3422,11
3/22/2021,123,139,187,547,3451,11
3/23/2021,126,142,191,560,3475,12
3/24/2021,128,143,197,577,3505,12
3/25/2021,139,153,218,672,3694,15
3/26/2021,140,156,221,676,3696,15
3/27/2021,141,157,222,677,3697,15
3/28/2021,141,158,222,677,3697,15
3/29/2021,144,159,224,679,3700,16
3/3/2021,108,112,130,274,2631,7
3/30/2021,177,183,245,696,3711,17
3/31/2021,202,216,286,793,3828,23
3/4/2021,109,113,135,297,2694,7
3/5/2021,109,115,135,297,2703,7
3/6/2021,110,115,136,298,2708,7
3/7/2021,110,115,136,299,2709,7
3/8/2021,110,115,136,304,2721,7
3/9/2021,110,115,137,312,2761,7
4/1/2021,207,218,295,802,3843,23
4/10/2021,260,264,365,893,4025,64
4/11/2021,265,265,366,899,4026,64
4/12/2021,269,267,368,906,4031,64
4/13/2021,273,267,369,908,4035,65
4/14/2021,288,274,380,915,4046,65
4/15/2021,300,277,387,927,4062,65
4/16/2021,302,279,389,928,4062,65
4/17/2021,303,279,389,928,4062,65
4/18/2021,304,279,391,928,4062,65
4/19/2021,307,280,391,931,4067,65
4/2/2021,212,222,297,805,3846,23
4/20/2021,308,280,391,932,4074,65
4/21/2021,319,286,398,953,4103,67
4/22/2021,325,287,401,960,4127,67
4/23/2021,330,294,403,964,4129,69
4/24/2021,332,295,405,965,4132,70
4/25/2021,332,295,405,965,4132,70
4/26/2021,334,297,407,969,4134,73
4/27/2021,336,301,409,971,4148,74
4/28/2021,343,303,414,976,4157,76
4/29/2021,345,306,417,979,4168,76
4/3/2021,212,222,299,806,3847,23
4/30/2021,352,309,421,979,4174,77
4/4/2021,213,222,299,806,3848,23
4/5/2021,215,225,303,812,3860,24
4/6/2021,219,229,314,826,3878,24
4/7/2021,238,252,347,845,3937,27
4/8/2021,250,258,363,889,4010,27
4/9/2021,258,263,364,893,4023,64
5/1/2021,361,316,425,982,4179,79
5/10/2021,377,337,447,1012,4221,87
5/11/2021,378,337,448,1014,4224,88
5/12/2021,380,340,453,1018,4242,89
5/13/2021,381,340,454,1020,4246,91
5/14/2021,381,340,455,1025,4251,91
5/15/2021,381,342,455,1025,4251,92
5/16/2021,381,342,455,1025,4252,92
5/17/2021,384,342,460,1028,4256,94
5/18/2021,384,343,462,1032,4265,100
5/19/2021,387,345,468,1043,4279,121
5/2/2021,362,316,427,983,4180,79
5/20/2021,389,345,469,1046,4285,121
5/21/2021,397,345,470,1051,4289,122
5/22/2021,398,345,470,1051,4291,124
5/23/2021,398,345,471,1051,4291,126
5/24/2021,398,346,473,1054,4292,128
5/25/2021,399,346,474,1059,4295,136
5/26/2021,404,351,479,1060,4304,137
5/27/2021,404,351,481,1061,4304,138
5/28/2021,405,351,481,1061,4306,138
5/29/2021,406,353,482,1061,4307,138
5/3/2021,365,317,429,988,4181,79
5/30/2021,406,353,482,1061,4307,139
5/31/2021,406,353,482,1061,4307,139
5/4/2021,366,319,431,989,4188,83
5/5/2021,374,332,440,998,4202,85
5/6/2021,375,336,446,1007,4216,86
5/7/2021,376,337,447,1007,4216,87
5/8/2021,376,337,447,1010,4218,87
5/9/2021,376,337,447,1010,4219,87
6/1/2021,409,356,483,1062,4309,143
6/10/2021,418,365,498,1077,4339,167
6/11/2021,420,366,499,1077,4341,170
6/12/2021,421,366,499,1077,4341,170
6/13/2021,421,367,499,1079,4341,170
6/14/2021,422,367,502,1079,4342,170
6/15/2021,424,369,502,1079,4343,178
6/16/2021,424,369,505,1083,4345,179
6/17/2021,426,369,507,1083,4345,179
6/18/2021,428,369,507,1083,4346,180
6/19/2021,428,370,507,1084,4346,180
6/2/2021,411,359,488,1069,4319,143
6/20/2021,428,370,507,1084,4346,180
6/21/2021,429,371,507,1084,4347,181
