date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,627,743,580,449,363,3
1/1/2022,24446,12777,11814,13627,20370,12823
1/10/2021,1135,1165,956,805,729,13
1/11/2021,1206,1248,1035,857,797,14
1/12/2021,1311,1334,1110,941,998,15
1/13/2021,1371,1400,1193,1015,1261,16
1/14/2021,1471,1489,1285,1102,1534,16
1/15/2021,1586,1584,1366,1193,2283,16
1/16/2021,1597,1600,1381,1216,2387,16
1/17/2021,1603,1608,1389,1220,2394,16
1/18/2021,1672,1680,1446,1276,2458,17
1/19/2021,1762,1743,1510,1355,2718,17
1/2/2021,653,759,588,463,374,3
1/2/2022,24452,12782,11818,13628,20370,12831
1/20/2021,2010,2017,1835,1646,2938,22
1/21/2021,2156,2133,1937,1744,3155,23
1/22/2021,2251,2211,2032,1856,3499,24
1/23/2021,2295,2245,2066,1891,3703,27
1/24/2021,2301,2248,2066,1892,3722,27
1/25/2021,2350,2298,2130,1991,4034,28
1/26/2021,2410,2354,2186,2068,4402,30
1/27/2021,2662,2499,2333,2229,4789,32
1/28/2021,2856,2624,2468,2390,5195,37
1/29/2021,2953,2709,2547,2500,5537,41
1/3/2021,653,760,588,464,376,3
1/3/2022,24471,12790,11825,13635,20373,12881
1/30/2021,3014,2752,2576,2539,5655,48
1/31/2021,3024,2754,2577,2543,5681,48
1/4/2021,722,835,650,533,438,4
1/4/2022,24497,12799,11832,13641,20375,12918
1/5/2021,806,910,703,597,509,8
1/5/2022,24527,12806,11837,13651,20384,12980
1/6/2021,886,962,757,650,576,9
1/6/2022,24547,12813,11842,13655,20386,13064
1/7/2021,1001,1049,844,720,676,9
1/8/2021,1121,1157,944,785,719,13
1/9/2021,1135,1164,954,802,727,13
10/1/2021,22569,11897,11083,12812,19391,8191
10/10/2021,22707,11948,11139,12844,19438,8261
10/11/2021,22716,11953,11145,12846,19445,8268
10/12/2021,22724,11958,11147,12846,19446,8277
10/13/2021,22742,11962,11157,12849,19458,8286
10/14/2021,22756,11964,11158,12859,19465,8294
10/15/2021,22772,11971,11168,12861,19472,8301
10/16/2021,22785,11972,11169,12866,19473,8306
10/17/2021,22804,11976,11172,12866,19474,8314
10/18/2021,22815,11985,11175,12871,19482,8318
10/19/2021,22834,11989,11176,12877,19486,8324
10/2/2021,22581,11898,11084,12812,19396,8196
10/20/2021,22848,11997,11185,12881,19494,8333
