date,Maricopa_cume,Maricopa
2020-12-01,174,
2020-12-02,191,17
2020-12-03,201,10
2020-12-04,206,5
2020-12-05,208,2
2020-12-07,217,9
2020-12-08,224,7
2020-12-09,232,8
2020-12-10,248,16
2020-12-11,256,8
2020-12-12,260,4
2020-12-13,268,8
2020-12-14,282,14
2020-12-15,320,38
2020-12-16,374,54
2020-12-17,1633,1259
2020-12-18,3305,1672
2020-12-19,4965,1660
2020-12-20,5972,1007
2020-12-21,9140,3168
2020-12-22,13233,4093
2020-12-23,17936,4703
2020-12-24,19495,1559
2020-12-25,19500,5
2020-12-26,24446,4946
2020-12-27,26680,2234
2020-12-28,31845,5165
2020-12-29,39641,7796
2020-12-30,48203,8562
2020-12-31,52238,4035
2021-01-01,53741,1503
2021-01-02,59793,6052
2021-01-03,62348,2555
2021-01-04,67040,4692
2021-01-05,71374,4334
2021-01-06,76293,4919
2021-01-07,81632,5339
2021-01-08,86219,4587
2021-01-09,90859,4640
2021-01-10,93472,2613
2021-01-11,103024,9552
2021-01-12,118995,15971
2021-01-13,136204,17209
2021-01-14,152847,16643
2021-01-15,168173,15326
2021-01-16,179684,11511
2021-01-17,188047,8363
2021-01-18,200858,12811
2021-01-19,218502,17644
2021-01-20,237335,18833
2021-01-21,257211,19876
2021-01-22,279359,22148
2021-01-23,298305,18946
2021-01-24,310625,12320
2021-01-25,326903,16278
2021-01-26,349187,22284
2021-01-27,369611,20424
2021-01-28,388621,19010
2021-01-29,410174,21553
2021-01-30,425721,15547
2021-01-31,433805,8084
2021-02-01,452217,18412
2021-02-02,474540,22323
2021-02-03,496719,22179
2021-02-04,521999,25280
2021-02-05,544730,22731
2021-02-06,568754,24024
2021-02-07,581681,12927
2021-02-08,605415,23734
2021-02-09,632854,27439
2021-02-10,659006,26152
2021-02-11,685488,26482
2021-02-12,721125,35637
2021-02-13,749112,27987
2021-02-14,762367,13255
2021-02-15,781985,19618
2021-02-16,809719,27734
2021-02-17,838327,28608
2021-02-18,866685,28358
2021-02-19,895406,28721
2021-02-20,920867,25461
2021-02-21,934061,13194
2021-02-22,953056,18995
2021-02-23,981990,28934
2021-02-24,1013053,31063
2021-02-25,1042899,29846
2021-02-26,1079590,36691
2021-02-27,1110130,30540
2021-02-28,1127583,17453
2021-03-01,1154427,26844
2021-03-02,1182306,27879
2021-03-03,1212165,29859
2021-03-04,1242950,30785
2021-03-05,1275003,32053
2021-03-06,1302139,27136
2021-03-07,1319656,17517
2021-03-08,1349198,29542
2021-03-09,1380896,31698
2021-03-10,1416141,35245
2021-03-11,1452748,36607
2021-03-12,1494002,41254
2021-03-13,1525334,31332
2021-03-14,1545176,19842
2021-03-15,1573293,28117
2021-03-16,1604268,30975
2021-03-17,1640314,36046
2021-03-18,1676308,35994
2021-03-19,1710707,34399
2021-03-20,1742273,31566
2021-03-21,1764322,22049
2021-03-22,1790508,26186
2021-03-23,1817302,26794
2021-03-24,1853227,35925
2021-03-25,1894097,40870
2021-03-26,1934516,40419
2021-03-27,1969957,35441
2021-03-28,1997137,27180
2021-03-29,2036144,39007
2021-03-30,2076202,40058
2021-03-31,2121039,44837
2021-04-01,2168908,47869
2021-04-02,2211115,42207
2021-04-03,2242849,31734
2021-04-04,2255219,12370
2021-04-05,2289927,34708
2021-04-06,2328748,38821
2021-04-07,2372711,43963
2021-04-08,2417900,45189
2021-04-09,2458836,40936
2021-04-10,2490566,31730
2021-04-11,2512765,22199
2021-04-12,2543710,30945
2021-04-13,2574172,30462
2021-04-14,2608397,34225
2021-04-15,2645174,36777
2021-04-16,2681504,36330
2021-04-17,2709693,28189
2021-04-18,2730812,21119
2021-04-19,2763238,32426
2021-04-20,2796434,33196
2021-04-21,2833893,37459
2021-04-22,2871606,37713
2021-04-23,2905230,33624
2021-04-24,2929307,24077
2021-04-25,2946780,17473
2021-04-26,2973388,26608
2021-04-27,3000357,26969
2021-04-28,3028068,27711
2021-04-29,3053687,25619
2021-04-30,3079574,25887
2021-05-01,3097955,18381
2021-05-02,3113363,15408
2021-05-03,3129901,16538
2021-05-04,3153797,23896
2021-05-05,3172654,18857
2021-05-06,3195440,22786
2021-05-07,3219213,23773
2021-05-08,3237917,18704
2021-05-09,3247341,9424
2021-05-10,3263321,15980
2021-05-11,3280184,16863
2021-05-12,3298479,18295
2021-05-13,3322794,24315
2021-05-14,3347082,24288
2021-05-15,3366829,19747
2021-05-16,3378694,11865
2021-05-17,3398223,19529
2021-05-18,3415481,17258
2021-05-19,3438733,23252
2021-05-20,3457869,19136
2021-05-21,3479331,21462
2021-05-22,3496710,17379
2021-05-23,3504318,7608
2021-05-24,3518563,14245
2021-05-25,3531349,12786
2021-05-26,3545501,14152
2021-05-27,3558481,12980
2021-05-28,3572909,14428
2021-05-29,3582264,9355
2021-05-30,3587553,5289
2021-05-31,3590476,2923
2021-06-01,3603621,13145
2021-06-02,3615256,11635
2021-06-03,3629567,14311
2021-06-04,3645581,16014
2021-06-05,3659152,13571
2021-06-06,3665852,6700
2021-06-07,3677837,11985
2021-06-08,3689278,11441
2021-06-09,3700640,11362
2021-06-10,3713552,12912
2021-06-11,3729876,16324
2021-06-12,3741294,11418
2021-06-13,3746982,5688
2021-06-14,3757597,10615
2021-06-15,3767784,10187
2021-06-16,3777897,10113
2021-06-17,3787374,9477
2021-06-18,3799206,11832
2021-06-19,3806562,7356
2021-06-20,3810490,3928
2021-06-21,3817439,6949
2021-06-22,3825259,7820
2021-06-23,3833508,8249
2021-06-24,3841158,7650
2021-06-25,3850851,9693
2021-06-26,3857658,6807
2021-06-27,3861795,4137
2021-06-28,3869144,7349
2021-06-29,3876172,7028
2021-06-30,3883240,7068
2021-07-01,3890290,7050
2021-07-02,3898425,8135
2021-07-03,3903581,5156
2021-07-04,3904443,862
2021-07-05,3910677,6234
2021-07-06,3917209,6532
2021-07-07,3923772,6563
2021-07-08,3930132,6360
2021-07-09,3940225,10093
2021-07-10,3947424,7199
2021-07-11,3951069,3645
2021-07-12,3957823,6754
2021-07-13,3963780,5957
2021-07-14,3969836,6056
2021-07-15,3975844,6008
2021-07-16,3984062,8218
2021-07-17,3989557,5495
2021-07-18,3993157,3600
2021-07-19,4000972,7815
2021-07-20,4007965,6993
2021-07-21,4015715,7750
2021-07-22,4023642,7927
2021-07-23,4033591,9949
2021-07-24,4040688,7097
2021-07-25,4045340,4652
2021-07-26,4054003,8663
2021-07-27,4062390,8387
2021-07-28,4070918,8528
2021-07-29,4079464,8546
2021-07-30,4092049,12585
2021-07-31,4100685,8636
2021-08-01,4106101,5416
2021-08-02,4115405,9304
2021-08-03,4123619,8214
2021-08-04,4132288,8669
2021-08-05,4140705,8417
2021-08-06,4152474,11769
2021-08-07,4161246,8772
2021-08-08,4166571,5325
2021-08-09,4175870,9299
2021-08-10,4184403,8533
2021-08-11,4193091,8688
2021-08-12,4202232,9141
2021-08-13,4214047,11815
2021-08-14,4223419,9372
2021-08-15,4229239,5820
2021-08-16,4239672,10433
2021-08-17,4249497,9825
2021-08-18,4259301,9804
2021-08-19,4268535,9234
2021-08-20,4280818,12283
2021-08-21,4289471,8653
2021-08-22,4294863,5392
2021-08-23,4305035,10172
2021-08-24,4314486,9451
2021-08-25,4323906,9420
2021-08-26,4333071,9165
2021-08-27,4345215,12144
2021-08-28,4354601,9386
2021-08-29,4359922,5321
2021-08-30,4369287,9365
2021-08-31,4377473,8186
2021-09-01,4386600,9127
2021-09-02,4393562,6962
2021-09-03,4404539,10977
2021-09-04,4411676,7137
2021-09-05,4416170,4494
2021-09-06,4417602,1432
2021-09-07,4426122,8520
2021-09-08,4434196,8074
2021-09-09,4440986,6790
2021-09-10,4451373,10387
2021-09-11,4458824,7451
2021-09-12,4463166,4342
2021-09-13,4471732,8566
2021-09-14,4479175,7443
2021-09-15,4483948,4773
2021-09-16,4490013,6065
2021-09-17,4499333,9320
2021-09-18,4506080,6747
2021-09-19,4509791,3711
2021-09-20,4514635,4844
2021-09-21,4521301,6666
2021-09-22,4528307,7006
2021-09-23,4535188,6881
2021-09-24,4548784,13596
2021-09-25,4559292,10508
2021-09-26,4565253,5961
2021-09-27,4579809,14556
2021-09-28,4593748,13939
2021-09-29,4607766,14018
2021-09-30,4621834,14068
2021-10-01,4637669,15835
2021-10-02,4646126,8457
2021-10-03,4650565,4439
2021-10-04,4663302,12737
2021-10-05,4675916,12614
2021-10-06,4687054,11138
2021-10-07,4696499,9445
2021-10-08,4707390,10891
2021-10-09,4715035,7645
2021-10-10,4720024,4989
2021-10-11,4731732,11708
2021-10-12,4738246,6514
2021-10-13,4747275,9029
2021-10-14,4758037,10762
2021-10-15,4769989,11952
2021-10-16,4776680,6691
