date,Gila_cume,Gila
2020-12-01,1,
2020-12-17,69,68
2020-12-18,109,40
2020-12-19,111,2
2020-12-20,112,1
2020-12-21,148,36
2020-12-22,170,22
2020-12-23,224,54
2020-12-24,293,69
2020-12-26,321,28
2020-12-27,322,1
2020-12-28,457,135
2020-12-29,582,125
2020-12-30,739,157
2020-12-31,895,156
2021-01-01,901,6
2021-01-02,1097,196
2021-01-03,1100,3
2021-01-04,1251,151
2021-01-05,1563,312
2021-01-06,1839,276
2021-01-07,2328,489
2021-01-08,2712,384
2021-01-09,2748,36
2021-01-10,2749,1
2021-01-11,2935,186
2021-01-12,3029,94
2021-01-13,3126,97
2021-01-14,3373,247
2021-01-15,3623,250
2021-01-16,3630,7
2021-01-17,3633,3
2021-01-18,3751,118
2021-01-19,3942,191
2021-01-20,4225,283
2021-01-21,4548,323
2021-01-22,4669,121
2021-01-23,4819,150
2021-01-24,4832,13
2021-01-25,5038,206
2021-01-26,5157,119
2021-01-27,5497,340
2021-01-28,6004,507
2021-01-29,6303,299
2021-01-30,6539,236
2021-01-31,6546,7
2021-02-01,6901,355
2021-02-02,7560,659
2021-02-03,8252,692
2021-02-04,9256,1004
2021-02-05,10029,773
2021-02-06,10476,447
2021-02-07,10495,19
2021-02-08,10827,332
2021-02-09,11269,442
2021-02-10,11675,406
2021-02-11,12012,337
2021-02-12,12342,330
2021-02-13,13140,798
2021-02-14,13586,446
2021-02-15,13765,179
2021-02-16,14156,391
2021-02-17,14481,325
2021-02-18,14773,292
2021-02-19,15091,318
2021-02-20,15294,203
2021-02-21,15298,4
2021-02-22,15439,141
2021-02-23,15703,264
2021-02-24,15911,208
2021-02-25,16298,387
2021-02-26,16675,377
2021-02-27,18426,1751
2021-02-28,19309,883
2021-03-01,19558,249
2021-03-02,19913,355
2021-03-03,20240,327
2021-03-04,20960,720
2021-03-05,21219,259
2021-03-06,21608,389
2021-03-07,21619,11
2021-03-08,21836,217
2021-03-09,22120,284
2021-03-10,22430,310
2021-03-11,23711,1281
2021-03-12,24089,378
2021-03-13,25194,1105
2021-03-14,25611,417
2021-03-15,25786,175
2021-03-16,26086,300
2021-03-17,26232,146
2021-03-18,26553,321
2021-03-19,26802,249
2021-03-20,27135,333
2021-03-21,27148,13
2021-03-22,27322,174
2021-03-23,27489,167
2021-03-24,27616,127
2021-03-25,27873,257
2021-03-26,28044,171
2021-03-27,29711,1667
2021-03-28,30510,799
2021-03-29,30771,261
2021-03-30,30893,122
2021-03-31,31046,153
2021-04-01,31673,627
2021-04-02,31864,191
2021-04-03,31907,43
2021-04-04,31912,5
2021-04-05,32049,137
2021-04-06,32469,420
2021-04-07,32649,180
2021-04-08,32933,284
2021-04-09,33120,187
2021-04-10,33652,532
2021-04-11,33669,17
2021-04-12,33830,161
2021-04-13,33939,109
2021-04-14,34005,66
2021-04-15,34193,188
2021-04-16,34313,120
2021-04-17,34676,363
2021-04-18,34692,16
2021-04-19,34807,115
2021-04-20,34911,104
