date,Yavapai_cume,Yavapai
2020-12-01,2,
2020-12-06,3,1
2020-12-12,4,1
2020-12-16,7,3
2020-12-17,11,4
2020-12-19,14,3
2020-12-20,17,3
2020-12-21,20,3
2020-12-22,385,365
2020-12-23,827,442
2020-12-24,877,50
2020-12-25,893,16
2020-12-26,931,38
2020-12-27,945,14
2020-12-28,1022,77
2020-12-29,1327,305
2020-12-30,2076,749
2020-12-31,2219,143
2021-01-01,2248,29
2021-01-02,2368,120
2021-01-03,2374,6
2021-01-04,2417,43
2021-01-05,2492,75
2021-01-06,2583,91
2021-01-07,3249,666
2021-01-08,3991,742
2021-01-09,4176,185
2021-01-10,4185,9
2021-01-11,4264,79
2021-01-12,4486,222
2021-01-13,4958,472
2021-01-14,5286,328
2021-01-15,5399,113
2021-01-16,5698,299
2021-01-17,5730,32
2021-01-18,5938,208
2021-01-19,6682,744
2021-01-20,7632,950
2021-01-21,9066,1434
2021-01-22,10746,1680
2021-01-23,12173,1427
2021-01-24,13513,1340
2021-01-25,14367,854
2021-01-26,14867,500
2021-01-27,16631,1764
2021-01-28,18601,1970
2021-01-29,20386,1785
2021-01-30,21335,949
2021-01-31,22257,922
2021-02-01,24231,1974
2021-02-02,26457,2226
2021-02-03,28945,2488
2021-02-04,30879,1934
2021-02-05,32749,1870
2021-02-06,34008,1259
2021-02-07,35015,1007
2021-02-08,36565,1550
2021-02-09,38138,1573
2021-02-10,40262,2124
2021-02-11,41914,1652
2021-02-12,43472,1558
2021-02-13,44768,1296
2021-02-14,45772,1004
2021-02-15,46554,782
2021-02-16,48031,1477
2021-02-17,49001,970
2021-02-18,49592,591
2021-02-19,50168,576
2021-02-20,50459,291
2021-02-21,50678,219
2021-02-22,50978,300
2021-02-23,52419,1441
2021-02-24,55426,3007
2021-02-25,58239,2813
2021-02-26,61393,3154
2021-02-27,62568,1175
2021-02-28,63724,1156
2021-03-01,66320,2596
2021-03-02,68613,2293
2021-03-03,71298,2685
2021-03-04,72990,1692
2021-03-05,74995,2005
2021-03-06,76637,1642
2021-03-07,78223,1586
2021-03-08,80764,2541
2021-03-09,83619,2855
2021-03-10,86515,2896
2021-03-11,88541,2026
2021-03-12,90384,1843
2021-03-13,92142,1758
2021-03-14,93833,1691
2021-03-15,95890,2057
2021-03-16,98078,2188
2021-03-17,99908,1830
2021-03-18,101193,1285
2021-03-19,102461,1268
2021-03-20,103440,979
2021-03-21,103727,287
2021-03-22,104857,1130
2021-03-23,105978,1121
2021-03-24,107451,1473
2021-03-25,108920,1469
2021-03-26,110407,1487
2021-03-27,111295,888
2021-03-28,111508,213
2021-03-29,112539,1031
2021-03-30,113633,1094
2021-03-31,114800,1167
2021-04-01,116182,1382
2021-04-02,117523,1341
2021-04-03,118338,815
2021-04-04,118549,211
2021-04-05,119933,1384
2021-04-06,121550,1617
2021-04-07,123087,1537
2021-04-08,124911,1824
2021-04-09,126822,1911
2021-04-10,127631,809
2021-04-11,128302,671
2021-04-12,129568,1266
2021-04-13,130378,810
2021-04-14,131930,1552
2021-04-15,133632,1702
2021-04-16,135140,1508
2021-04-17,136806,1666
2021-04-18,137567,761
2021-04-19,139147,1580
2021-04-20,140020,873
2021-04-21,141319,1299
2021-04-22,142825,1506
2021-04-23,144291,1466
2021-04-24,145523,1232
2021-04-25,146025,502
2021-04-26,147202,1177
2021-04-27,148050,848
2021-04-28,149143,1093
2021-04-29,149990,847
2021-04-30,150974,984
2021-05-01,151584,610
2021-05-02,151801,217
2021-05-03,152532,731
2021-05-04,153417,885
2021-05-05,154059,642
2021-05-06,154659,600
2021-05-07,155263,604
2021-05-08,155726,463
2021-05-09,155885,159
2021-05-10,156487,602
2021-05-11,157011,524
2021-05-12,157716,705
2021-05-13,158266,550
2021-05-14,158998,732
2021-05-15,159464,466
2021-05-16,159646,182
2021-05-17,160078,432
2021-05-18,160581,503
2021-05-19,161163,582
2021-05-20,161838,675
2021-05-21,162349,511
2021-05-22,162623,274
2021-05-23,162809,186
2021-05-24,163199,390
2021-05-25,163583,384
2021-05-26,163996,413
2021-05-27,164363,367
2021-05-28,164796,433
2021-05-29,164992,196
2021-05-30,165136,144
2021-05-31,165235,99
2021-06-01,165642,407
2021-06-02,166041,399
2021-06-03,166459,418
2021-06-04,166900,441
2021-06-05,167104,204
2021-06-06,167245,141
2021-06-07,167535,290
2021-06-08,167872,337
2021-06-09,168195,323
2021-06-10,168502,307
2021-06-11,168855,353
2021-06-12,169068,213
2021-06-13,169186,118
2021-06-14,169436,250
2021-06-15,169731,295
2021-06-16,170030,299
2021-06-17,170279,249
2021-06-18,170609,330
2021-06-19,170744,135
2021-06-20,170821,77
2021-06-21,171001,180
2021-06-22,171247,246
2021-06-23,171520,273
2021-06-24,171730,210
2021-06-25,172002,272
2021-06-26,172122,120
2021-06-27,172204,82
2021-06-28,172399,195
2021-06-29,172588,189
2021-06-30,172849,261
2021-07-01,173083,234
2021-07-02,173343,260
2021-07-03,173469,126
2021-07-04,173484,15
2021-07-05,173633,149
2021-07-06,173829,196
2021-07-07,174074,245
2021-07-08,174261,187
2021-07-09,174489,228
2021-07-10,174619,130
2021-07-11,174678,59
2021-07-12,174830,152
2021-07-13,174995,165
2021-07-14,175165,170
2021-07-15,175344,179
2021-07-16,175648,304
2021-07-17,175816,168
2021-07-18,175916,100
2021-07-19,176149,233
2021-07-20,176398,249
2021-07-21,176719,321
2021-07-22,177002,283
2021-07-23,177306,304
2021-07-24,177551,245
2021-07-25,177697,146
2021-07-26,177964,267
2021-07-27,178265,301
2021-07-28,178556,291
2021-07-29,178805,249
2021-07-30,179284,479
2021-07-31,179508,224
2021-08-01,179649,141
2021-08-02,179911,262
2021-08-03,180195,284
2021-08-04,180500,305
2021-08-05,180807,307
2021-08-06,181214,407
2021-08-07,181486,272
2021-08-08,181641,155
2021-08-09,181949,308
2021-08-10,182198,249
2021-08-11,182467,269
2021-08-12,182842,375
2021-08-13,183346,504
2021-08-14,183668,322
2021-08-15,183847,179
2021-08-16,184217,370
2021-08-17,184611,394
2021-08-18,185000,389
2021-08-19,185382,382
2021-08-20,185889,507
2021-08-21,186147,258
2021-08-22,186305,158
2021-08-23,186622,317
2021-08-24,186958,336
2021-08-25,187380,422
2021-08-26,187738,358
2021-08-27,188240,502
2021-08-28,188487,247
2021-08-29,188666,179
2021-08-30,188989,323
2021-08-31,189294,305
2021-09-01,189652,358
2021-09-02,189912,260
2021-09-03,190353,441
2021-09-04,190589,236
2021-09-05,190737,148
2021-09-06,190796,59
2021-09-07,191091,295
2021-09-08,191402,311
2021-09-09,191663,261
2021-09-10,192159,496
2021-09-11,192355,196
2021-09-12,192505,150
2021-09-13,192762,257
2021-09-14,193010,248
2021-09-15,193222,212
2021-09-16,193474,252
2021-09-17,193838,364
2021-09-18,194012,174
2021-09-19,194111,99
2021-09-20,194310,199
2021-09-21,194523,213
2021-09-22,194784,261
2021-09-23,195032,248
2021-09-24,195414,382
2021-09-25,195626,212
2021-09-26,195709,83
2021-09-27,195962,253
2021-09-28,196177,215
2021-09-29,196437,260
2021-09-30,196700,263
2021-10-01,197009,309
2021-10-02,197151,142
2021-10-03,197208,57
2021-10-04,197418,210
2021-10-05,197638,220
2021-10-06,197868,230
2021-10-07,198040,172
2021-10-08,198305,265
2021-10-09,198425,120
2021-10-10,198497,72
2021-10-11,198696,199
2021-10-12,198846,150
2021-10-13,199049,203
2021-10-14,199272,223
2021-10-15,199518,246
2021-10-16,199622,104
2021-10-17,199709,87
2021-10-18,199897,188
2021-10-19,200082,185
2021-10-20,200290,208
2021-10-21,200491,201
2021-10-22,201279,788
2021-10-23,201735,456
2021-10-24,202037,302
2021-10-25,203048,1011
2021-10-26,204044,996
2021-10-27,205144,1100
