date,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz
1/1/2021,110,97,58,68,63,2
1/1/2022,11529,7418,7296,7004,10643,13842
1/10/2021,265,213,163,162,197,5
1/11/2021,281,233,188,181,213,5
1/12/2021,301,248,211,209,258,5
1/13/2021,310,258,218,220,428,5
1/14/2021,321,271,228,232,591,5
1/15/2021,337,285,239,241,757,5
1/16/2021,343,287,239,241,762,5
1/17/2021,344,288,239,243,766,5
1/18/2021,346,293,241,247,773,5
1/19/2021,351,303,243,252,816,5
1/2/2021,111,97,58,69,64,2
1/2/2022,11539,7421,7299,7009,10648,13854
1/20/2021,371,319,264,271,1146,7
1/21/2021,387,339,283,288,1461,7
1/22/2021,418,369,320,317,1880,8
1/23/2021,424,374,321,319,1888,8
1/24/2021,424,376,321,321,1890,8
1/25/2021,440,386,337,340,1916,8
1/26/2021,464,404,353,362,2215,9
1/27/2021,484,425,368,387,2283,10
1/28/2021,508,451,408,458,2578,10
1/29/2021,562,515,498,532,2749,11
1/3/2021,113,99,58,70,65,2
1/3/2022,11561,7431,7314,7027,10656,13914
1/30/2021,583,530,512,552,2760,11
1/31/2021,595,537,517,564,2770,11
1/4/2021,132,115,68,84,71,2
1/4/2022,11582,7440,7326,7044,10670,13959
1/5/2021,159,125,86,96,81,2
1/5/2022,11600,7450,7341,7062,10680,13992
1/6/2021,189,157,110,117,91,3
1/6/2022,11619,7461,7351,7069,10691,14017
1/7/2021,213,175,128,132,177,4
1/8/2021,262,210,160,160,196,4
1/9/2021,265,211,162,161,197,4
10/1/2021,10299,6405,6442,6304,9845,6219
10/10/2021,10343,6434,6455,6324,9863,6292
10/11/2021,10346,6441,6461,6327,9867,6294
10/12/2021,10358,6443,6463,6328,9869,6327
10/13/2021,10365,6449,6467,6332,9870,6331
10/14/2021,10373,6457,6473,6338,9875,6342
10/15/2021,10392,6463,6480,6341,9878,6348
10/16/2021,10401,6464,6480,6341,9879,6355
10/17/2021,10406,6465,6480,6341,9879,6360
10/18/2021,10414,6471,6484,6344,9884,6364
10/19/2021,10435,6480,6491,6349,9889,6376
10/2/2021,10301,6406,6442,6307,9846,6221
10/20/2021,10438,6481,6494,6350,9890,6384
10/21/2021,10449,6483,6498,6352,9891,6389
10/22/2021,10459,6490,6501,6357,9895,6399
10/23/2021,10463,6495,6508,6359,9898,6407
10/24/2021,10464,6498,6510,6360,9899,6411
10/25/2021,10469,6504,6514,6360,9904,6414
10/26/2021,10481,6509,6519,6362,9911,6420
10/27/2021,10490,6516,6521,6366,9919,6429
10/28/2021,10503,6527,6528,6372,9928,6446
10/29/2021,10508,6532,6530,6375,9930,6493
10/3/2021,10305,6406,6442,6307,9848,6221
10/30/2021,10513,6536,6538,6385,9932,6495
10/31/2021,10513,6539,6540,6385,9932,6498
10/4/2021,10309,6408,6448,6308,9850,6225
10/5/2021,10321,6412,6450,6312,9858,6246
10/6/2021,10325,6419,6451,6314,9861,6250
10/7/2021,10334,6430,6454,6318,9862,6275
10/8/2021,10336,6434,6454,6319,9863,6286
10/9/2021,10341,6434,6454,6321,9863,6288
11/1/2021,10520,6547,6551,6387,9937,6506
11/10/2021,10668,6670,6660,6455,10013,9578
11/11/2021,10687,6693,6678,6466,10027,9641
11/12/2021,10705,6710,6690,6471,10045,9827
11/13/2021,10715,6717,6699,6475,10050,9898
11/14/2021,10723,6727,6713,6481,10054,9993
11/15/2021,10760,6767,6753,6502,10088,10119
11/16/2021,10796,6793,6773,6514,10103,10253
11/17/2021,10812,6816,6784,6528,10117,10497
11/18/2021,10835,6831,6792,6538,10124,10660
11/19/2021,10859,6853,6810,6550,10134,10764
11/2/2021,10537,6557,6563,6393,9947,6524
11/20/2021,10875,6865,6821,6559,10138,10816
11/21/2021,10890,6870,6832,6563,10142,10861
11/22/2021,10908,6878,6842,6574,10151,10910
11/23/2021,10925,6894,6853,6587,10178,10961
11/24/2021,10945,6915,6868,6601,10213,11024
11/25/2021,10950,6915,6868,6603,10221,11024
11/26/2021,10972,6931,6883,6628,10243,11093
11/27/2021,10994,6954,6892,6636,10245,11155
11/28/2021,11010,6965,6902,6640,10249,11197
11/29/2021,11027,6979,6912,6652,10266,11352
11/3/2021,10544,6564,6565,6397,9950,6588
11/30/2021,11066,7030,6966,6673,10292,12026
11/4/2021,10566,6585,6580,6411,9960,7218
11/5/2021,10589,6613,6603,6422,9968,7814
11/6/2021,10590,6614,6604,6422,9973,7830
11/7/2021,10596,6617,6608,6424,9974,7847
11/8/2021,10610,6630,6614,6431,9980,8442
11/9/2021,10639,6650,6635,6446,10005,8744
12/1/2020,,,1,,,
12/1/2021,11086,7050,6976,6686,10324,12093
12/10/2020,,1,1,,,
12/10/2021,11210,7161,7063,6802,10459,12823
12/11/2020,,1,1,,,
12/11/2021,11223,7169,7068,6812,10463,12850
12/12/2020,,1,1,,,
12/12/2021,11233,7177,7079,6821,10467,12874
12/13/2020,,1,1,,,
12/13/2021,11242,7190,7085,6831,10478,12918
12/14/2020,,1,1,,,
12/14/2021,11288,7225,7141,6847,10486,13151
12/15/2020,,1,1,,,
12/15/2021,11311,7239,7149,6856,10505,13187
12/16/2020,,1,1,,,
12/16/2021,11321,7257,7161,6866,10514,13224
12/17/2020,5,1,2,2,,
12/17/2021,11335,7269,7168,6873,10519,13258
12/18/2020,6,4,3,4,,
12/18/2021,11343,7278,7172,6878,10524,13293
12/19/2020,6,7,3,4,1,
12/19/2021,11353,7288,7178,6882,10530,13324
12/2/2020,,,1,,,
12/2/2021,11102,7064,6989,6715,10358,12158
12/20/2020,7,7,3,4,1,
12/20/2021,11364,7303,7184,6895,10540,13374
12/21/2020,8,8,3,4,2,
12/21/2021,11378,7313,7196,6905,10543,13425
12/22/2020,22,17,9,13,11,
12/22/2021,11396,7328,7202,6909,10558,13473
12/23/2020,29,25,11,18,14,
12/23/2021,11407,7333,7209,6917,10562,13502
12/24/2020,40,29,15,22,16,
12/24/2021,11415,7336,7214,6918,10566,13511
12/25/2020,40,29,15,22,16,
12/25/2021,11415,7336,7214,6918,10566,13511
12/26/2020,44,31,15,22,16,
12/26/2021,11420,7343,7220,6922,10567,13526
12/27/2020,44,31,15,22,16,
12/27/2021,11443,7362,7236,6947,10581,13579
12/28/2020,55,44,24,27,21,
12/28/2021,11479,7375,7258,6967,10605,13634
12/29/2020,77,65,34,35,22,
12/29/2021,11498,7397,7275,6984,10622,13742
12/3/2020,,1,1,,,
12/3/2021,11118,7085,7008,6727,10370,12253
12/30/2020,95,82,42,48,37,1
12/30/2021,11520,7411,7290,6997,10631,13823
12/31/2020,110,97,53,59,50,1
12/31/2021,11526,7416,7295,7003,10641,13837
12/4/2020,,1,1,,,
12/4/2021,11135,7100,7020,6740,10380,12276
12/5/2020,,1,1,,,
12/5/2021,11143,7107,7029,6751,10386,12315
12/6/2020,,1,1,,,
12/6/2021,11152,7114,7040,6761,10393,12336
12/7/2020,,1,1,,,
12/7/2021,11173,7124,7050,6774,10417,12427
12/8/2020,,1,1,,,
12/8/2021,11186,7135,7058,6784,10432,12564
12/9/2020,,1,1,,,
12/9/2021,11194,7144,7062,6792,10446,12736
2/1/2021,613,551,540,585,2806,11
2/10/2021,884,860,995,1220,3764,18
2/11/2021,919,908,1092,1334,3907,18
2/12/2021,943,990,1233,1416,4016,18
2/13/2021,1005,1080,1379,1494,4107,22
2/14/2021,1076,1150,1493,1567,4201,26
2/15/2021,1092,1158,1503,1582,4243,26
2/16/2021,1103,1162,1512,1592,4273,28
2/17/2021,1108,1165,1515,1593,4289,28
2/18/2021,1111,1165,1515,1594,4303,28
2/19/2021,1113,1166,1515,1598,4309,28
2/2/2021,660,605,632,696,3031,11
2/20/2021,1116,1169,1516,1602,4320,28
2/21/2021,1116,1169,1517,1602,4325,28
2/22/2021,1120,1170,1522,1603,4341,28
