date,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila
1/1/2021,159,153,164,209,207,4
1/1/2022,2951,2119,2671,4874,12193,1600
1/10/2021,303,342,412,525,1040,14
1/11/2021,317,359,429,557,1118,14
1/12/2021,325,363,438,572,1153,14
1/13/2021,330,369,448,580,1190,14
1/14/2021,340,384,466,611,1337,14
1/15/2021,395,430,509,664,1374,20
1/16/2021,395,431,510,665,1376,20
1/17/2021,395,431,510,665,1379,20
1/18/2021,398,439,514,691,1446,20
1/19/2021,411,443,524,706,1502,21
1/2/2021,175,169,187,245,309,7
1/2/2022,2953,2119,2671,4874,12194,1600
1/20/2021,421,452,545,735,1608,22
1/21/2021,436,464,553,770,1817,22
1/22/2021,451,473,560,782,1881,23
1/23/2021,455,478,562,788,1995,23
1/24/2021,455,478,563,789,2004,23
1/25/2021,470,486,574,808,2069,23
1/26/2021,476,489,574,810,2083,23
1/27/2021,489,506,583,821,2256,27
1/28/2021,509,532,616,876,2505,27
1/29/2021,535,551,646,909,2620,30
1/3/2021,176,169,187,247,309,7
1/3/2022,2960,2123,2675,4876,12195,1610
1/30/2021,568,563,657,925,2740,37
1/31/2021,568,563,657,926,2744,37
1/4/2021,190,185,220,285,358,7
1/4/2022,2963,2124,2680,4878,12200,1624
1/5/2021,210,219,278,345,493,8
1/5/2022,2969,2129,2683,4880,12205,1636
1/6/2021,221,245,316,402,629,10
1/6/2022,2983,2135,2690,4883,12208,1637
1/7/2021,267,310,358,463,840,13
1/8/2021,298,341,405,523,1021,14
1/9/2021,303,342,412,525,1040,14
10/1/2021,2629,1934,2489,4548,11648,1141
10/10/2021,2651,1949,2500,4565,11672,1153
10/11/2021,2652,1952,2502,4565,11677,1156
10/12/2021,2656,1954,2504,4568,11683,1158
10/13/2021,2659,1957,2505,4571,11691,1160
10/14/2021,2664,1960,2510,4579,11695,1162
10/15/2021,2671,1961,2514,4586,11696,1162
10/16/2021,2672,1961,2514,4587,11696,1162
10/17/2021,2673,1961,2514,4587,11698,1162
10/18/2021,2678,1962,2515,4590,11704,1162
10/19/2021,2681,1965,2518,4594,11704,1163
10/2/2021,2629,1936,2490,4549,11649,1141
10/20/2021,2681,1965,2524,4599,11707,1163
10/21/2021,2684,1968,2528,4607,11720,1164
10/22/2021,2687,1971,2530,4609,11731,1166
10/23/2021,2689,1972,2532,4610,11736,1170
10/24/2021,2689,1973,2533,4610,11737,1170
10/25/2021,2691,1974,2535,4614,11743,1171
10/26/2021,2694,1975,2538,4620,11748,1173
10/27/2021,2697,1975,2539,4626,11756,1173
10/28/2021,2710,1989,2545,4628,11763,1173
10/29/2021,2714,1993,2548,4632,11770,1175
10/3/2021,2629,1937,2490,4550,11651,1141
10/30/2021,2715,1995,2549,4634,11774,1175
10/31/2021,2716,1995,2551,4634,11777,1175
10/4/2021,2631,1940,2491,4553,11659,1144
10/5/2021,2635,1943,2494,4553,11663,1150
10/6/2021,2638,1943,2497,4559,11664,1151
10/7/2021,2647,1948,2497,4561,11666,1151
10/8/2021,2648,1949,2499,4562,11671,1152
10/9/2021,2648,1949,2500,4565,11672,1152
11/1/2021,2719,1997,2552,4637,11789,1175
11/10/2021,2746,2014,2574,4674,11868,1251
11/11/2021,2748,2015,2575,4677,11876,1263
11/12/2021,2757,2018,2576,4681,11882,1279
11/13/2021,2757,2018,2579,4682,11886,1287
11/14/2021,2760,2018,2581,4683,11888,1287
11/15/2021,2763,2021,2582,4693,11899,1289
11/16/2021,2768,2021,2584,4698,11913,1292
11/17/2021,2776,2026,2587,4704,11924,1293
11/18/2021,2781,2030,2592,4708,11935,1307
11/19/2021,2784,2036,2593,4714,11947,1328
11/2/2021,2720,2000,2556,4641,11793,1175
11/20/2021,2790,2036,2593,4715,11952,1330
11/21/2021,2792,2037,2593,4718,11952,1330
11/22/2021,2800,2039,2598,4729,11964,1336
11/23/2021,2807,2039,2603,4735,11971,1342
11/24/2021,2808,2042,2608,4740,11976,1353
11/25/2021,2808,2042,2608,4740,11976,1353
11/26/2021,2811,2042,2609,4743,11978,1357
11/27/2021,2811,2043,2609,4744,11979,1358
11/28/2021,2812,2043,2609,4744,11981,1360
11/29/2021,2827,2047,2615,4748,11989,1362
11/3/2021,2723,2000,2559,4644,11808,1179
11/30/2021,2841,2055,2617,4751,11996,1367
11/4/2021,2728,2002,2560,4648,11816,1179
11/5/2021,2729,2005,2562,4658,11826,1221
11/6/2021,2729,2006,2562,4661,11831,1225
11/7/2021,2729,2009,2564,4661,11832,1227
11/8/2021,2733,2010,2569,4667,11847,1234
11/9/2021,2740,2012,2571,4669,11855,1245
12/1/2020,1,,,,,
12/1/2021,2851,2059,2619,4758,12009,1383
12/10/2020,1,,,,,
12/10/2021,2895,2081,2639,4800,12080,1458
12/11/2020,1,,,,,
12/11/2021,2896,2082,2640,4800,12081,1460
12/12/2020,1,,,,,
12/12/2021,2897,2082,2641,4802,12084,1462
12/13/2020,1,,,,,
12/13/2021,2897,2084,2643,4804,12095,1465
12/14/2020,1,,,,,
12/14/2021,2901,2087,2645,4809,12101,1466
12/15/2020,1,,,,,
12/15/2021,2903,2087,2646,4812,12104,1466
12/16/2020,1,,,,,
12/16/2021,2905,2092,2647,4818,12115,1483
12/17/2020,21,16,15,12,4,1
12/17/2021,2917,2097,2649,4819,12118,1517
12/18/2020,33,29,20,17,9,1
12/18/2021,2920,2097,2650,4821,12120,1518
12/19/2020,33,29,20,19,9,1
12/19/2021,2921,2098,2653,4824,12121,1518
12/2/2020,1,,,,,
12/2/2021,2858,2063,2625,4764,12015,1395
12/20/2020,33,30,20,19,9,1
12/20/2021,2922,2100,2653,4829,12127,1522
12/21/2020,39,41,27,27,13,1
12/21/2021,2924,2100,2655,4833,12144,1529
12/22/2020,42,45,32,32,18,1
12/22/2021,2927,2101,2659,4842,12150,1537
12/23/2020,53,57,38,46,29,1
12/23/2021,2931,2102,2662,4847,12154,1543
12/24/2020,66,72,51,66,36,1
12/24/2021,2932,2102,2662,4848,12156,1544
12/25/2020,66,72,51,66,36,1
12/25/2021,2932,2102,2662,4848,12156,1544
12/26/2020,71,78,56,75,39,1
12/26/2021,2934,2104,2663,4849,12156,1544
12/27/2020,71,78,57,75,39,1
12/27/2021,2938,2105,2666,4858,12167,1546
12/28/2020,91,99,84,104,74,3
12/28/2021,2941,2108,2666,4860,12173,1553
12/29/2020,117,109,111,135,104,3
12/29/2021,2944,2112,2668,4861,12179,1573
12/3/2020,1,,,,,
12/3/2021,2862,2067,2626,4767,12028,1408
12/30/2020,145,133,139,165,150,4
12/30/2021,2948,2116,2670,4872,12191,1592
12/31/2020,159,152,163,207,207,4
12/31/2021,2949,2118,2671,4874,12193,1599
12/4/2020,1,,,,,
12/4/2021,2866,2070,2629,4772,12031,1411
12/5/2020,1,,,,,
12/5/2021,2866,2070,2629,4773,12032,1411
12/6/2020,1,,,,,
12/6/2021,2871,2070,2631,4780,12043,1419
12/7/2020,1,,,,,
12/7/2021,2876,2073,2632,4781,12047,1425
12/8/2020,1,,,,,
12/8/2021,2880,2079,2635,4790,12065,1425
12/9/2020,1,,,,,
12/9/2021,2892,2079,2636,4796,12077,1427
2/1/2021,588,576,675,949,2886,37
2/10/2021,714,668,827,1299,5232,51
2/11/2021,718,674,830,1313,5333,51
2/12/2021,732,683,838,1321,5407,58
2/13/2021,769,704,886,1401,6005,60
2/14/2021,807,745,937,1491,6221,63
2/15/2021,813,748,942,1505,6262,63
2/16/2021,824,756,954,1536,6516,65
2/17/2021,850,772,987,1582,6623,68
2/18/2021,878,788,993,1593,6650,74
2/19/2021,880,789,995,1596,6673,77
2/2/2021,603,594,704,999,3178,37
2/20/2021,887,794,996,1599,6687,87
2/21/2021,887,794,996,1599,6690,87
2/22/2021,891,798,1001,1602,6705,89
2/23/2021,921,814,1022,1657,6792,99
2/24/2021,936,822,1036,1688,6871,100
2/25/2021,947,832,1042,1696,6898,103
2/26/2021,949,834,1049,1698,6921,103
2/27/2021,1001,899,1158,2023,7984,108
2/28/2021,1061,933,1258,2293,8369,112
2/3/2021,621,601,728,1066,3506,39
2/4/2021,636,614,741,1115,4007,42
2/5/2021,649,624,762,1167,4356,47
2/6/2021,669,633,782,1199,4542,48
2/7/2021,669,634,782,1200,4558,48
2/8/2021,685,644,789,1222,4701,49
2/9/2021,705,664,817,1263,4947,50
3/1/2021,1067,942,1272,2311,8437,115
3/10/2021,1166,1015,1382,2619,8922,125
3/11/2021,1188,1030,1401,2655,8983,128
3/12/2021,1204,1036,1407,2674,9023,130
3/13/2021,1221,1054,1448,2784,9205,135
3/14/2021,1224,1057,1454,2789,9222,135
3/15/2021,1226,1060,1460,2804,9255,137
3/16/2021,1250,1072,1483,2850,9327,140
3/17/2021,1257,1080,1497,2875,9354,144
3/18/2021,1261,1088,1506,2890,9381,145
3/19/2021,1269,1093,1511,2905,9398,145
3/2/2021,1083,952,1295,2353,8494,116
