date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20727,23082,21261,18568,13540,178
1/1/2022,924858,617707,629354,715700,1277439,554047
1/10/2021,34234,35351,33561,30475,31325,400
1/11/2021,36153,37167,35542,32179,35728,455
1/12/2021,38912,39865,38354,34743,43635,549
1/13/2021,41653,42799,41508,37502,52695,624
1/14/2021,44396,45863,44782,40564,62369,682
1/15/2021,47853,49120,48217,43725,71868,773
1/16/2021,49624,50688,49904,45351,77316,809
1/17/2021,50722,51701,50979,46444,80828,837
1/18/2021,52367,53224,52739,48209,88930,871
1/19/2021,54412,55095,54807,50434,99153,958
1/2/2021,22609,24794,22833,19989,14684,202
1/2/2022,925490,618042,629668,716032,1277746,554757
1/20/2021,56942,57662,57874,53651,111708,1068
1/21/2021,59734,60610,61388,57320,127805,1203
1/22/2021,64196,64781,66003,62272,143785,1334
1/23/2021,67440,67538,69083,65472,154430,1468
1/24/2021,68942,68922,70598,67158,162155,1514
1/25/2021,71309,71087,73204,70135,175985,1583
1/26/2021,74202,73617,76103,73381,193467,1675
1/27/2021,77315,76278,79079,76843,212613,1763
1/28/2021,80421,78928,82151,80602,234171,1881
1/29/2021,84284,82100,85566,84403,254431,2053
1/3/2021,23487,25535,23496,20545,15070,220
1/3/2022,926925,618687,630341,716820,1278630,556690
1/30/2021,87064,84238,87911,86867,265955,2212
1/31/2021,87972,84966,88777,87917,272047,2247
1/4/2021,25194,27182,25131,22071,17126,241
1/4/2022,928451,619397,630978,717561,1279531,558792
1/5/2021,26963,28866,26737,23666,19372,270
1/5/2022,930038,620129,631607,718351,1280416,561083
1/6/2021,29146,30805,28811,25746,22602,327
1/6/2022,930649,620452,631926,718656,1280736,562430
1/7/2021,30931,32462,30593,27581,26064,358
1/8/2021,32638,34061,32277,29267,28606,376
1/9/2021,33714,34906,33127,30063,30818,395
10/1/2021,820470,560436,578369,660558,1192487,364852
10/10/2021,830222,565582,582522,663916,1197557,369476
10/11/2021,831564,566349,583094,664429,1198391,370149
10/12/2021,832399,566755,583421,664693,1198815,370594
10/13/2021,833478,567333,583913,665084,1199474,371096
10/14/2021,834759,567974,584481,665573,1200223,371609
10/15/2021,836289,568728,585158,666092,1200847,372197
10/16/2021,837263,569155,585518,666393,1201123,373471
10/17/2021,837973,569451,585744,666552,1201302,373730
10/18/2021,839219,570151,586303,667035,1202034,374218
10/19/2021,840301,570762,586761,667505,1202698,374739
10/2/2021,821446,560922,578816,660904,1192885,365381
10/20/2021,841370,571316,587201,667957,1203352,375254
10/21/2021,842484,571930,587743,668410,1203991,375695
10/22/2021,843898,572766,588428,669025,1205316,376313
10/23/2021,844734,573240,588867,669428,1206123,376714
10/24/2021,845204,573526,589092,669679,1206643,376958
10/25/2021,846430,574203,589694,670302,1208335,377430
10/26/2021,847656,574923,590311,670902,1209976,378052
10/27/2021,848954,575660,591008,671607,1211610,378767
10/28/2021,850241,576377,591591,672286,1213166,379227
10/29/2021,851560,577176,592289,672984,1214528,379817
10/3/2021,821993,561180,579003,661064,1193113,365631
10/30/2021,852271,577567,592628,673338,1215114,380109
10/31/2021,852685,577785,592834,673534,1215522,380231
10/4/2021,823386,561855,579608,661500,1194003,366260
10/5/2021,824874,562579,580149,661970,1194918,366868
10/6/2021,826299,563363,580756,662414,1195651,367510
10/7/2021,827366,564005,581245,662865,1196251,368062
10/8/2021,828706,564760,581839,663346,1196881,368759
10/9/2021,829657,565288,582268,663705,1197254,369244
11/1/2021,853843,578424,593394,674140,1216860,380706
11/10/2021,864383,584133,598476,679298,1227194,414450
11/11/2021,865593,584761,599078,679911,1228484,419448
11/12/2021,867039,585599,599801,680607,1229733,425075
11/13/2021,868013,586222,600278,681123,1230372,432868
11/14/2021,868680,586622,600642,681456,1230820,435494
11/15/2021,870099,587461,601382,682243,1232230,439646
11/16/2021,871587,588303,602147,683049,1233821,443647
11/17/2021,872944,589096,602808,683841,1235385,448721
11/18/2021,874450,589879,603484,684637,1236856,452798
11/19/2021,876116,590881,604303,685501,1238094,457589
11/2/2021,855157,579121,594005,674751,1218243,381205
11/20/2021,877173,591572,604908,686064,1238672,464086
11/21/2021,877936,591961,605295,686490,1239070,465779
11/22/2021,879357,592755,606048,687488,1240322,468980
11/23/2021,881110,593614,606890,688476,1241592,472554
11/24/2021,882548,594489,607646,689330,1242680,476673
11/25/2021,882569,594496,607648,689334,1242701,476685
11/26/2021,883668,595149,608231,690049,1243412,478872
11/27/2021,884420,595626,608632,690538,1243889,480430
11/28/2021,885066,596010,608966,690960,1244280,481305
11/29/2021,886311,596800,609669,691828,1245540,484178
11/3/2021,856283,579697,594526,675287,1219340,382034
11/30/2021,887740,597643,610498,692785,1246856,487431
11/4/2021,857399,580284,595067,675862,1220660,384288
11/5/2021,858922,581087,595856,676595,1221964,387952
11/6/2021,859857,581610,596312,677024,1222700,393524
11/7/2021,860534,582000,596626,677313,1223147,396139
11/8/2021,861880,582762,597262,678045,1224567,401124
11/9/2021,863195,583468,597882,678717,1226012,405715
12/1/2020,62,59,67,42,60,2
12/1/2021,889349,598621,611337,693896,1248373,490323
12/10/2020,86,83,97,78,106,4
12/10/2021,901082,605296,617632,701792,1258929,513101
12/11/2020,88,86,102,84,108,4
12/11/2021,901917,605867,618126,702311,1259463,515495
12/12/2020,89,87,106,89,113,4
12/12/2021,902530,606259,618477,702634,1259883,516616
12/13/2020,91,88,110,92,116,4
12/13/2021,903793,606905,619040,703468,1261114,518465
12/14/2020,93,94,113,94,128,4
12/14/2021,904903,607447,619620,704153,1262145,520306
12/15/2020,111,114,137,121,144,4
12/15/2021,906238,608156,620301,704973,1263387,522457
12/16/2020,221,278,319,258,209,4
12/16/2021,907729,608964,621001,705934,1264836,524689
12/17/2020,842,1123,1149,945,492,7
12/17/2021,909087,609666,621721,706747,1266069,527390
12/18/2020,1673,2155,2014,1627,821,8
12/18/2021,909970,610153,622195,707288,1266632,529673
12/19/2020,2263,2886,2602,2059,1037,13
12/19/2021,910863,610620,622579,707697,1267103,530765
12/2/2020,65,63,71,49,69,3
12/2/2021,890744,599442,612125,694968,1249769,492681
12/20/2020,2477,3159,2872,2288,1149,15
12/20/2021,912389,611419,623350,708661,1268454,533560
12/21/2020,3804,4596,4148,3290,1663,22
12/21/2021,913925,612205,624032,709584,1269800,536231
12/22/2020,5583,6653,5967,4757,2356,29
12/22/2021,915512,613028,624781,710518,1271038,539041
12/23/2020,7780,9227,8271,6607,3307,42
12/23/2021,916927,613734,625447,711304,1272084,541032
12/24/2020,8718,10214,9091,7351,3680,45
