date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,311,411,429,646,441,6
1/1/2022,12434,8844,11402,21207,58672,6300
1/10/2021,565,699,796,1119,979,10
1/11/2021,574,707,805,1135,1007,11
1/12/2021,593,731,835,1181,1099,11
1/13/2021,637,779,922,1274,1291,12
1/14/2021,670,824,977,1346,1406,14
1/15/2021,685,835,989,1366,1456,14
1/16/2021,706,867,1033,1412,1603,16
1/17/2021,708,869,1036,1418,1619,17
1/18/2021,715,872,1049,1440,1770,18
1/19/2021,749,924,1102,1518,1925,19
1/2/2021,331,444,452,678,452,6
1/2/2022,12445,8851,11412,21216,58678,6310
1/20/2021,791,973,1167,1609,2209,19
1/21/2021,914,1129,1342,1849,2906,19
1/22/2021,1049,1263,1518,2099,3848,20
1/23/2021,1089,1320,1572,2206,4994,23
1/24/2021,1105,1337,1594,2281,6193,24
1/25/2021,1128,1361,1625,2360,6837,24
1/26/2021,1139,1372,1655,2404,7198,24
1/27/2021,1211,1427,1729,2586,8464,25
1/28/2021,1259,1499,1835,2788,9858,32
1/29/2021,1337,1557,1934,2959,11101,37
1/3/2021,331,446,452,680,454,6
1/3/2022,12472,8864,11422,21234,58711,6324
1/30/2021,1384,1584,1991,3046,11734,37
1/31/2021,1422,1609,2040,3134,12441,39
1/4/2021,340,450,462,692,460,6
1/4/2022,12490,8870,11430,21254,58739,6345
1/5/2021,347,459,478,711,483,6
1/5/2022,12516,8881,11440,21276,58764,6365
1/6/2021,355,466,489,736,520,7
1/6/2022,12525,8886,11441,21282,58773,6377
1/7/2021,438,564,632,875,719,8
1/8/2021,531,669,758,1079,931,10
1/9/2021,564,698,795,1119,976,10
10/1/2021,10966,7967,10405,19575,54862,4491
10/10/2021,11112,8037,10479,19650,54990,4533
10/11/2021,11128,8048,10482,19664,55020,4539
10/12/2021,11138,8051,10489,19672,55031,4549
10/13/2021,11153,8056,10496,19682,55042,4564
10/14/2021,11170,8068,10505,19699,55065,4567
10/15/2021,11190,8075,10513,19711,55085,4574
10/16/2021,11202,8080,10517,19716,55093,4584
10/17/2021,11217,8088,10526,19721,55099,4587
10/18/2021,11232,8095,10531,19728,55112,4592
10/19/2021,11253,8104,10536,19738,55123,4601
10/2/2021,10988,7974,10412,19584,54875,4497
10/20/2021,11269,8110,10541,19747,55149,4603
10/21/2021,11291,8120,10551,19763,55163,4609
10/22/2021,11308,8128,10563,19783,55211,4615
10/23/2021,11310,8130,10574,19793,55252,4617
10/24/2021,11314,8136,10577,19797,55272,4621
10/25/2021,11329,8142,10587,19810,55354,4627
10/26/2021,11335,8153,10596,19822,55446,4631
10/27/2021,11349,8159,10607,19840,55536,4634
10/28/2021,11373,8167,10615,19861,55626,4639
10/29/2021,11392,8178,10628,19871,55715,4645
10/3/2021,10997,7975,10413,19585,54878,4499
10/30/2021,11405,8180,10631,19877,55735,4646
10/31/2021,11409,8185,10632,19882,55758,4647
10/4/2021,11014,7984,10429,19596,54894,4502
10/5/2021,11033,7994,10437,19611,54920,4506
10/6/2021,11050,8005,10445,19619,54939,4508
10/7/2021,11065,8018,10454,19629,54954,4510
10/8/2021,11085,8026,10467,19644,54978,4528
10/9/2021,11100,8034,10475,19648,54985,4532
11/1/2021,11422,8195,10640,19899,55827,4653
11/10/2021,11577,8286,10749,20077,56418,4933
11/11/2021,11600,8295,10762,20112,56492,5007
11/12/2021,11623,8318,10778,20145,56601,5070
11/13/2021,11632,8333,10785,20157,56633,5080
11/14/2021,11643,8338,10794,20167,56657,5086
11/15/2021,11662,8353,10805,20194,56718,5112
11/16/2021,11681,8367,10819,20214,56799,5198
11/17/2021,11701,8381,10829,20237,56886,5288
11/18/2021,11728,8397,10849,20264,56993,5330
11/19/2021,11755,8415,10865,20296,57068,5348
11/2/2021,11441,8205,10651,19916,55885,4658
11/20/2021,11767,8423,10875,20316,57105,5364
11/21/2021,11777,8426,10885,20328,57136,5369
11/22/2021,11799,8439,10900,20364,57205,5417
11/23/2021,11821,8454,10926,20388,57274,5496
11/24/2021,11845,8464,10942,20416,57323,5523
11/25/2021,11845,8464,10942,20416,57323,5523
11/26/2021,11860,8478,10952,20427,57345,5536
11/27/2021,11874,8487,10963,20439,57376,5552
11/28/2021,11885,8496,10972,20452,57394,5559
11/29/2021,11892,8507,10985,20481,57462,5582
11/3/2021,11453,8216,10664,19936,55944,4664
11/30/2021,11911,8521,11000,20513,57513,5617
11/4/2021,11472,8225,10675,19957,56016,4689
11/5/2021,11491,8236,10694,19986,56107,4736
11/6/2021,11501,8244,10707,20003,56152,4749
11/7/2021,11512,8253,10713,20009,56177,4758
11/8/2021,11526,8265,10727,20041,56255,4804
11/9/2021,11558,8276,10737,20059,56350,4881
12/1/2020,,,,,2,
12/1/2021,11938,8538,11017,20544,57591,5639
12/10/2020,1,,,,2,
12/10/2021,12104,8650,11165,20824,58046,5874
12/11/2020,1,,,,2,
12/11/2021,12114,8657,11174,20833,58059,5886
12/12/2020,1,,,,3,
12/12/2021,12126,8663,11182,20838,58085,5890
12/13/2020,1,,,,3,
12/13/2021,12149,8677,11200,20870,58121,5917
12/14/2020,1,,,,3,
12/14/2021,12159,8687,11213,20887,58151,5947
12/15/2020,1,,,,3,
12/15/2021,12189,8692,11223,20913,58198,5964
12/16/2020,1,1,1,1,3,
12/16/2021,12212,8709,11235,20936,58234,5985
12/17/2020,1,1,2,1,6,
12/17/2021,12226,8717,11252,20958,58276,6018
12/18/2020,1,1,2,1,6,
12/18/2021,12236,8727,11265,20974,58296,6026
12/19/2020,2,1,2,1,8,
12/19/2021,12255,8735,11279,20979,58312,6042
12/2/2020,,,,,2,
12/2/2021,11967,8558,11042,20588,57664,5677
12/20/2020,2,1,2,4,8,
12/20/2021,12274,8748,11291,21000,58361,6080
12/21/2020,2,3,2,5,8,
12/21/2021,12293,8755,11302,21029,58410,6109
12/22/2020,34,72,97,124,58,
12/22/2021,12315,8767,11314,21063,58448,6127
12/23/2020,108,164,175,273,106,1
12/23/2021,12336,8775,11323,21088,58493,6155
12/24/2020,118,175,182,287,113,2
12/24/2021,12340,8782,11326,21093,58504,6162
12/25/2020,122,178,186,289,116,2
12/25/2021,12340,8782,11326,21094,58504,6162
12/26/2020,127,184,193,304,121,2
12/26/2021,12349,8787,11333,21107,58512,6169
12/27/2020,130,187,195,309,122,2
12/27/2021,12369,8809,11351,21128,58547,6194
12/28/2020,146,192,203,331,148,2
12/28/2021,12395,8822,11361,21153,58582,6240
12/29/2020,183,237,260,403,240,4
12/29/2021,12409,8831,11374,21176,58621,6264
12/3/2020,,,,,2,
12/3/2021,11996,8574,11064,20633,57732,5711
12/30/2020,285,391,398,595,399,6
12/30/2021,12424,8837,11393,21196,58658,6277
12/31/2020,308,409,427,641,426,6
12/31/2021,12432,8842,11402,21205,58672,6296
12/4/2020,,,,,2,
12/4/2021,12007,8585,11078,20649,57754,5722
12/5/2020,,,,,2,
12/5/2021,12016,8588,11083,20658,57773,5729
12/6/2020,1,,,,2,
12/6/2021,12028,8598,11105,20699,57832,5749
12/7/2020,1,,,,2,
