date,Santa Cruz_cume,Santa Cruz
2020-12-01,1,
2020-12-03,2,1
2020-12-17,10,8
2020-12-18,17,7
2020-12-19,21,4
2020-12-20,23,2
2020-12-21,26,3
2020-12-22,73,47
2020-12-23,99,26
2020-12-24,124,25
2020-12-26,130,6
2020-12-28,173,43
2020-12-29,235,62
2020-12-30,308,73
2020-12-31,373,65
2021-01-01,401,28
2021-01-02,404,3
2021-01-03,410,6
2021-01-04,478,68
2021-01-05,555,77
2021-01-06,675,120
2021-01-07,845,170
2021-01-08,1012,167
2021-01-09,1021,9
2021-01-10,1026,5
2021-01-11,1127,101
2021-01-12,1268,141
2021-01-13,1480,212
2021-01-14,1701,221
2021-01-15,1921,220
2021-01-16,1935,14
2021-01-17,1944,9
2021-01-18,1972,28
2021-01-19,2082,110
2021-01-20,2520,438
2021-01-21,2929,409
2021-01-22,3484,555
2021-01-23,3513,29
2021-01-24,3521,8
2021-01-25,3647,126
2021-01-26,4089,442
2021-01-27,4300,211
2021-01-28,4811,511
2021-01-29,5287,476
2021-01-30,5373,86
2021-01-31,5421,48
2021-02-01,5620,199
2021-02-02,6236,616
2021-02-03,6475,239
2021-02-04,7069,594
2021-02-05,7778,709
2021-02-06,7817,39
2021-02-07,7831,14
2021-02-08,8012,181
2021-02-09,8580,568
2021-02-10,9248,668
2021-02-11,9888,640
2021-02-12,10533,645
2021-02-13,11015,482
2021-02-14,11449,434
2021-02-15,11564,115
2021-02-16,11676,112
2021-02-17,11731,55
2021-02-18,11787,56
2021-02-19,11904,117
2021-02-20,11948,44
2021-02-21,11966,18
2021-02-22,12038,72
2021-02-23,12678,640
2021-02-24,13523,845
2021-02-25,14300,777
2021-02-26,15161,861
2021-02-27,15309,148
2021-02-28,15397,88
2021-03-01,15703,306
2021-03-02,16669,966
2021-03-03,17491,822
2021-03-04,18365,874
2021-03-05,19210,845
2021-03-06,19344,134
2021-03-07,19411,67
2021-03-08,19657,246
2021-03-09,20377,720
2021-03-10,21215,838
2021-03-11,22014,799
2021-03-12,22774,760
2021-03-13,23322,548
2021-03-14,23755,433
2021-03-15,24017,262
2021-03-16,24814,797
2021-03-17,25632,818
2021-03-18,26401,769
2021-03-19,27350,949
2021-03-20,27477,127
2021-03-21,27598,121
2021-03-22,27878,280
2021-03-23,28704,826
2021-03-24,29533,829
2021-03-25,30322,789
2021-03-26,31205,883
2021-03-27,31366,161
2021-03-28,31449,83
2021-03-29,31756,307
2021-03-30,32751,995
2021-03-31,33710,959
2021-04-01,34753,1043
2021-04-02,35569,816
2021-04-03,35700,131
2021-04-04,35772,72
2021-04-05,36474,702
2021-04-06,37325,851
2021-04-07,38249,924
2021-04-08,39163,914
2021-04-09,40034,871
2021-04-10,40679,645
2021-04-11,40758,79
2021-04-12,41216,458
2021-04-13,42132,916
2021-04-14,43108,976
2021-04-15,44067,959
2021-04-16,45136,1069
2021-04-17,45304,168
2021-04-18,45408,104
2021-04-19,45729,321
2021-04-20,46604,875
2021-04-21,47454,850
2021-04-22,48321,867
2021-04-23,49202,881
2021-04-24,49650,448
2021-04-25,49721,71
2021-04-26,50371,650
2021-04-27,51225,854
2021-04-28,51953,728
2021-04-29,52694,741
2021-04-30,53345,651
2021-05-01,53476,131
2021-05-02,53537,61
2021-05-03,54068,531
2021-05-04,54697,629
2021-05-05,55468,771
2021-05-06,56108,640
2021-05-07,56808,700
2021-05-08,56899,91
2021-05-09,56941,42
2021-05-10,57389,448
