Category,value
tests,11935316
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,1973569
20 - 44 years,5110979
45 - 54 years,1584931
55 - 64 years,1472192
65 years and older,1772194
Unknown,21451
positive,0.097502487575528
