date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,21109,22697,20638,17989,12008,201
1/10/2021,34828,34804,32734,29629,28713,478
1/11/2021,36765,36613,34680,31303,32457,538
1/12/2021,39576,39295,37463,33822,39977,652
1/13/2021,42359,42207,40559,36517,48705,744
1/14/2021,45134,45242,43783,39516,58030,814
1/15/2021,48627,48478,47144,42629,67125,934
1/16/2021,50427,50059,48816,44242,72490,981
1/17/2021,51543,51080,49887,45328,75942,1022
1/18/2021,53195,52620,51623,47053,83709,1066
1/19/2021,55239,54489,53653,49236,93752,1165
1/2/2021,23015,24400,22169,19400,13036,233
1/20/2021,57658,56996,56580,52170,105971,1292
1/21/2021,60372,59852,59925,55641,121645,1443
1/22/2021,64879,64000,64535,60493,137291,1612
1/23/2021,68183,66766,67635,63667,147801,1764
1/24/2021,69724,68151,69155,65352,155437,1817
1/25/2021,72119,70294,71751,68297,169020,1904
1/26/2021,75056,72809,74648,71537,186262,2018
1/27/2021,78182,75426,77591,74893,205148,2120
1/28/2021,81229,78004,80550,78542,226369,2263
1/29/2021,85093,81140,83905,82295,246279,2472
1/3/2021,23916,25137,22818,19949,13378,254
1/30/2021,87926,83264,86244,84754,257690,2652
1/31/2021,88833,84004,87108,85784,263654,2699
1/4/2021,25647,26765,24414,21430,15240,280
1/5/2021,27440,28405,25996,22985,17336,315
1/6/2021,29654,30350,28030,25009,20384,380
1/7/2021,31463,31973,29804,26792,23696,418
1/8/2021,33190,33536,31466,28439,26096,446
1/9/2021,34289,34364,32314,29233,28259,473
12/1/2020,36,25,28,21,33,1
12/10/2020,49,35,42,39,56,2
12/11/2020,50,38,44,44,58,2
12/12/2020,52,38,46,47,60,2
12/13/2020,53,39,48,49,62,2
12/14/2020,54,44,51,51,69,2
12/15/2020,64,56,64,67,79,2
12/16/2020,171,208,224,193,135,2
12/17/2020,800,1039,1020,843,391,7
12/18/2020,1653,2046,1860,1497,684,8
12/19/2020,2272,2765,2435,1932,883,13
12/2/2020,39,26,30,25,38,2
12/20/2020,2486,3025,2692,2143,978,15
12/21/2020,3852,4449,3952,3117,1453,22
12/22/2020,5701,6493,5753,4561,2086,31
12/23/2020,7956,9059,7994,6380,2977,49
12/24/2020,8921,10033,8805,7117,3329,52
12/25/2020,8959,10066,8833,7142,3345,52
12/26/2020,10475,11793,10264,8414,3894,65
12/27/2020,11099,12448,10869,8921,4144,76
12/28/2020,13239,14624,12868,10765,5369,99
12/29/2020,16100,17558,15593,13279,7510,144
12/3/2020,42,27,34,27,41,2
12/30/2020,19253,20888,18807,16247,9818,176
12/31/2020,20953,22547,20451,17782,11198,195
12/4/2020,42,27,36,30,43,2
12/5/2020,43,27,36,30,44,2
12/6/2020,44,27,36,31,44,2
12/7/2020,44,29,40,33,45,2
12/8/2020,46,30,40,36,46,2
12/9/2020,47,30,41,37,52,2
2/1/2021,90679,85686,88896,88080,279310,2815
2/10/2021,110244,101566,107007,111742,442857,4728
2/11/2021,112967,103777,109311,114933,465505,5099
2/12/2021,116250,106466,112156,118631,492696,5426
2/13/2021,119919,109308,115146,122017,512051,5837
2/14/2021,120846,110014,116059,123174,519418,5888
2/15/2021,122000,111003,117129,124624,533673,5955
2/16/2021,123894,112341,118639,126659,550383,6115
2/17/2021,126316,114189,120458,128947,567027,6754
2/18/2021,127800,115402,121734,130682,583117,6878
2/19/2021,129735,116900,123263,132613,595090,7304
2/2/2021,92760,87518,90935,90744,297413,2921
2/20/2021,132512,118894,125228,134800,604918,7658
2/21/2021,133189,119529,125897,135619,610804,7716
2/22/2021,134206,120323,126683,136671,618601,7818
2/23/2021,135909,121598,128134,138621,630470,7993
2/24/2021,138205,123428,130042,141276,647373,8227
2/25/2021,140327,125164,131859,143831,666369,8764
2/26/2021,143028,127336,134070,147049,684612,9045
2/27/2021,145059,129031,135790,149493,696823,9283
2/28/2021,145873,129658,136596,151063,704609,9353
2/3/2021,95195,89577,93216,93685,318198,3080
2/4/2021,97709,91619,95760,96864,338018,3255
2/5/2021,100424,93915,98298,100148,355550,3414
2/6/2021,103164,95978,100777,103196,372136,4091
2/7/2021,103840,96581,101410,103997,380058,4131
2/8/2021,105696,98040,103064,106208,397725,4293
2/9/2021,107614,99675,104849,108783,417742,4466
3/1/2021,147388,130895,138042,153405,715915,9566
3/10/2021,166776,145554,154418,236530,820139,11999
3/11/2021,170458,148431,157477,251663,834593,12333
3/12/2021,174207,151108,160627,265269,847191,12650
3/13/2021,176706,153079,162960,276508,854494,12890
3/14/2021,178480,154527,164525,284814,859390,13032
3/15/2021,181021,156597,167037,298007,868229,13286
3/16/2021,184897,159566,170560,311222,878098,13721
3/17/2021,190303,163634,175192,326340,890530,14216
3/18/2021,195391,167661,180058,340747,902110,14636
3/19/2021,201570,172240,185220,354379,912086,15251
3/2/2021,149324,132326,139614,156658,728859,9855
3/20/2021,205934,175664,189523,363824,919318,15650
3/21/2021,209158,178465,192728,370318,923053,16010
3/22/2021,214471,182808,197629,379117,930076,16627
3/23/2021,221483,188196,203479,388852,937198,17554
3/24/2021,231666,196042,212004,398361,944557,19552
3/25/2021,243419,204884,221598,407700,952044,21732
3/26/2021,253966,212840,230273,416007,957840,23993
3/27/2021,262423,219382,237227,420984,960869,26405
3/28/2021,269112,224399,242694,423611,962562,28437
3/29/2021,280648,232747,252007,427846,965760,31281
3/3/2021,151256,133826,141380,161939,743938,10162
3/30/2021,293176,241619,261915,432950,969782,34372
3/31/2021,306747,251141,273194,438970,974650,38024
3/4/2021,153313,135505,143192,172216,757940,10454
3/5/2021,156295,137658,145507,183747,770232,10827
3/6/2021,158164,138997,146982,192502,778798,11148
3/7/2021,159402,139942,148017,199467,784255,11241
3/8/2021,161210,141286,149543,210917,795114,11405
3/9/2021,163780,143349,151854,222933,806919,11647
4/1/2021,319577,260035,284132,444469,979637,41346
4/10/2021,404561,315234,346177,485945,1014096,63157
4/11/2021,409184,318065,349289,487943,1015546,64874
4/12/2021,416947,322962,355057,492296,1019467,66690
4/13/2021,423568,326909,359484,495698,1022413,68364
4/14/2021,430993,331370,364141,498928,1025116,70140
4/15/2021,439028,336856,369284,502555,1027976,71778
4/16/2021,446012,341439,374055,505926,1030590,73403
4/17/2021,450707,344645,377702,508398,1032512,74934
4/18/2021,453371,346242,379512,509625,1033388,75926
4/19/2021,458456,349570,383019,512477,1035858,77328
4/2/2021,330417,267575,292843,449179,983407,44380
4/20/2021,463332,352630,386440,515047,1038221,78637
4/21/2021,469654,356734,390581,518122,1040879,80158
4/22/2021,475673,360610,394462,521054,1043354,81527
4/23/2021,481625,364598,398458,524072,1045605,83169
4/24/2021,485334,366899,400991,526011,1047098,84729
4/25/2021,487732,368305,402484,527013,1047793,85757
4/26/2021,492091,371148,405491,529399,1049791,87188
4/27/2021,496733,374083,408663,531927,1051997,88391
4/28/2021,501647,376938,411867,534540,1054452,89690
4/29/2021,506286,379670,414763,536985,1056814,90782
4/3/2021,337629,272454,298550,452232,985612,46648
4/30/2021,511360,382650,418109,539774,1059200,92102
4/4/2021,341348,274536,300996,453454,986430,47769
4/5/2021,350587,280328,307689,458300,990650,50213
4/6/2021,361053,286856,315461,464033,995998,52832
4/7/2021,373331,295384,324298,470046,1001126,55464
4/8/2021,384847,302905,332511,476275,1006590,57921
4/9/2021,396362,309981,340518,482152,1011319,60735
5/1/2021,514284,384400,420095,541406,1060251,93069
5/10/2021,540550,399577,435815,554819,1072096,100403
5/11/2021,543495,401147,437505,556305,1073521,101288
5/12/2021,546531,402895,439296,557791,1074940,102785
5/13/2021,549872,404844,441230,559328,1076252,110543
5/14/2021,553768,407196,443550,561115,1077741,118732
5/15/2021,556436,408894,445273,562464,1078564,128540
5/16/2021,558316,409955,446338,563236,1079087,133085
5/17/2021,561847,411953,448517,564903,1080590,138086
5/18/2021,565207,413893,450416,566499,1082066,142290
5/19/2021,568791,415878,452501,568201,1083538,147824
5/2/2021,516273,385604,421295,542309,1060863,93754
5/20/2021,571996,417780,454347,569704,1084850,152062
5/21/2021,575575,419938,456494,571314,1086082,158266
5/22/2021,578340,421527,458170,572485,1086801,164408
5/23/2021,579967,422446,459027,573120,1087173,166589
5/24/2021,582714,423982,460551,574382,1088242,169829
5/25/2021,585239,425500,462035,575608,1089228,172654
5/26/2021,588018,427004,463469,576682,1090170,175816
5/27/2021,590517,428417,464825,577780,1091053,178953
5/28/2021,593266,430019,466418,579019,1091990,182425
5/29/2021,594982,430979,467442,579774,1092447,184459
5/3/2021,519371,387301,423151,543969,1062436,94559
5/30/2021,596055,431612,468026,580220,1092662,185498
5/31/2021,596570,431925,468317,580444,1092819,185963
5/4/2021,523250,389492,425456,545975,1064419,95489
5/5/2021,527037,391718,427718,547839,1066095,96429
5/6/2021,530775,393863,429880,549716,1067841,97415
5/7/2021,534326,396051,432107,551617,1069502,98497
5/8/2021,536656,397410,433598,552853,1070363,99315
5/9/2021,538072,398209,434439,553528,1070798,99785
6/1/2021,599085,433334,469687,581402,1093690,188663
6/10/2021,616227,442964,478801,588466,1099338,208744
6/11/2021,618542,444406,480093,589378,1099985,212106
6/12/2021,619916,445330,480977,589864,1100237,214012
6/13/2021,620527,445680,481348,590123,1100374,214431
6/14/2021,622200,446608,482195,590804,1100848,216365
6/15/2021,623839,447571,482971,591417,1101294,218272
6/16/2021,625672,448552,483847,592053,1101758,220306
6/17/2021,627363,449574,484677,592738,1102292,222167
6/18/2021,629484,450720,485754,593536,1102886,224123
6/19/2021,630596,451421,486375,593987,1103156,225306
6/2/2021,601254,434564,470965,582357,1094511,191510
