date,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,945,865,631,481,219,7
1/10/2021,1292,1202,921,709,494,12
1/11/2021,1353,1289,984,748,834,12
1/12/2021,1416,1356,1060,802,1155,14
1/13/2021,1503,1430,1135,864,1490,14
1/14/2021,1522,1447,1164,887,1578,14
1/15/2021,1551,1463,1184,914,1667,14
1/16/2021,1555,1465,1187,915,1672,14
1/17/2021,1557,1468,1188,916,1676,14
1/18/2021,1566,1474,1197,920,1693,14
1/19/2021,1609,1502,1226,950,1805,19
1/2/2021,947,866,631,483,220,7
1/20/2021,1624,1509,1234,960,1835,20
1/21/2021,1746,1701,1404,1058,2356,23
1/22/2021,1855,1795,1486,1139,3017,24
1/23/2021,1884,1835,1511,1170,3051,25
1/24/2021,1885,1837,1514,1173,3062,25
1/25/2021,1920,1909,1577,1222,3219,25
1/26/2021,2054,2050,1715,1358,3373,33
1/27/2021,2196,2203,1833,1454,3574,33
1/28/2021,2353,2355,2022,1673,4268,34
1/29/2021,2512,2486,2188,1814,5350,38
1/3/2021,949,866,631,483,220,7
1/30/2021,2552,2517,2226,1889,6208,38
1/31/2021,2553,2518,2226,1890,6224,38
1/4/2021,1004,921,672,515,257,8
1/5/2021,1091,1016,737,560,292,8
1/6/2021,1206,1131,831,624,362,12
1/7/2021,1252,1169,891,661,393,12
1/8/2021,1285,1198,917,702,484,12
1/9/2021,1287,1199,921,706,489,12
12/1/2020,1,1,1,,2,
12/10/2020,1,2,3,,3,
12/11/2020,1,2,3,,3,
12/12/2020,1,2,5,,3,
12/13/2020,1,2,5,,3,
12/14/2020,1,2,5,,3,
12/15/2020,1,2,5,,3,
12/16/2020,3,3,6,1,4,
12/17/2020,9,7,10,5,6,
12/18/2020,9,7,11,5,6,
12/19/2020,9,7,11,5,8,
12/2/2020,1,1,1,,2,
12/20/2020,9,9,11,6,8,
12/21/2020,75,45,49,23,23,
12/22/2020,255,244,169,136,54,1
12/23/2020,445,460,327,253,94,4
12/24/2020,508,514,383,293,101,4
12/25/2020,508,514,383,293,101,4
12/26/2020,532,549,399,311,107,4
12/27/2020,532,549,399,311,108,4
12/28/2020,675,662,475,361,134,6
12/29/2020,774,751,533,409,166,7
12/3/2020,1,1,2,,2,
12/30/2020,912,849,613,463,200,7
12/31/2020,944,864,627,477,208,7
12/4/2020,1,1,3,,2,
12/5/2020,1,1,3,,2,
12/6/2020,1,1,3,,2,
12/7/2020,1,1,3,,2,
12/8/2020,1,1,3,,3,
12/9/2020,1,1,3,,3,
2/1/2021,2592,2544,2246,1915,6828,42
2/10/2021,2932,2846,2623,2361,9927,57
2/11/2021,3062,2960,2754,2516,10939,68
2/12/2021,3121,3007,2812,2571,12024,69
2/13/2021,3148,3030,2829,2606,12671,71
2/14/2021,3153,3034,2829,2607,12677,71
2/15/2021,3159,3038,2833,2614,12715,71
2/16/2021,3184,3042,2842,2618,12760,73
2/17/2021,3223,3078,2894,2675,12813,74
2/18/2021,3253,3099,2910,2694,12941,74
2/19/2021,3324,3170,2995,2789,13088,76
2/2/2021,2625,2577,2280,1972,7520,46
2/20/2021,3363,3192,3018,2824,13138,81
2/21/2021,3364,3193,3021,2824,13148,81
2/22/2021,3367,3196,3022,2826,13157,81
2/23/2021,3409,3249,3058,2880,13335,85
2/24/2021,3430,3283,3081,2924,14335,88
2/25/2021,3503,3342,3146,3000,15329,90
2/26/2021,3563,3400,3190,3100,16331,92
2/27/2021,3592,3426,3206,3135,16695,95
2/28/2021,3612,3451,3243,3166,16813,95
2/3/2021,2749,2711,2449,2142,8215,49
2/4/2021,2798,2753,2506,2204,8536,52
2/5/2021,2835,2784,2537,2235,8667,54
2/6/2021,2846,2785,2539,2239,8690,55
2/7/2021,2847,2786,2540,2240,8708,55
2/8/2021,2868,2808,2559,2268,8811,55
2/9/2021,2889,2828,2593,2309,8852,55
3/1/2021,3635,3474,3258,3194,16965,96
3/10/2021,4613,4273,4254,5006,19965,126
3/11/2021,4832,4381,4375,5240,20281,137
3/12/2021,4885,4439,4494,5877,20614,141
3/13/2021,4960,4497,4542,6000,20764,143
3/14/2021,4972,4502,4552,6067,20829,143
3/15/2021,5094,4603,4682,6270,20934,149
3/16/2021,5337,4817,4928,6612,21106,161
3/17/2021,5918,5040,5134,6888,21660,172
3/18/2021,6294,5274,5481,7826,22434,194
3/19/2021,6644,5566,5878,8767,23040,213
3/2/2021,3665,3489,3286,3226,17088,98
3/20/2021,6727,5625,5969,9104,23347,220
3/21/2021,6744,5635,5990,9143,23379,222
3/22/2021,6778,5684,6030,9241,23454,227
3/23/2021,7029,5892,6253,9529,23596,247
3/24/2021,7550,6201,6629,9900,23851,311
3/25/2021,8050,6448,6907,10230,24018,351
3/26/2021,8340,6628,7170,10480,24216,398
3/27/2021,8379,6642,7192,10513,24248,404
3/28/2021,8400,6655,7204,10532,24261,405
3/29/2021,8672,6809,7398,10719,24435,522
3/3/2021,3692,3521,3316,3274,17252,101
3/30/2021,9482,7327,8099,11339,24811,720
3/31/2021,10379,7824,8725,11788,25128,931
3/4/2021,3804,3636,3444,3477,17585,106
3/5/2021,4127,3890,3730,3929,18482,117
3/6/2021,4144,3901,3744,4003,18552,117
3/7/2021,4155,3910,3757,4058,18599,119
3/8/2021,4182,3933,3794,4207,19056,120
3/9/2021,4406,4129,4031,4550,19606,123
4/1/2021,11051,8200,9186,12178,25437,1153
4/10/2021,14705,10283,11344,14277,27092,2334
4/11/2021,14838,10358,11400,14373,27160,2408
4/12/2021,14979,10431,11504,14481,27267,2450
4/13/2021,15171,10532,11635,14619,27390,2502
4/14/2021,15541,10729,11843,14784,27511,2580
4/15/2021,15708,10937,12034,14887,27606,2670
4/16/2021,15902,11086,12178,14989,27693,2721
4/17/2021,16031,11159,12241,15057,27743,2773
4/18/2021,16075,11182,12270,15093,27767,2797
4/19/2021,16215,11283,12360,15165,27835,2820
4/2/2021,11543,8499,9524,12482,25629,1330
4/20/2021,16316,11337,12416,15252,27904,2855
4/21/2021,16445,11415,12512,15331,27994,2902
4/22/2021,16576,11478,12593,15417,28065,2932
4/23/2021,16710,11550,12679,15519,28158,2978
4/24/2021,16798,11589,12724,15572,28203,3013
4/25/2021,16845,11606,12757,15608,28217,3036
4/26/2021,16910,11650,12801,15656,28259,3059
4/27/2021,17066,11757,12902,15789,28367,3112
4/28/2021,17242,11839,13011,15901,28427,3156
4/29/2021,17402,11925,13106,15993,28505,3208
4/3/2021,11847,8645,9685,12665,25774,1439
4/30/2021,17606,12035,13231,16094,28581,3264
4/4/2021,12118,8805,9840,12830,25873,1563
4/5/2021,12427,8991,10039,13071,26108,1694
4/6/2021,12823,9192,10296,13350,26367,1794
4/7/2021,13367,9537,10589,13600,26555,1910
4/8/2021,14020,9923,10904,13881,26779,2060
4/9/2021,14470,10184,11188,14145,26986,2195
5/1/2021,17671,12062,13270,16132,28610,3288
5/10/2021,18524,12495,13788,16591,29032,3658
5/11/2021,18616,12539,13838,16645,29077,3687
5/12/2021,18740,12601,13910,16737,29128,3719
5/13/2021,18845,12657,13973,16787,29166,3898
5/14/2021,18955,12730,14051,16836,29217,4096
5/15/2021,19028,12755,14092,16867,29244,4624
5/16/2021,19056,12767,14103,16877,29257,4642
5/17/2021,19142,12817,14154,16924,29303,4694
5/18/2021,19247,12857,14202,16970,29348,4753
5/19/2021,19383,12908,14261,17016,29404,4958
5/2/2021,17715,12076,13291,16152,28630,3299
5/20/2021,19506,12963,14307,17066,29446,5081
5/21/2021,19629,13045,14363,17110,29482,5266
5/22/2021,19673,13068,14395,17131,29497,5469
5/23/2021,19699,13079,14402,17143,29504,5502
5/24/2021,19770,13119,14446,17184,29552,5567
5/25/2021,19846,13179,14495,17223,29591,5778
5/26/2021,19965,13240,14555,17265,29637,5978
5/27/2021,20088,13298,14607,17306,29666,6207
5/28/2021,20210,13360,14661,17352,29693,6354
5/29/2021,20246,13380,14682,17362,29705,6374
5/3/2021,17828,12123,13370,16212,28688,3332
5/30/2021,20276,13391,14697,17376,29709,6386
5/31/2021,20294,13399,14706,17380,29717,6389
5/4/2021,17965,12205,13450,16295,28761,3377
5/5/2021,18112,12279,13569,16390,28836,3415
5/6/2021,18258,12349,13644,16460,28907,3452
5/7/2021,18380,12423,13713,16510,28958,3603
5/8/2021,18420,12458,13740,16532,28979,3625
5/9/2021,18449,12467,13752,16542,28988,3637
6/1/2021,20401,13446,14751,17405,29742,6497
6/10/2021,21276,13825,15131,17666,29940,7596
6/11/2021,21458,13889,15183,17693,29961,7805
6/12/2021,21482,13910,15192,17705,29966,7840
6/13/2021,21493,13912,15196,17708,29970,7841
6/14/2021,21566,13945,15236,17738,29992,7938
6/15/2021,21682,14001,15273,17769,30016,8042
6/16/2021,21751,14035,15304,17795,30034,8106
6/17/2021,21809,14062,15335,17817,30055,8173
6/18/2021,21875,14089,15366,17836,30064,8243
6/19/2021,21904,14103,15375,17845,30071,8269
6/2/2021,20508,13495,14819,17446,29784,6803
6/20/2021,21911,14108,15377,17850,30072,8275
6/21/2021,21974,14138,15399,17865,30086,8338
6/22/2021,22295,14270,15434,17880,30104,8400
6/23/2021,22930,14483,15501,17914,30127,8558
6/24/2021,23545,14752,15545,17951,30153,8693
6/25/2021,23637,14798,15574,17983,30177,8786
6/26/2021,23683,14813,15583,17993,30180,8814
6/27/2021,23695,14822,15590,17999,30181,8828
6/28/2021,23806,14849,15614,18009,30190,8890
6/29/2021,24025,14914,15671,18049,30205,8986
6/3/2021,20625,13540,14851,17483,29812,6940
6/30/2021,24166,14990,15714,18078,30225,9080
6/4/2021,20746,13597,14901,17514,29843,7070
6/5/2021,20798,13627,14927,17538,29861,7138
6/6/2021,20814,13640,14935,17547,29862,7152
6/7/2021,20883,13673,14971,17563,29882,7235
6/8/2021,21000,13709,15017,17603,29906,7339
6/9/2021,21131,13770,15074,17629,29920,7455
7/1/2021,24347,15058,15755,18097,30244,9216
7/10/2021,24867,15252,15948,18231,30346,9727
7/11/2021,24880,15258,15954,18231,30350,9740
7/12/2021,24939,15275,15978,18258,30359,9852
7/13/2021,25015,15304,16005,18290,30376,9946
7/14/2021,25081,15331,16030,18308,30395,10008
7/15/2021,25139,15359,16053,18327,30404,10084
7/16/2021,25204,15387,16073,18353,30417,10219
7/17/2021,25222,15402,16087,18362,30426,10256
7/18/2021,25245,15413,16091,18366,30429,10282
7/19/2021,25303,15434,16120,18382,30450,10382
7/2/2021,24427,15078,15790,18109,30257,9297
7/20/2021,25381,15454,16148,18407,30467,10484
7/21/2021,25444,15488,16174,18428,30495,10594
7/22/2021,25519,15517,16207,18454,30518,10691
7/23/2021,25611,15556,16250,18480,30540,10787
7/24/2021,25658,15575,16273,18496,30554,10839
7/25/2021,25673,15583,16281,18502,30562,10864
7/26/2021,25748,15624,16320,18522,30596,10987
7/27/2021,25854,15668,16357,18556,30621,11110
7/28/2021,25956,15704,16393,18586,30647,11254
7/29/2021,26051,15729,16428,18618,30663,11398
7/3/2021,24458,15090,15802,18118,30263,9321
7/30/2021,26125,15765,16468,18645,30687,11540
7/31/2021,26166,15778,16492,18657,30695,11576
7/4/2021,24460,15090,15803,18118,30263,9321
7/5/2021,24496,15107,15821,18124,30275,9352
7/6/2021,24569,15144,15841,18153,30289,9435
7/7/2021,24697,15189,15877,18176,30309,9529
7/8/2021,24745,15223,15905,18198,30325,9620
7/9/2021,24822,15242,15933,18223,30339,9698
8/1/2021,26188,15791,16500,18661,30703,11597
8/10/2021,27270,16248,16851,18933,30877,12471
8/11/2021,27365,16302,16881,18960,30903,12558
8/12/2021,27480,16346,16921,18993,30934,12669
8/13/2021,27939,16571,17062,19074,30964,13027
8/14/2021,27985,16597,17086,19083,30972,13102
8/15/2021,28008,16613,17097,19089,30976,13140
8/16/2021,28102,16665,17127,19115,30988,13311
8/17/2021,28200,16705,17157,19142,31007,13444
8/18/2021,28298,16743,17184,19159,31028,13595
8/19/2021,28358,16769,17212,19181,31040,13769
8/2/2021,26279,15832,16528,18686,30720,11699
8/20/2021,28431,16822,17239,19206,31052,13937
8/21/2021,28461,16837,17251,19212,31061,14003
8/22/2021,28484,16848,17259,19218,31063,14028
8/23/2021,28552,16884,17280,19243,31079,14121
8/24/2021,28625,16913,17317,19263,31102,14183
8/25/2021,28699,16948,17343,19283,31119,14240
8/26/2021,28804,16993,17364,19296,31134,14338
8/27/2021,28914,17021,17388,19316,31146,14479
8/28/2021,28942,17033,17396,19319,31153,14520
8/29/2021,28959,17037,17408,19326,31161,14536
8/3/2021,26379,15862,16566,18720,30733,11793
8/30/2021,29018,17068,17428,19349,31177,14602
8/31/2021,29061,17087,17440,19361,31188,14655
8/4/2021,26477,15909,16598,18753,30752,11922
8/5/2021,26558,15959,16631,18772,30780,11997
8/6/2021,26692,16016,16665,18815,30804,12093
8/7/2021,26750,16050,16687,18831,30810,12158
8/8/2021,26779,16068,16697,18841,30814,12195
8/9/2021,26907,16124,16746,18878,30846,12322
9/1/2021,29109,17115,17450,19374,31198,14699
9/2/2021,29164,17122,17469,19393,31208,14757
9/3/2021,29218,17140,17477,19404,31211,14812
