date,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila
1/1/2021,161,149,168,207,196,6
1/10/2021,312,342,412,530,1013,16
1/11/2021,327,359,429,563,1089,16
1/12/2021,335,364,438,578,1123,16
1/13/2021,340,371,447,585,1159,16
1/14/2021,350,387,466,615,1304,16
1/15/2021,406,433,507,670,1339,23
1/16/2021,406,434,508,671,1341,23
1/17/2021,406,434,508,671,1344,23
1/18/2021,409,442,514,694,1411,23
1/19/2021,420,444,521,705,1462,24
1/2/2021,177,166,193,243,295,9
1/20/2021,430,454,542,737,1564,25
1/21/2021,445,466,552,771,1772,25
1/22/2021,461,474,558,783,1835,26
1/23/2021,465,479,560,789,1948,26
1/24/2021,465,479,561,790,1957,26
1/25/2021,480,487,572,809,2022,26
1/26/2021,486,490,572,811,2036,26
1/27/2021,499,507,582,821,2209,30
1/28/2021,520,532,616,877,2454,30
1/29/2021,545,551,646,912,2567,34
1/3/2021,178,166,193,245,295,9
1/30/2021,576,563,657,928,2687,43
1/31/2021,576,563,657,929,2691,43
1/4/2021,192,185,223,284,343,9
1/5/2021,214,220,278,346,476,10
1/6/2021,226,247,316,402,611,12
1/7/2021,274,311,358,465,818,15
1/8/2021,307,341,405,528,994,16
1/9/2021,312,342,412,530,1013,16
12/17/2020,20,17,14,13,3,1
12/18/2020,33,29,19,18,8,1
12/19/2020,33,29,19,20,8,1
12/20/2020,33,30,19,20,8,1
12/21/2020,39,41,26,29,11,1
12/22/2020,42,45,31,35,15,1
12/23/2020,54,56,37,50,25,1
12/24/2020,69,70,50,70,32,1
12/25/2020,69,70,50,70,32,1
12/26/2020,74,76,56,78,35,1
12/27/2020,74,76,57,78,35,1
12/28/2020,93,96,84,108,69,5
12/29/2020,119,106,112,137,95,5
12/30/2020,147,130,140,167,140,6
12/31/2020,161,149,167,206,196,6
2/1/2021,595,577,674,952,2830,44
2/10/2021,722,669,833,1306,5146,59
2/11/2021,726,674,836,1322,5244,59
2/12/2021,742,681,844,1330,5318,66
2/13/2021,780,703,891,1418,5907,69
2/14/2021,817,743,944,1513,6116,74
2/15/2021,824,745,949,1528,6155,74
2/16/2021,837,752,961,1561,6407,76
2/17/2021,861,768,994,1608,6512,81
2/18/2021,889,785,999,1620,6537,87
2/19/2021,891,786,1001,1623,6561,90
2/2/2021,612,593,704,1001,3120,44
2/20/2021,898,792,1001,1626,6575,100
2/21/2021,898,792,1001,1626,6578,100
2/22/2021,902,796,1006,1629,6592,102
2/23/2021,932,812,1030,1686,6673,112
2/24/2021,945,820,1045,1719,6747,115
2/25/2021,956,830,1051,1728,6773,118
2/26/2021,958,832,1058,1730,6796,118
2/27/2021,1009,904,1166,2071,7834,125
2/28/2021,1070,939,1270,2353,8201,129
2/3/2021,630,600,731,1066,3444,46
2/4/2021,645,613,744,1115,3939,49
2/5/2021,658,623,768,1168,4282,54
2/6/2021,677,633,788,1199,4469,56
2/7/2021,677,634,788,1201,4483,56
2/8/2021,693,644,797,1223,4624,57
2/9/2021,713,664,824,1268,4865,58
3/1/2021,1076,949,1283,2372,8266,132
3/10/2021,1179,1016,1398,2697,8728,144
3/11/2021,1200,1031,1417,2735,8788,148
3/12/2021,1215,1037,1423,2754,8829,151
3/13/2021,1231,1055,1465,2874,9001,158
3/14/2021,1234,1058,1471,2879,9016,158
3/15/2021,1236,1061,1477,2894,9050,160
3/16/2021,1262,1071,1501,2944,9117,163
3/17/2021,1269,1079,1515,2969,9143,167
3/18/2021,1273,1087,1524,2985,9169,168
3/19/2021,1280,1092,1529,3000,9185,169
3/2/2021,1093,958,1308,2416,8319,133
3/20/2021,1295,1112,1561,3084,9334,171
3/21/2021,1295,1112,1561,3087,9336,171
3/22/2021,1309,1122,1576,3137,9386,171
3/23/2021,1329,1132,1595,3165,9433,174
3/24/2021,1334,1136,1602,3186,9467,174
3/25/2021,1346,1140,1610,3208,9488,179
3/26/2021,1356,1145,1618,3216,9507,180
3/27/2021,1380,1157,1632,3256,9574,192
3/28/2021,1381,1159,1637,3264,9580,192
3/29/2021,1394,1166,1652,3286,9616,196
3/3/2021,1104,966,1317,2438,8385,136
3/30/2021,1406,1178,1666,3305,9649,200
3/31/2021,1413,1182,1680,3346,9684,201
3/4/2021,1116,985,1343,2568,8526,138
3/5/2021,1121,988,1345,2573,8554,138
3/6/2021,1122,990,1351,2581,8598,138
3/7/2021,1122,990,1351,2582,8599,138
3/8/2021,1129,994,1354,2591,8613,140
3/9/2021,1152,1003,1376,2637,8667,142
4/1/2021,1433,1198,1709,3403,9778,209
4/10/2021,1585,1292,1841,3662,10155,246
4/11/2021,1586,1295,1843,3666,10158,246
4/12/2021,1600,1307,1856,3694,10178,246
4/13/2021,1604,1315,1862,3718,10205,249
4/14/2021,1612,1319,1863,3724,10223,250
4/15/2021,1623,1327,1865,3732,10236,252
4/16/2021,1633,1331,1875,3739,10242,257
4/17/2021,1637,1332,1882,3751,10267,258
4/18/2021,1637,1332,1883,3754,10271,258
4/19/2021,1642,1336,1887,3767,10281,261
4/2/2021,1442,1210,1720,3423,9798,211
4/20/2021,1654,1341,1897,3784,10313,263
4/21/2021,1663,1350,1903,3794,10323,265
4/22/2021,1683,1358,1908,3801,10338,266
4/23/2021,1702,1365,1911,3812,10352,271
4/24/2021,1707,1366,1912,3812,10352,275
4/25/2021,1709,1367,1913,3816,10354,275
4/26/2021,1719,1369,1918,3826,10360,276
4/27/2021,1725,1373,1927,3836,10378,278
4/28/2021,1734,1386,1936,3846,10395,279
4/29/2021,1745,1391,1942,3854,10409,286
4/3/2021,1445,1211,1723,3423,9801,211
4/30/2021,1750,1392,1946,3866,10419,287
4/4/2021,1445,1211,1725,3425,9801,211
4/5/2021,1456,1220,1729,3445,9827,217
4/6/2021,1497,1239,1778,3559,9979,221
4/7/2021,1540,1262,1801,3582,10008,224
4/8/2021,1565,1274,1815,3619,10046,238
4/9/2021,1577,1282,1825,3634,10069,245
5/1/2021,1754,1395,1947,3867,10419,291
5/10/2021,1811,1423,1985,3920,10518,305
5/11/2021,1815,1426,1986,3922,10530,308
5/12/2021,1821,1428,1987,3928,10549,310
5/13/2021,1823,1429,1991,3938,10559,312
5/14/2021,1839,1442,2000,3954,10577,322
5/15/2021,1843,1446,2001,3960,10582,326
5/16/2021,1851,1446,2004,3963,10582,330
5/17/2021,1856,1447,2013,3971,10593,343
5/18/2021,1867,1456,2023,3994,10618,356
5/19/2021,1883,1459,2030,4006,10646,362
5/2/2021,1755,1396,1947,3868,10421,291
5/20/2021,1891,1461,2038,4022,10657,394
5/21/2021,1895,1464,2042,4027,10666,404
5/22/2021,1903,1469,2046,4029,10672,409
5/23/2021,1905,1470,2047,4031,10675,411
5/24/2021,1911,1472,2055,4041,10683,419
5/25/2021,1920,1478,2058,4052,10693,426
5/26/2021,1923,1484,2062,4061,10700,429
5/27/2021,1932,1489,2064,4069,10704,433
5/28/2021,1937,1493,2067,4080,10712,439
5/29/2021,1938,1494,2070,4081,10713,440
5/3/2021,1762,1401,1955,3877,10437,297
5/30/2021,1939,1495,2071,4084,10715,440
5/31/2021,1941,1496,2071,4085,10717,440
5/4/2021,1777,1406,1964,3893,10472,300
5/5/2021,1787,1411,1970,3902,10476,300
5/6/2021,1790,1412,1972,3908,10485,302
5/7/2021,1797,1417,1977,3915,10493,304
5/8/2021,1798,1417,1978,3916,10495,304
5/9/2021,1798,1417,1979,3917,10498,304
6/1/2021,1945,1498,2074,4087,10728,444
6/10/2021,1975,1515,2094,4135,10777,504
6/11/2021,1980,1515,2094,4137,10780,509
6/12/2021,1982,1517,2096,4138,10783,509
6/13/2021,1982,1517,2098,4138,10784,509
6/14/2021,1989,1520,2103,4138,10789,516
6/15/2021,1993,1526,2109,4142,10791,519
6/16/2021,2001,1529,2113,4145,10794,526
6/17/2021,2007,1534,2117,4147,10798,531
6/18/2021,2012,1537,2118,4149,10800,539
6/19/2021,2016,1540,2118,4150,10801,544
6/2/2021,1950,1501,2077,4100,10734,448
6/20/2021,2016,1541,2119,4150,10801,547
6/21/2021,2025,1542,2123,4157,10809,552
6/22/2021,2050,1562,2128,4164,10820,555
6/23/2021,2051,1565,2132,4167,10822,559
6/24/2021,2053,1566,2133,4172,10828,564
6/25/2021,2057,1568,2136,4175,10832,584
6/26/2021,2059,1570,2137,4175,10834,585
6/27/2021,2059,1571,2138,4175,10834,585
6/28/2021,2061,1572,2143,4175,10839,588
6/29/2021,2062,1573,2143,4179,10848,593
6/3/2021,1953,1502,2081,4105,10741,456
6/30/2021,2067,1579,2145,4182,10853,612
6/4/2021,1955,1510,2082,4108,10747,463
6/5/2021,1956,1510,2082,4109,10748,463
6/6/2021,1960,1510,2083,4109,10748,464
6/7/2021,1965,1512,2087,4118,10756,469
6/8/2021,1966,1513,2088,4127,10763,475
6/9/2021,1973,1515,2093,4132,10775,498
7/1/2021,2072,1582,2149,4189,10855,619
7/10/2021,2090,1603,2172,4213,10898,650
7/11/2021,2090,1605,2173,4214,10900,651
7/12/2021,2095,1610,2173,4220,10906,657
7/13/2021,2102,1614,2175,4226,10913,668
7/14/2021,2103,1614,2177,4230,10921,676
7/15/2021,2113,1619,2182,4238,10933,678
7/16/2021,2119,1622,2187,4242,10940,688
7/17/2021,2121,1625,2191,4245,10942,690
7/18/2021,2123,1626,2191,4246,10943,691
7/19/2021,2134,1631,2195,4253,10945,693
7/2/2021,2074,1587,2149,4191,10857,622
7/20/2021,2144,1637,2199,4257,10949,706
7/21/2021,2152,1642,2204,4266,10955,729
7/22/2021,2162,1645,2209,4277,10962,741
7/23/2021,2170,1647,2216,4282,10967,751
7/24/2021,2174,1648,2217,4287,10972,758
7/25/2021,2178,1649,2218,4288,10972,759
7/26/2021,2186,1650,2228,4298,10989,770
7/27/2021,2191,1659,2232,4311,10998,790
7/28/2021,2204,1661,2243,4324,11016,797
7/29/2021,2216,1665,2249,4329,11028,817
7/3/2021,2076,1588,2152,4192,10861,629
7/30/2021,2236,1674,2259,4341,11040,828
7/31/2021,2239,1677,2262,4346,11042,832
7/4/2021,2076,1588,2152,4192,10862,629
7/5/2021,2080,1592,2155,4193,10868,629
7/6/2021,2082,1592,2158,4201,10878,635
7/7/2021,2084,1594,2160,4203,10881,636
7/8/2021,2087,1600,2162,4205,10889,642
7/9/2021,2088,1601,2168,4212,10896,646
8/1/2021,2240,1678,2267,4346,11045,835
8/10/2021,2305,1713,2332,4414,11116,923
8/11/2021,2321,1721,2337,4423,11132,929
8/12/2021,2337,1729,2344,4437,11153,938
