date,Pima_cume,Pima
2020-12-01 00:00:00,4,
2020-12-02 00:00:00,5,1
2020-12-03 00:00:00,7,2
2020-12-04 00:00:00,8,1
2020-12-05 00:00:00,9,1
2020-12-09 00:00:00,11,2
2020-12-11 00:00:00,14,3
2020-12-13 00:00:00,15,1
2020-12-14 00:00:00,16,1
2020-12-15 00:00:00,30,14
2020-12-16 00:00:00,32,2
2020-12-17 00:00:00,1264,1232
2020-12-18 00:00:00,2667,1403
2020-12-19 00:00:00,3403,736
2020-12-20 00:00:00,3406,3
2020-12-21 00:00:00,4926,1520
2020-12-22 00:00:00,6423,1497
2020-12-23 00:00:00,8259,1836
2020-12-24 00:00:00,9289,1030
2020-12-25 00:00:00,9290,1
2020-12-26 00:00:00,10075,785
2020-12-27 00:00:00,10238,163
2020-12-28 00:00:00,12078,1840
2020-12-29 00:00:00,14150,2072
2020-12-30 00:00:00,16393,2243
2020-12-31 00:00:00,18047,1654
2021-01-01 00:00:00,18174,127
2021-01-02 00:00:00,18788,614
2021-01-03 00:00:00,19220,432
2021-01-04 00:00:00,21009,1789
2021-01-05 00:00:00,22737,1728
2021-01-06 00:00:00,24874,2137
2021-01-07 00:00:00,27110,2236
2021-01-08 00:00:00,29749,2639
2021-01-09 00:00:00,31262,1513
2021-01-10 00:00:00,31658,396
2021-01-11 00:00:00,34416,2758
2021-01-12 00:00:00,37128,2712
2021-01-13 00:00:00,39578,2450
2021-01-14 00:00:00,41991,2413
2021-01-15 00:00:00,45928,3937
2021-01-16 00:00:00,47320,1392
2021-01-17 00:00:00,47815,495
2021-01-18 00:00:00,51750,3935
2021-01-19 00:00:00,55810,4060
2021-01-20 00:00:00,60538,4728
2021-01-21 00:00:00,65824,5286
2021-01-22 00:00:00,72319,6495
2021-01-23 00:00:00,74874,2555
2021-01-24 00:00:00,75867,993
2021-01-25 00:00:00,83143,7276
2021-01-26 00:00:00,90119,6976
2021-01-27 00:00:00,97642,7523
2021-01-28 00:00:00,104518,6876
2021-01-29 00:00:00,111761,7243
2021-01-30 00:00:00,115552,3791
2021-01-31 00:00:00,117047,1495
2021-02-01 00:00:00,122282,5235
2021-02-02 00:00:00,128513,6231
2021-02-03 00:00:00,135431,6918
2021-02-04 00:00:00,142632,7201
2021-02-05 00:00:00,151323,8691
2021-02-06 00:00:00,155649,4326
2021-02-07 00:00:00,156726,1077
2021-02-08 00:00:00,163513,6787
2021-02-09 00:00:00,169665,6152
2021-02-10 00:00:00,177097,7432
2021-02-11 00:00:00,184698,7601
2021-02-12 00:00:00,193392,8694
2021-02-13 00:00:00,197664,4272
2021-02-14 00:00:00,198572,908
2021-02-15 00:00:00,204598,6026
2021-02-16 00:00:00,211425,6827
2021-02-17 00:00:00,218911,7486
2021-02-18 00:00:00,226041,7130
2021-02-19 00:00:00,230385,4344
2021-02-20 00:00:00,232424,2039
2021-02-21 00:00:00,233046,622
2021-02-22 00:00:00,236742,3696
2021-02-23 00:00:00,241218,4476
2021-02-24 00:00:00,247567,6349
2021-02-25 00:00:00,255669,8102
2021-02-26 00:00:00,265438,9769
2021-02-27 00:00:00,269370,3932
2021-02-28 00:00:00,271598,2228
2021-03-01 00:00:00,278665,7067
2021-03-02 00:00:00,285042,6377
2021-03-03 00:00:00,293073,8031
2021-03-04 00:00:00,299243,6170
2021-03-05 00:00:00,306961,7718
2021-03-06 00:00:00,311529,4568
2021-03-07 00:00:00,313716,2187
2021-03-08 00:00:00,321168,7452
2021-03-09 00:00:00,328863,7695
2021-03-10 00:00:00,338328,9465
2021-03-11 00:00:00,347295,8967
2021-03-12 00:00:00,357028,9733
2021-03-13 00:00:00,361671,4643
2021-03-14 00:00:00,363277,1606
2021-03-15 00:00:00,369644,6367
2021-03-16 00:00:00,377000,7356
2021-03-17 00:00:00,385611,8611
2021-03-18 00:00:00,393857,8246
2021-03-19 00:00:00,402483,8626
2021-03-20 00:00:00,406563,4080
2021-03-21 00:00:00,409205,2642
2021-03-22 00:00:00,414798,5593
2021-03-23 00:00:00,421133,6335
2021-03-24 00:00:00,428900,7767
2021-03-25 00:00:00,436847,7947
2021-03-26 00:00:00,444976,8129
2021-03-27 00:00:00,449050,4074
2021-03-28 00:00:00,450066,1016
