date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4278,4528,3852,3617,2499,22
1/1/2022,147855,93124,90832,107450,209600,93851
1/10/2021,6529,6532,5734,5564,4573,49
1/10/2022,149808,94206,91802,108292,210309,97698
1/11/2021,6840,6809,6005,5846,4968,58
1/11/2022,150056,94319,91904,108388,210384,98158
1/12/2021,7162,7072,6271,6103,5474,69
1/12/2022,150308,94460,92019,108477,210468,98654
1/13/2021,7377,7304,6519,6342,5923,76
1/13/2022,150558,94575,92106,108579,210541,99114
1/14/2021,7673,7610,6839,6646,6352,80
1/14/2022,150818,94695,92220,108665,210602,99805
1/15/2021,8288,8184,7418,7201,7680,87
1/15/2022,151004,94824,92316,108736,210622,100304
1/16/2021,8523,8383,7596,7367,7961,89
1/16/2022,151120,94890,92378,108780,210651,100559
1/17/2021,8606,8439,7647,7424,8098,93
1/17/2022,151271,94944,92437,108852,210694,100820
1/18/2021,8944,8739,7968,7712,9678,98
1/18/2022,151447,95035,92506,108919,210749,101134
1/19/2021,9300,9021,8290,8037,11326,106
1/19/2022,151634,95122,92595,109002,210802,101481
1/2/2021,4450,4652,3960,3738,2632,23
1/2/2022,147937,93183,90884,107494,209640,94029
1/20/2021,9781,9558,8811,8515,13421,116
1/20/2022,151806,95213,92678,109061,210864,101861
1/21/2021,10176,10008,9302,8999,16531,124
1/21/2022,152013,95318,92776,109135,210899,102323
1/22/2021,10851,10701,10043,9748,19572,131
1/22/2022,152151,95409,92869,109176,210927,102749
1/23/2021,11122,10938,10238,9948,20578,136
1/23/2022,152222,95487,92919,109212,210947,102953
1/24/2021,11262,11071,10343,10057,20907,139
1/24/2022,152351,95558,92987,109269,210990,103220
1/25/2021,11968,11704,11090,10808,24161,153
1/25/2022,152511,95623,93037,109317,211030,103531
1/26/2021,12657,12284,11744,11455,27200,161
1/26/2022,152648,95688,93095,109364,211090,103823
1/27/2021,13373,12876,12395,12176,30368,168
1/27/2022,152785,95761,93142,109403,211125,104143
1/28/2021,14202,13517,13074,12905,33695,177
1/28/2022,152954,95847,93199,109449,211163,104521
1/29/2021,15119,14241,13800,13671,36806,191
1/29/2022,153064,95901,93275,109481,211177,104897
1/3/2021,4539,4743,4036,3795,2683,23
1/3/2022,148158,93287,91002,107586,209743,94419
1/30/2021,15768,14680,14156,14065,38377,195
1/30/2022,153163,95953,93322,109498,211194,105116
1/31/2021,15940,14796,14274,14198,39148,199
1/31/2022,153262,96007,93361,109537,211230,105340
1/4/2021,4872,5068,4310,4078,2956,30
1/4/2022,148408,93430,91093,107684,209836,94919
1/5/2021,5199,5400,4575,4366,3281,32
1/5/2022,148673,93568,91221,107785,209924,95502
1/6/2021,5614,5738,4993,4741,3609,36
1/6/2022,148949,93688,91334,107905,210035,95924
1/7/2021,5906,5975,5198,5013,4010,40
1/7/2022,149184,93845,91480,108039,210119,96535
1/8/2021,6177,6268,5473,5310,4266,45
1/8/2022,149387,94005,91633,108144,210181,97070
1/9/2021,6429,6437,5644,5487,4497,49
1/9/2022,149531,94085,91709,108195,210231,97285
10/1/2021,132058,83956,83430,99848,198281,56527
10/10/2021,133499,84752,83981,100321,198908,57231
10/11/2021,133690,84871,84052,100391,199007,57332
10/12/2021,133868,84949,84094,100433,199092,57409
10/13/2021,134047,85048,84168,100483,199167,57503
10/14/2021,134241,85151,84233,100545,199251,57588
10/15/2021,134483,85263,84341,100623,199321,57687
10/16/2021,134588,85328,84373,100665,199361,57728
10/17/2021,134683,85367,84401,100682,199381,57764
10/18/2021,134880,85469,84472,100747,199455,57840
10/19/2021,135027,85558,84549,100809,199534,57909
10/2/2021,132175,84015,83481,99881,198331,56595
10/20/2021,135193,85630,84619,100878,199602,57986
10/21/2021,135363,85713,84718,100940,199660,58062
10/22/2021,135573,85822,84792,101026,199834,58146
10/23/2021,135688,85872,84836,101073,199936,58201
10/24/2021,135749,85903,84856,101097,200011,58242
10/25/2021,135938,85989,84921,101168,200243,58382
10/26/2021,136124,86120,85026,101277,200479,58574
10/27/2021,136362,86277,85145,101369,200730,58847
10/28/2021,136533,86356,85219,101456,200956,58906
10/29/2021,136767,86487,85312,101569,201165,58991
10/3/2021,132260,84058,83508,99903,198371,56638
10/30/2021,136853,86532,85348,101612,201297,59026
10/31/2021,136911,86567,85373,101630,201355,59045
10/4/2021,132492,84161,83593,99957,198487,56730
10/5/2021,132689,84255,83659,100028,198568,56811
10/6/2021,132904,84382,83727,100086,198654,56892
10/7/2021,133069,84501,83793,100158,198721,56980
10/8/2021,133338,84638,83894,100234,198819,57102
10/9/2021,133428,84706,83947,100291,198863,57187
11/1/2021,137112,86687,85478,101737,201591,59132
11/10/2021,138729,87565,86140,102403,203091,64851
11/11/2021,138882,87640,86222,102484,203301,65776
11/12/2021,139074,87745,86312,102575,203498,66754
11/13/2021,139174,87831,86378,102637,203579,68204
11/14/2021,139256,87894,86419,102674,203632,69207
11/15/2021,139468,88037,86536,102781,203799,70328
11/16/2021,139763,88222,86708,102903,204019,71495
11/17/2021,140001,88370,86812,102992,204234,72408
11/18/2021,140205,88488,86894,103086,204423,73114
11/19/2021,140440,88628,86983,103214,204587,74126
11/2/2021,137312,86796,85557,101817,201821,59232
11/20/2021,140570,88739,87073,103292,204660,75063
11/21/2021,140671,88804,87125,103341,204721,75409
11/22/2021,140872,88906,87224,103481,204918,75972
11/23/2021,141093,89024,87325,103603,205093,76700
11/24/2021,141298,89162,87437,103728,205265,77559
11/25/2021,141306,89164,87438,103729,205265,77560
11/26/2021,141458,89253,87515,103811,205382,77980
11/27/2021,141564,89353,87586,103882,205455,78456
11/28/2021,141671,89412,87647,103947,205508,78677
11/29/2021,141836,89514,87748,104047,205659,79114
11/3/2021,137507,86915,85627,101897,201991,59410
11/30/2021,142017,89628,87852,104162,205825,79665
11/4/2021,137676,86999,85705,101975,202185,59556
11/5/2021,137906,87109,85809,102078,202370,59810
11/6/2021,138010,87167,85844,102123,202467,60465
11/7/2021,138109,87237,85891,102157,202520,61530
11/8/2021,138342,87355,85987,102251,202701,62744
11/9/2021,138529,87442,86062,102324,202917,63806
12/1/2020,16,15,21,16,26,
12/1/2021,142247,89793,87968,104294,206014,80180
12/10/2020,22,20,32,23,40,1
12/10/2021,144058,90993,88967,105436,207336,85250
12/11/2020,22,22,35,25,42,1
12/11/2021,144161,91068,89028,105514,207391,85607
12/12/2020,22,22,36,27,45,1
