date,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz
1/1/2021,105,95,57,66,68,2
1/1/2022,11662,7501,7348,6932,10419,16791
1/10/2021,260,209,161,154,201,5
1/10/2022,11852,7609,7486,7087,10502,17157
1/11/2021,275,230,186,173,218,5
1/11/2022,11900,7627,7530,7128,10530,17252
1/12/2021,295,245,208,199,264,5
1/12/2022,11954,7664,7586,7192,10559,17329
1/13/2021,304,255,215,210,435,5
1/13/2022,12020,7702,7643,7246,10585,17410
1/14/2021,315,267,225,223,597,5
1/14/2022,12053,7725,7664,7262,10591,17501
1/15/2021,330,281,235,232,763,5
1/15/2022,12078,7742,7673,7269,10591,17556
1/16/2021,336,284,235,232,768,5
1/16/2022,12096,7746,7682,7272,10594,17579
1/17/2021,336,285,235,234,772,5
1/17/2022,12102,7754,7691,7282,10597,17602
1/18/2021,338,289,237,238,777,5
1/18/2022,12157,7795,7730,7346,10607,17686
1/19/2021,343,300,239,242,821,5
1/19/2022,12237,7845,7807,7395,10626,17797
1/2/2021,105,95,57,67,68,2
1/2/2022,11672,7504,7351,6937,10425,16804
1/20/2021,361,315,261,260,1146,7
1/20/2022,12269,7874,7841,7415,10638,17854
1/21/2021,376,335,280,278,1457,7
1/21/2022,12303,7894,7856,7423,10641,17906
1/22/2021,406,365,319,306,1860,8
1/22/2022,12315,7912,7868,7423,10642,17958
1/23/2021,410,369,319,308,1866,8
1/23/2022,12329,7924,7877,7430,10645,17986
1/24/2021,410,371,320,310,1868,8
1/24/2022,12349,7949,7907,7444,10654,18013
1/25/2021,425,379,335,329,1893,8
1/25/2022,12371,7977,7917,7465,10660,18063
1/26/2021,449,395,351,351,2186,9
1/26/2022,12393,7998,7940,7478,10663,18091
1/27/2021,470,414,366,375,2250,11
1/27/2022,12413,8015,7952,7485,10668,18123
1/28/2021,491,443,407,447,2543,11
1/28/2022,12439,8032,7972,7495,10670,18168
1/29/2021,541,505,497,518,2706,12
