date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20759,23420,21570,18857,14024,164
1/1/2022,936134,623096,634448,720202,1298069,568151
1/10/2021,34178,35709,33918,30792,32049,383
1/10/2022,947700,628826,639854,725815,1303978,587373
1/11/2021,36079,37528,35908,32505,36512,436
1/11/2022,949180,629570,640496,726465,1304725,589654
1/12/2021,38824,40211,38726,35078,44464,529
1/12/2022,950570,630287,641144,727184,1305405,592253
1/13/2021,41545,43133,41894,37859,53591,603
1/13/2022,952194,631046,641819,727888,1306109,594752
1/14/2021,44267,46194,45185,40941,63363,657
1/14/2022,953778,631845,642437,728497,1306633,598077
1/15/2021,47733,49434,48624,44118,72951,743
1/15/2022,954697,632345,642825,728834,1306827,600269
1/16/2021,49498,50998,50320,45738,78424,778
1/16/2022,955231,632594,643051,729038,1307003,601165
1/17/2021,50591,52003,51398,46828,81962,807
1/17/2022,956143,633023,643465,729485,1307417,602849
1/18/2021,52217,53522,53147,48578,90069,838
1/18/2022,957422,633625,643980,729999,1307947,604686
1/19/2021,54244,55371,55230,50790,100283,915
1/19/2022,958781,634282,644580,730576,1308482,606983
1/2/2021,22619,25140,23149,20282,15192,187
1/2/2022,936682,623393,634723,720503,1298354,568809
1/20/2021,56769,57926,58318,54000,112888,1018
1/20/2022,960046,634899,645140,731129,1309026,609015
1/21/2021,59568,60882,61851,57689,129062,1150
1/21/2022,961297,635529,645692,731589,1309444,611328
1/22/2021,63994,65030,66471,62632,145106,1270
1/22/2022,962015,635953,646029,731847,1309640,612953
1/23/2021,67216,67772,69551,65820,155768,1393
1/23/2022,962517,636245,646261,732006,1309768,613746
1/24/2021,68709,69146,71060,67501,163501,1439
1/24/2022,963576,636797,646715,732487,1310255,615348
1/25/2021,71056,71299,73648,70478,177354,1503
1/25/2022,964485,637272,647146,732885,1310671,616928
1/26/2021,73932,73812,76550,73731,194849,1590
1/26/2022,965505,637782,647585,733295,1311097,618708
1/27/2021,77031,76467,79517,77179,213962,1671
1/27/2022,966495,638276,647979,733689,1311468,620305
1/28/2021,80148,79127,82606,80941,235530,1782
1/28/2022,967523,638784,648411,734077,1311779,622313
1/29/2021,83978,82299,86009,84740,255810,1942
1/29/2022,968116,639088,648743,734293,1311914,623824
1/3/2021,23497,25882,23812,20842,15592,203
1/3/2022,938061,624020,635387,721254,1299241,570959
1/30/2021,86751,84422,88358,87195,267357,2091
1/30/2022,968590,639306,648925,734426,1312047,624559
