date,pcr_tests,pcr_pos_test,pcr_positivity,pcr_tests_APACHE,pcr_pos_test_APACHE,pcr_positivity_APACHE,pcr_tests_YUMA,pcr_pos_test_YUMA,pcr_positivity_YUMA,pcr_tests_YAVAPAI,pcr_pos_test_YAVAPAI,pcr_positivity_YAVAPAI,pcr_tests_SANTA_CRUZ,pcr_pos_test_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,pcr_tests_PINAL,pcr_pos_test_PINAL,pcr_positivity_PINAL,pcr_tests_PIMA,pcr_pos_test_PIMA,pcr_positivity_PIMA,pcr_tests_NAVAJO,pcr_pos_test_NAVAJO,pcr_positivity_NAVAJO,pcr_tests_MOHAVE,pcr_pos_test_MOHAVE,pcr_positivity_MOHAVE,pcr_tests_MARICOPA,pcr_pos_test_MARICOPA,pcr_positivity_MARICOPA,pcr_tests_LA_PAZ,pcr_pos_test_LA_PAZ,pcr_positivity_LA_PAZ,pcr_tests_GREENLEE,pcr_pos_test_GREENLEE,pcr_positivity_GREENLEE,pcr_tests_GRAHAM,pcr_pos_test_GRAHAM,pcr_positivity_GRAHAM,pcr_tests_GILA,pcr_pos_test_GILA,pcr_positivity_GILA,pcr_tests_COCONINO,pcr_pos_test_COCONINO,pcr_positivity_COCONINO,pcr_tests_COCHISE,pcr_pos_test_COCHISE,pcr_positivity_COCHISE
2022-02-10 00:00:00,309,32,0.1035598705501618,,,,12.0,0.0,0.0,9.0,3.0,0.3333333333333333,1.0,0.0,0.0,13.0,0.0,0.0,68.0,10.0,0.1470588235294118,9.0,3.0,0.3333333333333333,10.0,2.0,0.2,140.0,11.0,0.0785714285714286,,,,1.0,1.0,1.0,,,,,,,6.0,0.0,0.0,29.0,1.0,0.0344827586206897
2022-02-09 00:00:00,14022,1971,0.1405648267008986,142.0,37.0,0.2605633802816902,289.0,67.0,0.2318339100346021,294.0,36.0,0.1224489795918367,139.0,11.0,0.079136690647482,581.0,94.0,0.161790017211704,2904.0,405.0,0.1394628099173554,361.0,63.0,0.1745152354570637,290.0,45.0,0.1551724137931035,8369.0,1129.0,0.1349026168000956,60.0,17.0,0.2833333333333334,,,,25.0,2.0,0.08,62.0,6.0,0.0967741935483871,205.0,20.0,0.0975609756097561,97.0,14.0,0.1443298969072165
2022-02-08 00:00:00,31060,5118,0.1647778493238893,473.0,75.0,0.1585623678646935,654.0,171.0,0.2614678899082569,724.0,127.0,0.175414364640884,210.0,36.0,0.1714285714285714,1980.0,427.0,0.2156565656565657,4848.0,680.0,0.1402640264026403,548.0,129.0,0.2354014598540146,1273.0,196.0,0.1539670070699136,17178.0,2908.0,0.1692862964256607,100.0,22.0,0.22,2.0,1.0,0.5,56.0,12.0,0.2142857142857143,202.0,10.0,0.0495049504950495,748.0,103.0,0.1377005347593583,531.0,107.0,0.2015065913370998
2022-02-07 00:00:00,39182,6642,0.1695166147720892,281.0,60.0,0.2135231316725979,998.0,248.0,0.248496993987976,943.0,126.0,0.1336161187698834,201.0,52.0,0.2587064676616916,2679.0,625.0,0.2332960059723778,5838.0,971.0,0.1663240835902707,705.0,163.0,0.2312056737588653,852.0,233.0,0.2734741784037559,21979.0,3573.0,0.1625642658901679,126.0,52.0,0.4126984126984127,4.0,1.0,0.25,60.0,11.0,0.1833333333333333,490.0,58.0,0.1183673469387755,1081.0,158.0,0.1461609620721554,921.0,185.0,0.2008686210640608
2022-02-06 00:00:00,15893,3852,0.2423708550934374,94.0,20.0,0.2127659574468085,171.0,51.0,0.2982456140350877,273.0,78.0,0.2857142857142857,45.0,24.0,0.5333333333333334,1163.0,364.0,0.3129836629406707,2239.0,510.0,0.2277802590442162,171.0,42.0,0.2456140350877193,332.0,95.0,0.286144578313253,10369.0,2405.0,0.2319413636802006,21.0,8.0,0.380952380952381,2.0,0.0,0.0,16.0,7.0,0.4375,68.0,19.0,0.2794117647058824,279.0,86.0,0.3082437275985664,193.0,65.0,0.3367875647668394
2022-02-05 00:00:00,18892,4748,0.251323311454584,92.0,28.0,0.3043478260869566,194.0,76.0,0.3917525773195876,310.0,89.0,0.2870967741935484,47.0,12.0,0.2553191489361702,1440.0,465.0,0.3229166666666667,2637.0,597.0,0.2263936291240046,204.0,51.0,0.25,272.0,91.0,0.3345588235294118,12423.0,3075.0,0.2475247524752475,14.0,2.0,0.1428571428571429,4.0,0.0,0.0,11.0,3.0,0.2727272727272727,40.0,15.0,0.375,415.0,70.0,0.1686746987951807,245.0,71.0,0.2897959183673469
2022-02-04 00:00:00,36995,7263,0.1963238275442627,259.0,77.0,0.2972972972972973,687.0,232.0,0.3377001455604076,818.0,167.0,0.2041564792176039,617.0,78.0,0.126418152350081,2625.0,744.0,0.2834285714285714,6554.0,1000.0,0.1525785779676534,476.0,123.0,0.2584033613445379,624.0,195.0,0.3125,21255.0,4122.0,0.1939308398023995,57.0,19.0,0.3333333333333333,2.0,1.0,0.5,54.0,12.0,0.2222222222222222,120.0,20.0,0.1666666666666667,1007.0,156.0,0.1549155908639524,721.0,170.0,0.2357836338418863
2022-02-03 00:00:00,38652,7769,0.2009986546621132,216.0,60.0,0.2777777777777778,843.0,235.0,0.2787663107947806,925.0,153.0,0.1654054054054054,202.0,67.0,0.3316831683168317,2277.0,667.0,0.292929292929293,6696.0,1262.0,0.1884707287933095,492.0,140.0,0.2845528455284553,1014.0,233.0,0.2297830374753452,22076.0,4313.0,0.1953705381409676,56.0,17.0,0.3035714285714286,4.0,0.0,0.0,51.0,11.0,0.2156862745098039,418.0,40.0,0.0956937799043062,1029.0,180.0,0.1749271137026239,908.0,197.0,0.2169603524229075
2022-02-02 00:00:00,42564,9219,0.2165914857626163,351.0,78.0,0.2222222222222222,695.0,228.0,0.3280575539568346,804.0,190.0,0.236318407960199,515.0,101.0,0.1961165048543689,2786.0,758.0,0.2720746590093324,6979.0,1303.0,0.1867029660409801,596.0,168.0,0.2818791946308725,821.0,230.0,0.2801461632155907,25419.0,5429.0,0.213580392619694,70.0,15.0,0.2142857142857143,3.0,0.0,0.0,132.0,27.0,0.2045454545454546,161.0,55.0,0.3416149068322981,1194.0,247.0,0.2068676716917923,938.0,225.0,0.2398720682302772
2022-02-01 00:00:00,46676,10238,0.219341845916531,580.0,116.0,0.2,860.0,285.0,0.3313953488372093,1167.0,239.0,0.2047986289631534,413.0,102.0,0.2469733656174334,2818.0,894.0,0.3172462739531583,8389.0,1466.0,0.1747526522827512,815.0,192.0,0.2355828220858896,1473.0,305.0,0.2070604209097081,25744.0,5910.0,0.2295680546923555,377.0,31.0,0.0822281167108753,8.0,3.0,0.375,98.0,24.0,0.2448979591836735,397.0,50.0,0.1259445843828716,1235.0,201.0,0.162753036437247,851.0,217.0,0.254994124559342
