date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,528,793,788,675,646,6
1/1/2022,38138,29416,30159,36687,83055,22065
1/10/2021,998,1413,1511,1377,3015,13
1/10/2022,38621,29688,30398,37016,83510,23130
1/11/2021,1034,1473,1578,1440,3211,17
1/11/2022,38677,29705,30432,37048,83562,23253
1/12/2021,1109,1565,1680,1532,3517,17
1/12/2022,38742,29737,30461,37075,83600,23389
1/13/2021,1197,1662,1799,1690,3931,17
1/13/2022,38811,29766,30500,37120,83650,23492
1/14/2021,1276,1811,1916,1824,4445,18
1/14/2022,38900,29808,30535,37156,83695,23640
1/15/2021,1377,1949,2069,1959,4841,19
1/15/2022,38955,29831,30551,37179,83709,23777
1/16/2021,1432,2027,2158,2047,5458,20
1/16/2022,38974,29843,30559,37187,83716,23816
1/17/2021,1449,2054,2184,2079,5513,21
1/17/2022,39016,29867,30574,37202,83756,23909
1/18/2021,1507,2160,2252,2173,5726,22
1/18/2022,39085,29891,30598,37216,83784,24008
1/19/2021,1569,2222,2326,2251,6239,24
1/19/2022,39132,29916,30628,37238,83810,24082
1/2/2021,598,883,891,769,734,7
1/2/2022,38160,29428,30168,36707,83090,22091
1/20/2021,1629,2328,2421,2363,7052,29
1/20/2022,39184,29950,30653,37272,83843,24176
1/21/2021,1715,2441,2560,2520,7809,32
1/21/2022,39217,29976,30680,37301,83867,24268
1/22/2021,1840,2575,2708,2700,8600,34
1/22/2022,39246,29995,30695,37316,83876,24356
1/23/2021,1915,2710,2854,2847,9951,36
1/23/2022,39265,30009,30699,37328,83884,24390
1/24/2021,1940,2739,2892,2872,10094,37
1/24/2022,39297,30040,30722,37351,83907,24449
1/25/2021,2007,2799,2962,2986,10696,39
1/25/2022,39341,30057,30742,37366,83924,24547
1/26/2021,2065,2861,3052,3090,11255,40
1/26/2022,39384,30082,30755,37386,83953,24645
1/27/2021,2166,2960,3189,3263,11968,41
1/27/2022,39438,30107,30783,37412,83974,24714
1/28/2021,2238,3061,3298,3404,12978,41
1/28/2022,39490,30136,30797,37431,83993,24779
1/29/2021,2329,3158,3428,3564,13953,47
1/29/2022,39516,30148,30813,37442,83998,24884
1/3/2021,618,919,925,789,765,8
1/3/2022,38210,29457,30202,36764,83158,22194
1/30/2021,2387,3230,3529,3687,15885,49
1/30/2022,39533,30154,30828,37449,84011,24916
1/31/2021,2415,3242,3551,3707,16026,50
1/31/2022,39578,30170,30839,37474,84026,24971
1/4/2021,678,1000,1000,876,1012,8
1/4/2022,38270,29491,30230,36811,83238,22327
1/5/2021,758,1098,1089,975,1255,9
1/5/2022,38331,29525,30254,36851,83297,22506
1/6/2021,858,1209,1217,1100,1556,9
1/6/2022,38397,29555,30298,36890,83362,22635
1/7/2021,916,1283,1321,1204,1911,12
1/7/2022,38488,29603,30332,36939,83429,22829
1/8/2021,965,1363,1454,1331,2351,13
1/8/2022,38535,29631,30346,36961,83446,23000
1/9/2021,991,1400,1495,1369,2990,13
1/9/2022,38557,29642,30352,36972,83456,23035
10/1/2021,32798,26210,27554,33941,77978,15138
10/10/2021,33456,26598,27826,34145,78250,15433
10/11/2021,33544,26658,27868,34174,78288,15479
10/12/2021,33626,26699,27897,34194,78320,15502
10/13/2021,33715,26737,27930,34208,78343,15528
10/14/2021,33785,26772,27954,34236,78363,15550
10/15/2021,33877,26830,27994,34277,78396,15594
10/16/2021,33936,26863,28021,34294,78410,15614
10/17/2021,33970,26890,28041,34307,78423,15626
10/18/2021,34037,26933,28079,34332,78466,15647
10/19/2021,34100,26964,28106,34359,78488,15680
10/2/2021,32847,26245,27584,33972,77996,15175
10/20/2021,34153,27000,28138,34386,78523,15702
10/21/2021,34239,27041,28166,34411,78557,15720
10/22/2021,34329,27100,28203,34442,78602,15751
10/23/2021,34396,27155,28235,34461,78645,15774
10/24/2021,34418,27167,28253,34470,78672,15788
10/25/2021,34488,27214,28293,34496,78752,15803
10/26/2021,34570,27270,28340,34523,78818,15841
10/27/2021,34664,27327,28378,34561,78889,15867
10/28/2021,34775,27389,28412,34602,78972,15891
10/29/2021,34861,27436,28460,34639,79034,15915
10/3/2021,32899,26272,27599,33986,78008,15189
10/30/2021,34922,27476,28489,34652,79063,15928
10/31/2021,34950,27491,28507,34664,79076,15939
10/4/2021,32978,26327,27644,34005,78063,15235
10/5/2021,33059,26373,27668,34030,78104,15276
10/6/2021,33166,26426,27710,34055,78147,15328
10/7/2021,33252,26477,27740,34082,78201,15355
10/8/2021,33357,26541,27780,34120,78226,15391
10/9/2021,33422,26576,27812,34137,78236,15422
11/1/2021,35003,27538,28535,34702,79156,15964
11/10/2021,35658,27898,28846,34957,79701,16758
11/11/2021,35725,27941,28878,34985,79753,16928
11/12/2021,35811,27998,28911,35012,79821,17124
11/13/2021,35854,28020,28933,35027,79844,17321
11/14/2021,35876,28036,28943,35034,79864,17388
11/15/2021,35934,28077,28976,35058,79935,17518
11/16/2021,35997,28120,29000,35087,79996,17667
11/17/2021,36074,28165,29037,35126,80057,17852
11/18/2021,36137,28206,29066,35156,80130,17972
11/19/2021,36191,28251,29106,35196,80197,18131
11/2/2021,35071,27578,28568,34728,79234,15989
11/20/2021,36243,28281,29134,35215,80219,18508
11/21/2021,36275,28291,29147,35231,80239,18556
11/22/2021,36348,28334,29183,35268,80307,18644
11/23/2021,36453,28387,29219,35319,80367,18791
11/24/2021,36522,28431,29243,35359,80413,18956
11/25/2021,36523,28431,29243,35359,80413,18956
11/26/2021,36554,28454,29276,35395,80445,19048
11/27/2021,36568,28469,29286,35412,80462,19103
11/28/2021,36585,28477,29294,35423,80477,19132
11/29/2021,36628,28511,29321,35467,80551,19208
11/3/2021,35144,27628,28607,34763,79302,16016
11/30/2021,36681,28551,29351,35509,80635,19304
11/4/2021,35197,27667,28638,34798,79374,16044
11/5/2021,35293,27717,28694,34834,79472,16127
11/6/2021,35372,27762,28716,34857,79500,16251
11/7/2021,35424,27778,28733,34867,79519,16302
11/8/2021,35520,27817,28774,34897,79587,16428
11/9/2021,35595,27859,28812,34924,79637,16582
12/1/2020,1,1,1,1,2,
12/1/2021,36760,28587,29386,35551,80694,19426
12/10/2020,2,1,1,1,3,
12/10/2021,37280,28905,29668,35937,81474,20367
12/11/2020,2,1,1,1,3,
12/11/2021,37309,28926,29686,35959,81506,20468
12/12/2020,2,1,1,1,3,
12/12/2021,37328,28939,29694,35973,81534,20493
12/13/2020,2,1,1,2,3,
12/13/2021,37383,28964,29716,36008,81629,20542
12/14/2020,2,1,1,2,3,
12/14/2021,37430,28994,29746,36053,81736,20618
12/15/2020,2,1,1,2,3,
12/15/2021,37478,29021,29781,36113,81843,20696
12/16/2020,2,1,5,2,3,
12/16/2021,37539,29060,29819,36172,81965,20839
12/17/2020,10,10,15,5,5,
12/17/2021,37584,29090,29847,36217,82057,20922
12/18/2020,19,15,23,10,7,
12/18/2021,37611,29108,29865,36236,82097,21056
12/19/2020,21,19,24,15,10,
12/19/2021,37628,29124,29874,36261,82133,21078
12/2/2020,1,1,1,1,2,
12/2/2021,36836,28632,29422,35605,80779,19535
12/20/2020,21,23,25,19,10,
12/20/2021,37679,29155,29900,36318,82258,21203
12/21/2020,44,53,60,31,21,1
12/21/2021,37737,29183,29936,36390,82401,21308
12/22/2020,88,102,105,73,35,1
12/22/2021,37793,29221,29980,36429,82505,21439
12/23/2020,133,166,187,133,67,2
12/23/2021,37852,29246,30006,36479,82598,21533
12/24/2020,147,183,196,146,71,2
12/24/2021,37878,29264,30019,36490,82630,21553
12/25/2020,147,183,196,146,71,2
12/25/2021,37879,29265,30019,36490,82630,21553
12/26/2020,189,252,252,195,96,3
12/26/2021,37893,29278,30024,36508,82666,21576
12/27/2020,202,271,260,201,98,3
12/27/2021,37946,29316,30055,36546,82735,21664
12/28/2020,254,368,374,288,144,3
12/28/2021,38003,29341,30084,36595,82846,21783
12/29/2020,346,504,518,415,204,4
12/29/2021,38060,29360,30112,36630,82937,21874
12/3/2020,2,1,1,1,2,
12/3/2021,36911,28672,29451,35654,80860,19667
12/30/2020,455,700,680,576,340,4
12/30/2021,38109,29393,30141,36662,83031,22009
12/31/2020,524,788,776,663,531,5
12/31/2021,38131,29413,30158,36686,83053,22049
12/4/2020,2,1,1,1,2,
12/4/2021,36934,28691,29469,35670,80897,19735
