date,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave
1/1/2021,286,385,436,503,376,7
1/1/2022,8892,6816,9301,18104,45309,3963
1/10/2021,436,555,646,750,858,10
1/10/2022,9048,6914,9406,18287,45510,4105
1/11/2021,453,569,676,787,959,10
1/11/2022,9064,6922,9419,18310,45539,4122
1/12/2021,473,592,706,836,1125,10
1/12/2022,9074,6928,9430,18326,45566,4132
1/13/2021,490,623,743,883,1297,11
1/13/2022,9093,6936,9437,18338,45592,4146
1/14/2021,524,652,792,949,1500,12
1/14/2022,9114,6949,9453,18355,45616,4191
1/15/2021,550,697,829,1017,1736,12
1/15/2022,9125,6957,9456,18362,45626,4202
1/16/2021,561,714,845,1056,2006,13
1/16/2022,9129,6960,9460,18364,45630,4205
1/17/2021,562,716,846,1058,2031,13
1/17/2022,9136,6965,9471,18381,45647,4211
1/18/2021,579,735,871,1093,2269,13
1/18/2022,9145,6975,9478,18392,45669,4224
1/19/2021,595,752,903,1141,2452,14
1/19/2022,9155,6987,9483,18402,45696,4233
1/2/2021,292,395,445,514,388,7
1/2/2022,8906,6821,9307,18118,45318,3968
1/20/2021,627,781,928,1207,2728,14
1/20/2022,9160,6992,9485,18409,45711,4238
1/21/2021,646,806,956,1248,2909,14
1/21/2022,9176,7001,9496,18420,45728,4263
1/22/2021,672,830,983,1294,3152,14
1/22/2022,9185,7004,9500,18425,45735,4270
1/23/2021,685,840,993,1311,3752,14
1/23/2022,9187,7004,9504,18426,45739,4272
1/24/2021,685,846,1002,1317,4280,14
1/24/2022,9194,7014,9513,18443,45759,4280
1/25/2021,692,853,1012,1336,4531,14
1/25/2022,9202,7020,9520,18451,45777,4289
1/26/2021,707,858,1021,1363,4890,14
1/26/2022,9214,7026,9531,18461,45792,4297
1/27/2021,731,877,1048,1410,5308,14
1/27/2022,9227,7033,9536,18467,45806,4304
1/28/2021,748,901,1079,1458,5829,14
1/28/2022,9245,7047,9546,18481,45816,4319
1/29/2021,764,910,1093,1486,6230,14
1/29/2022,9251,7054,9549,18485,45821,4326
1/3/2021,294,396,454,520,396,7
1/3/2022,8923,6830,9324,18148,45361,3985
1/30/2021,767,915,1105,1506,6535,14
1/30/2022,9253,7055,9550,18487,45823,4331
1/31/2021,771,916,1112,1519,7008,14
1/31/2022,9262,7061,9553,18493,45839,4337
1/4/2021,312,426,485,565,463,8
1/4/2022,8942,6842,9341,18174,45387,3999
1/5/2021,327,449,507,592,508,8
1/5/2022,8968,6856,9354,18200,45422,4009
1/6/2021,369,483,547,654,582,8
1/6/2022,8981,6864,9367,18228,45450,4027
1/7/2021,394,512,592,690,699,10
1/7/2022,9000,6885,9387,18252,45477,4070
1/8/2021,425,545,632,731,806,10
1/8/2022,9022,6895,9397,18265,45491,4090
1/9/2021,431,553,641,744,825,10
1/9/2022,9033,6903,9401,18270,45494,4094
10/1/2021,7501,6023,8315,16490,41668,2871
10/10/2021,7627,6088,8388,16586,41799,2922
10/11/2021,7642,6100,8396,16603,41817,2927
10/12/2021,7664,6111,8411,16615,41841,2931
10/13/2021,7677,6122,8421,16626,41866,2936
10/14/2021,7691,6124,8436,16638,41891,2944
10/15/2021,7724,6143,8453,16648,41917,2959
10/16/2021,7739,6153,8464,16650,41922,2966
10/17/2021,7747,6154,8466,16654,41926,2970
10/18/2021,7779,6162,8480,16668,41943,2970
10/19/2021,7798,6176,8488,16683,41967,2984
10/2/2021,7510,6034,8321,16499,41686,2874
10/20/2021,7806,6185,8499,16691,41983,2987
10/21/2021,7826,6191,8509,16702,41998,2990
10/22/2021,7849,6209,8534,16713,42050,2997
10/23/2021,7858,6215,8541,16723,42098,3000
10/24/2021,7863,6218,8543,16729,42115,3004
10/25/2021,7878,6224,8558,16753,42211,3004
10/26/2021,7895,6232,8566,16768,42280,3007
10/27/2021,7907,6239,8582,16788,42362,3012
10/28/2021,7922,6243,8592,16815,42434,3018
10/29/2021,7942,6252,8603,16845,42494,3030
10/3/2021,7515,6036,8321,16499,41692,2879
10/30/2021,7951,6259,8616,16857,42527,3032
10/31/2021,7958,6260,8624,16863,42540,3033
10/4/2021,7532,6040,8332,16514,41710,2885
10/5/2021,7553,6052,8339,16528,41731,2892
10/6/2021,7577,6062,8343,16545,41751,2895
10/7/2021,7598,6069,8355,16560,41765,2898
10/8/2021,7618,6081,8372,16580,41792,2919
10/9/2021,7626,6087,8379,16585,41797,2921
