date,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee
1/1/2021,14,19,25,22,36,
1/1/2022,837,716,664,700,1037,472
1/10/2021,22,24,37,35,88,1
1/10/2022,844,718,666,702,1038,477
1/11/2021,22,24,37,35,88,1
1/11/2022,847,720,666,702,1039,477
1/12/2021,25,30,42,41,105,1
1/12/2022,847,720,667,702,1039,479
1/13/2021,27,35,44,44,133,1
1/13/2022,849,720,667,702,1039,481
1/14/2021,34,43,58,68,143,1
1/14/2022,850,721,669,704,1040,485
1/15/2021,37,44,61,71,148,1
1/15/2022,851,721,669,704,1040,485
1/16/2021,37,44,61,71,149,1
1/16/2022,851,721,669,704,1040,485
1/17/2021,37,44,61,71,149,1
1/17/2022,851,721,669,704,1040,486
1/18/2021,40,45,62,75,156,1
1/18/2022,852,721,669,704,1040,486
1/19/2021,44,46,64,75,173,1
1/19/2022,852,721,669,705,1040,486
1/2/2021,14,19,25,22,36,
1/2/2022,837,716,664,700,1037,472
1/20/2021,45,49,66,78,190,1
1/20/2022,852,721,669,705,1040,486
1/21/2021,62,67,98,104,330,1
1/21/2022,852,721,669,705,1040,487
1/22/2021,75,89,120,132,421,1
1/22/2022,852,721,669,705,1040,488
1/23/2021,121,143,157,197,570,1
1/23/2022,852,721,669,705,1040,488
1/24/2021,123,144,159,199,570,1
1/24/2022,855,723,669,705,1041,489
1/25/2021,132,156,170,206,574,1
1/25/2022,857,723,669,705,1041,489
1/26/2021,133,156,170,206,575,1
1/26/2022,858,723,669,705,1041,491
1/27/2021,149,169,180,222,588,1
1/27/2022,859,723,669,705,1041,492
1/28/2021,196,209,225,275,627,4
1/28/2022,859,723,673,705,1041,494
1/29/2021,222,235,247,297,645,4
1/29/2022,859,723,673,705,1041,494
1/3/2021,14,19,25,22,36,
1/3/2022,837,716,664,701,1037,474
1/30/2021,222,236,247,297,646,4
1/30/2022,859,723,673,705,1041,494
1/31/2021,222,236,247,297,646,4
1/31/2022,859,723,673,705,1041,494
1/4/2021,14,19,25,22,36,1
1/4/2022,840,716,664,702,1037,475
1/5/2021,18,19,27,23,51,1
1/5/2022,842,718,664,702,1038,476
1/6/2021,19,20,29,27,58,1
1/6/2022,842,718,664,702,1038,476
1/7/2021,21,23,34,33,80,1
1/7/2022,842,718,665,702,1038,476
1/8/2021,22,24,37,35,88,1
1/8/2022,842,718,665,702,1038,476
1/9/2021,22,24,37,35,88,1
1/9/2022,842,718,666,702,1038,476
10/1/2021,748,673,627,679,1015,274
10/10/2021,759,678,627,681,1017,278
10/11/2021,761,678,627,681,1017,278
10/12/2021,764,679,627,681,1017,278
10/13/2021,766,679,627,681,1018,278
10/14/2021,770,680,628,681,1018,279
10/15/2021,772,681,628,681,1018,281
10/16/2021,773,681,628,681,1018,281
10/17/2021,773,681,628,681,1018,281
10/18/2021,775,682,631,681,1019,281
10/19/2021,775,683,631,682,1019,281
10/2/2021,748,673,627,679,1016,274
10/20/2021,776,683,631,684,1019,281
10/21/2021,776,683,632,684,1019,281
10/22/2021,778,684,634,684,1019,281
10/23/2021,778,684,634,684,1019,281
10/24/2021,778,684,634,684,1019,281
10/25/2021,780,684,635,684,1019,281
10/26/2021,780,684,635,684,1019,283
10/27/2021,781,684,636,684,1019,283
10/28/2021,782,684,637,684,1019,285
10/29/2021,782,685,638,684,1019,285
10/3/2021,748,673,627,679,1016,274
10/30/2021,782,685,638,684,1019,285
10/31/2021,782,685,638,684,1019,285
10/4/2021,749,674,627,679,1016,277
10/5/2021,750,675,627,679,1016,277
10/6/2021,752,676,627,679,1016,277
10/7/2021,755,677,627,681,1017,277
10/8/2021,759,678,627,681,1017,278
10/9/2021,759,678,627,681,1017,278
11/1/2021,783,685,638,684,1020,287
11/10/2021,792,689,644,687,1023,348
11/11/2021,794,689,644,687,1024,349
11/12/2021,799,690,646,687,1024,375
11/13/2021,799,690,646,687,1024,376
11/14/2021,799,690,646,687,1024,376
11/15/2021,800,692,646,687,1025,378
11/16/2021,801,692,647,687,1026,380
11/17/2021,801,692,648,688,1026,385
11/18/2021,803,694,648,689,1026,388
11/19/2021,805,694,649,689,1026,392
11/2/2021,785,686,638,684,1020,287
11/20/2021,805,694,649,689,1026,392
11/21/2021,805,694,649,689,1026,392
11/22/2021,805,695,651,689,1028,394
11/23/2021,805,696,651,689,1028,395
11/24/2021,807,696,651,689,1028,398
11/25/2021,807,696,651,689,1028,398
11/26/2021,807,696,651,690,1028,398
11/27/2021,809,696,652,691,1028,413
11/28/2021,809,696,652,691,1028,413
11/29/2021,809,696,653,691,1028,414
11/3/2021,785,687,638,684,1020,287
11/30/2021,811,698,653,691,1028,417
11/4/2021,790,687,638,686,1020,342
11/5/2021,791,689,639,686,1021,344
11/6/2021,791,689,639,686,1021,344
11/7/2021,791,689,639,686,1021,344
11/8/2021,792,689,639,687,1023,344
11/9/2021,792,689,644,687,1023,348
12/1/2021,812,699,653,691,1029,417
12/10/2021,825,712,659,693,1032,448
12/11/2021,825,712,659,693,1032,448
12/12/2021,825,712,659,693,1032,448
12/13/2021,825,712,659,693,1033,449
12/14/2021,826,712,659,694,1035,449
12/15/2021,826,712,659,694,1035,450
12/16/2021,831,713,660,696,1036,452
12/17/2021,831,713,660,696,1036,454
12/18/2020,,,2,,,
12/18/2021,831,713,660,696,1036,454
12/19/2020,,,2,,,
12/19/2021,831,713,660,696,1036,454
12/2/2021,815,702,654,692,1029,417
12/20/2020,,,2,,,
12/20/2021,832,714,660,696,1036,456
12/21/2020,3,5,6,1,,
12/21/2021,832,714,660,696,1036,456
12/22/2020,6,7,16,10,2,
12/22/2021,832,714,662,696,1036,457
12/23/2020,8,9,16,11,4,
12/23/2021,834,714,662,697,1036,460
12/24/2020,8,10,16,12,6,
12/24/2021,834,714,662,697,1036,460
12/25/2020,8,10,16,12,6,
12/25/2021,834,714,662,697,1036,460
12/26/2020,8,11,16,12,6,
12/26/2021,834,714,662,697,1036,460
12/27/2020,8,11,16,12,6,
12/27/2021,834,714,662,698,1036,461
12/28/2020,8,13,16,12,6,
12/28/2021,836,714,663,699,1036,465
12/29/2020,9,14,19,13,8,
12/29/2021,836,714,663,699,1036,466
12/3/2021,819,705,655,692,1029,436
12/30/2020,11,14,19,13,27,
12/30/2021,836,715,664,700,1037,469
12/31/2020,13,19,25,22,35,
12/31/2021,836,715,664,700,1037,470
12/4/2021,819,705,655,692,1029,436
12/5/2021,819,705,655,692,1029,437
12/6/2021,819,707,655,692,1029,437
12/7/2021,821,708,656,692,1029,438
12/8/2021,822,709,657,692,1031,438
12/9/2021,825,712,659,693,1032,439
2/1/2021,223,236,253,297,649,4
2/1/2022,859,723,673,705,1041,494
2/10/2021,292,288,319,385,744,10
2/10/2022,861,725,673,708,1041,500
2/11/2021,303,306,329,395,761,12
2/12/2021,327,328,351,427,803,17
2/13/2021,327,328,352,427,807,17
2/14/2021,327,328,352,427,807,17
2/15/2021,328,330,354,430,807,17
2/16/2021,335,335,364,435,810,18
2/17/2021,335,335,366,437,818,19
2/18/2021,337,339,373,441,823,19
2/19/2021,337,339,373,441,824,19
2/2/2021,230,241,259,306,672,4
2/2/2022,859,723,673,705,1041,495
2/20/2021,338,339,373,441,824,19
2/21/2021,338,339,373,441,824,19
2/22/2021,339,341,373,443,824,19
2/23/2021,339,343,374,443,826,19
2/24/2021,341,344,377,446,829,19
2/25/2021,342,344,381,452,829,19
2/26/2021,351,358,392,467,838,19
2/27/2021,351,358,392,467,838,19
2/28/2021,351,358,392,467,839,19
2/3/2021,230,241,261,314,691,4
2/3/2022,859,723,673,707,1041,495
2/4/2021,237,247,264,324,700,4
2/4/2022,859,725,673,707,1041,500
2/5/2021,261,259,292,362,728,4
2/5/2022,859,725,673,707,1041,500
2/6/2021,262,259,292,362,729,4
2/6/2022,859,725,673,707,1041,500
2/7/2021,262,259,292,362,729,4
2/7/2022,859,725,673,707,1041,500
2/8/2021,266,262,296,365,731,4
2/8/2022,859,725,673,707,1041,500
2/9/2021,267,270,301,375,734,5
2/9/2022,860,725,673,707,1041,500
3/1/2021,355,361,393,474,842,19
3/10/2021,398,396,424,509,866,27
3/11/2021,403,400,425,513,867,27
3/12/2021,406,410,430,518,875,29
3/13/2021,406,410,430,518,876,29
3/14/2021,406,410,430,518,876,29
3/15/2021,407,412,434,524,892,30
3/16/2021,410,416,434,524,895,30
3/17/2021,416,425,443,532,904,31
3/18/2021,416,426,443,538,907,31
3/19/2021,426,429,447,543,911,33
3/2/2021,365,369,398,478,850,22
3/20/2021,426,429,447,543,912,33
3/21/2021,426,429,447,543,912,33
3/22/2021,427,430,447,543,912,33
3/23/2021,430,433,447,547,912,34
3/24/2021,431,433,448,547,914,34
3/25/2021,437,442,451,553,921,34
3/26/2021,438,442,454,553,921,34
3/27/2021,439,443,455,553,921,35
3/28/2021,441,443,455,555,921,35
3/29/2021,442,443,459,555,921,35
3/3/2021,371,377,407,483,858,22
3/30/2021,444,444,462,558,925,35
3/31/2021,447,445,463,558,925,35
3/4/2021,377,383,410,487,860,22
3/5/2021,383,385,414,493,860,22
3/6/2021,383,385,414,493,860,22
3/7/2021,384,385,414,493,860,22
3/8/2021,387,387,415,496,861,24
3/9/2021,396,395,423,508,865,25
4/1/2021,453,455,472,562,931,38
4/10/2021,472,469,483,576,942,38
4/11/2021,473,469,483,576,942,38
4/12/2021,476,471,488,578,942,39
4/13/2021,476,472,489,579,944,39
4/14/2021,477,476,490,581,944,39
4/15/2021,480,479,495,583,947,39
4/16/2021,484,482,498,583,947,39
4/17/2021,484,482,498,583,947,39
4/18/2021,484,482,498,583,947,39
4/19/2021,484,483,498,583,947,39
4/2/2021,455,460,475,564,931,38
4/20/2021,486,486,499,583,949,39
4/21/2021,487,488,500,583,951,39
4/22/2021,492,497,503,584,954,40
4/23/2021,492,498,503,586,954,40
4/24/2021,492,499,503,587,954,40
4/25/2021,492,499,503,587,954,40
4/26/2021,492,500,503,587,954,40
4/27/2021,494,504,509,590,955,42
4/28/2021,497,504,509,590,955,42
4/29/2021,501,505,509,590,955,42
4/3/2021,455,460,475,564,931,38
4/30/2021,502,507,509,593,957,42
4/4/2021,455,460,475,564,931,38
4/5/2021,456,460,476,565,933,38
4/6/2021,459,460,477,565,933,38
4/7/2021,461,463,478,567,933,38
4/8/2021,466,468,482,573,940,38
4/9/2021,470,469,483,576,942,38
5/1/2021,502,507,509,593,957,43
5/10/2021,507,511,513,597,961,45
5/11/2021,507,511,513,597,961,45
5/12/2021,508,511,513,597,961,47
5/13/2021,513,512,513,597,961,47
5/14/2021,513,512,513,597,961,48
5/15/2021,513,512,513,597,961,48
5/16/2021,514,512,513,597,961,50
5/17/2021,514,512,513,597,961,51
5/18/2021,517,513,514,600,961,51
5/19/2021,517,513,514,600,962,51
5/2/2021,502,507,509,593,957,43
5/20/2021,519,515,515,600,962,51
5/21/2021,523,517,517,602,963,53
5/22/2021,523,517,518,602,963,63
5/23/2021,523,517,518,603,963,63
5/24/2021,523,517,518,603,963,63
5/25/2021,526,520,521,605,963,63
5/26/2021,526,520,521,605,963,63
5/27/2021,528,521,522,605,964,66
5/28/2021,530,522,522,605,965,67
5/29/2021,530,524,522,605,965,67
5/3/2021,502,507,509,593,957,43
5/30/2021,530,524,522,605,965,67
5/31/2021,530,524,522,605,965,67
5/4/2021,504,510,511,594,959,43
5/5/2021,504,511,511,594,959,44
5/6/2021,506,511,511,596,959,44
5/7/2021,506,511,512,597,959,44
5/8/2021,506,511,512,597,961,44
5/9/2021,506,511,512,597,961,44
6/1/2021,534,525,522,606,965,68
6/10/2021,540,533,524,608,966,72
6/11/2021,540,533,524,608,966,74
6/12/2021,540,533,524,608,967,74
6/13/2021,540,533,524,608,967,74
6/14/2021,540,533,524,608,967,74
6/15/2021,544,533,524,608,967,75
6/16/2021,544,533,525,608,967,75
6/17/2021,544,534,526,609,968,76
6/18/2021,545,534,526,610,968,76
6/19/2021,545,534,526,610,968,76
6/2/2021,534,525,522,606,965,68
6/20/2021,545,534,526,610,968,76
6/21/2021,546,534,526,610,968,76
6/22/2021,547,534,528,610,968,76
6/23/2021,547,534,528,610,968,76
6/24/2021,547,534,528,612,968,76
6/25/2021,548,535,528,612,971,77
6/26/2021,548,535,528,612,971,77
6/27/2021,548,535,528,612,971,77
6/28/2021,548,535,528,612,971,77
6/29/2021,551,535,528,612,971,80
6/3/2021,535,528,522,608,966,69
6/30/2021,552,535,528,612,971,80
6/4/2021,536,529,523,608,966,70
6/5/2021,536,529,524,608,966,70
6/6/2021,536,529,524,608,966,70
6/7/2021,537,530,524,608,966,71
6/8/2021,538,531,524,608,966,72
6/9/2021,539,531,524,608,966,72
7/1/2021,552,535,532,613,972,80
7/10/2021,557,537,533,614,973,84
7/11/2021,557,537,534,614,973,85
7/12/2021,559,538,535,616,973,86
7/13/2021,559,539,535,616,973,86
7/14/2021,559,539,536,616,974,86
7/15/2021,559,541,536,617,975,89
7/16/2021,560,541,536,617,975,89
7/17/2021,560,541,536,617,975,89
7/18/2021,560,541,536,617,975,89
7/19/2021,560,541,536,617,976,89
7/2/2021,552,535,532,613,972,84
7/20/2021,566,543,537,617,976,91
7/21/2021,567,543,537,617,977,92
7/22/2021,569,545,537,619,978,96
7/23/2021,569,546,538,620,979,97
7/24/2021,569,547,538,620,979,99
7/25/2021,569,547,538,621,980,100
7/26/2021,570,547,538,623,980,103
7/27/2021,571,547,538,623,981,104
7/28/2021,571,547,539,623,981,108
7/29/2021,574,551,540,625,988,108
7/3/2021,552,535,532,613,972,84
7/30/2021,577,551,540,626,990,110
7/31/2021,577,551,540,626,990,113
7/4/2021,552,535,532,613,972,84
7/5/2021,552,535,532,613,972,84
7/6/2021,552,536,532,613,972,84
7/7/2021,552,536,532,614,973,84
7/8/2021,557,537,533,614,973,84
7/9/2021,557,537,533,614,973,84
8/1/2021,577,551,540,626,990,113
8/10/2021,598,567,555,633,999,126
8/11/2021,600,569,555,633,999,126
8/12/2021,614,577,562,639,1000,129
8/13/2021,621,581,563,640,1000,132
8/14/2021,622,581,563,641,1000,133
8/15/2021,622,581,564,641,1000,133
8/16/2021,624,581,565,642,1002,136
8/17/2021,634,587,568,645,1003,138
8/18/2021,637,589,570,647,1003,139
8/19/2021,640,595,575,649,1003,143
8/2/2021,579,553,541,626,990,113
8/20/2021,646,597,577,655,1003,167
8/21/2021,657,610,584,659,1003,206
8/22/2021,658,610,584,659,1003,206
8/23/2021,660,610,587,659,1004,213
8/24/2021,663,612,588,659,1004,217
8/25/2021,664,614,590,660,1006,223
8/26/2021,672,619,591,660,1007,228
8/27/2021,673,624,593,660,1007,232
8/28/2021,673,624,594,660,1007,232
8/29/2021,674,624,594,660,1007,232
8/3/2021,585,556,544,626,990,113
8/30/2021,679,625,597,663,1007,232
8/31/2021,682,628,598,663,1008,232
8/4/2021,590,556,545,629,993,115
8/5/2021,590,559,546,632,996,117
8/6/2021,591,562,548,632,997,119
8/7/2021,591,563,548,632,998,122
8/8/2021,592,563,548,632,998,122
8/9/2021,595,564,552,632,999,124
9/1/2021,684,628,598,663,1008,232
9/10/2021,704,653,607,668,1012,236
9/11/2021,712,658,609,669,1013,255
9/12/2021,712,658,609,669,1013,255
9/13/2021,713,658,610,669,1013,256
9/14/2021,715,659,611,670,1013,257
