date,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila
1/1/2021,160,150,166,207,211,3
1/1/2022,2979,2127,2675,4886,12345,1600
1/10/2021,305,335,414,525,1046,13
1/10/2022,3035,2157,2701,4920,12374,1693
1/11/2021,319,352,431,556,1125,13
1/11/2022,3043,2165,2707,4924,12384,1712
1/12/2021,327,356,440,571,1160,13
1/12/2022,3049,2167,2711,4925,12386,1734
1/13/2021,332,362,450,579,1197,13
1/13/2022,3052,2170,2711,4926,12392,1740
1/14/2021,342,376,469,612,1344,13
1/14/2022,3060,2175,2713,4928,12393,1775
1/15/2021,398,422,512,664,1383,18
1/15/2022,3062,2176,2715,4929,12393,1776
1/16/2021,398,423,513,665,1384,18
1/16/2022,3062,2176,2715,4930,12394,1778
1/17/2021,398,423,513,665,1387,18
1/17/2022,3069,2177,2718,4933,12395,1785
1/18/2021,401,431,518,692,1464,18
1/18/2022,3075,2180,2722,4933,12400,1796
1/19/2021,414,435,528,707,1521,19
1/19/2022,3079,2181,2723,4934,12406,1800
1/2/2021,176,166,189,243,313,6
1/2/2022,2984,2127,2675,4888,12346,1600
1/20/2021,424,443,550,735,1627,20
1/20/2022,3080,2181,2724,4938,12409,1812
1/21/2021,439,455,558,770,1838,20
1/21/2022,3085,2183,2726,4940,12410,1814
1/22/2021,455,464,565,782,1901,20
1/22/2022,3086,2183,2728,4940,12410,1815
1/23/2021,459,469,567,788,2015,20
1/23/2022,3088,2184,2729,4941,12410,1817
1/24/2021,459,469,568,789,2024,20
1/24/2022,3088,2185,2731,4948,12412,1826
1/25/2021,474,478,579,808,2089,20
1/25/2022,3092,2186,2733,4950,12415,1837
1/26/2021,480,481,579,810,2103,20
1/26/2022,3096,2187,2736,4953,12419,1841
1/27/2021,493,497,589,821,2278,24
1/27/2022,3099,2188,2739,4955,12421,1843
1/28/2021,514,523,622,876,2533,24
1/28/2022,3102,2190,2740,4957,12424,1855
1/29/2021,540,542,652,909,2649,27
1/29/2022,3102,2191,2740,4958,12426,1857
1/3/2021,177,166,189,245,313,6
1/3/2022,2991,2132,2679,4891,12348,1611
1/30/2021,574,554,663,925,2769,33
1/30/2022,3102,2191,2740,4959,12426,1857
1/31/2021,574,554,663,926,2773,33
1/31/2022,3102,2191,2742,4959,12426,1858
1/4/2021,191,182,222,283,362,6
1/4/2022,2996,2133,2684,4893,12353,1626
1/5/2021,211,216,280,342,496,7
1/5/2022,3002,2138,2688,4895,12359,1638
1/6/2021,222,242,315,401,632,9
1/6/2022,3018,2146,2695,4903,12365,1644
1/7/2021,269,305,358,462,844,12
1/7/2022,3024,2152,2697,4912,12367,1675
1/8/2021,300,334,407,523,1026,13
1/8/2022,3025,2152,2697,4917,12368,1684
1/9/2021,305,335,414,525,1046,13
1/9/2022,3028,2153,2698,4917,12369,1685
10/1/2021,2648,1934,2488,4551,11755,1135
10/10/2021,2671,1951,2499,4570,11783,1146
10/11/2021,2672,1954,2501,4570,11789,1149
10/12/2021,2677,1956,2503,4574,11796,1150
10/13/2021,2681,1959,2504,4577,11803,1152
10/14/2021,2686,1962,2509,4585,11807,1154
10/15/2021,2693,1963,2513,4592,11808,1154
10/16/2021,2694,1964,2513,4593,11808,1154
10/17/2021,2695,1964,2513,4593,11810,1154
10/18/2021,2701,1965,2514,4596,11816,1154
10/19/2021,2704,1968,2517,4600,11816,1155
10/2/2021,2648,1936,2489,4553,11756,1135
10/20/2021,2704,1968,2523,4605,11819,1156
10/21/2021,2707,1971,2527,4614,11832,1157
10/22/2021,2710,1974,2530,4616,11844,1159
10/23/2021,2712,1974,2532,4617,11850,1164
10/24/2021,2712,1975,2533,4617,11852,1164
10/25/2021,2714,1976,2535,4622,11859,1165
10/26/2021,2717,1977,2539,4629,11864,1167
10/27/2021,2720,1977,2540,4635,11872,1167
10/28/2021,2733,1993,2547,4638,11880,1167
10/29/2021,2737,1996,2550,4641,11890,1169
10/3/2021,2648,1937,2489,4554,11756,1135
10/30/2021,2738,1998,2551,4643,11895,1169
10/31/2021,2738,1998,2553,4643,11898,1169
10/4/2021,2650,1940,2490,4557,11765,1137
10/5/2021,2654,1943,2493,4557,11772,1143
10/6/2021,2657,1943,2496,4564,11773,1144
10/7/2021,2666,1948,2496,4566,11775,1144
10/8/2021,2667,1951,2498,4567,11782,1145
