date,Santa Cruz_cume,Santa Cruz
2020-12-01,1,
2020-12-03,2,1
2020-12-17,9,7
2020-12-18,16,7
2020-12-19,19,3
2020-12-20,21,2
2020-12-21,23,2
2020-12-22,70,47
2020-12-23,93,23
2020-12-24,118,25
2020-12-26,124,6
2020-12-28,167,43
2020-12-29,227,60
2020-12-30,299,72
2020-12-31,362,63
2021-01-01,397,35
2021-01-02,398,1
2021-01-03,404,6
2021-01-04,472,68
2021-01-05,549,77
2021-01-06,668,119
2021-01-07,836,168
2021-01-08,998,162
2021-01-09,1006,8
2021-01-10,1011,5
2021-01-11,1113,102
2021-01-12,1251,138
2021-01-13,1466,215
2021-01-14,1687,221
2021-01-15,1907,220
2021-01-16,1922,15
2021-01-17,1930,8
2021-01-18,1955,25
2021-01-19,2066,111
2021-01-20,2500,434
2021-01-21,2907,407
2021-01-22,3448,541
2021-01-23,3473,25
2021-01-24,3482,9
2021-01-25,3600,118
2021-01-26,4034,434
2021-01-27,4238,204
2021-01-28,4747,509
2021-01-29,5209,462
2021-01-30,5285,76
2021-01-31,5329,44
2021-02-01,5522,193
2021-02-02,6156,634
2021-02-03,6384,228
2021-02-04,6974,590
2021-02-05,7679,705
2021-02-06,7715,36
2021-02-07,7729,14
2021-02-08,7907,178
2021-02-09,8466,559
2021-02-10,9130,664
2021-02-11,9763,633
2021-02-12,10400,637
2021-02-13,10880,480
2021-02-14,11311,431
2021-02-15,11420,109
2021-02-16,11530,110
2021-02-17,11578,48
2021-02-18,11630,52
2021-02-19,11732,102
2021-02-20,11775,43
2021-02-21,11791,16
2021-02-22,11860,69
2021-02-23,12495,635
2021-02-24,13332,837
2021-02-25,14099,767
2021-02-26,14948,849
2021-02-27,15081,133
2021-02-28,15162,81
2021-03-01,15455,293
2021-03-02,16431,976
2021-03-03,17246,815
2021-03-04,18108,862
2021-03-05,18944,836
2021-03-06,19082,138
2021-03-07,19150,68
2021-03-08,19387,237
2021-03-09,20097,710
2021-03-10,20926,829
2021-03-11,21715,789
2021-03-12,22460,745
2021-03-13,23002,542
2021-03-14,23434,432
2021-03-15,23684,250
2021-03-16,24473,789
2021-03-17,25274,801
2021-03-18,26032,758
2021-03-19,26965,933
2021-03-20,27093,128
2021-03-21,27212,119
2021-03-22,27480,268
2021-03-23,28302,822
2021-03-24,29124,822
2021-03-25,29902,778
2021-03-26,30775,873
2021-03-27,30926,151
2021-03-28,31004,78
2021-03-29,31297,293
2021-03-30,32290,993
2021-03-31,33241,951
2021-04-01,34279,1038
2021-04-02,35089,810
2021-04-03,35212,123
2021-04-04,35282,70
2021-04-05,35978,696
2021-04-06,36816,838
2021-04-07,37708,892
2021-04-08,38601,893
2021-04-09,39449,848
2021-04-10,40091,642
2021-04-11,40168,77
2021-04-12,40622,454
2021-04-13,41525,903
2021-04-14,42497,972
2021-04-15,43443,946
2021-04-16,44498,1055
2021-04-17,44663,165
2021-04-18,44766,103
2021-04-19,45077,311
2021-04-20,45947,870
2021-04-21,46785,838
2021-04-22,47650,865
2021-04-23,48525,875
2021-04-24,48959,434
2021-04-25,49028,69
2021-04-26,49669,641
2021-04-27,50527,858
2021-04-28,51251,724
2021-04-29,51976,725
2021-04-30,52616,640
2021-05-01,52739,123
2021-05-02,52800,61
2021-05-03,53325,525
2021-05-04,53948,623
2021-05-05,54702,754
2021-05-06,55331,629
2021-05-07,56013,682
2021-05-08,56104,91
2021-05-09,56146,42
2021-05-10,56590,444
