date,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache
1/1/2021,168,159,204,247,289,2
1/1/2022,4826,3159,3348,4344,6390,8400
1/10/2021,233,239,325,421,900,9
1/10/2022,4878,3197,3380,4363,6410,8680
1/11/2021,245,254,340,448,1419,10
1/11/2022,4888,3204,3383,4365,6418,8703
1/12/2021,256,269,361,486,1696,10
1/12/2022,4899,3207,3390,4374,6422,8754
1/13/2021,267,293,399,538,1898,12
1/13/2022,4906,3208,3392,4379,6430,8776
1/14/2021,307,330,431,611,2264,15
1/14/2022,4918,3212,3397,4384,6433,8822
1/15/2021,328,350,464,652,2462,19
1/15/2022,4920,3212,3398,4385,6433,8833
1/16/2021,328,350,465,655,2476,19
1/16/2022,4922,3214,3400,4387,6434,8850
1/17/2021,328,350,466,655,2476,19
1/17/2022,4927,3215,3401,4387,6435,8855
1/18/2021,335,357,478,665,2502,19
1/18/2022,4938,3220,3404,4393,6437,8879
1/19/2021,354,377,497,704,2595,20
1/19/2022,4946,3227,3408,4398,6438,8935
1/2/2021,173,162,205,248,290,2
1/2/2022,4828,3160,3348,4344,6390,8408
1/20/2021,484,450,619,951,2743,59
1/20/2022,4951,3235,3412,4399,6444,8964
1/21/2021,599,547,750,1147,2929,110
1/21/2022,4956,3235,3418,4400,6447,8985
1/22/2021,656,608,820,1252,3056,122
1/22/2022,4960,3237,3418,4402,6447,8997
1/23/2021,658,609,821,1255,3075,124
1/23/2022,4966,3239,3421,4402,6447,9006
1/24/2021,658,609,821,1256,3077,124
1/24/2022,4970,3243,3423,4405,6449,9027
1/25/2021,665,624,829,1271,3142,124
1/25/2022,4974,3247,3425,4408,6451,9046
1/26/2021,678,636,845,1297,3238,130
1/26/2022,4980,3249,3426,4413,6452,9060
1/27/2021,723,673,895,1373,3350,144
1/27/2022,4987,3252,3430,4415,6452,9083
1/28/2021,831,765,1055,1580,3517,150
1/28/2022,4993,3254,3433,4417,6453,9105
1/29/2021,877,816,1108,1655,3581,157
1/29/2022,4996,3256,3433,4418,6454,9117
1/3/2021,173,162,205,248,290,2
1/3/2022,4839,3166,3351,4345,6391,8442
1/30/2021,879,816,1108,1657,3582,164
1/30/2022,4999,3256,3433,4420,6454,9123
1/31/2021,882,817,1108,1693,3597,168
1/31/2022,4999,3257,3434,4420,6455,9123
1/4/2021,181,166,216,262,354,2
1/4/2022,4846,3174,3356,4347,6392,8475
1/5/2021,189,180,238,285,434,5
1/5/2022,4856,3178,3359,4349,6395,8516
1/6/2021,199,201,262,320,641,9
1/6/2022,4857,3181,3362,4354,6397,8550
1/7/2021,209,224,295,386,814,9
1/7/2022,4861,3185,3367,4359,6404,8623
1/8/2021,233,239,325,420,886,9
1/8/2022,4868,3188,3370,4361,6405,8637
1/9/2021,233,239,325,421,899,9
1/9/2022,4874,3190,3374,4362,6407,8649
10/1/2021,4260,2750,2980,3890,5915,5399
10/10/2021,4303,2783,3017,3937,5966,5429
10/11/2021,4304,2788,3018,3937,5975,5430
10/12/2021,4311,2795,3019,3939,5977,5433
10/13/2021,4312,2797,3022,3942,5984,5436
10/14/2021,4315,2800,3024,3945,5991,5440
10/15/2021,4318,2801,3026,3951,5993,5443
10/16/2021,4321,2802,3026,3953,5994,5443
10/17/2021,4322,2803,3026,3953,5994,5444
10/18/2021,4325,2808,3033,3958,5999,5451
10/19/2021,4332,2811,3036,3961,6008,5453
10/2/2021,4261,2752,2982,3893,5919,5400
10/20/2021,4338,2817,3036,3969,6019,5455
10/21/2021,4341,2822,3042,3974,6020,5458
10/22/2021,4345,2827,3044,3977,6025,5464
10/23/2021,4347,2829,3051,3985,6039,5465
10/24/2021,4348,2831,3051,3986,6043,5466
10/25/2021,4354,2833,3057,3992,6051,5470
10/26/2021,4365,2834,3062,3997,6060,5475
10/27/2021,4372,2844,3066,4006,6063,5486
10/28/2021,4379,2847,3070,4014,6071,5489
10/29/2021,4385,2850,3073,4022,6075,5491
10/3/2021,4263,2753,2985,3895,5920,5400
10/30/2021,4385,2852,3074,4024,6078,5492
10/31/2021,4391,2853,3076,4026,6081,5492
10/4/2021,4270,2757,2986,3900,5926,5410
10/5/2021,4276,2762,2993,3906,5930,5411
10/6/2021,4279,2765,3002,3915,5936,5417
10/7/2021,4288,2774,3008,3924,5953,5419
10/8/2021,4294,2778,3014,3929,5959,5429
10/9/2021,4300,2782,3017,3937,5965,5429
11/1/2021,4399,2860,3080,4034,6096,5496
11/10/2021,4451,2897,3123,4098,6152,6023
11/11/2021,4455,2903,3128,4101,6154,6112
11/12/2021,4459,2907,3136,4103,6159,6330
11/13/2021,4470,2913,3141,4113,6174,6365
11/14/2021,4482,2916,3147,4114,6179,6412
11/15/2021,4488,2919,3153,4122,6184,6486
11/16/2021,4498,2928,3162,4129,6187,6596
11/17/2021,4506,2938,3171,4143,6198,6682
11/18/2021,4519,2948,3180,4144,6213,6756
11/19/2021,4529,2950,3183,4155,6221,6873
11/2/2021,4400,2866,3093,4046,6107,5499
11/20/2021,4540,2961,3194,4167,6225,6913
11/21/2021,4553,2964,3197,4169,6228,6940
11/22/2021,4560,2972,3203,4180,6237,7091
11/23/2021,4569,2978,3211,4186,6248,7167
11/24/2021,4576,2982,3221,4190,6251,7225
