date,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee
1/1/2021,14,19,26,21,36,
1/1/2022,839,725,663,699,1039,472
1/10/2021,22,24,38,34,88,1
1/10/2022,847,727,665,701,1040,477
1/11/2021,22,24,38,34,88,1
1/11/2022,850,729,665,701,1041,477
1/12/2021,25,30,43,40,105,1
1/12/2022,850,729,666,701,1041,479
1/13/2021,28,35,45,43,133,1
1/13/2022,852,729,666,701,1041,481
1/14/2021,35,43,59,67,143,1
1/14/2022,853,730,668,703,1042,485
1/15/2021,38,44,63,69,148,1
1/15/2022,854,730,668,703,1042,485
1/16/2021,38,44,63,69,149,1
1/16/2022,854,730,668,703,1042,485
1/17/2021,38,44,63,69,149,1
1/17/2022,854,730,668,703,1042,486
1/18/2021,41,45,64,73,156,1
1/18/2022,855,730,668,703,1042,486
1/19/2021,45,46,66,73,173,1
1/19/2022,855,730,668,704,1042,486
1/2/2021,14,19,26,21,36,
1/2/2022,839,725,663,699,1039,472
1/20/2021,46,49,68,76,190,1
1/20/2022,855,730,668,704,1042,486
1/21/2021,63,67,100,102,331,1
1/21/2022,855,730,668,704,1042,487
1/22/2021,76,89,122,130,422,1
1/22/2022,855,730,668,704,1042,488
1/23/2021,122,144,158,195,571,1
1/23/2022,855,730,668,704,1042,488
1/24/2021,124,145,160,197,571,1
1/24/2022,858,732,668,704,1043,489
1/25/2021,133,157,171,204,575,1
1/25/2022,860,732,668,704,1043,489
1/26/2021,134,157,171,204,576,1
1/26/2022,861,732,668,704,1043,491
1/27/2021,150,170,181,220,589,1
1/27/2022,862,732,668,704,1043,492
1/28/2021,199,212,225,273,628,4
1/28/2022,862,732,672,704,1043,494
1/29/2021,225,238,247,295,646,4
1/3/2021,14,19,26,21,36,
1/3/2022,839,725,663,700,1039,474
1/30/2021,225,239,247,295,647,4
1/31/2021,225,239,247,295,647,4
1/4/2021,14,19,26,21,36,1
1/4/2022,842,725,663,701,1039,475
1/5/2021,18,19,28,22,51,1
1/5/2022,845,727,663,701,1040,476
1/6/2021,19,20,30,26,58,1
1/6/2022,845,727,663,701,1040,476
1/7/2021,21,23,35,32,80,1
1/7/2022,845,727,664,701,1040,476
1/8/2021,22,24,38,34,88,1
1/8/2022,845,727,664,701,1040,476
1/9/2021,22,24,38,34,88,1
1/9/2022,845,727,665,701,1040,476
10/1/2021,753,680,626,679,1015,275
10/10/2021,764,685,626,681,1017,278
10/11/2021,766,685,626,681,1017,278
10/12/2021,768,686,626,681,1017,278
10/13/2021,770,687,626,681,1018,278
10/14/2021,774,688,627,681,1018,279
10/15/2021,776,689,627,681,1018,281
10/16/2021,777,689,627,681,1018,281
10/17/2021,777,689,627,681,1018,281
10/18/2021,779,690,630,681,1019,281
10/19/2021,779,691,630,682,1019,281
10/2/2021,753,680,626,679,1016,275
10/20/2021,780,691,630,684,1019,281
10/21/2021,780,691,631,684,1019,281
10/22/2021,782,692,633,684,1019,281
10/23/2021,782,692,633,684,1019,281
10/24/2021,782,692,633,684,1019,281
10/25/2021,784,692,633,684,1019,281
10/26/2021,784,692,633,684,1019,283
10/27/2021,785,692,634,684,1019,283
10/28/2021,786,692,635,684,1019,285
10/29/2021,786,693,636,684,1019,286
10/3/2021,753,680,626,679,1016,275
10/30/2021,786,693,636,684,1019,286
10/31/2021,786,693,636,684,1019,286
10/4/2021,754,681,626,679,1016,277
10/5/2021,755,682,626,679,1016,277
10/6/2021,757,683,626,679,1016,277
10/7/2021,760,684,626,681,1017,277
10/8/2021,764,685,626,681,1017,278
10/9/2021,764,685,626,681,1017,278
11/1/2021,787,693,636,684,1020,288
11/10/2021,797,698,641,687,1023,349
11/11/2021,799,698,642,687,1024,350
11/12/2021,804,699,644,687,1024,376
11/13/2021,804,699,644,687,1024,377
11/14/2021,804,699,644,687,1024,377
11/15/2021,805,701,644,687,1025,379
11/16/2021,805,701,645,687,1026,381
11/17/2021,805,701,646,687,1026,386
11/18/2021,806,703,646,687,1026,386
11/19/2021,808,703,647,687,1026,390
11/2/2021,789,695,636,684,1020,288
11/20/2021,808,703,647,687,1026,390
11/21/2021,808,703,647,687,1026,390
11/22/2021,808,704,649,687,1028,392
11/23/2021,808,705,649,687,1028,393
11/24/2021,809,705,649,687,1028,396
11/25/2021,809,705,649,687,1028,396
11/26/2021,809,705,649,688,1028,396
11/27/2021,811,705,650,689,1029,411
11/28/2021,811,705,650,689,1029,411
11/29/2021,811,705,651,689,1029,412
11/3/2021,790,696,636,684,1020,288
11/30/2021,814,707,651,689,1029,415
11/4/2021,795,696,636,686,1020,343
11/5/2021,796,698,637,686,1021,345
11/6/2021,796,698,637,686,1021,345
11/7/2021,796,698,637,686,1021,345
11/8/2021,797,698,637,687,1023,345
11/9/2021,797,698,641,687,1023,349
12/1/2021,815,708,651,689,1030,415
12/10/2021,828,721,657,691,1033,447
12/11/2021,828,721,657,691,1033,447
12/12/2021,828,721,657,691,1033,447
12/13/2021,828,721,657,691,1034,448
12/14/2021,829,721,657,692,1036,448
12/15/2021,829,721,657,692,1036,449
12/16/2021,833,722,658,695,1038,451
12/17/2021,833,722,658,695,1038,454
12/18/2020,,,2,,,
12/18/2021,833,722,658,695,1038,454
12/19/2020,,,2,,,
12/19/2021,833,722,658,695,1038,454
12/2/2021,818,711,652,690,1030,415
12/20/2020,,,2,,,
12/20/2021,834,723,658,695,1038,456
12/21/2020,3,5,6,1,,
12/21/2021,834,723,658,695,1038,456
12/22/2020,6,7,16,10,2,
12/22/2021,834,723,660,695,1038,457
12/23/2020,8,9,16,11,4,
12/23/2021,836,723,660,696,1038,460
12/24/2020,8,10,16,12,6,
12/24/2021,836,723,660,696,1038,460
12/25/2020,8,10,16,12,6,
12/25/2021,836,723,660,696,1038,460
12/26/2020,8,11,16,12,6,
12/26/2021,836,723,660,696,1038,460
12/27/2020,8,11,16,12,6,
12/27/2021,836,723,661,697,1038,461
12/28/2020,8,13,16,12,6,
12/28/2021,838,723,662,698,1038,465
12/29/2020,9,14,19,13,8,
12/29/2021,838,723,662,698,1038,466
12/3/2021,822,714,653,690,1030,434
12/30/2020,11,14,19,13,27,
12/30/2021,838,724,663,699,1039,469
12/31/2020,13,19,26,21,35,
12/31/2021,838,724,663,699,1039,470
12/4/2021,822,714,653,690,1030,434
12/5/2021,822,714,653,690,1030,435
12/6/2021,822,716,653,690,1030,435
12/7/2021,824,717,654,690,1030,436
12/8/2021,825,718,655,690,1032,436
12/9/2021,828,721,657,691,1033,438
2/1/2021,226,239,252,295,650,4
2/10/2021,294,292,318,384,746,10
2/11/2021,305,310,328,394,763,12
2/12/2021,330,332,351,425,804,17
2/13/2021,330,332,352,425,808,17
2/14/2021,330,332,352,425,808,17
2/15/2021,331,334,354,428,808,17
2/16/2021,338,340,364,433,811,18
2/17/2021,339,340,366,435,819,19
2/18/2021,341,344,374,439,824,19
2/19/2021,341,344,374,439,825,19
2/2/2021,232,244,258,304,673,4
2/20/2021,342,344,374,439,825,19
2/21/2021,342,344,374,439,825,19
2/22/2021,343,346,374,441,825,19
2/23/2021,343,348,375,441,827,19
2/24/2021,345,349,378,444,830,19
2/25/2021,346,349,382,450,830,19
2/26/2021,355,364,392,466,838,19
2/27/2021,355,364,392,466,838,19
2/28/2021,355,364,392,466,839,19
2/3/2021,232,244,260,312,692,4
2/4/2021,239,250,263,322,702,4
2/5/2021,263,263,291,361,730,4
2/6/2021,264,263,291,361,731,4
2/7/2021,264,263,291,361,731,4
2/8/2021,268,266,295,364,733,4
2/9/2021,269,274,300,374,736,5
3/1/2021,359,367,393,473,842,19
3/10/2021,402,402,424,508,866,27
3/11/2021,407,406,425,512,867,27
3/12/2021,410,416,430,517,875,29
3/13/2021,410,416,430,517,876,29
3/14/2021,410,416,430,517,876,29
3/15/2021,411,418,434,523,892,30
3/16/2021,414,422,434,523,895,30
3/17/2021,420,431,443,531,904,31
3/18/2021,420,432,443,538,907,31
3/19/2021,430,435,447,543,911,33
3/2/2021,369,375,398,477,850,22
3/20/2021,430,435,447,543,912,33
3/21/2021,430,435,447,543,912,33
3/22/2021,431,436,447,543,912,33
3/23/2021,434,439,447,547,912,34
3/24/2021,435,439,448,547,914,34
3/25/2021,441,448,451,553,921,34
3/26/2021,442,448,454,553,921,34
3/27/2021,443,449,455,553,921,35
3/28/2021,445,449,455,555,921,35
3/29/2021,446,450,459,555,921,35
3/3/2021,375,383,407,482,858,22
3/30/2021,448,451,462,558,925,35
3/31/2021,451,452,463,558,925,35
3/4/2021,381,389,410,486,860,22
3/5/2021,386,391,414,492,860,22
3/6/2021,386,391,414,492,860,22
3/7/2021,387,391,414,492,860,22
3/8/2021,391,393,415,495,861,24
3/9/2021,400,401,423,507,865,25
4/1/2021,457,463,472,562,931,38
4/10/2021,476,478,484,576,942,38
4/11/2021,477,478,484,576,942,38
4/12/2021,480,479,489,578,942,39
4/13/2021,480,480,490,579,944,39
4/14/2021,480,484,491,581,944,39
4/15/2021,483,487,496,583,947,39
4/16/2021,487,490,499,583,947,39
4/17/2021,487,490,499,583,947,39
4/18/2021,487,490,499,583,947,39
4/19/2021,487,491,499,583,947,40
4/2/2021,459,468,475,564,931,38
4/20/2021,489,494,500,583,949,40
4/21/2021,490,496,501,583,951,40
4/22/2021,495,505,504,584,954,41
4/23/2021,495,506,504,586,954,41
4/24/2021,495,507,504,587,954,41
4/25/2021,495,507,504,587,954,41
4/26/2021,495,508,504,587,954,41
4/27/2021,497,512,510,590,955,43
4/28/2021,500,512,510,590,955,43
4/29/2021,504,513,510,590,955,43
4/3/2021,459,468,475,564,931,38
4/30/2021,505,515,510,593,957,43
4/4/2021,459,468,475,564,931,38
