date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,617,988,962,763,555,6
1/1/2022,41951,33461,34749,39882,81990,25951
1/10/2021,1158,1711,1782,1511,2346,15
1/10/2022,42486,33765,35012,40229,82482,27097
1/11/2021,1207,1792,1868,1577,2527,19
1/11/2022,42549,33784,35049,40263,82541,27239
1/12/2021,1294,1909,1994,1675,2814,19
1/12/2022,42615,33815,35076,40292,82578,27389
1/13/2021,1402,2048,2147,1851,3222,21
1/13/2022,42694,33847,35116,40342,82631,27506
1/14/2021,1501,2230,2306,2004,3747,22
1/14/2022,42785,33892,35152,40378,82674,27664
1/15/2021,1621,2390,2486,2138,4130,23
1/15/2022,42846,33917,35170,40402,82690,27821
1/16/2021,1680,2479,2588,2230,4757,25
1/16/2022,42865,33930,35178,40411,82699,27862
1/17/2021,1700,2508,2632,2266,4813,26
1/17/2022,42911,33954,35192,40429,82744,27986
1/18/2021,1770,2621,2714,2366,5043,28
1/18/2022,42985,33982,35216,40445,82774,28097
1/19/2021,1843,2698,2804,2455,5564,30
1/19/2022,43039,34008,35246,40475,82803,28183
1/2/2021,697,1106,1093,868,637,7
1/2/2022,41975,33477,34760,39903,82027,25978
1/20/2021,1921,2825,2913,2577,6342,35
1/20/2022,43092,34044,35275,40512,82841,28291
1/21/2021,2012,2959,3085,2748,7100,39
1/21/2022,43128,34071,35301,40541,82863,28396
1/22/2021,2159,3127,3273,2940,7864,42
1/22/2022,43159,34090,35317,40556,82874,28493
1/23/2021,2242,3295,3434,3101,8461,44
1/23/2022,43179,34101,35323,40569,82883,28527
1/24/2021,2280,3328,3496,3131,8622,46
1/24/2022,43216,34132,35353,40597,82908,28592
1/25/2021,2358,3401,3586,3257,9234,48
1/25/2022,43267,34153,35376,40614,82930,28693
1/26/2021,2431,3484,3687,3374,9814,49
1/26/2022,43315,34178,35389,40637,82961,28800
1/27/2021,2543,3610,3848,3566,10549,50
1/27/2022,43366,34204,35420,40661,82980,28878
1/28/2021,2623,3723,3969,3716,11573,50
1/28/2022,43416,34237,35434,40682,83002,28951
1/29/2021,2736,3846,4108,3900,12592,58
1/29/2022,43444,34250,35449,40695,83007,29070
1/3/2021,725,1150,1141,894,660,8
1/3/2022,42034,33511,34794,39960,82104,26083
1/30/2021,2805,3935,4245,4057,13388,61
1/30/2022,43461,34254,35463,40702,83020,29097
1/31/2021,2842,3957,4276,4084,13544,62
1/31/2022,43480,34261,35467,40712,83029,29129
1/4/2021,788,1249,1234,985,893,9
1/4/2022,42101,33547,34826,40013,82188,26230
1/5/2021,883,1358,1325,1084,1129,10
1/5/2022,42170,33582,34853,40056,82252,26417
1/6/2021,996,1484,1467,1213,1404,12
1/6/2022,42241,33614,34901,40094,82323,26564
1/7/2021,1060,1569,1581,1322,1742,14
1/7/2022,42339,33667,34938,40147,82394,26770
1/8/2021,1116,1651,1722,1461,2188,15
1/8/2022,42386,33695,34953,40170,82410,26946
1/9/2021,1148,1696,1767,1499,2325,15
1/9/2022,42410,33706,34961,40182,82422,26984
10/1/2021,36249,29969,31817,37000,76928,17922
10/10/2021,36953,30393,32124,37210,77191,18261
10/11/2021,37052,30459,32172,37240,77235,18320
10/12/2021,37132,30504,32205,37262,77263,18351
10/13/2021,37221,30550,32240,37279,77284,18386
10/14/2021,37298,30595,32269,37312,77305,18410
10/15/2021,37401,30652,32315,37352,77343,18457
10/16/2021,37470,30685,32344,37369,77358,18481
10/17/2021,37508,30715,32365,37382,77368,18497
10/18/2021,37584,30768,32410,37410,77406,18520
10/19/2021,37647,30802,32439,37440,77429,18559
10/2/2021,36299,30009,31852,37030,76943,17963
10/20/2021,37705,30843,32479,37474,77464,18581
10/21/2021,37798,30886,32513,37501,77494,18608
10/22/2021,37893,30949,32558,37536,77547,18640
10/23/2021,37967,31007,32591,37552,77582,18667
10/24/2021,37994,31022,32609,37560,77612,18684
10/25/2021,38066,31072,32656,37589,77692,18702
10/26/2021,38153,31127,32711,37613,77753,18745
10/27/2021,38246,31184,32758,37653,77823,18779
10/28/2021,38370,31247,32801,37697,77908,18804
10/29/2021,38467,31296,32851,37741,77964,18834
10/3/2021,36354,30040,31868,37043,76952,17981
10/30/2021,38529,31335,32883,37756,77988,18848
10/31/2021,38557,31352,32901,37767,77999,18862
10/4/2021,36439,30100,31914,37065,77007,18036
10/5/2021,36535,30149,31938,37097,77046,18081
10/6/2021,36645,30210,31987,37126,77090,18143
10/7/2021,36737,30261,32021,37152,77138,18174
10/8/2021,36844,30328,32068,37188,77163,18213
10/9/2021,36915,30368,32105,37202,77175,18245
11/1/2021,38614,31404,32933,37805,78079,18894
11/10/2021,39284,31786,33269,38064,78583,19837
11/11/2021,39354,31833,33308,38093,78640,20046
11/12/2021,39446,31893,33343,38118,78709,20268
11/13/2021,39492,31917,33368,38134,78730,20515
11/14/2021,39520,31938,33379,38143,78750,20589
11/15/2021,39582,31986,33421,38177,78819,20739
11/16/2021,39651,32033,33449,38208,78874,20915
11/17/2021,39728,32080,33486,38246,78929,21111
11/18/2021,39798,32124,33519,38273,79003,21254
11/19/2021,39863,32173,33560,38313,79066,21437
11/2/2021,38688,31443,32970,37833,78151,18917
11/20/2021,39917,32209,33588,38329,79087,21855
11/21/2021,39950,32219,33603,38353,79110,21909
11/22/2021,40027,32260,33645,38389,79177,22013
11/23/2021,40132,32320,33680,38435,79242,22177
11/24/2021,40207,32367,33708,38477,79291,22380
11/25/2021,40208,32367,33708,38477,79291,22380
11/26/2021,40244,32392,33746,38518,79325,22492
11/27/2021,40263,32408,33759,38533,79341,22551
11/28/2021,40281,32418,33770,38545,79358,22585
11/29/2021,40332,32456,33797,38592,79427,22671
11/3/2021,38761,31493,33010,37867,78210,18945
11/30/2021,40394,32494,33829,38637,79505,22781
11/4/2021,38815,31532,33042,37900,78278,18984
11/5/2021,38910,31588,33104,37941,78368,19086
11/6/2021,38993,31633,33130,37967,78393,19244
11/7/2021,39048,31649,33147,37979,78411,19307
11/8/2021,39144,31692,33192,38009,78477,19453
11/9/2021,39221,31741,33230,38036,78526,19637
12/1/2020,1,1,2,,1,
12/1/2021,40480,32534,33872,38681,79573,22920
12/10/2020,2,1,2,,2,
12/10/2021,41024,32877,34192,39076,80370,23964
12/11/2020,2,1,2,,2,
12/11/2021,41053,32904,34214,39101,80400,24093
12/12/2020,2,1,2,,2,
12/12/2021,41074,32918,34222,39113,80426,24121
12/13/2020,2,1,2,,2,
12/13/2021,41130,32948,34245,39154,80524,24186
12/14/2020,2,1,2,,2,
12/14/2021,41174,32979,34280,39197,80614,24263
12/15/2020,2,1,2,,2,
12/15/2021,41227,33010,34317,39252,80718,24348
12/16/2020,3,2,6,,2,
12/16/2021,41291,33061,34358,39314,80844,24522
12/17/2020,11,13,18,4,4,
12/17/2021,41342,33096,34385,39359,80942,24623
12/18/2020,20,23,27,9,5,
12/18/2021,41370,33114,34406,39381,80983,24780
12/19/2020,24,30,34,15,8,
12/19/2021,41391,33133,34418,39410,81019,24809
12/2/2020,1,1,2,,1,
12/2/2021,40559,32583,33913,38731,79657,23054
12/20/2020,24,35,35,19,9,
12/20/2021,41454,33171,34452,39474,81154,24963
12/21/2020,50,82,81,36,22,1
12/21/2021,41524,33203,34491,39548,81298,25086
12/22/2020,106,153,141,81,40,1
12/22/2021,41581,33247,34535,39589,81411,25228
12/23/2020,161,243,253,160,74,2
12/23/2021,41641,33272,34570,39638,81509,25335
12/24/2020,178,263,267,174,78,2
