date,pcr_tests_MARICOPA,pcr_pos_test_MARICOPA,pcr_positivity_MARICOPA
2022-01-31 00:00:00,201,8,0.0398009950248756
2022-01-30 00:00:00,4808,1228,0.2554076539101498
2022-01-29 00:00:00,14812,4958,0.3347285984337024
2022-01-28 00:00:00,27153,7140,0.262954369682908
2022-01-27 00:00:00,29899,8054,0.2693735576440684
2022-01-26 00:00:00,29973,9023,0.3010376005071231
2022-01-25 00:00:00,34251,10139,0.2960205541444046
2022-01-24 00:00:00,38319,11991,0.3129257026540359
2022-01-23 00:00:00,18891,6965,0.3686940871314383
2022-01-22 00:00:00,24362,8732,0.3584270585337821
2022-01-21 00:00:00,36753,12374,0.3366799989116535
2022-01-20 00:00:00,41584,13949,0.3354415159676799
2022-01-19 00:00:00,43611,15138,0.3471142601637202
2022-01-18 00:00:00,43647,15790,0.3617659862075286
2022-01-17 00:00:00,40592,14804,0.364702404414663
2022-01-16 00:00:00,22752,8915,0.3918336849507736
2022-01-15 00:00:00,24949,9386,0.376207463224979
2022-01-14 00:00:00,46724,15813,0.3384342093998802
2022-01-13 00:00:00,47005,15855,0.3373045420699926
2022-01-12 00:00:00,48767,16811,0.344720815305432
2022-01-11 00:00:00,51138,17571,0.3435996714771794
2022-01-10 00:00:00,52309,17492,0.3343975224148808
2022-01-09 00:00:00,27088,9730,0.3591996455995275
2022-01-08 00:00:00,27520,9613,0.3493095930232558
2022-01-07 00:00:00,43917,13381,0.3046883894619396
2022-01-06 00:00:00,45324,13438,0.2964875121348513
2022-01-05 00:00:00,43324,13827,0.3191533561074693
2022-01-04 00:00:00,43420,13152,0.3029018885306311
2022-01-03 00:00:00,44261,12895,0.291340005874246
2022-01-02 00:00:00,19726,6039,0.3061441752002434
2022-01-01 00:00:00,10560,3280,0.3106060606060606
2021-12-31 00:00:00,20832,5319,0.2553283410138249
2021-12-30 00:00:00,31229,6949,0.2225175317813571
2021-12-29 00:00:00,29514,6922,0.2345327641119469
2021-12-28 00:00:00,28653,6338,0.221198478344327
2021-12-27 00:00:00,26621,5508,0.2069043236542579
2021-12-26 00:00:00,11672,2568,0.2200137080191912
2021-12-25 00:00:00,3940,846,0.2147208121827411
2021-12-24 00:00:00,14232,2269,0.1594294547498595
2021-12-23 00:00:00,25399,3633,0.1430371274459625
2021-12-22 00:00:00,26126,3583,0.1371430758631249
2021-12-21 00:00:00,25541,3068,0.1201205904232411
2021-12-20 00:00:00,25170,2972,0.1180770758839889
2021-12-19 00:00:00,12870,1511,0.1174048174048174
2021-12-18 00:00:00,13106,1533,0.1169693270257897
2021-12-17 00:00:00,20249,2138,0.1055854610104203
2021-12-16 00:00:00,22426,2294,0.102291982520289
2021-12-15 00:00:00,20325,2347,0.1154735547355474
2021-12-14 00:00:00,23173,2413,0.1041298062400207
2021-12-13 00:00:00,23070,2552,0.1106198526224534
2021-12-12 00:00:00,11663,1487,0.1274972134099289
2021-12-11 00:00:00,12858,1516,0.1179032508943848
2021-12-10 00:00:00,19491,2123,0.1089220665948387
2021-12-09 00:00:00,20985,2147,0.1023111746485585
2021-12-08 00:00:00,21021,2516,0.1196898339755483
2021-12-07 00:00:00,23655,2435,0.1029380680617206
2021-12-06 00:00:00,24812,2909,0.1172416572626149
2021-12-05 00:00:00,12120,1580,0.1303630363036304
2021-12-04 00:00:00,12281,1764,0.1436365116847162
2021-12-03 00:00:00,22285,2545,0.1142023782813552
2021-12-02 00:00:00,21948,2543,0.1158647712775652
2021-12-01 00:00:00,22179,3061,0.1380134361332793
2021-11-30 00:00:00,23198,2746,0.118372273471851
2021-11-29 00:00:00,26154,3425,0.1309551120287528
