date,Arizona_cume,Arizona,Apache_cume,Apache,Coconino_cume,Coconino,Cochise_cume,Cochise,Graham_cume,Graham,Greenlee_cume,Greenlee,Gila_cume,Gila,La Paz_cume,La Paz,Maricopa_cume,Maricopa,Mohave_cume,Mohave,Navajo_cume,Navajo,Pinal_cume,Pinal,Pima_cume,Pima,Santa Cruz_cume,Santa Cruz,Yavapai_cume,Yavapai,Yuma_cume,Yuma
2020-12-01,323,,2.0,,1.0,,4.0,,,,,,1.0,,,,188.0,,1.0,,,,6.0,,96,,1.0,,2.0,,8.0,
2020-12-02,355,32.0,3.0,1.0,2.0,1.0,,,,,,,,,,,207.0,19.0,,,1.0,,,,103,7.0,,,,,,
2020-12-03,386,31.0,5.0,2.0,3.0,1.0,,,,,,,,,,,219.0,12.0,,,,,7.0,1.0,112,9.0,2.0,1.0,,,9.0,1.0
2020-12-04,398,12.0,6.0,1.0,,,,,,,,,,,,,225.0,6.0,,,2.0,1.0,,,115,3.0,,,,,10.0,1.0
2020-12-05,402,4.0,,,,,,,,,,,,,,,227.0,2.0,,,,,,,116,1.0,,,,,,
2020-12-06,407,5.0,,,,,5.0,1.0,,,,,,,,,,,,,3.0,1.0,,,118,2.0,,,3.0,1.0,,
2020-12-07,433,26.0,8.0,2.0,,,,,,,,,,,,,237.0,10.0,,,4.0,1.0,,,122,4.0,,,,,,
2020-12-08,454,21.0,9.0,1.0,,,,,,,,,,,,,246.0,9.0,,,,,,,125,3.0,,,,,11.0,1.0
2020-12-09,477,23.0,11.0,2.0,,,,,,,,,,,,,255.0,9.0,,,,,8.0,1.0,136,11.0,,,,,,
2020-12-10,506,29.0,,,,,,,,,,,,,,,271.0,16.0,2.0,1.0,6.0,2.0,,,140,4.0,,,,,12.0,1.0
2020-12-11,524,18.0,,,,,,,,,,,,,,,279.0,8.0,,,,,,,149,9.0,,,,,,
2020-12-12,545,21.0,,,4.0,1.0,,,,,,,,,,,287.0,8.0,4.0,2.0,,,,,155,6.0,,,4.0,1.0,14.0,2.0
2020-12-13,561,16.0,12.0,1.0,,,,,,,,,,,,,297.0,10.0,,,7.0,1.0,9.0,1.0,157,2.0,,,,,,
2020-12-14,588,27.0,,,,,,,,,,,,,,,313.0,16.0,,,8.0,1.0,,,164,7.0,,,,,,
2020-12-15,708,120.0,19.0,7.0,15.0,11.0,6.0,1.0,,,,,,,,,353.0,40.0,,,21.0,13.0,,,194,30.0,,,,,,
2020-12-16,1382,674.0,54.0,35.0,147.0,132.0,7.0,1.0,,,,,,,,,412.0,59.0,6.0,2.0,51.0,30.0,13.0,4.0,204,10.0,,,7.0,3.0,20.0,6.0
2020-12-17,4698,3316.0,102.0,48.0,277.0,130.0,18.0,11.0,79.0,,,,70.0,69.0,,,1683.0,1271.0,,,132.0,81.0,45.0,32.0,1439,1235.0,9.0,7.0,11.0,4.0,45.0,25.0
2020-12-18,8485,3787.0,141.0,39.0,480.0,203.0,26.0,8.0,146.0,67.0,2.0,,110.0,40.0,,,3378.0,1695.0,8.0,2.0,204.0,72.0,73.0,28.0,2822,1383.0,16.0,7.0,,,46.0,1.0
2020-12-19,11079,2594.0,142.0,1.0,525.0,45.0,33.0,7.0,,,,,112.0,2.0,,,5056.0,1678.0,,,206.0,2.0,89.0,16.0,3559,737.0,19.0,3.0,14.0,3.0,49.0,3.0
