date,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise
1/1/2021,332,323,276,285,214,2
1/1/2022,14407,9927,9349,12293,24744,11787
1/10/2021,451,461,388,395,651,4
1/11/2021,463,476,412,413,850,4
1/12/2021,469,484,420,423,1066,5
1/13/2021,488,518,443,450,1382,5
1/14/2021,493,526,456,461,1634,5
1/15/2021,498,533,466,472,2060,5
1/16/2021,513,539,474,484,2417,5
1/17/2021,516,540,477,486,2431,5
1/18/2021,519,545,484,495,2608,5
1/19/2021,537,557,499,512,2819,5
1/2/2021,333,326,280,288,217,2
1/20/2021,548,572,514,536,3198,6
1/21/2021,554,586,526,559,3577,6
1/22/2021,569,594,534,567,3744,6
1/23/2021,595,631,568,602,4102,6
1/24/2021,605,635,574,623,4175,6
1/25/2021,630,657,615,670,4366,6
1/26/2021,652,700,664,729,4582,7
1/27/2021,679,739,707,774,4971,7
1/28/2021,728,778,761,852,5587,8
1/29/2021,769,823,829,925,5961,8
1/3/2021,344,340,292,303,242,2
1/30/2021,771,828,831,930,5979,8
1/31/2021,776,831,834,938,6006,8
1/4/2021,350,349,297,305,263,2
1/5/2021,370,376,311,320,274,2
1/6/2021,392,394,330,344,292,2
1/7/2021,400,401,339,354,322,2
1/8/2021,430,434,368,377,353,3
1/9/2021,445,457,388,393,648,4
10/1/2021,12582,8571,8139,11059,23122,5983
10/10/2021,12729,8650,8228,11111,23176,6059
10/11/2021,12743,8661,8236,11116,23184,6069
10/12/2021,12763,8667,8241,11121,23187,6081
10/13/2021,12783,8685,8246,11124,23191,6093
10/14/2021,12815,8705,8265,11141,23202,6104
10/15/2021,12834,8720,8277,11156,23209,6112
10/16/2021,12866,8749,8291,11165,23213,6666
10/17/2021,12875,8751,8297,11166,23217,6673
10/18/2021,12894,8773,8310,11176,23226,6685
10/19/2021,12911,8781,8321,11188,23234,6692
10/2/2021,12590,8572,8143,11062,23123,5990
10/20/2021,12918,8793,8326,11195,23240,6697
10/21/2021,12928,8805,8334,11209,23248,6704
10/22/2021,12960,8835,8353,11221,23271,6723
10/23/2021,12971,8836,8354,11226,23279,6728
10/24/2021,12976,8837,8357,11231,23289,6729
10/25/2021,12991,8847,8368,11238,23321,6733
10/26/2021,13006,8868,8381,11247,23343,6739
10/27/2021,13021,8884,8394,11259,23367,6741
10/28/2021,13043,8898,8409,11270,23403,6751
10/29/2021,13063,8912,8425,11286,23442,6767
10/3/2021,12595,8573,8144,11062,23123,5991
10/30/2021,13069,8915,8430,11292,23450,6771
10/31/2021,13074,8917,8431,11294,23456,6771
10/4/2021,12616,8578,8160,11066,23131,5998
10/5/2021,12648,8592,8170,11074,23135,6007
10/6/2021,12669,8609,8190,11082,23146,6014
10/7/2021,12692,8621,8202,11093,23154,6031
10/8/2021,12707,8639,8219,11107,23172,6051
10/9/2021,12723,8646,8224,11110,23174,6059
11/1/2021,13093,8928,8440,11305,23484,6781
11/10/2021,13295,9066,8573,11420,23695,7204
11/11/2021,13318,9089,8592,11435,23724,7306
11/12/2021,13362,9130,8626,11468,23773,7563
11/13/2021,13398,9166,8652,11481,23789,8144
11/14/2021,13414,9173,8663,11491,23793,8194
11/15/2021,13431,9196,8676,11506,23813,8292
11/16/2021,13454,9215,8689,11524,23838,8422
11/17/2021,13478,9228,8709,11538,23864,8699
11/18/2021,13501,9243,8724,11557,23898,8777
