date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,626,984,955,758,543,6
1/1/2022,41430,33196,34366,39596,80839,25881
1/10/2021,1167,1716,1760,1491,2311,14
1/11/2021,1215,1797,1847,1558,2491,19
1/12/2021,1302,1913,1971,1657,2773,19
1/13/2021,1414,2051,2120,1834,3182,21
1/14/2021,1513,2233,2280,1984,3706,22
1/15/2021,1633,2390,2460,2119,4086,23
1/16/2021,1691,2479,2561,2211,4704,26
1/17/2021,1710,2508,2606,2247,4759,26
1/18/2021,1777,2620,2685,2345,4982,27
1/19/2021,1849,2695,2768,2431,5489,30
1/2/2021,707,1102,1084,864,624,7
1/20/2021,1925,2821,2876,2555,6263,35
1/21/2021,2018,2953,3047,2724,7013,39
1/22/2021,2166,3121,3231,2916,7773,42
1/23/2021,2248,3288,3393,3073,8367,45
1/24/2021,2284,3321,3454,3104,8528,47
1/25/2021,2363,3394,3544,3231,9128,49
1/26/2021,2436,3477,3642,3348,9702,50
1/27/2021,2548,3604,3801,3538,10430,51
1/28/2021,2626,3717,3921,3689,11449,51
1/29/2021,2739,3840,4061,3874,12458,59
1/3/2021,735,1147,1130,888,647,7
1/30/2021,2810,3929,4197,4031,13247,62
1/31/2021,2846,3951,4229,4060,13401,64
1/4/2021,798,1246,1223,978,876,8
1/5/2021,892,1358,1313,1074,1111,9
1/6/2021,1008,1484,1452,1201,1379,11
1/7/2021,1071,1572,1564,1308,1716,13
1/8/2021,1125,1656,1699,1443,2153,14
1/9/2021,1157,1701,1744,1480,2290,14
10/1/2021,35826,29779,31548,36810,76013,17980
10/10/2021,36500,30197,31838,37006,76261,18328
10/11/2021,36602,30265,31886,37035,76300,18388
10/12/2021,36662,30296,31912,37051,76321,18409
10/13/2021,36742,30338,31945,37066,76341,18438
10/14/2021,36822,30387,31980,37099,76362,18461
10/15/2021,36926,30447,32024,37141,76396,18508
10/16/2021,36991,30481,32052,37157,76410,18534
10/17/2021,37031,30511,32071,37170,76419,18550
10/18/2021,37112,30565,32114,37201,76462,18572
10/19/2021,37175,30601,32141,37229,76487,18615
10/2/2021,35875,29818,31581,36838,76028,18021
10/20/2021,37230,30644,32180,37257,76523,18637
10/21/2021,37321,30686,32212,37286,76548,18670
10/22/2021,37417,30751,32261,37322,76599,18705
10/23/2021,37486,30807,32292,37339,76628,18732
10/24/2021,37515,30823,32308,37347,76653,18748
10/25/2021,37583,30873,32351,37374,76729,18767
10/26/2021,37670,30925,32402,37397,76791,18809
10/27/2021,37760,30982,32446,37438,76856,18842
10/28/2021,37881,31046,32489,37481,76937,18867
10/29/2021,37978,31099,32541,37526,76982,18898
10/3/2021,35923,29846,31596,36849,76035,18038
10/30/2021,38042,31139,32570,37541,77005,18913
10/31/2021,38067,31155,32587,37551,77013,18925
10/4/2021,36007,29904,31640,36871,76090,18094
10/5/2021,36097,29954,31664,36902,76130,18140
10/6/2021,36209,30016,31712,36930,76172,18208
10/7/2021,36290,30066,31739,36953,76212,18243
10/8/2021,36386,30132,31782,36985,76233,18278
10/9/2021,36463,30174,31818,36998,76246,18312
11/1/2021,38121,31197,32617,37583,77083,18952
11/10/2021,38794,31573,32948,37837,77544,19875
11/11/2021,38864,31618,32985,37868,77601,20075
11/12/2021,38954,31679,33019,37891,77671,20291
11/13/2021,39001,31705,33042,37908,77692,20536
11/14/2021,39031,31726,33055,37916,77715,20611
11/15/2021,39094,31774,33097,37951,77782,20761
11/16/2021,39159,31820,33125,37983,77839,20933
11/17/2021,39235,31868,33160,38017,77896,21122
11/18/2021,39310,31911,33194,38044,77969,21261
11/19/2021,39367,31958,33233,38077,78018,21440
11/2/2021,38194,31239,32650,37609,77146,18974
11/20/2021,39421,31994,33261,38091,78037,21845
11/21/2021,39454,32005,33277,38115,78058,21897
11/22/2021,39532,32041,33321,38152,78123,21992
11/23/2021,39634,32101,33357,38195,78188,22145
11/24/2021,39708,32154,33383,38236,78234,22342
11/25/2021,39709,32154,33383,38236,78234,22342
11/26/2021,39749,32177,33415,38274,78268,22453
11/27/2021,39767,32191,33429,38287,78282,22509
11/28/2021,39784,32202,33438,38300,78300,22540
11/29/2021,39836,32240,33463,38346,78365,22619
11/3/2021,38267,31283,32691,37637,77197,19000
11/30/2021,39903,32277,33496,38390,78444,22728
11/4/2021,38321,31318,32723,37667,77264,19037
11/5/2021,38410,31376,32788,37701,77348,19137
11/6/2021,38498,31419,32811,37726,77370,19286
11/7/2021,38555,31435,32827,37738,77387,19348
11/8/2021,38648,31479,32870,37776,77454,19494
11/9/2021,38731,31529,32913,37807,77499,19678
12/1/2020,1,1,2,,1,
12/1/2021,39989,32320,33535,38433,78513,22870
12/10/2020,2,1,2,,2,
12/10/2021,40521,32652,33841,38811,79278,23908
12/11/2020,2,1,2,,2,
12/11/2021,40551,32675,33863,38832,79307,24044
12/12/2020,2,1,2,,2,
12/12/2021,40573,32688,33871,38844,79334,24073
12/13/2020,2,1,2,,2,
12/13/2021,40632,32715,33891,38888,79429,24145
12/14/2020,2,1,2,,2,
12/14/2021,40669,32740,33921,38929,79505,24221
12/15/2020,2,1,2,,2,
12/15/2021,40725,32768,33954,38974,79593,24305
12/16/2020,3,2,6,,2,
12/16/2021,40794,32816,33994,39037,79714,24474
12/17/2020,11,13,18,4,4,
12/17/2021,40845,32849,34017,39078,79812,24576
12/18/2020,21,22,27,9,5,
12/18/2021,40873,32867,34037,39101,79854,24724
12/19/2020,25,30,33,15,8,
12/19/2021,40895,32881,34049,39129,79892,24753
12/2/2020,1,1,2,,1,
12/2/2021,40067,32367,33572,38485,78592,22993
12/20/2020,25,35,34,19,9,
12/20/2021,40961,32917,34081,39194,80024,24901
12/21/2020,51,82,80,36,22,1
12/21/2021,41023,32949,34118,39264,80164,25020
12/22/2020,109,153,139,81,38,1
12/22/2021,41079,32991,34159,39306,80273,25159
12/23/2020,167,242,250,158,72,2
12/23/2021,41134,33017,34195,39353,80366,25270
12/24/2020,184,262,266,172,75,2
12/24/2021,41159,33034,34207,39367,80400,25292
12/25/2020,184,262,266,172,75,2
12/25/2021,41159,33034,34207,39367,80400,25292
12/26/2020,238,362,342,229,98,3
12/26/2021,41180,33046,34215,39385,80435,25319
12/27/2020,254,392,357,241,100,3
12/27/2021,41230,33087,34250,39430,80505,25415
12/28/2020,314,505,490,339,136,3
12/28/2021,41294,33113,34279,39489,80621,25551
12/29/2020,420,665,652,480,191,4
12/29/2021,41354,33139,34313,39531,80715,25657
12/3/2020,2,1,2,,1,
12/3/2021,40139,32410,33604,38535,78664,23126
12/30/2020,550,883,845,661,321,4
12/30/2021,41402,33173,34343,39570,80811,25814
12/31/2020,623,978,949,750,500,5
12/31/2021,41424,33192,34365,39595,80836,25861
12/4/2020,2,1,2,,1,
12/4/2021,40166,32430,33621,38551,78704,23204
12/5/2020,2,1,2,,1,
12/5/2021,40188,32443,33633,38563,78735,23232
12/6/2020,2,1,2,,1,
12/6/2021,40249,32483,33682,38609,78829,23357
12/7/2020,2,1,2,,1,
12/7/2021,40323,32523,33717,38674,78942,23506
12/8/2020,2,1,2,,1,
12/8/2021,40392,32557,33761,38712,79056,23636
12/9/2020,2,1,2,,2,
12/9/2021,40464,32617,33803,38774,79183,23797
2/1/2021,2926,4058,4329,4159,14251,67
2/10/2021,3636,4861,5240,5433,24614,92
2/11/2021,3704,4926,5326,5567,26378,95
2/12/2021,3805,5034,5466,5757,28410,101
2/13/2021,4004,5270,5734,5979,29899,111
2/14/2021,4035,5310,5784,6037,30248,112
2/15/2021,4085,5355,5832,6123,31040,118
2/16/2021,4159,5425,5879,6196,32059,127
2/17/2021,4241,5482,5935,6287,33100,132
2/18/2021,4315,5541,5991,6348,34231,144
2/19/2021,4386,5608,6059,6420,34870,152
2/2/2021,2998,4149,4446,4316,15186,67
2/20/2021,4528,5703,6149,6493,35373,165
2/21/2021,4540,5716,6161,6513,35653,166
2/22/2021,4573,5754,6188,6569,36071,169
2/23/2021,4611,5794,6237,6634,36672,170
2/24/2021,4665,5859,6293,6707,37685,175
2/25/2021,4751,5950,6390,6885,39338,181
2/26/2021,4840,6035,6487,7054,41138,186
2/27/2021,4888,6068,6536,7130,41683,188
2/28/2021,4902,6079,6562,7180,42047,188
2/3/2021,3112,4297,4579,4460,16222,69
2/4/2021,3188,4400,4691,4581,17263,70
2/5/2021,3344,4552,4867,4772,18345,74
2/6/2021,3402,4630,4956,4932,19716,82
2/7/2021,3420,4636,4970,4960,20078,82
2/8/2021,3473,4688,5039,5096,21396,83
2/9/2021,3525,4755,5128,5272,22852,88
3/1/2021,4959,6138,6650,7382,43182,191
3/10/2021,5622,6811,7544,11816,52063,239
3/11/2021,5784,7050,7745,12798,53307,245
3/12/2021,5932,7134,7929,13490,54182,253
3/13/2021,6017,7217,8020,13926,54578,259
3/14/2021,6058,7254,8086,14282,54803,263
3/15/2021,6161,7332,8244,15044,55398,272
3/16/2021,6288,7470,8462,15869,56296,278
3/17/2021,6506,7656,8736,16755,57235,292
3/18/2021,6692,7845,9007,17622,58257,301
3/19/2021,6956,8115,9346,18373,58998,330
3/2/2021,5024,6206,6758,7605,44491,195
3/20/2021,7086,8244,9575,18716,59391,340
3/21/2021,7192,8380,9751,19016,59651,354
3/22/2021,7460,8680,10097,19567,60203,400
3/23/2021,7802,9017,10547,20181,60847,439
3/24/2021,8184,9385,11072,20792,61433,506
3/25/2021,8600,9747,11540,21228,61972,560
3/26/2021,8966,10120,11956,21890,62496,620
3/27/2021,9251,10413,12284,22145,62686,689
3/28/2021,9528,10649,12545,22370,62872,765
3/29/2021,9932,10994,12963,22674,63192,835
3/3/2021,5121,6293,6869,8070,46233,208
3/30/2021,10308,11326,13387,22953,63487,915
3/31/2021,10664,11674,13849,23289,63752,1013
3/4/2021,5231,6431,7012,8668,47881,211
3/5/2021,5336,6542,7138,9258,48860,220
3/6/2021,5384,6591,7213,9712,49582,224
3/7/2021,5415,6614,7247,9979,49902,224
3/8/2021,5469,6667,7322,10525,50582,227
3/9/2021,5545,6743,7447,11208,51402,231
4/1/2021,11028,11999,14321,23570,64032,1103
4/10/2021,13844,14505,17377,25864,66475,1785
4/11/2021,13996,14627,17524,25961,66559,1865
4/12/2021,14283,14863,17823,26186,66849,1941
4/13/2021,14561,15083,18068,26470,67139,2014
4/14/2021,14860,15396,18397,26684,67315,2081
4/15/2021,15232,15729,18756,26905,67491,2148
4/16/2021,15543,16055,19011,27068,67632,2205
4/17/2021,15699,16192,19179,27188,67753,2251
4/18/2021,15787,16275,19253,27254,67799,2297
4/19/2021,15989,16430,19447,27420,68002,2358
4/2/2021,11310,12267,14628,23759,64271,1191
4/20/2021,16230,16653,19656,27612,68205,2418
4/21/2021,16519,16918,19989,27790,68367,2491
4/22/2021,16746,17130,20200,27959,68510,2553
4/23/2021,16990,17327,20392,28138,68658,2610
4/24/2021,17117,17454,20532,28223,68759,2676
4/25/2021,17215,17522,20600,28283,68818,2727
4/26/2021,17404,17696,20758,28415,68966,2790
4/27/2021,17621,17877,20962,28600,69123,2854
4/28/2021,17802,18012,21118,28747,69274,2894
4/29/2021,17996,18170,21282,28904,69430,2952
4/3/2021,11537,12459,14869,23885,64402,1273
4/30/2021,18230,18358,21461,29069,69566,3025
4/4/2021,11671,12525,14994,23947,64451,1315
4/5/2021,11959,12766,15346,24261,64790,1381
4/6/2021,12365,13077,15784,24628,65191,1480
4/7/2021,12870,13612,16365,24961,65552,1558
4/8/2021,13163,13908,16696,25310,65935,1617
4/9/2021,13501,14195,17081,25624,66247,1700
5/1/2021,18370,18445,21602,29167,69627,3091
5/10/2021,19501,19195,22439,29950,70342,3468
5/11/2021,19641,19269,22534,30028,70461,3511
5/12/2021,19780,19372,22638,30130,70553,3571
5/13/2021,19929,19467,22738,30225,70661,3836
5/14/2021,20131,19591,22858,30340,70763,4070
5/15/2021,20253,19682,22976,30447,70835,4408
5/16/2021,20315,19756,23029,30482,70864,4649
5/17/2021,20456,19865,23135,30586,70965,4825
5/18/2021,20569,19955,23250,30688,71076,5035
5/19/2021,20722,20050,23352,30805,71180,5257
5/2/2021,18443,18481,21646,29213,69657,3132
5/20/2021,20869,20173,23465,30907,71272,5421
5/21/2021,20998,20294,23595,30999,71363,5648
5/22/2021,21156,20383,23699,31079,71409,5952
5/23/2021,21240,20420,23748,31117,71442,6052
5/24/2021,21394,20516,23837,31191,71507,6186
5/25/2021,21548,20615,23943,31255,71567,6314
5/26/2021,21659,20712,24034,31341,71628,6443
5/27/2021,21776,20805,24121,31400,71705,6600
5/28/2021,21947,20893,24215,31489,71775,6799
5/29/2021,22016,20946,24266,31531,71808,6916
5/3/2021,18598,18570,21744,29310,69750,3183
5/30/2021,22064,20970,24294,31559,71824,6988
5/31/2021,22086,20990,24312,31576,71837,7014
5/4/2021,18766,18676,21875,29422,69862,3230
5/5/2021,18938,18790,22014,29526,69959,3282
5/6/2021,19096,18906,22130,29650,70067,3332
5/7/2021,19225,19026,22252,29769,70181,3376
5/8/2021,19316,19082,22313,29820,70222,3417
