date,Cochise_cume,Cochise
2020-12-01,3,
2020-12-15,4,1
2020-12-16,5,1
2020-12-17,16,11
2020-12-18,24,8
2020-12-19,31,7
2020-12-20,32,1
2020-12-21,44,12
2020-12-22,307,263
2020-12-23,724,417
2020-12-24,834,110
2020-12-26,856,22
2020-12-28,941,85
2020-12-29,1015,74
2020-12-30,1224,209
2020-12-31,1419,195
2021-01-01,1451,32
2021-01-02,1465,14
2021-01-03,1543,78
2021-01-04,1590,47
2021-01-05,1679,89
2021-01-06,1782,103
2021-01-07,1851,69
2021-01-08,2005,154
2021-01-09,2379,374
2021-01-10,2394,15
2021-01-11,2676,282
2021-01-12,2933,257
2021-01-13,3376,443
2021-01-14,3679,303
2021-01-15,4149,470
2021-01-16,4551,402
2021-01-17,4576,25
2021-01-18,4787,211
2021-01-19,5200,413
2021-01-20,5873,673
2021-01-21,6485,612
2021-01-22,6820,335
2021-01-23,7390,570
2021-01-24,7510,120
2021-01-25,7946,436
2021-01-26,8414,468
2021-01-27,9104,690
2021-01-28,10069,965
2021-01-29,10759,690
2021-01-30,10797,38
2021-01-31,10913,116
2021-02-01,11241,328
2021-02-02,11488,247
2021-02-03,12035,547
2021-02-04,12495,460
2021-02-05,13058,563
2021-02-06,13250,192
2021-02-07,13282,32
2021-02-08,13722,440
2021-02-09,14550,828
2021-02-10,15862,1312
2021-02-11,17834,1972
2021-02-12,19215,1381
2021-02-13,19550,335
2021-02-14,19566,16
2021-02-15,19901,335
2021-02-16,20593,692
2021-02-17,21093,500
2021-02-18,21761,668
2021-02-19,22131,370
2021-02-20,22501,370
2021-02-21,22627,126
2021-02-22,22920,293
2021-02-23,23140,220
2021-02-24,24011,871
2021-02-25,26023,2012
2021-02-26,27550,1527
2021-02-27,28433,883
2021-02-28,28524,91
2021-03-01,29156,632
2021-03-02,29677,521
2021-03-03,30762,1085
2021-03-04,32336,1574
2021-03-05,33416,1080
2021-03-06,34458,1042
2021-03-07,34530,72
2021-03-08,35062,532
2021-03-09,36038,976
2021-03-10,37585,1547
2021-03-11,39710,2125
2021-03-12,41053,1343
2021-03-13,41914,861
2021-03-14,41961,47
2021-03-15,42866,905
2021-03-16,43788,922
2021-03-17,44678,890
2021-03-18,46055,1377
2021-03-19,47076,1021
2021-03-20,47999,923
2021-03-21,48071,72
2021-03-22,48642,571
2021-03-23,49009,367
2021-03-24,49938,929
2021-03-25,52292,2354
2021-03-26,53742,1450
2021-03-27,54813,1071
2021-03-28,54883,70
2021-03-29,55427,544
2021-03-30,56093,666
2021-03-31,57421,1328
2021-04-01,59642,2221
2021-04-02,61003,1361
2021-04-03,62333,1330
2021-04-04,62391,58
2021-04-05,62976,585
2021-04-06,63772,796
2021-04-07,65235,1463
2021-04-08,66837,1602
2021-04-09,67934,1097
2021-04-10,68720,786
2021-04-11,68823,103
2021-04-12,69526,703
2021-04-13,70080,554
2021-04-14,71038,958
2021-04-15,72902,1864
2021-04-16,73969,1067
2021-04-17,75313,1344
2021-04-18,75384,71
2021-04-19,76018,634
2021-04-20,76534,516
2021-04-21,77503,969
2021-04-22,79033,1530
2021-04-23,80035,1002
2021-04-24,80909,874
2021-04-25,80966,57
2021-04-26,81434,468
2021-04-27,81934,500
2021-04-28,82880,946
2021-04-29,83897,1017
2021-04-30,84592,695
2021-05-01,85137,545
2021-05-02,85185,48
2021-05-03,85482,297
2021-05-04,85955,473
2021-05-05,86806,851
2021-05-06,87806,1000
2021-05-07,88518,712
2021-05-08,88999,481
2021-05-09,89046,47
2021-05-10,89381,335
2021-05-11,89688,307
2021-05-12,90249,561
2021-05-13,91248,999
2021-05-14,91784,536
2021-05-15,92124,340
2021-05-16,92186,62
2021-05-17,92637,451
2021-05-18,93098,461
2021-05-19,93874,776
2021-05-20,94647,773
2021-05-21,95360,713
2021-05-22,95688,328
2021-05-23,95743,55
2021-05-24,96159,416
2021-05-25,96451,292
2021-05-26,96884,433
2021-05-27,97535,651
2021-05-28,98061,526
2021-05-29,98153,92
2021-05-30,98215,62
2021-05-31,98284,69
2021-06-01,98601,317
2021-06-02,99023,422
2021-06-03,99609,586
2021-06-04,100095,486
2021-06-05,100230,135
2021-06-06,100268,38
