date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4289,4515,3808,3581,2453,27
1/1/2022,145561,92181,89861,107177,212237,92739
1/10/2021,6551,6518,5688,5535,5104,56
1/11/2021,6862,6797,5958,5817,5503,66
1/12/2021,7188,7062,6221,6078,6037,74
1/13/2021,7406,7298,6466,6327,6503,81
1/14/2021,7705,7606,6788,6625,6944,85
1/15/2021,8315,8187,7370,7188,8282,93
1/16/2021,8553,8384,7553,7357,8567,95
1/17/2021,8635,8442,7600,7414,8705,99
1/18/2021,8976,8747,7922,7704,10284,104
1/19/2021,9342,9034,8245,8030,11962,114
1/2/2021,4460,4638,3914,3697,2589,28
1/20/2021,9829,9579,8761,8513,14117,125
1/21/2021,10226,10025,9256,8994,17246,133
1/22/2021,10916,10714,10002,9739,20315,142
1/23/2021,11190,10950,10195,9940,22102,147
1/24/2021,11331,11081,10305,10048,22432,150
1/25/2021,12049,11725,11050,10813,25727,165
1/26/2021,12754,12306,11704,11466,28782,173
1/27/2021,13474,12899,12364,12191,31986,181
1/28/2021,14308,13536,13039,12923,35342,192
1/29/2021,15227,14265,13774,13681,38453,207
1/3/2021,4548,4728,3988,3755,2645,29
1/30/2021,15872,14699,14125,14079,41176,213
1/31/2021,16041,14810,14242,14216,41934,217
1/4/2021,4884,5052,4256,4037,2920,37
1/5/2021,5215,5378,4521,4330,3252,40
1/6/2021,5632,5717,4944,4701,3600,46
1/7/2021,5930,5958,5150,4983,4026,50
1/8/2021,6201,6250,5432,5270,4291,53
1/9/2021,6454,6422,5601,5455,5027,56
10/1/2021,130687,83580,82976,99957,201822,57034
10/10/2021,132084,84324,83493,100407,202346,57740
10/11/2021,132276,84440,83567,100470,202426,57851
10/12/2021,132393,84494,83596,100490,202468,57905
10/13/2021,132533,84578,83653,100538,202529,57985
10/14/2021,132741,84682,83718,100603,202610,58073
10/15/2021,132979,84787,83835,100676,202677,58168
10/16/2021,133089,84846,83871,100716,202712,58207
10/17/2021,133171,84882,83897,100728,202730,58247
10/18/2021,133356,84987,83965,100789,202790,58312
10/19/2021,133489,85068,84037,100849,202867,58385
10/2/2021,130792,83635,83025,99989,201856,57104
10/20/2021,133638,85134,84107,100909,202924,58460
10/21/2021,133789,85217,84201,100966,202974,58534
10/22/2021,133980,85324,84277,101048,203110,58613
10/23/2021,134086,85375,84314,101096,203202,58670
10/24/2021,134142,85400,84331,101120,203260,58712
10/25/2021,134316,85479,84390,101185,203476,58774
10/26/2021,134483,85607,84488,101288,203696,58939
10/27/2021,134693,85748,84589,101378,203906,59186
10/28/2021,134860,85828,84657,101458,204123,59241
10/29/2021,135058,85939,84740,101556,204312,59320
10/3/2021,130871,83671,83048,100004,201883,57143
10/30/2021,135135,85981,84765,101593,204424,59355
10/31/2021,135181,86007,84786,101609,204470,59372
10/4/2021,131095,83772,83131,100055,201971,57233
10/5/2021,131294,83865,83193,100125,202057,57311
10/6/2021,131503,83993,83265,100182,202130,57404
10/7/2021,131644,84091,83320,100248,202180,57488
10/8/2021,131908,84209,83408,100320,202250,57604
10/9/2021,132009,84276,83461,100374,202297,57696
11/1/2021,135374,86124,84881,101706,204681,59440
11/10/2021,136865,86945,85480,102354,206087,64897
11/11/2021,137012,87016,85558,102436,206283,65816
11/12/2021,137208,87114,85649,102525,206461,66781
11/13/2021,137296,87196,85708,102586,206540,68225
11/14/2021,137381,87265,85752,102624,206595,69231
11/15/2021,137601,87397,85866,102723,206743,70332
11/16/2021,137898,87569,86036,102845,206955,71425
11/17/2021,138122,87708,86136,102935,207179,72309
11/18/2021,138334,87823,86217,103027,207357,72994
11/19/2021,138570,87971,86312,103152,207517,73967
11/2/2021,135570,86234,84956,101780,204877,59538
11/20/2021,138693,88071,86391,103228,207580,74878
11/21/2021,138792,88132,86437,103282,207637,75209
11/22/2021,138980,88232,86525,103417,207812,75740
11/23/2021,139203,88350,86631,103535,207987,76461
11/24/2021,139398,88490,86744,103657,208153,77302
11/25/2021,139406,88493,86745,103658,208153,77303
