date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,628,742,579,449,362,3
1/1/2022,24378,12759,11792,13607,20317,12832
1/10/2021,1136,1164,954,804,727,13
1/11/2021,1207,1247,1033,856,795,14
1/12/2021,1312,1333,1108,940,996,15
1/13/2021,1372,1399,1191,1015,1258,16
1/14/2021,1471,1488,1283,1102,1531,16
1/15/2021,1585,1583,1364,1193,2280,16
1/16/2021,1596,1599,1379,1216,2384,16
1/17/2021,1602,1607,1387,1220,2391,16
1/18/2021,1670,1678,1443,1274,2455,17
1/19/2021,1759,1742,1507,1353,2715,17
1/2/2021,654,758,587,463,373,3
1/20/2021,2006,2016,1832,1644,2935,22
1/21/2021,2152,2132,1933,1742,3150,23
1/22/2021,2247,2210,2028,1854,3494,24
1/23/2021,2291,2244,2062,1889,3698,27
1/24/2021,2297,2247,2062,1890,3717,27
1/25/2021,2346,2298,2125,1990,4028,28
1/26/2021,2406,2354,2181,2067,4395,30
1/27/2021,2660,2498,2328,2226,4781,32
1/28/2021,2853,2624,2461,2388,5186,37
1/29/2021,2949,2709,2540,2498,5528,41
1/3/2021,654,759,587,464,375,3
1/30/2021,3010,2752,2569,2537,5646,48
1/31/2021,3020,2754,2570,2541,5672,48
1/4/2021,723,834,648,533,437,4
1/5/2021,807,909,701,597,508,8
1/6/2021,887,961,755,650,575,9
1/7/2021,1002,1048,842,719,675,9
1/8/2021,1122,1156,942,784,717,13
1/9/2021,1136,1163,952,801,725,13
10/1/2021,22521,11881,11061,12794,19333,8213
10/10/2021,22657,11932,11116,12825,19380,8283
10/11/2021,22666,11937,11122,12827,19386,8287
10/12/2021,22672,11941,11124,12827,19387,8296
10/13/2021,22689,11945,11134,12831,19400,8304
10/14/2021,22703,11947,11135,12841,19407,8312
10/15/2021,22718,11954,11145,12844,19414,8319
10/16/2021,22733,11954,11147,12849,19415,8324
10/17/2021,22752,11957,11150,12849,19416,8332
10/18/2021,22763,11965,11153,12854,19424,8336
10/19/2021,22782,11969,11154,12860,19428,8342
10/2/2021,22533,11882,11062,12794,19338,8218
10/20/2021,22796,11978,11163,12864,19436,8351
10/21/2021,22810,11985,11168,12870,19441,8356
10/22/2021,22832,11999,11178,12887,19468,8363
10/23/2021,22849,12006,11184,12897,19486,8372
10/24/2021,22858,12010,11186,12898,19494,8375
10/25/2021,22874,12021,11196,12907,19520,8384
10/26/2021,22890,12030,11202,12922,19541,8406
10/27/2021,22920,12043,11216,12938,19584,8419
10/28/2021,22938,12048,11223,12944,19607,8425
10/29/2021,22969,12073,11236,12964,19638,8440
10/3/2021,22547,11882,11066,12797,19340,8227
10/30/2021,22991,12087,11252,12973,19650,8453
10/31/2021,23005,12093,11260,12979,19656,8459
10/4/2021,22569,11886,11072,12803,19349,8232
10/5/2021,22583,11890,11075,12808,19356,8238
10/6/2021,22609,11907,11087,12813,19361,8249
10/7/2021,22619,11917,11093,12820,19364,8258
10/8/2021,22639,11928,11113,12823,19367,8271
10/9/2021,22649,11931,11115,12825,19376,8278
11/1/2021,23026,12102,11266,12994,19667,8461
11/10/2021,23228,12204,11339,13087,19777,9662
11/11/2021,23260,12215,11348,13100,19784,9731
11/12/2021,23290,12226,11368,13112,19801,10056
11/13/2021,23306,12234,11377,13118,19809,10192
11/14/2021,23327,12238,11381,13125,19811,10236
11/15/2021,23350,12251,11394,13141,19834,10294
11/16/2021,23377,12266,11400,13153,19842,10383
11/17/2021,23400,12278,11408,13163,19870,10550
11/18/2021,23433,12291,11420,13174,19887,10620
11/19/2021,23484,12310,11434,13193,19902,10791
11/2/2021,23040,12108,11270,13001,19680,8471
11/20/2021,23504,12327,11442,13201,19915,10928
11/21/2021,23525,12335,11446,13210,19920,10969
11/22/2021,23552,12346,11461,13226,19938,11030
11/23/2021,23580,12352,11479,13236,19955,11087
11/24/2021,23600,12365,11484,13242,19967,11135
11/25/2021,23600,12365,11484,13242,19967,11135
11/26/2021,23624,12375,11487,13256,19974,11184
11/27/2021,23637,12377,11491,13262,19977,11196
11/28/2021,23646,12382,11494,13266,19979,11202
11/29/2021,23669,12393,11499,13277,20000,11251
11/3/2021,23069,12123,11278,13009,19695,8481
11/30/2021,23694,12403,11510,13287,20012,11331
11/4/2021,23092,12135,11284,13022,19710,8485
11/5/2021,23130,12156,11304,13040,19725,8591
11/6/2021,23152,12167,11315,13051,19732,8994
11/7/2021,23163,12177,11317,13057,19741,9054
11/8/2021,23181,12181,11325,13065,19751,9217
11/9/2021,23203,12189,11334,13071,19758,9375
12/1/2020,,,,1,,
12/1/2021,23717,12419,11517,13302,20037,11380
12/10/2020,,1,,1,,
12/10/2021,23995,12551,11616,13428,20149,11956
12/11/2020,,1,,1,,
