date,Yavapai_cume,Yavapai
2020-12-01 00:00:00,1,
2020-12-19 00:00:00,3,2
2020-12-22 00:00:00,374,371
2020-12-23 00:00:00,805,431
2020-12-24 00:00:00,816,11
2020-12-25 00:00:00,822,6
2020-12-26 00:00:00,827,5
2020-12-27 00:00:00,832,5
2020-12-28 00:00:00,841,9
2020-12-29 00:00:00,1054,213
2020-12-30 00:00:00,1758,704
2020-12-31 00:00:00,1957,199
2021-01-01 00:00:00,1962,5
2021-01-02 00:00:00,2084,122
2021-01-04 00:00:00,2117,33
2021-01-05 00:00:00,2159,42
2021-01-06 00:00:00,2200,41
2021-01-07 00:00:00,2831,631
2021-01-08 00:00:00,3530,699
2021-01-09 00:00:00,3726,196
2021-01-10 00:00:00,3727,1
2021-01-11 00:00:00,3801,74
2021-01-12 00:00:00,3992,191
2021-01-13 00:00:00,4493,501
2021-01-14 00:00:00,4791,298
2021-01-15 00:00:00,4876,85
2021-01-16 00:00:00,5205,329
2021-01-17 00:00:00,5207,2
2021-01-18 00:00:00,5497,290
2021-01-19 00:00:00,6372,875
2021-01-20 00:00:00,7347,975
2021-01-21 00:00:00,8786,1439
2021-01-22 00:00:00,10491,1705
2021-01-23 00:00:00,11991,1500
2021-01-24 00:00:00,13350,1359
2021-01-25 00:00:00,14273,923
2021-01-26 00:00:00,14900,627
2021-01-27 00:00:00,16774,1874
2021-01-28 00:00:00,18924,2150
2021-01-29 00:00:00,20848,1924
2021-01-30 00:00:00,21844,996
2021-01-31 00:00:00,22807,963
2021-02-01 00:00:00,24976,2169
2021-02-02 00:00:00,27315,2339
2021-02-03 00:00:00,29894,2579
2021-02-04 00:00:00,31863,1969
2021-02-05 00:00:00,33754,1891
2021-02-06 00:00:00,35000,1246
2021-02-07 00:00:00,36027,1027
2021-02-08 00:00:00,37722,1695
2021-02-09 00:00:00,39436,1714
2021-02-10 00:00:00,41764,2328
2021-02-11 00:00:00,43468,1704
2021-02-12 00:00:00,44985,1517
2021-02-13 00:00:00,46281,1296
2021-02-14 00:00:00,47291,1010
2021-02-15 00:00:00,48179,888
2021-02-16 00:00:00,49887,1708
2021-02-17 00:00:00,50802,915
2021-02-18 00:00:00,51313,511
2021-02-19 00:00:00,51829,516
2021-02-20 00:00:00,52064,235
2021-02-21 00:00:00,52249,185
2021-02-22 00:00:00,52457,208
2021-02-23 00:00:00,53987,1530
2021-02-24 00:00:00,57200,3213
2021-02-25 00:00:00,60167,2967
2021-02-26 00:00:00,63502,3335
2021-02-27 00:00:00,64649,1147
2021-02-28 00:00:00,65809,1160
2021-03-01 00:00:00,68653,2844
2021-03-02 00:00:00,71031,2378
2021-03-03 00:00:00,73746,2715
2021-03-04 00:00:00,75455,1709
2021-03-05 00:00:00,77489,2034
2021-03-06 00:00:00,79084,1595
2021-03-07 00:00:00,80628,1544
2021-03-08 00:00:00,83244,2616
2021-03-09 00:00:00,86194,2950
2021-03-10 00:00:00,89139,2945
2021-03-11 00:00:00,91196,2057
2021-03-12 00:00:00,93043,1847
2021-03-13 00:00:00,94743,1700
2021-03-14 00:00:00,96455,1712
2021-03-15 00:00:00,98576,2121
2021-03-16 00:00:00,100907,2331
2021-03-17 00:00:00,102725,1818
2021-03-18 00:00:00,103910,1185
2021-03-19 00:00:00,105080,1170
2021-03-20 00:00:00,106051,971
2021-03-21 00:00:00,106305,254
2021-03-22 00:00:00,107432,1127
2021-03-23 00:00:00,108473,1041
2021-03-24 00:00:00,109766,1293
2021-03-25 00:00:00,111209,1443
2021-03-26 00:00:00,112689,1480
2021-03-27 00:00:00,113633,944
2021-03-28 00:00:00,113869,236
2021-03-29 00:00:00,114951,1082
2021-03-30 00:00:00,116091,1140
2021-03-31 00:00:00,117370,1279
2021-04-01 00:00:00,119081,1711
2021-04-02 00:00:00,120847,1766
2021-04-03 00:00:00,121950,1103
2021-04-04 00:00:00,122345,395
2021-04-05 00:00:00,123879,1534
2021-04-06 00:00:00,125618,1739
2021-04-07 00:00:00,127246,1628
2021-04-08 00:00:00,129325,2079
2021-04-09 00:00:00,131600,2275
2021-04-10 00:00:00,132560,960
2021-04-11 00:00:00,133283,723
2021-04-12 00:00:00,134623,1340
2021-04-13 00:00:00,135476,853
2021-04-14 00:00:00,137137,1661
2021-04-15 00:00:00,138878,1741
2021-04-16 00:00:00,140503,1625
2021-04-17 00:00:00,142270,1767
2021-04-18 00:00:00,143121,851
2021-04-19 00:00:00,144790,1669
2021-04-20 00:00:00,145666,876
2021-04-21 00:00:00,147075,1409
2021-04-22 00:00:00,148660,1585
2021-04-23 00:00:00,150324,1664
2021-04-24 00:00:00,151804,1480
2021-04-25 00:00:00,152448,644
2021-04-26 00:00:00,153697,1249
2021-04-27 00:00:00,154602,905
2021-04-28 00:00:00,155761,1159
2021-04-29 00:00:00,156603,842
2021-04-30 00:00:00,157741,1138
2021-05-01 00:00:00,158390,649
2021-05-02 00:00:00,158697,307
2021-05-03 00:00:00,159470,773
2021-05-04 00:00:00,160051,581
2021-05-05 00:00:00,160637,586
2021-05-06 00:00:00,161155,518
2021-05-07 00:00:00,161750,595
2021-05-08 00:00:00,162176,426
2021-05-09 00:00:00,162303,127
2021-05-10 00:00:00,162824,521
2021-05-11 00:00:00,163274,450
2021-05-12 00:00:00,163874,600
2021-05-13 00:00:00,164301,427
2021-05-14 00:00:00,164968,667
2021-05-15 00:00:00,165376,408
2021-05-16 00:00:00,165521,145
2021-05-17 00:00:00,165915,394
2021-05-18 00:00:00,166376,461
2021-05-19 00:00:00,166873,497
2021-05-20 00:00:00,167352,479
2021-05-21 00:00:00,167729,377
2021-05-22 00:00:00,167893,164
2021-05-23 00:00:00,167982,89
2021-05-24 00:00:00,168308,326
2021-05-25 00:00:00,168666,358
2021-05-26 00:00:00,169067,401
2021-05-27 00:00:00,169383,316
2021-05-28 00:00:00,169770,387
2021-05-29 00:00:00,169947,177
2021-05-30 00:00:00,170150,203
2021-05-31 00:00:00,170231,81
2021-06-01 00:00:00,170592,361
2021-06-02 00:00:00,170942,350
2021-06-03 00:00:00,171271,329
2021-06-04 00:00:00,171646,375
2021-06-05 00:00:00,171807,161
2021-06-06 00:00:00,171922,115
2021-06-07 00:00:00,171979,57
