Category,value
tests,494053
Yuma,10365
Yavapai,12662
Santa Cruz,1843
Pinal,31558
Pima,51148
Navajo,4100
Mohave,10130
Maricopa,342254
La Paz,1564
Greenlee,200
Graham,1074
Gila,5166
Coconino,6240
Cochise,5363
Apache,1152
Unknown,414
65 years and older,116810
55 - 64 years,93838
45 - 54 years,87311
20 - 44 years,171990
Less than 20 years,23690
positive,0.1651442254171111
